               Y_n               Y_p             Y_he4             Y_c12            Y_ne20            Y_na23            Y_mg23             E_nuc              Time
     1.95569406181858E-08     3.50166842084284E-06     4.33182206900365E-06     8.33172939051391E-02     4.33182206900365E-06     3.50166179595380E-06     1.95635655072257E-08     2.68338525540424E+13     5.97100000000000E-01
     1.95602142120744E-08     3.50225475729604E-06     4.33254740906341E-06     8.33172912752388E-02     4.33254740906341E-06     3.50224813018818E-06     1.95668413199318E-08     2.68383457359591E+13     5.97200000000000E-01
     1.95634878053849E-08     3.50284109371260E-06     4.33327274907738E-06     8.33172886453388E-02     4.33327274907738E-06     3.50283446438555E-06     1.95701171324311E-08     2.68428389175920E+13     5.97300000000000E-01
     1.95667613981171E-08     3.50342743009252E-06     4.33399808904555E-06     8.33172860154389E-02     4.33399808904555E-06     3.50342079854591E-06     1.95733929447235E-08     2.68473320989409E+13     5.97400000000000E-01
     1.95700349902713E-08     3.50401376643579E-06     4.33472342896794E-06     8.33172833855392E-02     4.33472342896794E-06     3.50400713266925E-06     1.95766687568092E-08     2.68518252800058E+13     5.97500000000000E-01
     1.95733085818472E-08     3.50460010274242E-06     4.33544876884454E-06     8.33172807556397E-02     4.33544876884454E-06     3.50459346675558E-06     1.95799445686881E-08     2.68563184607869E+13     5.97600000000000E-01
     1.95765821728450E-08     3.50518643901240E-06     4.33617410867534E-06     8.33172781257403E-02     4.33617410867534E-06     3.50517980080489E-06     1.95832203803601E-08     2.68608116412839E+13     5.97700000000000E-01
     1.95798557632645E-08     3.50577277524574E-06     4.33689944846035E-06     8.33172754958411E-02     4.33689944846035E-06     3.50576613481718E-06     1.95864961918254E-08     2.68653048214971E+13     5.97800000000000E-01
     1.95831293531060E-08     3.50635911144244E-06     4.33762478819958E-06     8.33172728659420E-02     4.33762478819958E-06     3.50635246879246E-06     1.95897720030839E-08     2.68697980014263E+13     5.97900000000000E-01
     1.95864029423692E-08     3.50694544760250E-06     4.33835012789301E-06     8.33172702360431E-02     4.33835012789301E-06     3.50693880273073E-06     1.95930478141355E-08     2.68742911810716E+13     5.98000000000000E-01
     1.95896765310543E-08     3.50753178372591E-06     4.33907546754066E-06     8.33172676061444E-02     4.33907546754066E-06     3.50752513663198E-06     1.95963236249804E-08     2.68787843604330E+13     5.98100000000000E-01
     1.95929501191612E-08     3.50811811981267E-06     4.33980080714251E-06     8.33172649762459E-02     4.33980080714251E-06     3.50811147049622E-06     1.95995994356184E-08     2.68832775395104E+13     5.98200000000000E-01
     1.95962237066899E-08     3.50870445586280E-06     4.34052614669857E-06     8.33172623463475E-02     4.34052614669857E-06     3.50869780432344E-06     1.96028752460497E-08     2.68877707183039E+13     5.98300000000000E-01
     1.95994972936405E-08     3.50929079187627E-06     4.34125148620884E-06     8.33172597164492E-02     4.34125148620884E-06     3.50928413811364E-06     1.96061510562742E-08     2.68922638968135E+13     5.98400000000000E-01
     1.96027708800129E-08     3.50987712785311E-06     4.34197682567332E-06     8.33172570865512E-02     4.34197682567332E-06     3.50987047186683E-06     1.96094268662918E-08     2.68967570750391E+13     5.98500000000000E-01
     1.96060444658071E-08     3.51046346379330E-06     4.34270216509201E-06     8.33172544566533E-02     4.34270216509201E-06     3.51045680558301E-06     1.96127026761027E-08     2.69012502529808E+13     5.98600000000000E-01
     1.96093180510232E-08     3.51104979969685E-06     4.34342750446491E-06     8.33172518267556E-02     4.34342750446491E-06     3.51104313926217E-06     1.96159784857067E-08     2.69057434306386E+13     5.98700000000000E-01
     1.96125916356610E-08     3.51163613556375E-06     4.34415284379202E-06     8.33172491968580E-02     4.34415284379202E-06     3.51162947290431E-06     1.96192542951040E-08     2.69102366080124E+13     5.98800000000000E-01
     1.96158652197207E-08     3.51222247139401E-06     4.34487818307334E-06     8.33172465669606E-02     4.34487818307334E-06     3.51221580650944E-06     1.96225301042944E-08     2.69147297851023E+13     5.98900000000000E-01
     1.96191388032023E-08     3.51280880718763E-06     4.34560352230887E-06     8.33172439370634E-02     4.34560352230887E-06     3.51280214007756E-06     1.96258059132781E-08     2.69192229619083E+13     5.99000000000000E-01
     1.96224123861056E-08     3.51339514294460E-06     4.34632886149861E-06     8.33172413071663E-02     4.34632886149861E-06     3.51338847360866E-06     1.96290817220549E-08     2.69237161384303E+13     5.99100000000000E-01
     1.96256859684308E-08     3.51398147866493E-06     4.34705420064256E-06     8.33172386772694E-02     4.34705420064256E-06     3.51397480710274E-06     1.96323575306250E-08     2.69282093146684E+13     5.99200000000000E-01
     1.96289595501779E-08     3.51456781434862E-06     4.34777953974071E-06     8.33172360473727E-02     4.34777953974071E-06     3.51456114055981E-06     1.96356333389883E-08     2.69327024906225E+13     5.99300000000000E-01
     1.96322331313467E-08     3.51515414999566E-06     4.34850487879308E-06     8.33172334174762E-02     4.34850487879308E-06     3.51514747397987E-06     1.96389091471447E-08     2.69371956662928E+13     5.99400000000000E-01
     1.96355067119374E-08     3.51574048560606E-06     4.34923021779966E-06     8.33172307875798E-02     4.34923021779966E-06     3.51573380736291E-06     1.96421849550944E-08     2.69416888416791E+13     5.99500000000000E-01
     1.96387802919499E-08     3.51632682117982E-06     4.34995555676044E-06     8.33172281576835E-02     4.34995555676044E-06     3.51632014070893E-06     1.96454607628372E-08     2.69461820167814E+13     5.99600000000000E-01
     1.96420538713842E-08     3.51691315671693E-06     4.35068089567544E-06     8.33172255277875E-02     4.35068089567544E-06     3.51690647401794E-06     1.96487365703732E-08     2.69506751915999E+13     5.99700000000000E-01
     1.96453274502404E-08     3.51749949221739E-06     4.35140623454464E-06     8.33172228978916E-02     4.35140623454464E-06     3.51749280728993E-06     1.96520123777025E-08     2.69551683661344E+13     5.99800000000000E-01
     1.96486010285184E-08     3.51808582768122E-06     4.35213157336806E-06     8.33172202679958E-02     4.35213157336806E-06     3.51807914052491E-06     1.96552881848249E-08     2.69596615403849E+13     5.99900000000000E-01
     1.96518746062182E-08     3.51867216310840E-06     4.35285691214568E-06     8.33172176381003E-02     4.35285691214568E-06     3.51866547372288E-06     1.96585639917406E-08     2.69641547143515E+13     6.00000000000000E-01
     1.96551481833399E-08     3.51925849849894E-06     4.35358225087752E-06     8.33172150082049E-02     4.35358225087752E-06     3.51925180688383E-06     1.96618397984494E-08     2.69686478880342E+13     6.00100000000000E-01
     1.96584217598834E-08     3.51984483385283E-06     4.35430758956356E-06     8.33172123783096E-02     4.35430758956356E-06     3.51983814000776E-06     1.96651156049515E-08     2.69731410614330E+13     6.00200000000000E-01
     1.96616953358487E-08     3.52043116917008E-06     4.35503292820382E-06     8.33172097484146E-02     4.35503292820382E-06     3.52042447309468E-06     1.96683914112467E-08     2.69776342345478E+13     6.00300000000000E-01
     1.96649689112358E-08     3.52101750445068E-06     4.35575826679828E-06     8.33172071185197E-02     4.35575826679828E-06     3.52101080614459E-06     1.96716672173352E-08     2.69821274073787E+13     6.00400000000000E-01
     1.96682424860448E-08     3.52160383969465E-06     4.35648360534695E-06     8.33172044886249E-02     4.35648360534695E-06     3.52159713915748E-06     1.96749430232168E-08     2.69866205799257E+13     6.00500000000000E-01
     1.96715160602756E-08     3.52219017490196E-06     4.35720894384983E-06     8.33172018587304E-02     4.35720894384983E-06     3.52218347213335E-06     1.96782188288916E-08     2.69911137521887E+13     6.00600000000000E-01
     1.96747896339283E-08     3.52277651007264E-06     4.35793428230693E-06     8.33171992288360E-02     4.35793428230693E-06     3.52276980507221E-06     1.96814946343597E-08     2.69956069241678E+13     6.00700000000000E-01
     1.96780632070027E-08     3.52336284520667E-06     4.35865962071823E-06     8.33171965989417E-02     4.35865962071823E-06     3.52335613797405E-06     1.96847704396209E-08     2.70001000958630E+13     6.00800000000000E-01
     1.96813367794990E-08     3.52394918030406E-06     4.35938495908374E-06     8.33171939690477E-02     4.35938495908374E-06     3.52394247083888E-06     1.96880462446754E-08     2.70045932672742E+13     6.00900000000000E-01
     1.96846103514171E-08     3.52453551536480E-06     4.36011029740346E-06     8.33171913391538E-02     4.36011029740346E-06     3.52452880366670E-06     1.96913220495230E-08     2.70090864384015E+13     6.01000000000000E-01
     1.96878839227571E-08     3.52512185038890E-06     4.36083563567739E-06     8.33171887092600E-02     4.36083563567739E-06     3.52511513645750E-06     1.96945978541639E-08     2.70135796092449E+13     6.01100000000000E-01
     1.96911574935189E-08     3.52570818537636E-06     4.36156097390553E-06     8.33171860793664E-02     4.36156097390553E-06     3.52570146921128E-06     1.96978736585979E-08     2.70180727798043E+13     6.01200000000000E-01
     1.96944310637025E-08     3.52629452032717E-06     4.36228631208788E-06     8.33171834494730E-02     4.36228631208788E-06     3.52628780192805E-06     1.97011494628251E-08     2.70225659500798E+13     6.01300000000000E-01
     1.96977046333080E-08     3.52688085524134E-06     4.36301165022444E-06     8.33171808195798E-02     4.36301165022444E-06     3.52687413460780E-06     1.97044252668456E-08     2.70270591200714E+13     6.01400000000000E-01
     1.97009782023352E-08     3.52746719011887E-06     4.36373698831521E-06     8.33171781896867E-02     4.36373698831521E-06     3.52746046725054E-06     1.97077010706592E-08     2.70315522897790E+13     6.01500000000000E-01
     1.97042517707844E-08     3.52805352495975E-06     4.36446232636019E-06     8.33171755597938E-02     4.36446232636019E-06     3.52804679985627E-06     1.97109768742660E-08     2.70360454592028E+13     6.01600000000000E-01
     1.97075253386553E-08     3.52863985976399E-06     4.36518766435938E-06     8.33171729299011E-02     4.36518766435938E-06     3.52863313242498E-06     1.97142526776661E-08     2.70405386283425E+13     6.01700000000000E-01
     1.97107989059481E-08     3.52922619453158E-06     4.36591300231277E-06     8.33171703000085E-02     4.36591300231277E-06     3.52921946495667E-06     1.97175284808593E-08     2.70450317971984E+13     6.01800000000000E-01
     1.97140724726627E-08     3.52981252926253E-06     4.36663834022038E-06     8.33171676701161E-02     4.36663834022038E-06     3.52980579745135E-06     1.97208042838458E-08     2.70495249657703E+13     6.01900000000000E-01
     1.97173460387991E-08     3.53039886395684E-06     4.36736367808220E-06     8.33171650402238E-02     4.36736367808220E-06     3.53039212990902E-06     1.97240800866254E-08     2.70540181340582E+13     6.02000000000000E-01
     1.97206196043574E-08     3.53098519861451E-06     4.36808901589823E-06     8.33171624103318E-02     4.36808901589823E-06     3.53097846232967E-06     1.97273558891982E-08     2.70585113020623E+13     6.02100000000000E-01
     1.97238931693375E-08     3.53157153323553E-06     4.36881435366846E-06     8.33171597804399E-02     4.36881435366846E-06     3.53156479471330E-06     1.97306316915643E-08     2.70630044697824E+13     6.02200000000000E-01
     1.97271667337394E-08     3.53215786781990E-06     4.36953969139291E-06     8.33171571505481E-02     4.36953969139291E-06     3.53215112705992E-06     1.97339074937235E-08     2.70674976372186E+13     6.02300000000000E-01
     1.97304402975632E-08     3.53274420236764E-06     4.37026502907157E-06     8.33171545206565E-02     4.37026502907157E-06     3.53273745936953E-06     1.97371832956759E-08     2.70719908043708E+13     6.02400000000000E-01
     1.97337138608088E-08     3.53333053687873E-06     4.37099036670443E-06     8.33171518907651E-02     4.37099036670443E-06     3.53332379164212E-06     1.97404590974216E-08     2.70764839712391E+13     6.02500000000000E-01
     1.97369874234762E-08     3.53391687135317E-06     4.37171570429151E-06     8.33171492608739E-02     4.37171570429151E-06     3.53391012387769E-06     1.97437348989604E-08     2.70809771378235E+13     6.02600000000000E-01
     1.97402609855655E-08     3.53450320579098E-06     4.37244104183279E-06     8.33171466309828E-02     4.37244104183279E-06     3.53449645607625E-06     1.97470107002925E-08     2.70854703041240E+13     6.02700000000000E-01
     1.97435345470765E-08     3.53508954019214E-06     4.37316637932829E-06     8.33171440010919E-02     4.37316637932829E-06     3.53508278823780E-06     1.97502865014177E-08     2.70899634701405E+13     6.02800000000000E-01
     1.97468081080095E-08     3.53567587455665E-06     4.37389171677799E-06     8.33171413712011E-02     4.37389171677799E-06     3.53566912036233E-06     1.97535623023361E-08     2.70944566358731E+13     6.02900000000000E-01
     1.97500816683642E-08     3.53626220888452E-06     4.37461705418191E-06     8.33171387413105E-02     4.37461705418191E-06     3.53625545244984E-06     1.97568381030478E-08     2.70989498013217E+13     6.03000000000000E-01
     1.97533552281408E-08     3.53684854317575E-06     4.37534239154003E-06     8.33171361114201E-02     4.37534239154003E-06     3.53684178450034E-06     1.97601139035526E-08     2.71034429664864E+13     6.03100000000000E-01
     1.97566287873392E-08     3.53743487743034E-06     4.37606772885237E-06     8.33171334815299E-02     4.37606772885237E-06     3.53742811651383E-06     1.97633897038506E-08     2.71079361313672E+13     6.03200000000000E-01
     1.97599023459595E-08     3.53802121164828E-06     4.37679306611891E-06     8.33171308516398E-02     4.37679306611891E-06     3.53801444849030E-06     1.97666655039419E-08     2.71124292959641E+13     6.03300000000000E-01
     1.97631759040016E-08     3.53860754582958E-06     4.37751840333966E-06     8.33171282217498E-02     4.37751840333966E-06     3.53860078042975E-06     1.97699413038263E-08     2.71169224602770E+13     6.03400000000000E-01
     1.97664494614655E-08     3.53919387997423E-06     4.37824374051463E-06     8.33171255918601E-02     4.37824374051463E-06     3.53918711233219E-06     1.97732171035039E-08     2.71214156243060E+13     6.03500000000000E-01
     1.97697230183512E-08     3.53978021408224E-06     4.37896907764380E-06     8.33171229619705E-02     4.37896907764380E-06     3.53977344419762E-06     1.97764929029748E-08     2.71259087880510E+13     6.03600000000000E-01
     1.97729965746588E-08     3.54036654815361E-06     4.37969441472718E-06     8.33171203320811E-02     4.37969441472718E-06     3.54035977602603E-06     1.97797687022388E-08     2.71304019515122E+13     6.03700000000000E-01
     1.97762701303882E-08     3.54095288218833E-06     4.38041975176477E-06     8.33171177021918E-02     4.38041975176477E-06     3.54094610781743E-06     1.97830445012961E-08     2.71348951146894E+13     6.03800000000000E-01
     1.97795436855395E-08     3.54153921618641E-06     4.38114508875658E-06     8.33171150723027E-02     4.38114508875658E-06     3.54153243957181E-06     1.97863203001465E-08     2.71393882775826E+13     6.03900000000000E-01
     1.97828172401126E-08     3.54212555014785E-06     4.38187042570259E-06     8.33171124424138E-02     4.38187042570259E-06     3.54211877128917E-06     1.97895960987901E-08     2.71438814401919E+13     6.04000000000000E-01
     1.97860907941075E-08     3.54271188407264E-06     4.38259576260281E-06     8.33171098125251E-02     4.38259576260281E-06     3.54270510296953E-06     1.97928718972270E-08     2.71483746025173E+13     6.04100000000000E-01
     1.97893643475242E-08     3.54329821796079E-06     4.38332109945724E-06     8.33171071826365E-02     4.38332109945724E-06     3.54329143461286E-06     1.97961476954570E-08     2.71528677645588E+13     6.04200000000000E-01
     1.97926379003628E-08     3.54388455181230E-06     4.38404643626588E-06     8.33171045527480E-02     4.38404643626588E-06     3.54387776621919E-06     1.97994234934802E-08     2.71573609263163E+13     6.04300000000000E-01
     1.97959114526232E-08     3.54447088562716E-06     4.38477177302873E-06     8.33171019228598E-02     4.38477177302873E-06     3.54446409778849E-06     1.98026992912967E-08     2.71618540877899E+13     6.04400000000000E-01
     1.97991850043055E-08     3.54505721940538E-06     4.38549710974579E-06     8.33170992929717E-02     4.38549710974579E-06     3.54505042932078E-06     1.98059750889063E-08     2.71663472489796E+13     6.04500000000000E-01
     1.98024585554096E-08     3.54564355314696E-06     4.38622244641707E-06     8.33170966630838E-02     4.38622244641707E-06     3.54563676081606E-06     1.98092508863092E-08     2.71708404098854E+13     6.04600000000000E-01
     1.98057321059355E-08     3.54622988685189E-06     4.38694778304255E-06     8.33170940331960E-02     4.38694778304255E-06     3.54622309227432E-06     1.98125266835052E-08     2.71753335705072E+13     6.04700000000000E-01
     1.98090056558832E-08     3.54681622052018E-06     4.38767311962224E-06     8.33170914033084E-02     4.38767311962224E-06     3.54680942369557E-06     1.98158024804944E-08     2.71798267308450E+13     6.04800000000000E-01
     1.98122792052528E-08     3.54740255415183E-06     4.38839845615614E-06     8.33170887734210E-02     4.38839845615614E-06     3.54739575507980E-06     1.98190782772769E-08     2.71843198908990E+13     6.04900000000000E-01
     1.98155527540442E-08     3.54798888774683E-06     4.38912379264425E-06     8.33170861435337E-02     4.38912379264425E-06     3.54798208642702E-06     1.98223540738525E-08     2.71888130506690E+13     6.05000000000000E-01
     1.98188263022575E-08     3.54857522130519E-06     4.38984912908657E-06     8.33170835136466E-02     4.38984912908657E-06     3.54856841773722E-06     1.98256298702214E-08     2.71933062101551E+13     6.05100000000000E-01
     1.98220998498926E-08     3.54916155482690E-06     4.39057446548310E-06     8.33170808837597E-02     4.39057446548310E-06     3.54915474901041E-06     1.98289056663834E-08     2.71977993693572E+13     6.05200000000000E-01
     1.98253733969495E-08     3.54974788831197E-06     4.39129980183384E-06     8.33170782538729E-02     4.39129980183384E-06     3.54974108024658E-06     1.98321814623386E-08     2.72022925282754E+13     6.05300000000000E-01
     1.98286469434282E-08     3.55033422176040E-06     4.39202513813879E-06     8.33170756239863E-02     4.39202513813879E-06     3.55032741144574E-06     1.98354572580871E-08     2.72067856869097E+13     6.05400000000000E-01
     1.98319204893288E-08     3.55092055517218E-06     4.39275047439794E-06     8.33170729940999E-02     4.39275047439794E-06     3.55091374260789E-06     1.98387330536287E-08     2.72112788452601E+13     6.05500000000000E-01
     1.98351940346512E-08     3.55150688854733E-06     4.39347581061131E-06     8.33170703642136E-02     4.39347581061131E-06     3.55150007373302E-06     1.98420088489636E-08     2.72157720033265E+13     6.05600000000000E-01
     1.98384675793955E-08     3.55209322188582E-06     4.39420114677889E-06     8.33170677343275E-02     4.39420114677889E-06     3.55208640482113E-06     1.98452846440916E-08     2.72202651611090E+13     6.05700000000000E-01
     1.98417411235616E-08     3.55267955518768E-06     4.39492648290068E-06     8.33170651044416E-02     4.39492648290068E-06     3.55267273587223E-06     1.98485604390128E-08     2.72247583186075E+13     6.05800000000000E-01
     1.98450146671495E-08     3.55326588845289E-06     4.39565181897668E-06     8.33170624745558E-02     4.39565181897668E-06     3.55325906688631E-06     1.98518362337273E-08     2.72292514758222E+13     6.05900000000000E-01
     1.98482882101593E-08     3.55385222168146E-06     4.39637715500689E-06     8.33170598446702E-02     4.39637715500689E-06     3.55384539786338E-06     1.98551120282349E-08     2.72337446327529E+13     6.06000000000000E-01
     1.98515617525909E-08     3.55443855487338E-06     4.39710249099131E-06     8.33170572147848E-02     4.39710249099131E-06     3.55443172880344E-06     1.98583878225358E-08     2.72382377893996E+13     6.06100000000000E-01
     1.98548352944443E-08     3.55502488802866E-06     4.39782782692994E-06     8.33170545848995E-02     4.39782782692994E-06     3.55501805970648E-06     1.98616636166298E-08     2.72427309457625E+13     6.06200000000000E-01
     1.98581088357196E-08     3.55561122114730E-06     4.39855316282277E-06     8.33170519550144E-02     4.39855316282277E-06     3.55560439057250E-06     1.98649394105171E-08     2.72472241018414E+13     6.06300000000000E-01
     1.98613823764167E-08     3.55619755422929E-06     4.39927849866982E-06     8.33170493251294E-02     4.39927849866982E-06     3.55619072140151E-06     1.98682152041975E-08     2.72517172576363E+13     6.06400000000000E-01
     1.98646559165356E-08     3.55678388727464E-06     4.40000383447108E-06     8.33170466952447E-02     4.40000383447108E-06     3.55677705219351E-06     1.98714909976712E-08     2.72562104131474E+13     6.06500000000000E-01
     1.98679294560764E-08     3.55737022028335E-06     4.40072917022655E-06     8.33170440653601E-02     4.40072917022655E-06     3.55736338294849E-06     1.98747667909380E-08     2.72607035683745E+13     6.06600000000000E-01
     1.98712029950390E-08     3.55795655325541E-06     4.40145450593622E-06     8.33170414354756E-02     4.40145450593622E-06     3.55794971366645E-06     1.98780425839981E-08     2.72651967233177E+13     6.06700000000000E-01
     1.98744765334234E-08     3.55854288619083E-06     4.40217984160011E-06     8.33170388055913E-02     4.40217984160011E-06     3.55853604434740E-06     1.98813183768513E-08     2.72696898779769E+13     6.06800000000000E-01
     1.98777500712297E-08     3.55912921908961E-06     4.40290517721821E-06     8.33170361757072E-02     4.40290517721821E-06     3.55912237499134E-06     1.98845941694978E-08     2.72741830323522E+13     6.06900000000000E-01
     1.98810236084578E-08     3.55971555195174E-06     4.40363051279051E-06     8.33170335458233E-02     4.40363051279051E-06     3.55970870559826E-06     1.98878699619374E-08     2.72786761864436E+13     6.07000000000000E-01
     1.98842971451078E-08     3.56030188477723E-06     4.40435584831703E-06     8.33170309159395E-02     4.40435584831703E-06     3.56029503616817E-06     1.98911457541703E-08     2.72831693402511E+13     6.07100000000000E-01
     1.98875706811795E-08     3.56088821756607E-06     4.40508118379776E-06     8.33170282860559E-02     4.40508118379776E-06     3.56088136670106E-06     1.98944215461963E-08     2.72876624937746E+13     6.07200000000000E-01
     1.98908442166732E-08     3.56147455031828E-06     4.40580651923270E-06     8.33170256561725E-02     4.40580651923270E-06     3.56146769719694E-06     1.98976973380156E-08     2.72921556470142E+13     6.07300000000000E-01
     1.98941177515886E-08     3.56206088303384E-06     4.40653185462184E-06     8.33170230262892E-02     4.40653185462184E-06     3.56205402765580E-06     1.99009731296280E-08     2.72966487999698E+13     6.07400000000000E-01
     1.98973912859259E-08     3.56264721571275E-06     4.40725718996520E-06     8.33170203964061E-02     4.40725718996520E-06     3.56264035807765E-06     1.99042489210337E-08     2.73011419526416E+13     6.07500000000000E-01
     1.99006648196850E-08     3.56323354835503E-06     4.40798252526277E-06     8.33170177665231E-02     4.40798252526277E-06     3.56322668846248E-06     1.99075247122325E-08     2.73056351050294E+13     6.07600000000000E-01
     1.99039383528660E-08     3.56381988096065E-06     4.40870786051454E-06     8.33170151366403E-02     4.40870786051454E-06     3.56381301881030E-06     1.99108005032246E-08     2.73101282571332E+13     6.07700000000000E-01
     1.99072118854688E-08     3.56440621352964E-06     4.40943319572053E-06     8.33170125067577E-02     4.40943319572053E-06     3.56439934912110E-06     1.99140762940098E-08     2.73146214089532E+13     6.07800000000000E-01
     1.99104854174934E-08     3.56499254606198E-06     4.41015853088073E-06     8.33170098768753E-02     4.41015853088073E-06     3.56498567939489E-06     1.99173520845883E-08     2.73191145604892E+13     6.07900000000000E-01
     1.99137589489399E-08     3.56557887855768E-06     4.41088386599513E-06     8.33170072469930E-02     4.41088386599513E-06     3.56557200963166E-06     1.99206278749600E-08     2.73236077117412E+13     6.08000000000000E-01
     1.99170324798082E-08     3.56616521101674E-06     4.41160920106375E-06     8.33170046171109E-02     4.41160920106375E-06     3.56615833983142E-06     1.99239036651248E-08     2.73281008627094E+13     6.08100000000000E-01
     1.99203060100984E-08     3.56675154343915E-06     4.41233453608658E-06     8.33170019872289E-02     4.41233453608658E-06     3.56674466999417E-06     1.99271794550829E-08     2.73325940133936E+13     6.08200000000000E-01
     1.99235795398104E-08     3.56733787582492E-06     4.41305987106361E-06     8.33169993573471E-02     4.41305987106361E-06     3.56733100011990E-06     1.99304552448341E-08     2.73370871637939E+13     6.08300000000000E-01
     1.99268530689442E-08     3.56792420817404E-06     4.41378520599486E-06     8.33169967274655E-02     4.41378520599486E-06     3.56791733020861E-06     1.99337310343786E-08     2.73415803139102E+13     6.08400000000000E-01
     1.99301265974998E-08     3.56851054048653E-06     4.41451054088032E-06     8.33169940975841E-02     4.41451054088032E-06     3.56850366026031E-06     1.99370068237163E-08     2.73460734637426E+13     6.08500000000000E-01
     1.99334001254773E-08     3.56909687276237E-06     4.41523587571998E-06     8.33169914677028E-02     4.41523587571998E-06     3.56908999027500E-06     1.99402826128471E-08     2.73505666132911E+13     6.08600000000000E-01
     1.99366736528767E-08     3.56968320500156E-06     4.41596121051386E-06     8.33169888378217E-02     4.41596121051386E-06     3.56967632025267E-06     1.99435584017712E-08     2.73550597625557E+13     6.08700000000000E-01
     1.99399471796978E-08     3.57026953720411E-06     4.41668654526194E-06     8.33169862079407E-02     4.41668654526194E-06     3.57026265019332E-06     1.99468341904885E-08     2.73595529115363E+13     6.08800000000000E-01
     1.99432207059408E-08     3.57085586937002E-06     4.41741187996424E-06     8.33169835780599E-02     4.41741187996424E-06     3.57084898009696E-06     1.99501099789989E-08     2.73640460602330E+13     6.08900000000000E-01
     1.99464942316057E-08     3.57144220149929E-06     4.41813721462075E-06     8.33169809481793E-02     4.41813721462075E-06     3.57143530996359E-06     1.99533857673026E-08     2.73685392086458E+13     6.09000000000000E-01
     1.99497677566924E-08     3.57202853359191E-06     4.41886254923146E-06     8.33169783182988E-02     4.41886254923146E-06     3.57202163979320E-06     1.99566615553995E-08     2.73730323567746E+13     6.09100000000000E-01
     1.99530412812009E-08     3.57261486564789E-06     4.41958788379639E-06     8.33169756884185E-02     4.41958788379639E-06     3.57260796958580E-06     1.99599373432895E-08     2.73775255046195E+13     6.09200000000000E-01
     1.99563148051312E-08     3.57320119766722E-06     4.42031321831553E-06     8.33169730585384E-02     4.42031321831553E-06     3.57319429934138E-06     1.99632131309728E-08     2.73820186521805E+13     6.09300000000000E-01
     1.99595883284834E-08     3.57378752964992E-06     4.42103855278887E-06     8.33169704286585E-02     4.42103855278887E-06     3.57378062905995E-06     1.99664889184493E-08     2.73865117994575E+13     6.09400000000000E-01
     1.99628618512575E-08     3.57437386159596E-06     4.42176388721643E-06     8.33169677987787E-02     4.42176388721643E-06     3.57436695874150E-06     1.99697647057190E-08     2.73910049464506E+13     6.09500000000000E-01
     1.99661353734533E-08     3.57496019350537E-06     4.42248922159819E-06     8.33169651688990E-02     4.42248922159819E-06     3.57495328838604E-06     1.99730404927818E-08     2.73954980931598E+13     6.09600000000000E-01
     1.99694088950710E-08     3.57554652537813E-06     4.42321455593417E-06     8.33169625390196E-02     4.42321455593417E-06     3.57553961799357E-06     1.99763162796379E-08     2.73999912395851E+13     6.09700000000000E-01
     1.99726824161106E-08     3.57613285721425E-06     4.42393989022436E-06     8.33169599091403E-02     4.42393989022436E-06     3.57612594756408E-06     1.99795920662872E-08     2.74044843857264E+13     6.09800000000000E-01
     1.99759559365720E-08     3.57671918901373E-06     4.42466522446875E-06     8.33169572792612E-02     4.42466522446875E-06     3.57671227709757E-06     1.99828678527297E-08     2.74089775315838E+13     6.09900000000000E-01
     1.99792294564552E-08     3.57730552077656E-06     4.42539055866736E-06     8.33169546493822E-02     4.42539055866736E-06     3.57729860659405E-06     1.99861436389654E-08     2.74134706771573E+13     6.10000000000000E-01
     1.99825029757602E-08     3.57789185250275E-06     4.42611589282017E-06     8.33169520195034E-02     4.42611589282017E-06     3.57788493605351E-06     1.99894194249942E-08     2.74179638224468E+13     6.10100000000000E-01
     1.99857764944871E-08     3.57847818419229E-06     4.42684122692720E-06     8.33169493896248E-02     4.42684122692720E-06     3.57847126547597E-06     1.99926952108163E-08     2.74224569674524E+13     6.10200000000000E-01
     1.99890500126359E-08     3.57906451584519E-06     4.42756656098844E-06     8.33169467597463E-02     4.42756656098844E-06     3.57905759486140E-06     1.99959709964316E-08     2.74269501121741E+13     6.10300000000000E-01
     1.99923235302065E-08     3.57965084746145E-06     4.42829189500388E-06     8.33169441298680E-02     4.42829189500388E-06     3.57964392420982E-06     1.99992467818401E-08     2.74314432566118E+13     6.10400000000000E-01
     1.99955970471989E-08     3.58023717904107E-06     4.42901722897354E-06     8.33169414999899E-02     4.42901722897354E-06     3.58023025352123E-06     2.00025225670418E-08     2.74359364007656E+13     6.10500000000000E-01
     1.99988705636131E-08     3.58082351058404E-06     4.42974256289741E-06     8.33169388701119E-02     4.42974256289741E-06     3.58081658279562E-06     2.00057983520367E-08     2.74404295446355E+13     6.10600000000000E-01
     2.00021440794492E-08     3.58140984209037E-06     4.43046789677548E-06     8.33169362402341E-02     4.43046789677548E-06     3.58140291203300E-06     2.00090741368248E-08     2.74449226882214E+13     6.10700000000000E-01
     2.00054175947071E-08     3.58199617356006E-06     4.43119323060777E-06     8.33169336103565E-02     4.43119323060777E-06     3.58198924123336E-06     2.00123499214061E-08     2.74494158315235E+13     6.10800000000000E-01
     2.00086911093869E-08     3.58258250499310E-06     4.43191856439427E-06     8.33169309804790E-02     4.43191856439427E-06     3.58257557039671E-06     2.00156257057806E-08     2.74539089745415E+13     6.10900000000000E-01
