               Y_n               Y_p             Y_he4             Y_c12            Y_ne20            Y_na23            Y_mg23             E_nuc              Time
     7.08252474081271E-08     1.26797530098067E-05     1.56857998615130E-05     8.32761272437626E-02     1.56857998615130E-05     1.26797373574190E-05     7.08408997958968E-08     9.71670722461165E+13     3.89500000000000E-01
     7.08434146073130E-08     1.26830061838304E-05     1.56898242753604E-05     8.32761126522524E-02     1.56898242753604E-05     1.26829905234069E-05     7.08590750308622E-08     9.71920018300023E+13     3.89600000000000E-01
     7.08615817980687E-08     1.26862593567162E-05     1.56938486877976E-05     8.32760980607474E-02     1.56938486877976E-05     1.26862436882548E-05     7.08772502594583E-08     9.72169314051503E+13     3.89700000000000E-01
     7.08797489803941E-08     1.26895125284639E-05     1.56978730988244E-05     8.32760834692475E-02     1.56978730988244E-05     1.26894968519627E-05     7.08954254816851E-08     9.72418609715605E+13     3.89800000000000E-01
     7.08979161542893E-08     1.26927656990738E-05     1.57018975084409E-05     8.32760688777527E-02     1.57018975084409E-05     1.26927500145305E-05     7.09136006975427E-08     9.72667905292329E+13     3.89900000000000E-01
     7.09160833197543E-08     1.26960188685456E-05     1.57059219166471E-05     8.32760542862630E-02     1.57059219166471E-05     1.26960031759583E-05     7.09317759070310E-08     9.72917200781675E+13     3.90000000000000E-01
     7.09342504767890E-08     1.26992720368795E-05     1.57099463234431E-05     8.32760396947784E-02     1.57099463234431E-05     1.26992563362461E-05     7.09499511101500E-08     9.73166496183643E+13     3.90100000000000E-01
     7.09524176253935E-08     1.27025252040754E-05     1.57139707288287E-05     8.32760251032990E-02     1.57139707288287E-05     1.27025094953939E-05     7.09681263068998E-08     9.73415791498234E+13     3.90200000000000E-01
     7.09705847655678E-08     1.27057783701333E-05     1.57179951328040E-05     8.32760105118246E-02     1.57179951328040E-05     1.27057626534016E-05     7.09863014972804E-08     9.73665086725447E+13     3.90300000000000E-01
     7.09887518973119E-08     1.27090315350533E-05     1.57220195353690E-05     8.32759959203554E-02     1.57220195353690E-05     1.27090158102693E-05     7.10044766812917E-08     9.73914381865282E+13     3.90400000000000E-01
     7.10069190206258E-08     1.27122846988353E-05     1.57260439365238E-05     8.32759813288912E-02     1.57260439365238E-05     1.27122689659970E-05     7.10226518589337E-08     9.74163676917739E+13     3.90500000000000E-01
     7.10250861355095E-08     1.27155378614794E-05     1.57300683362682E-05     8.32759667374322E-02     1.57300683362682E-05     1.27155221205847E-05     7.10408270302065E-08     9.74412971882819E+13     3.90600000000000E-01
     7.10432532419630E-08     1.27187910229855E-05     1.57340927346023E-05     8.32759521459784E-02     1.57340927346023E-05     1.27187752740323E-05     7.10590021951101E-08     9.74662266760522E+13     3.90700000000000E-01
     7.10614203399862E-08     1.27220441833536E-05     1.57381171315262E-05     8.32759375545296E-02     1.57381171315262E-05     1.27220284263399E-05     7.10771773536444E-08     9.74911561550847E+13     3.90800000000000E-01
     7.10795874295793E-08     1.27252973425838E-05     1.57421415270397E-05     8.32759229630859E-02     1.57421415270397E-05     1.27252815775075E-05     7.10953525058096E-08     9.75160856253794E+13     3.90900000000000E-01
     7.10977545107422E-08     1.27285505006760E-05     1.57461659211430E-05     8.32759083716473E-02     1.57461659211430E-05     1.27285347275351E-05     7.11135276516055E-08     9.75410150869364E+13     3.91000000000000E-01
     7.11159215834750E-08     1.27318036576302E-05     1.57501903138360E-05     8.32758937802139E-02     1.57501903138360E-05     1.27317878764227E-05     7.11317027910321E-08     9.75659445397557E+13     3.91100000000000E-01
     7.11340886477775E-08     1.27350568134465E-05     1.57542147051186E-05     8.32758791887856E-02     1.57542147051186E-05     1.27350410241702E-05     7.11498779240896E-08     9.75908739838372E+13     3.91200000000000E-01
     7.11522557036499E-08     1.27383099681249E-05     1.57582390949910E-05     8.32758645973624E-02     1.57582390949910E-05     1.27382941707777E-05     7.11680530507778E-08     9.76158034191810E+13     3.91300000000000E-01
     7.11704227510921E-08     1.27415631216652E-05     1.57622634834531E-05     8.32758500059443E-02     1.57622634834531E-05     1.27415473162452E-05     7.11862281710968E-08     9.76407328457871E+13     3.91400000000000E-01
     7.11885897901041E-08     1.27448162740677E-05     1.57662878705049E-05     8.32758354145313E-02     1.57662878705049E-05     1.27448004605727E-05     7.12044032850466E-08     9.76656622636555E+13     3.91500000000000E-01
     7.12067568206860E-08     1.27480694253321E-05     1.57703122561464E-05     8.32758208231234E-02     1.57703122561464E-05     1.27480536037602E-05     7.12225783926272E-08     9.76905916727862E+13     3.91600000000000E-01
     7.12249238428378E-08     1.27513225754586E-05     1.57743366403777E-05     8.32758062317207E-02     1.57743366403777E-05     1.27513067458076E-05     7.12407534938386E-08     9.77155210731791E+13     3.91700000000000E-01
     7.12430908565593E-08     1.27545757244472E-05     1.57783610231986E-05     8.32757916403230E-02     1.57783610231986E-05     1.27545598867151E-05     7.12589285886808E-08     9.77404504648344E+13     3.91800000000000E-01
     7.12612578618508E-08     1.27578288722978E-05     1.57823854046093E-05     8.32757770489305E-02     1.57823854046093E-05     1.27578130264825E-05     7.12771036771538E-08     9.77653798477519E+13     3.91900000000000E-01
     7.12794248587120E-08     1.27610820190104E-05     1.57864097846096E-05     8.32757624575430E-02     1.57864097846096E-05     1.27610661651099E-05     7.12952787592576E-08     9.77903092219318E+13     3.92000000000000E-01
     7.12975918471432E-08     1.27643351645851E-05     1.57904341631997E-05     8.32757478661608E-02     1.57904341631997E-05     1.27643193025973E-05     7.13134538349922E-08     9.78152385873739E+13     3.92100000000000E-01
     7.13157588271442E-08     1.27675883090218E-05     1.57944585403795E-05     8.32757332747835E-02     1.57944585403795E-05     1.27675724389446E-05     7.13316289043577E-08     9.78401679440784E+13     3.92200000000000E-01
     7.13339257987151E-08     1.27708414523206E-05     1.57984829161490E-05     8.32757186834115E-02     1.57984829161490E-05     1.27708255741520E-05     7.13498039673539E-08     9.78650972920452E+13     3.92300000000000E-01
     7.13520927618558E-08     1.27740945944815E-05     1.58025072905083E-05     8.32757040920445E-02     1.58025072905083E-05     1.27740787082193E-05     7.13679790239810E-08     9.78900266312743E+13     3.92400000000000E-01
     7.13702597165665E-08     1.27773477355043E-05     1.58065316634572E-05     8.32756895006826E-02     1.58065316634572E-05     1.27773318411467E-05     7.13861540742389E-08     9.79149559617658E+13     3.92500000000000E-01
     7.13884266628470E-08     1.27806008753893E-05     1.58105560349959E-05     8.32756749093259E-02     1.58105560349959E-05     1.27805849729340E-05     7.14043291181276E-08     9.79398852835196E+13     3.92600000000000E-01
     7.14065936006974E-08     1.27838540141362E-05     1.58145804051243E-05     8.32756603179743E-02     1.58145804051243E-05     1.27838381035813E-05     7.14225041556471E-08     9.79648145965357E+13     3.92700000000000E-01
     7.14247605301177E-08     1.27871071517453E-05     1.58186047738424E-05     8.32756457266278E-02     1.58186047738424E-05     1.27870912330886E-05     7.14406791867975E-08     9.79897439008142E+13     3.92800000000000E-01
     7.14429274511079E-08     1.27903602882164E-05     1.58226291411502E-05     8.32756311352864E-02     1.58226291411502E-05     1.27903443614559E-05     7.14588542115787E-08     9.80146731963550E+13     3.92900000000000E-01
     7.14610943636680E-08     1.27936134235495E-05     1.58266535070478E-05     8.32756165439501E-02     1.58266535070478E-05     1.27935974886832E-05     7.14770292299908E-08     9.80396024831582E+13     3.93000000000000E-01
     7.14792612677980E-08     1.27968665577447E-05     1.58306778715351E-05     8.32756019526189E-02     1.58306778715351E-05     1.27968506147704E-05     7.14952042420337E-08     9.80645317612237E+13     3.93100000000000E-01
     7.14974281634979E-08     1.28001196908019E-05     1.58347022346121E-05     8.32755873612929E-02     1.58347022346121E-05     1.28001037397177E-05     7.15133792477075E-08     9.80894610305516E+13     3.93200000000000E-01
     7.15155950507677E-08     1.28033728227212E-05     1.58387265962788E-05     8.32755727699719E-02     1.58387265962788E-05     1.28033568635250E-05     7.15315542470121E-08     9.81143902911418E+13     3.93300000000000E-01
     7.15337619296074E-08     1.28066259535026E-05     1.58427509565353E-05     8.32755581786561E-02     1.58427509565353E-05     1.28066099861922E-05     7.15497292399475E-08     9.81393195429944E+13     3.93400000000000E-01
     7.15519288000171E-08     1.28098790831460E-05     1.58467753153814E-05     8.32755435873454E-02     1.58467753153814E-05     1.28098631077195E-05     7.15679042265138E-08     9.81642487861094E+13     3.93500000000000E-01
     7.15700956619967E-08     1.28131322116514E-05     1.58507996728174E-05     8.32755289960398E-02     1.58507996728174E-05     1.28131162281067E-05     7.15860792067110E-08     9.81891780204868E+13     3.93600000000000E-01
     7.15882625155462E-08     1.28163853390189E-05     1.58548240288430E-05     8.32755144047393E-02     1.58548240288430E-05     1.28163693473539E-05     7.16042541805390E-08     9.82141072461265E+13     3.93700000000000E-01
     7.16064293606656E-08     1.28196384652485E-05     1.58588483834583E-05     8.32754998134439E-02     1.58588483834583E-05     1.28196224654612E-05     7.16224291479980E-08     9.82390364630287E+13     3.93800000000000E-01
     7.16245961973550E-08     1.28228915903401E-05     1.58628727366634E-05     8.32754852221536E-02     1.58628727366634E-05     1.28228755824284E-05     7.16406041090877E-08     9.82639656711932E+13     3.93900000000000E-01
     7.16427630256143E-08     1.28261447142938E-05     1.58668970884583E-05     8.32754706308685E-02     1.58668970884583E-05     1.28261286982556E-05     7.16587790638084E-08     9.82888948706202E+13     3.94000000000000E-01
     7.16609298454436E-08     1.28293978371096E-05     1.58709214388428E-05     8.32754560395884E-02     1.58709214388428E-05     1.28293818129428E-05     7.16769540121599E-08     9.83138240613095E+13     3.94100000000000E-01
     7.16790966568428E-08     1.28326509587874E-05     1.58749457878171E-05     8.32754414483135E-02     1.58749457878171E-05     1.28326349264901E-05     7.16951289541423E-08     9.83387532432612E+13     3.94200000000000E-01
     7.16972634598120E-08     1.28359040793272E-05     1.58789701353811E-05     8.32754268570437E-02     1.58789701353811E-05     1.28358880388973E-05     7.17133038897556E-08     9.83636824164754E+13     3.94300000000000E-01
     7.17154302543512E-08     1.28391571987291E-05     1.58829944815348E-05     8.32754122657790E-02     1.58829944815348E-05     1.28391411501645E-05     7.17314788189998E-08     9.83886115809520E+13     3.94400000000000E-01
     7.17335970404603E-08     1.28424103169931E-05     1.58870188262783E-05     8.32753976745194E-02     1.58870188262783E-05     1.28423942602917E-05     7.17496537418748E-08     9.84135407366910E+13     3.94500000000000E-01
     7.17517638181393E-08     1.28456634341192E-05     1.58910431696115E-05     8.32753830832649E-02     1.58910431696115E-05     1.28456473692789E-05     7.17678286583808E-08     9.84384698836924E+13     3.94600000000000E-01
     7.17699305873884E-08     1.28489165501073E-05     1.58950675115345E-05     8.32753684920156E-02     1.58950675115345E-05     1.28489004771261E-05     7.17860035685177E-08     9.84633990219562E+13     3.94700000000000E-01
     7.17880973482074E-08     1.28521696649574E-05     1.58990918520471E-05     8.32753539007713E-02     1.58990918520471E-05     1.28521535838334E-05     7.18041784722854E-08     9.84883281514825E+13     3.94800000000000E-01
     7.18062641005964E-08     1.28554227786697E-05     1.59031161911496E-05     8.32753393095322E-02     1.59031161911496E-05     1.28554066894006E-05     7.18223533696841E-08     9.85132572722712E+13     3.94900000000000E-01
     7.18244308445554E-08     1.28586758912440E-05     1.59071405288417E-05     8.32753247182982E-02     1.59071405288417E-05     1.28586597938278E-05     7.18405282607137E-08     9.85381863843224E+13     3.95000000000000E-01
     7.18425975800844E-08     1.28619290026803E-05     1.59111648651236E-05     8.32753101270692E-02     1.59111648651236E-05     1.28619128971150E-05     7.18587031453741E-08     9.85631154876360E+13     3.95100000000000E-01
     7.18607643071834E-08     1.28651821129788E-05     1.59151891999952E-05     8.32752955358455E-02     1.59151891999952E-05     1.28651659992623E-05     7.18768780236655E-08     9.85880445822121E+13     3.95200000000000E-01
     7.18789310258524E-08     1.28684352221393E-05     1.59192135334566E-05     8.32752809446268E-02     1.59192135334566E-05     1.28684191002695E-05     7.18950528955879E-08     9.86129736680506E+13     3.95300000000000E-01
     7.18970977360913E-08     1.28716883301618E-05     1.59232378655077E-05     8.32752663534132E-02     1.59232378655077E-05     1.28716722001368E-05     7.19132277611411E-08     9.86379027451516E+13     3.95400000000000E-01
     7.19152644379003E-08     1.28749414370464E-05     1.59272621961486E-05     8.32752517622047E-02     1.59272621961486E-05     1.28749252988640E-05     7.19314026203253E-08     9.86628318135150E+13     3.95500000000000E-01
     7.19334311312793E-08     1.28781945427931E-05     1.59312865253792E-05     8.32752371710014E-02     1.59312865253792E-05     1.28781783964513E-05     7.19495774731403E-08     9.86877608731409E+13     3.95600000000000E-01
     7.19515978162284E-08     1.28814476474019E-05     1.59353108531995E-05     8.32752225798032E-02     1.59353108531995E-05     1.28814314928985E-05     7.19677523195864E-08     9.87126899240293E+13     3.95700000000000E-01
     7.19697644927474E-08     1.28847007508727E-05     1.59393351796096E-05     8.32752079886101E-02     1.59393351796096E-05     1.28846845882058E-05     7.19859271596633E-08     9.87376189661802E+13     3.95800000000000E-01
     7.19879311608365E-08     1.28879538532056E-05     1.59433595046094E-05     8.32751933974221E-02     1.59433595046094E-05     1.28879376823731E-05     7.20041019933712E-08     9.87625479995936E+13     3.95900000000000E-01
     7.20060978204956E-08     1.28912069544006E-05     1.59473838281989E-05     8.32751788062392E-02     1.59473838281989E-05     1.28911907754004E-05     7.20222768207100E-08     9.87874770242694E+13     3.96000000000000E-01
     7.20242644717247E-08     1.28944600544576E-05     1.59514081503782E-05     8.32751642150614E-02     1.59514081503782E-05     1.28944438672877E-05     7.20404516416798E-08     9.88124060402078E+13     3.96100000000000E-01
     7.20424311145238E-08     1.28977131533767E-05     1.59554324711473E-05     8.32751496238887E-02     1.59554324711473E-05     1.28976969580350E-05     7.20586264562805E-08     9.88373350474086E+13     3.96200000000000E-01
     7.20605977488931E-08     1.29009662511579E-05     1.59594567905061E-05     8.32751350327212E-02     1.59594567905061E-05     1.29009500476423E-05     7.20768012645122E-08     9.88622640458720E+13     3.96300000000000E-01
     7.20787643748323E-08     1.29042193478012E-05     1.59634811084546E-05     8.32751204415587E-02     1.59634811084546E-05     1.29042031361096E-05     7.20949760663748E-08     9.88871930355978E+13     3.96400000000000E-01
     7.20969309923416E-08     1.29074724433065E-05     1.59675054249929E-05     8.32751058504014E-02     1.59675054249929E-05     1.29074562234370E-05     7.21131508618684E-08     9.89121220165862E+13     3.96500000000000E-01
     7.21150976014210E-08     1.29107255376739E-05     1.59715297401210E-05     8.32750912592492E-02     1.59715297401210E-05     1.29107093096243E-05     7.21313256509930E-08     9.89370509888371E+13     3.96600000000000E-01
     7.21332642020704E-08     1.29139786309034E-05     1.59755540538388E-05     8.32750766681021E-02     1.59755540538388E-05     1.29139623946717E-05     7.21495004337485E-08     9.89619799523505E+13     3.96700000000000E-01
     7.21514307942899E-08     1.29172317229949E-05     1.59795783661463E-05     8.32750620769601E-02     1.59795783661463E-05     1.29172154785791E-05     7.21676752101349E-08     9.89869089071264E+13     3.96800000000000E-01
     7.21695973780794E-08     1.29204848139485E-05     1.59836026770436E-05     8.32750474858233E-02     1.59836026770436E-05     1.29204685613464E-05     7.21858499801524E-08     9.90118378531649E+13     3.96900000000000E-01
     7.21877639534391E-08     1.29237379037642E-05     1.59876269865307E-05     8.32750328946915E-02     1.59876269865307E-05     1.29237216429739E-05     7.22040247438008E-08     9.90367667904659E+13     3.97000000000000E-01
     7.22059305203688E-08     1.29269909924420E-05     1.59916512946075E-05     8.32750183035649E-02     1.59916512946075E-05     1.29269747234613E-05     7.22221995010802E-08     9.90616957190294E+13     3.97100000000000E-01
     7.22240970788685E-08     1.29302440799818E-05     1.59956756012740E-05     8.32750037124433E-02     1.59956756012740E-05     1.29302278028087E-05     7.22403742519906E-08     9.90866246388555E+13     3.97200000000000E-01
     7.22422636289384E-08     1.29334971663838E-05     1.59996999065303E-05     8.32749891213269E-02     1.59996999065303E-05     1.29334808810162E-05     7.22585489965320E-08     9.91115535499441E+13     3.97300000000000E-01
     7.22604301705784E-08     1.29367502516478E-05     1.60037242103764E-05     8.32749745302156E-02     1.60037242103764E-05     1.29367339580837E-05     7.22767237347043E-08     9.91364824522953E+13     3.97400000000000E-01
     7.22785967037884E-08     1.29400033357739E-05     1.60077485128122E-05     8.32749599391094E-02     1.60077485128122E-05     1.29399870340111E-05     7.22948984665077E-08     9.91614113459090E+13     3.97500000000000E-01
     7.22967632285685E-08     1.29432564187620E-05     1.60117728138378E-05     8.32749453480083E-02     1.60117728138378E-05     1.29432401087987E-05     7.23130731919420E-08     9.91863402307853E+13     3.97600000000000E-01
     7.23149297449188E-08     1.29465095006123E-05     1.60157971134531E-05     8.32749307569124E-02     1.60157971134531E-05     1.29464931824462E-05     7.23312479110073E-08     9.92112691069242E+13     3.97700000000000E-01
     7.23330962528392E-08     1.29497625813246E-05     1.60198214116582E-05     8.32749161658215E-02     1.60198214116582E-05     1.29497462549537E-05     7.23494226237037E-08     9.92361979743257E+13     3.97800000000000E-01
     7.23512627523296E-08     1.29530156608990E-05     1.60238457084530E-05     8.32749015747358E-02     1.60238457084530E-05     1.29529993263213E-05     7.23675973300310E-08     9.92611268329897E+13     3.97900000000000E-01
     7.23694292433902E-08     1.29562687393355E-05     1.60278700038376E-05     8.32748869836552E-02     1.60278700038376E-05     1.29562523965489E-05     7.23857720299894E-08     9.92860556829163E+13     3.98000000000000E-01
     7.23875957260209E-08     1.29595218166341E-05     1.60318942978120E-05     8.32748723925797E-02     1.60318942978120E-05     1.29595054656365E-05     7.24039467235787E-08     9.93109845241055E+13     3.98100000000000E-01
     7.24057622002217E-08     1.29627748927947E-05     1.60359185903761E-05     8.32748578015093E-02     1.60359185903761E-05     1.29627585335841E-05     7.24221214107991E-08     9.93359133565573E+13     3.98200000000000E-01
     7.24239286659927E-08     1.29660279678175E-05     1.60399428815300E-05     8.32748432104440E-02     1.60399428815300E-05     1.29660116003918E-05     7.24402960916505E-08     9.93608421802717E+13     3.98300000000000E-01
     7.24420951233338E-08     1.29692810417023E-05     1.60439671712736E-05     8.32748286193838E-02     1.60439671712736E-05     1.29692646660595E-05     7.24584707661329E-08     9.93857709952486E+13     3.98400000000000E-01
     7.24602615722450E-08     1.29725341144492E-05     1.60479914596070E-05     8.32748140283288E-02     1.60479914596070E-05     1.29725177305872E-05     7.24766454342464E-08     9.94106998014882E+13     3.98500000000000E-01
     7.24784280127264E-08     1.29757871860582E-05     1.60520157465302E-05     8.32747994372788E-02     1.60520157465302E-05     1.29757707939749E-05     7.24948200959908E-08     9.94356285989904E+13     3.98600000000000E-01
     7.24965944447779E-08     1.29790402565293E-05     1.60560400320432E-05     8.32747848462340E-02     1.60560400320432E-05     1.29790238562227E-05     7.25129947513663E-08     9.94605573877552E+13     3.98700000000000E-01
     7.25147608683996E-08     1.29822933258624E-05     1.60600643161459E-05     8.32747702551943E-02     1.60600643161459E-05     1.29822769173305E-05     7.25311694003729E-08     9.94854861677826E+13     3.98800000000000E-01
     7.25329272835914E-08     1.29855463940577E-05     1.60640885988383E-05     8.32747556641596E-02     1.60640885988383E-05     1.29855299772983E-05     7.25493440430104E-08     9.95104149390727E+13     3.98900000000000E-01
     7.25510936903533E-08     1.29887994611150E-05     1.60681128801206E-05     8.32747410731302E-02     1.60681128801206E-05     1.29887830361261E-05     7.25675186792791E-08     9.95353437016253E+13     3.99000000000000E-01
     7.25692600886855E-08     1.29920525270344E-05     1.60721371599926E-05     8.32747264821058E-02     1.60721371599926E-05     1.29920360938140E-05     7.25856933091787E-08     9.95602724554406E+13     3.99100000000000E-01
     7.25874264785878E-08     1.29953055918160E-05     1.60761614384543E-05     8.32747118910865E-02     1.60761614384543E-05     1.29952891503618E-05     7.26038679327094E-08     9.95852012005186E+13     3.99200000000000E-01
     7.26055928600602E-08     1.29985586554596E-05     1.60801857155059E-05     8.32746973000724E-02     1.60801857155059E-05     1.29985422057698E-05     7.26220425498712E-08     9.96101299368592E+13     3.99300000000000E-01
     7.26237592331029E-08     1.30018117179653E-05     1.60842099911472E-05     8.32746827090633E-02     1.60842099911472E-05     1.30017952600377E-05     7.26402171606640E-08     9.96350586644624E+13     3.99400000000000E-01
     7.26419255977157E-08     1.30050647793331E-05     1.60882342653783E-05     8.32746681180594E-02     1.60882342653783E-05     1.30050483131657E-05     7.26583917650879E-08     9.96599873833283E+13     3.99500000000000E-01
     7.26600919538987E-08     1.30083178395629E-05     1.60922585381991E-05     8.32746535270606E-02     1.60922585381991E-05     1.30083013651537E-05     7.26765663631428E-08     9.96849160934568E+13     3.99600000000000E-01
     7.26782583016519E-08     1.30115708986549E-05     1.60962828096097E-05     8.32746389360669E-02     1.60962828096097E-05     1.30115544160017E-05     7.26947409548288E-08     9.97098447948480E+13     3.99700000000000E-01
     7.26964246409753E-08     1.30148239566090E-05     1.61003070796101E-05     8.32746243450783E-02     1.61003070796101E-05     1.30148074657098E-05     7.27129155401459E-08     9.97347734875019E+13     3.99800000000000E-01
     7.27145909718689E-08     1.30180770134251E-05     1.61043313482003E-05     8.32746097540948E-02     1.61043313482003E-05     1.30180605142779E-05     7.27310901190940E-08     9.97597021714184E+13     3.99900000000000E-01
     7.27327572943327E-08     1.30213300691034E-05     1.61083556153802E-05     8.32745951631165E-02     1.61083556153802E-05     1.30213135617060E-05     7.27492646916732E-08     9.97846308465976E+13     4.00000000000000E-01
     7.27509236083667E-08     1.30245831236437E-05     1.61123798811499E-05     8.32745805721432E-02     1.61123798811499E-05     1.30245666079942E-05     7.27674392578835E-08     9.98095595130394E+13     4.00100000000000E-01
     7.27690899139709E-08     1.30278361770462E-05     1.61164041455094E-05     8.32745659811751E-02     1.61164041455094E-05     1.30278196531424E-05     7.27856138177249E-08     9.98344881707440E+13     4.00200000000000E-01
     7.27872562111454E-08     1.30310892293107E-05     1.61204284084587E-05     8.32745513902120E-02     1.61204284084587E-05     1.30310726971506E-05     7.28037883711973E-08     9.98594168197112E+13     4.00300000000000E-01
     7.28054224998900E-08     1.30343422804373E-05     1.61244526699977E-05     8.32745367992541E-02     1.61244526699977E-05     1.30343257400189E-05     7.28219629183009E-08     9.98843454599412E+13     4.00400000000000E-01
     7.28235887802049E-08     1.30375953304260E-05     1.61284769301266E-05     8.32745222083013E-02     1.61284769301266E-05     1.30375787817472E-05     7.28401374590355E-08     9.99092740914338E+13     4.00500000000000E-01
     7.28417550520900E-08     1.30408483792769E-05     1.61325011888452E-05     8.32745076173537E-02     1.61325011888452E-05     1.30408318223356E-05     7.28583119934012E-08     9.99342027141892E+13     4.00600000000000E-01
     7.28599213155453E-08     1.30441014269898E-05     1.61365254461535E-05     8.32744930264111E-02     1.61365254461535E-05     1.30440848617839E-05     7.28764865213981E-08     9.99591313282072E+13     4.00700000000000E-01
     7.28780875705709E-08     1.30473544735648E-05     1.61405497020517E-05     8.32744784354736E-02     1.61405497020517E-05     1.30473379000924E-05     7.28946610430260E-08     9.99840599334880E+13     4.00800000000000E-01
     7.28962538171667E-08     1.30506075190019E-05     1.61445739565396E-05     8.32744638445413E-02     1.61445739565396E-05     1.30505909372608E-05     7.29128355582850E-08     1.00008988530031E+14     4.00900000000000E-01
     7.29144200553327E-08     1.30538605633012E-05     1.61485982096174E-05     8.32744492536141E-02     1.61485982096174E-05     1.30538439732893E-05     7.29310100671752E-08     1.00033917117838E+14     4.01000000000000E-01
     7.29325862850690E-08     1.30571136064625E-05     1.61526224612849E-05     8.32744346626920E-02     1.61526224612849E-05     1.30570970081778E-05     7.29491845696964E-08     1.00058845696906E+14     4.01100000000000E-01
     7.29507525063755E-08     1.30603666484859E-05     1.61566467115421E-05     8.32744200717749E-02     1.61566467115421E-05     1.30603500419264E-05     7.29673590658488E-08     1.00083774267238E+14     4.01200000000000E-01
     7.29689187192524E-08     1.30636196893714E-05     1.61606709603892E-05     8.32744054808631E-02     1.61606709603892E-05     1.30636030745350E-05     7.29855335556323E-08     1.00108702828833E+14     4.01300000000000E-01
     7.29870849236994E-08     1.30668727291190E-05     1.61646952078261E-05     8.32743908899563E-02     1.61646952078261E-05     1.30668561060037E-05     7.30037080390469E-08     1.00133631381690E+14     4.01400000000000E-01
     7.30052511197167E-08     1.30701257677288E-05     1.61687194538527E-05     8.32743762990546E-02     1.61687194538527E-05     1.30701091363324E-05     7.30218825160927E-08     1.00158559925809E+14     4.01500000000000E-01
     7.30234173073044E-08     1.30733788052006E-05     1.61727436984691E-05     8.32743617081581E-02     1.61727436984691E-05     1.30733621655211E-05     7.30400569867695E-08     1.00183488461192E+14     4.01600000000000E-01
     7.30415834864622E-08     1.30766318415345E-05     1.61767679416753E-05     8.32743471172666E-02     1.61767679416753E-05     1.30766151935699E-05     7.30582314510775E-08     1.00208416987837E+14     4.01700000000000E-01
     7.30597496571904E-08     1.30798848767306E-05     1.61807921834713E-05     8.32743325263803E-02     1.61807921834713E-05     1.30798682204787E-05     7.30764059090167E-08     1.00233345505746E+14     4.01800000000000E-01
     7.30779158194888E-08     1.30831379107887E-05     1.61848164238571E-05     8.32743179354991E-02     1.61848164238571E-05     1.30831212462476E-05     7.30945803605869E-08     1.00258274014916E+14     4.01900000000000E-01
     7.30960819733576E-08     1.30863909437090E-05     1.61888406628327E-05     8.32743033446230E-02     1.61888406628327E-05     1.30863742708765E-05     7.31127548057884E-08     1.00283202515350E+14     4.02000000000000E-01
     7.31142481187966E-08     1.30896439754913E-05     1.61928649003981E-05     8.32742887537520E-02     1.61928649003981E-05     1.30896272943655E-05     7.31309292446209E-08     1.00308131007046E+14     4.02100000000000E-01
     7.31324142558059E-08     1.30928970061358E-05     1.61968891365532E-05     8.32742741628861E-02     1.61968891365532E-05     1.30928803167145E-05     7.31491036770846E-08     1.00333059490006E+14     4.02200000000000E-01
     7.31505803843855E-08     1.30961500356424E-05     1.62009133712982E-05     8.32742595720254E-02     1.62009133712982E-05     1.30961333379236E-05     7.31672781031795E-08     1.00357987964228E+14     4.02300000000000E-01
     7.31687465045354E-08     1.30994030640110E-05     1.62049376046329E-05     8.32742449811697E-02     1.62049376046329E-05     1.30993863579927E-05     7.31854525229055E-08     1.00382916429712E+14     4.02400000000000E-01
     7.31869126162557E-08     1.31026560912418E-05     1.62089618365574E-05     8.32742303903192E-02     1.62089618365574E-05     1.31026393769218E-05     7.32036269362627E-08     1.00407844886460E+14     4.02500000000000E-01
     7.32050787195462E-08     1.31059091173347E-05     1.62129860670717E-05     8.32742157994738E-02     1.62129860670717E-05     1.31058923947110E-05     7.32218013432510E-08     1.00432773334470E+14     4.02600000000000E-01
     7.32232448144071E-08     1.31091621422897E-05     1.62170102961759E-05     8.32742012086334E-02     1.62170102961759E-05     1.31091454113603E-05     7.32399757438705E-08     1.00457701773743E+14     4.02700000000000E-01
     7.32414109008383E-08     1.31124151661069E-05     1.62210345238698E-05     8.32741866177983E-02     1.62210345238698E-05     1.31123984268696E-05     7.32581501381212E-08     1.00482630204279E+14     4.02800000000000E-01
     7.32595769788398E-08     1.31156681887861E-05     1.62250587501535E-05     8.32741720269682E-02     1.62250587501535E-05     1.31156514412389E-05     7.32763245260030E-08     1.00507558626078E+14     4.02900000000000E-01
     7.32777430484116E-08     1.31189212103274E-05     1.62290829750270E-05     8.32741574361432E-02     1.62290829750270E-05     1.31189044544683E-05     7.32944989075160E-08     1.00532487039139E+14     4.03000000000000E-01
     7.32959091095538E-08     1.31221742307309E-05     1.62331071984903E-05     8.32741428453233E-02     1.62331071984903E-05     1.31221574665578E-05     7.33126732826602E-08     1.00557415443464E+14     4.03100000000000E-01
     7.33140751622663E-08     1.31254272499964E-05     1.62371314205434E-05     8.32741282545086E-02     1.62371314205434E-05     1.31254104775073E-05     7.33308476514356E-08     1.00582343839051E+14     4.03200000000000E-01
     7.33322412065492E-08     1.31286802681241E-05     1.62411556411863E-05     8.32741136636990E-02     1.62411556411863E-05     1.31286634873168E-05     7.33490220138422E-08     1.00607272225901E+14     4.03300000000000E-01
