               Y_n               Y_p             Y_he4             Y_c12            Y_ne20            Y_na23            Y_mg23             E_nuc              Time
     6.82447328753019E-09     2.23908897597741E-01     2.75453410122020E-01     1.27537091153426E-03     2.75453410122019E-01     2.22664889606446E-01     1.24401481576788E-03     1.70538163410554E+18     2.06700000000000E+05
     6.81785475577896E-09     2.23909035692572E-01     2.75453579998556E-01     1.27475498203451E-03     2.75453579998556E-01     2.22665026927455E-01     1.24401558297178E-03     1.70538268583605E+18     2.06800000000000E+05
     6.81124585079405E-09     2.23909173654090E-01     2.75453749711101E-01     1.27413964712721E-03     2.75453749711101E-01     2.22665164115901E-01     1.24401634943504E-03     1.70538373655123E+18     2.06900000000000E+05
     6.80464655398689E-09     2.23909311482487E-01     2.75453919259893E-01     1.27352490594842E-03     2.75453919259893E-01     2.22665301171975E-01     1.24401711515876E-03     1.70538478625257E+18     2.07000000000000E+05
     6.79805684681364E-09     2.23909449177957E-01     2.75454088645169E-01     1.27291075763570E-03     2.75454088645169E-01     2.22665438095870E-01     1.24401788014400E-03     1.70538583494154E+18     2.07100000000000E+05
     6.79147671077509E-09     2.23909586740693E-01     2.75454257867167E-01     1.27229720132822E-03     2.75454257867167E-01     2.22665574887778E-01     1.24401864439183E-03     1.70538688261960E+18     2.07200000000000E+05
     6.78490612741642E-09     2.23909724170887E-01     2.75454426926124E-01     1.27168423616663E-03     2.75454426926124E-01     2.22665711547890E-01     1.24401940790334E-03     1.70538792928822E+18     2.07300000000000E+05
     6.77834507832709E-09     2.23909861468733E-01     2.75454595822276E-01     1.27107186129314E-03     2.75454595822276E-01     2.22665848076398E-01     1.24402017067958E-03     1.70538897494887E+18     2.07400000000000E+05
     6.77179354514064E-09     2.23909998634421E-01     2.75454764555860E-01     1.27046007585150E-03     2.75454764555860E-01     2.22665984473493E-01     1.24402093272162E-03     1.70539001960300E+18     2.07500000000000E+05
     6.76525150953448E-09     2.23910135668144E-01     2.75454933127112E-01     1.26984887898695E-03     2.75454933127112E-01     2.22666120739365E-01     1.24402169403052E-03     1.70539106325208E+18     2.07600000000000E+05
     6.75871895322981E-09     2.23910272570092E-01     2.75455101536266E-01     1.26923826984627E-03     2.75455101536266E-01     2.22666256874204E-01     1.24402245460736E-03     1.70539210589756E+18     2.07700000000000E+05
     6.75219585799134E-09     2.23910409340458E-01     2.75455269783558E-01     1.26862824757773E-03     2.75455269783558E-01     2.22666392878201E-01     1.24402321445318E-03     1.70539314754089E+18     2.07800000000000E+05
     6.74568220562722E-09     2.23910545979431E-01     2.75455437869222E-01     1.26801881133113E-03     2.75455437869222E-01     2.22666528751544E-01     1.24402397356906E-03     1.70539418818353E+18     2.07900000000000E+05
     6.73917797798878E-09     2.23910682487202E-01     2.75455605793492E-01     1.26740996025775E-03     2.75455605793492E-01     2.22666664494424E-01     1.24402473195604E-03     1.70539522782692E+18     2.08000000000000E+05
     6.73268315697041E-09     2.23910818863960E-01     2.75455773556602E-01     1.26680169351035E-03     2.75455773556602E-01     2.22666800107028E-01     1.24402548961518E-03     1.70539626647251E+18     2.08100000000000E+05
     6.72619772450938E-09     2.23910955109896E-01     2.75455941158785E-01     1.26619401024320E-03     2.75455941158785E-01     2.22666935589546E-01     1.24402624654754E-03     1.70539730412175E+18     2.08200000000000E+05
     6.71972166258566E-09     2.23911091225199E-01     2.75456108600274E-01     1.26558690961203E-03     2.75456108600274E-01     2.22667070942166E-01     1.24402700275416E-03     1.70539834077606E+18     2.08300000000000E+05
     6.71325495322175E-09     2.23911227210057E-01     2.75456275881302E-01     1.26498039077406E-03     2.75456275881302E-01     2.22667206165076E-01     1.24402775823610E-03     1.70539937643690E+18     2.08400000000000E+05
     6.70679757848250E-09     2.23911363064659E-01     2.75456443002100E-01     1.26437445288798E-03     2.75456443002100E-01     2.22667341258462E-01     1.24402851299440E-03     1.70540041110569E+18     2.08500000000000E+05
     6.70034952047494E-09     2.23911498789194E-01     2.75456609962900E-01     1.26376909511391E-03     2.75456609962900E-01     2.22667476222513E-01     1.24402926703012E-03     1.70540144478386E+18     2.08600000000000E+05
     6.69391076134814E-09     2.23911634383849E-01     2.75456776763934E-01     1.26316431661347E-03     2.75456776763934E-01     2.22667611057416E-01     1.24403002034429E-03     1.70540247747286E+18     2.08700000000000E+05
     6.68748128329299E-09     2.23911769848813E-01     2.75456943405431E-01     1.26256011654971E-03     2.75456943405431E-01     2.22667745763357E-01     1.24403077293796E-03     1.70540350917410E+18     2.08800000000000E+05
     6.68106106854205E-09     2.23911905184272E-01     2.75457109887624E-01     1.26195649408711E-03     2.75457109887624E-01     2.22667880340521E-01     1.24403152481216E-03     1.70540453988902E+18     2.08900000000000E+05
     6.67465009936939E-09     2.23912040390414E-01     2.75457276210741E-01     1.26135344839161E-03     2.75457276210740E-01     2.22668014789096E-01     1.24403227596794E-03     1.70540556961903E+18     2.09000000000000E+05
     6.66824835809038E-09     2.23912175467425E-01     2.75457442375012E-01     1.26075097863059E-03     2.75457442375012E-01     2.22668149109267E-01     1.24403302640634E-03     1.70540659836556E+18     2.09100000000000E+05
     6.66185582706157E-09     2.23912310415492E-01     2.75457608380667E-01     1.26014908397282E-03     2.75457608380667E-01     2.22668283301219E-01     1.24403377612839E-03     1.70540762613002E+18     2.09200000000000E+05
     6.65547246186217E-09     2.23912445234557E-01     2.75457774227635E-01     1.25954776467026E-03     2.75457774227635E-01     2.22668417364896E-01     1.24403452513377E-03     1.70540865291225E+18     2.09300000000000E+05
     6.64909825093797E-09     2.23912579924862E-01     2.75457939916214E-01     1.25894701965222E-03     2.75457939916214E-01     2.22668551300537E-01     1.24403527342382E-03     1.70540967871402E+18     2.09400000000000E+05
     6.64273319374840E-09     2.23912714486746E-01     2.75458105446818E-01     1.25834684740683E-03     2.75458105446818E-01     2.22668685108479E-01     1.24403602100042E-03     1.70541070353773E+18     2.09500000000000E+05
     6.63637727265692E-09     2.23912848920391E-01     2.75458270819675E-01     1.25774724711480E-03     2.75458270819675E-01     2.22668818788904E-01     1.24403676786459E-03     1.70541172738479E+18     2.09600000000000E+05
     6.63003047006383E-09     2.23912983225981E-01     2.75458436035010E-01     1.25714821795842E-03     2.75458436035010E-01     2.22668952341994E-01     1.24403751401736E-03     1.70541275025660E+18     2.09700000000000E+05
     6.62369276840607E-09     2.23913117403699E-01     2.75458601093047E-01     1.25654975912148E-03     2.75458601093047E-01     2.22669085767933E-01     1.24403825945974E-03     1.70541377215454E+18     2.09800000000000E+05
     6.61736415015701E-09     2.23913251453729E-01     2.75458765994013E-01     1.25595186978930E-03     2.75458765994013E-01     2.22669219066900E-01     1.24403900419274E-03     1.70541479308002E+18     2.09900000000000E+05
     6.61104459782626E-09     2.23913385376251E-01     2.75458930738130E-01     1.25535454914874E-03     2.75458930738130E-01     2.22669352239079E-01     1.24403974821737E-03     1.70541581303440E+18     2.10000000000000E+05
     6.60473409395943E-09     2.23913519171449E-01     2.75459095325623E-01     1.25475779638816E-03     2.75459095325623E-01     2.22669485284649E-01     1.24404049153465E-03     1.70541683201909E+18     2.10100000000000E+05
     6.59843262113797E-09     2.23913652839504E-01     2.75459259756715E-01     1.25416161069745E-03     2.75459259756715E-01     2.22669618203791E-01     1.24404123414559E-03     1.70541785003547E+18     2.10200000000000E+05
     6.59214016197895E-09     2.23913786380597E-01     2.75459424031630E-01     1.25356599126800E-03     2.75459424031630E-01     2.22669750996686E-01     1.24404197605119E-03     1.70541886708492E+18     2.10300000000000E+05
     6.58585669913481E-09     2.23913919794909E-01     2.75459588150589E-01     1.25297093729269E-03     2.75459588150589E-01     2.22669883663513E-01     1.24404271725245E-03     1.70541988316881E+18     2.10400000000000E+05
     6.57958221529322E-09     2.23914053082620E-01     2.75459752113815E-01     1.25237644796593E-03     2.75459752113815E-01     2.22670016204452E-01     1.24404345775039E-03     1.70542089828852E+18     2.10500000000000E+05
     6.57331669317685E-09     2.23914186243912E-01     2.75459915921530E-01     1.25178252248359E-03     2.75459915921530E-01     2.22670148619683E-01     1.24404419754601E-03     1.70542191244543E+18     2.10600000000000E+05
     6.56706011554314E-09     2.23914319278963E-01     2.75460079573956E-01     1.25118916004307E-03     2.75460079573955E-01     2.22670280909383E-01     1.24404493664029E-03     1.70542292564090E+18     2.10700000000000E+05
     6.56081246518413E-09     2.23914452187955E-01     2.75460243071312E-01     1.25059635984323E-03     2.75460243071312E-01     2.22670413073733E-01     1.24404567503425E-03     1.70542393787631E+18     2.10800000000000E+05
     6.55457372492624E-09     2.23914584971065E-01     2.75460406413820E-01     1.25000412108442E-03     2.75460406413820E-01     2.22670545112910E-01     1.24404641272888E-03     1.70542494915302E+18     2.10900000000000E+05
     6.54834387763005E-09     2.23914717628473E-01     2.75460569601700E-01     1.24941244296846E-03     2.75460569601700E-01     2.22670677027092E-01     1.24404714972516E-03     1.70542595947239E+18     2.11000000000000E+05
     6.54212290619013E-09     2.23914850160357E-01     2.75460732635171E-01     1.24882132469864E-03     2.75460732635171E-01     2.22670808816456E-01     1.24404788602410E-03     1.70542696883579E+18     2.11100000000000E+05
     6.53591079353480E-09     2.23914982566897E-01     2.75460895514453E-01     1.24823076547973E-03     2.75460895514453E-01     2.22670940481181E-01     1.24404862162669E-03     1.70542797724457E+18     2.11200000000000E+05
     6.52970752262595E-09     2.23915114848269E-01     2.75461058239765E-01     1.24764076451797E-03     2.75461058239765E-01     2.22671072021443E-01     1.24404935653390E-03     1.70542898470008E+18     2.11300000000000E+05
     6.52351307645880E-09     2.23915247004651E-01     2.75461220811326E-01     1.24705132102103E-03     2.75461220811326E-01     2.22671203437418E-01     1.24405009074674E-03     1.70542999120369E+18     2.11400000000000E+05
     6.51732743806174E-09     2.23915379036222E-01     2.75461383229352E-01     1.24646243419806E-03     2.75461383229352E-01     2.22671334729283E-01     1.24405082426618E-03     1.70543099675674E+18     2.11500000000000E+05
     6.51115059049611E-09     2.23915510943157E-01     2.75461545494063E-01     1.24587410325965E-03     2.75461545494063E-01     2.22671465897214E-01     1.24405155709321E-03     1.70543200136058E+18     2.11600000000000E+05
     6.50498251685595E-09     2.23915642725633E-01     2.75461707605676E-01     1.24528632741783E-03     2.75461707605676E-01     2.22671596941387E-01     1.24405228922881E-03     1.70543300501656E+18     2.11700000000000E+05
     6.49882320026786E-09     2.23915774383828E-01     2.75461869564407E-01     1.24469910588608E-03     2.75461869564407E-01     2.22671727861977E-01     1.24405302067396E-03     1.70543400772602E+18     2.11800000000000E+05
     6.49267262389077E-09     2.23915905917916E-01     2.75462031370472E-01     1.24411243787931E-03     2.75462031370472E-01     2.22671858659159E-01     1.24405375142964E-03     1.70543500949030E+18     2.11900000000000E+05
     6.48653077091571E-09     2.23916037328073E-01     2.75462193024089E-01     1.24352632261386E-03     2.75462193024089E-01     2.22671989333108E-01     1.24405448149682E-03     1.70543601031074E+18     2.12000000000000E+05
     6.48039762456564E-09     2.23916168614476E-01     2.75462354525473E-01     1.24294075930751E-03     2.75462354525473E-01     2.22672119883997E-01     1.24405521087648E-03     1.70543701018867E+18     2.12100000000000E+05
     6.47427316809522E-09     2.23916299777299E-01     2.75462515874839E-01     1.24235574717944E-03     2.75462515874839E-01     2.22672250312002E-01     1.24405593956959E-03     1.70543800912543E+18     2.12200000000000E+05
     6.46815738479063E-09     2.23916430816716E-01     2.75462677072402E-01     1.24177128545027E-03     2.75462677072402E-01     2.22672380617296E-01     1.24405666757712E-03     1.70543900712236E+18     2.12300000000000E+05
     6.46205025796933E-09     2.23916561732902E-01     2.75462838118377E-01     1.24118737334201E-03     2.75462838118377E-01     2.22672510800053E-01     1.24405739490004E-03     1.70544000418078E+18     2.12400000000000E+05
     6.45595177097989E-09     2.23916692526032E-01     2.75462999012978E-01     1.24060401007811E-03     2.75462999012978E-01     2.22672640860445E-01     1.24405812153931E-03     1.70544100030201E+18     2.12500000000000E+05
     6.44986190720176E-09     2.23916823196279E-01     2.75463159756418E-01     1.24002119488339E-03     2.75463159756418E-01     2.22672770798645E-01     1.24405884749592E-03     1.70544199548738E+18     2.12600000000000E+05
     6.44378065004507E-09     2.23916953743816E-01     2.75463320348911E-01     1.23943892698408E-03     2.75463320348911E-01     2.22672900614826E-01     1.24405957277080E-03     1.70544298973822E+18     2.12700000000000E+05
     6.43770798295044E-09     2.23917084168818E-01     2.75463480790671E-01     1.23885720560783E-03     2.75463480790671E-01     2.22673030309161E-01     1.24406029736494E-03     1.70544398305584E+18     2.12800000000000E+05
     6.43164388938874E-09     2.23917214471455E-01     2.75463641081909E-01     1.23827602998364E-03     2.75463641081909E-01     2.22673159881820E-01     1.24406102127929E-03     1.70544497544156E+18     2.12900000000000E+05
     6.42558835286094E-09     2.23917344651902E-01     2.75463801222839E-01     1.23769539934193E-03     2.75463801222839E-01     2.22673289332976E-01     1.24406174451480E-03     1.70544596689669E+18     2.13000000000000E+05
     6.41954135689784E-09     2.23917474710331E-01     2.75463961213671E-01     1.23711531291447E-03     2.75463961213671E-01     2.22673418662800E-01     1.24406246707244E-03     1.70544695742255E+18     2.13100000000000E+05
     6.41350288505992E-09     2.23917604646913E-01     2.75464121054618E-01     1.23653576993444E-03     2.75464121054618E-01     2.22673547871463E-01     1.24406318895316E-03     1.70544794702045E+18     2.13200000000000E+05
     6.40747292093708E-09     2.23917734461820E-01     2.75464280745890E-01     1.23595676963636E-03     2.75464280745890E-01     2.22673676959135E-01     1.24406391015791E-03     1.70544893569169E+18     2.13300000000000E+05
     6.40145144814850E-09     2.23917864155223E-01     2.75464440287698E-01     1.23537831125614E-03     2.75464440287698E-01     2.22673805925987E-01     1.24406463068765E-03     1.70544992343758E+18     2.13400000000000E+05
     6.39543845034238E-09     2.23917993727293E-01     2.75464599680253E-01     1.23480039403105E-03     2.75464599680253E-01     2.22673934772189E-01     1.24406535054332E-03     1.70545091025942E+18     2.13500000000000E+05
     6.38943391119576E-09     2.23918123178202E-01     2.75464758923765E-01     1.23422301719970E-03     2.75464758923765E-01     2.22674063497910E-01     1.24406606972588E-03     1.70545189615852E+18     2.13600000000000E+05
     6.38343781441430E-09     2.23918252508119E-01     2.75464918018443E-01     1.23364618000208E-03     2.75464918018443E-01     2.22674192103321E-01     1.24406678823627E-03     1.70545288113617E+18     2.13700000000000E+05
     6.37745014373210E-09     2.23918381717214E-01     2.75465076964496E-01     1.23306988167951E-03     2.75465076964496E-01     2.22674320588589E-01     1.24406750607543E-03     1.70545386519367E+18     2.13800000000000E+05
     6.37147088291147E-09     2.23918510805658E-01     2.75465235762134E-01     1.23249412147467E-03     2.75465235762134E-01     2.22674448953885E-01     1.24406822324431E-03     1.70545484833231E+18     2.13900000000000E+05
     6.36550001574272E-09     2.23918639773620E-01     2.75465394411565E-01     1.23191889863156E-03     2.75465394411564E-01     2.22674577199377E-01     1.24406893974385E-03     1.70545583055339E+18     2.14000000000000E+05
     6.35953752604400E-09     2.23918768621269E-01     2.75465552912996E-01     1.23134421239552E-03     2.75465552912996E-01     2.22674705325232E-01     1.24406965557500E-03     1.70545681185819E+18     2.14100000000000E+05
     6.35358339766103E-09     2.23918897348774E-01     2.75465711266636E-01     1.23077006201325E-03     2.75465711266636E-01     2.22674833331619E-01     1.24407037073868E-03     1.70545779224801E+18     2.14200000000000E+05
     6.34763761446694E-09     2.23919025956304E-01     2.75465869472693E-01     1.23019644673274E-03     2.75465869472693E-01     2.22674961218706E-01     1.24407108523583E-03     1.70545877172412E+18     2.14300000000000E+05
     6.34170029488636E-09     2.23919154443828E-01     2.75466027531129E-01     1.22962336668574E-03     2.75466027531129E-01     2.22675088986462E-01     1.24407179906630E-03     1.70545975028618E+18     2.14400000000000E+05
     6.33577130214866E-09     2.23919282811693E-01     2.75466185442371E-01     1.22905082033117E-03     2.75466185442371E-01     2.22675216635233E-01     1.24407251223200E-03     1.70546072793693E+18     2.14500000000000E+05
     6.32985061814031E-09     2.23919411060069E-01     2.75466343206627E-01     1.22847880690742E-03     2.75466343206627E-01     2.22675344165186E-01     1.24407322473388E-03     1.70546170467768E+18     2.14600000000000E+05
     6.32393822731747E-09     2.23919539189124E-01     2.75466500824103E-01     1.22790732567086E-03     2.75466500824103E-01     2.22675471576489E-01     1.24407393657286E-03     1.70546268050969E+18     2.14700000000000E+05
     6.31803411417314E-09     2.23919667199023E-01     2.75466658295004E-01     1.22733637587927E-03     2.75466658295004E-01     2.22675598869307E-01     1.24407464774988E-03     1.70546365543424E+18     2.14800000000000E+05
     6.31213826323703E-09     2.23919795089933E-01     2.75466815619534E-01     1.22676595679175E-03     2.75466815619534E-01     2.22675726043805E-01     1.24407535826584E-03     1.70546462945259E+18     2.14900000000000E+05
     6.30625065907547E-09     2.23919922862019E-01     2.75466972797897E-01     1.22619606766880E-03     2.75466972797897E-01     2.22675853100148E-01     1.24407606812169E-03     1.70546560256600E+18     2.15000000000000E+05
     6.30037128629132E-09     2.23920050515447E-01     2.75467129830296E-01     1.22562670777227E-03     2.75467129830296E-01     2.22675980038500E-01     1.24407677731832E-03     1.70546657477573E+18     2.15100000000000E+05
     6.29450012952383E-09     2.23920178050382E-01     2.75467286716936E-01     1.22505787636535E-03     2.75467286716936E-01     2.22676106859025E-01     1.24407748585667E-03     1.70546754608305E+18     2.15200000000000E+05
     6.28863717344855E-09     2.23920305466989E-01     2.75467443458018E-01     1.22448957271261E-03     2.75467443458018E-01     2.22676233561889E-01     1.24407819373764E-03     1.70546851648921E+18     2.15300000000000E+05
     6.28278240277725E-09     2.23920432765433E-01     2.75467600053745E-01     1.22392179607996E-03     2.75467600053745E-01     2.22676360147253E-01     1.24407890096216E-03     1.70546948599546E+18     2.15400000000000E+05
     6.27693580225777E-09     2.23920559945878E-01     2.75467756504320E-01     1.22335454573463E-03     2.75467756504320E-01     2.22676486615282E-01     1.24407960753113E-03     1.70547045460305E+18     2.15500000000000E+05
     6.27109735667394E-09     2.23920687008487E-01     2.75467912809943E-01     1.22278782094523E-03     2.75467912809943E-01     2.22676612966139E-01     1.24408031344547E-03     1.70547142231324E+18     2.15600000000000E+05
     6.26526705084549E-09     2.23920813953425E-01     2.75468068970817E-01     1.22222162098168E-03     2.75468068970817E-01     2.22676739199987E-01     1.24408101870608E-03     1.70547238912727E+18     2.15700000000000E+05
     6.25944486962791E-09     2.23920940780856E-01     2.75468224987142E-01     1.22165594511524E-03     2.75468224987142E-01     2.22676865316987E-01     1.24408172331387E-03     1.70547335504639E+18     2.15800000000000E+05
     6.25363079791238E-09     2.23921067490941E-01     2.75468380859119E-01     1.22109079261851E-03     2.75468380859119E-01     2.22676991317302E-01     1.24408242726976E-03     1.70547432007184E+18     2.15900000000000E+05
     6.24782482062563E-09     2.23921194083844E-01     2.75468536586949E-01     1.22052616276540E-03     2.75468536586948E-01     2.22677117201095E-01     1.24408313057464E-03     1.70547528420486E+18     2.16000000000000E+05
     6.24202692272986E-09     2.23921320559728E-01     2.75468692170830E-01     1.21996205483115E-03     2.75468692170830E-01     2.22677242968526E-01     1.24408383322941E-03     1.70547624744669E+18     2.16100000000000E+05
     6.23623708922263E-09     2.23921446918754E-01     2.75468847610963E-01     1.21939846809231E-03     2.75468847610963E-01     2.22677368619757E-01     1.24408453523498E-03     1.70547720979856E+18     2.16200000000000E+05
     6.23045530513675E-09     2.23921573161085E-01     2.75469002907547E-01     1.21883540182675E-03     2.75469002907547E-01     2.22677494154949E-01     1.24408523659225E-03     1.70547817126171E+18     2.16300000000000E+05
     6.22468155554018E-09     2.23921699286882E-01     2.75469158060780E-01     1.21827285531364E-03     2.75469158060780E-01     2.22677619574262E-01     1.24408593730211E-03     1.70547913183737E+18     2.16400000000000E+05
     6.21891582553593E-09     2.23921825296307E-01     2.75469313070861E-01     1.21771082783349E-03     2.75469313070861E-01     2.22677744877857E-01     1.24408663736546E-03     1.70548009152677E+18     2.16500000000000E+05
     6.21315810026192E-09     2.23921951189520E-01     2.75469467937989E-01     1.21714931866806E-03     2.75469467937989E-01     2.22677870065895E-01     1.24408733678320E-03     1.70548105033114E+18     2.16600000000000E+05
     6.20740836489093E-09     2.23922076966682E-01     2.75469622662360E-01     1.21658832710044E-03     2.75469622662360E-01     2.22677995138534E-01     1.24408803555622E-03     1.70548200825170E+18     2.16700000000000E+05
     6.20166660463046E-09     2.23922202627954E-01     2.75469777244172E-01     1.21602785241501E-03     2.75469777244172E-01     2.22678120095935E-01     1.24408873368540E-03     1.70548296528968E+18     2.16800000000000E+05
     6.19593280472262E-09     2.23922328173496E-01     2.75469931683623E-01     1.21546789389744E-03     2.75469931683623E-01     2.22678244938257E-01     1.24408943117165E-03     1.70548392144629E+18     2.16900000000000E+05
     6.19020695044406E-09     2.23922453603467E-01     2.75470085980909E-01     1.21490845083468E-03     2.75470085980909E-01     2.22678369665659E-01     1.24409012801584E-03     1.70548487672275E+18     2.17000000000000E+05
     6.18448902710582E-09     2.23922578918028E-01     2.75470240136226E-01     1.21434952251497E-03     2.75470240136226E-01     2.22678494278298E-01     1.24409082421887E-03     1.70548583112028E+18     2.17100000000000E+05
     6.17877902005327E-09     2.23922704117338E-01     2.75470394149770E-01     1.21379110822782E-03     2.75470394149770E-01     2.22678618776335E-01     1.24409151978162E-03     1.70548678464010E+18     2.17200000000000E+05
     6.17307691466596E-09     2.23922829201555E-01     2.75470548021737E-01     1.21323320726402E-03     2.75470548021737E-01     2.22678743159927E-01     1.24409221470497E-03     1.70548773728341E+18     2.17300000000000E+05
     6.16738269635754E-09     2.23922954170838E-01     2.75470701752322E-01     1.21267581891563E-03     2.75470701752321E-01     2.22678867429231E-01     1.24409290898980E-03     1.70548868905143E+18     2.17400000000000E+05
     6.16169635057568E-09     2.23923079025347E-01     2.75470855341719E-01     1.21211894247598E-03     2.75470855341719E-01     2.22678991584406E-01     1.24409360263700E-03     1.70548963994536E+18     2.17500000000000E+05
     6.15601786280189E-09     2.23923203765238E-01     2.75471008790125E-01     1.21156257723966E-03     2.75471008790124E-01     2.22679115625609E-01     1.24409429564744E-03     1.70549058996641E+18     2.17600000000000E+05
     6.15034721855150E-09     2.23923328390671E-01     2.75471162097731E-01     1.21100672250251E-03     2.75471162097731E-01     2.22679239552996E-01     1.24409498802200E-03     1.70549153911578E+18     2.17700000000000E+05
     6.14468440337351E-09     2.23923452901801E-01     2.75471315264734E-01     1.21045137756164E-03     2.75471315264734E-01     2.22679363366724E-01     1.24409567976156E-03     1.70549248739468E+18     2.17800000000000E+05
     6.13902940285048E-09     2.23923577298788E-01     2.75471468291326E-01     1.20989654171540E-03     2.75471468291326E-01     2.22679487066950E-01     1.24409637086699E-03     1.70549343480429E+18     2.17900000000000E+05
     6.13338220259845E-09     2.23923701581787E-01     2.75471621177699E-01     1.20934221426340E-03     2.75471621177699E-01     2.22679610653830E-01     1.24409706133916E-03     1.70549438134583E+18     2.18000000000000E+05
     6.12774278826680E-09     2.23923825750956E-01     2.75471773924048E-01     1.20878839450648E-03     2.75471773924048E-01     2.22679734127520E-01     1.24409775117895E-03     1.70549532702048E+18     2.18100000000000E+05
     6.12211114553819E-09     2.23923949806451E-01     2.75471926530565E-01     1.20823508174672E-03     2.75471926530565E-01     2.22679857488175E-01     1.24409844038721E-03     1.70549627182944E+18     2.18200000000000E+05
     6.11648726012843E-09     2.23924073748429E-01     2.75472078997441E-01     1.20768227528744E-03     2.75472078997441E-01     2.22679980735951E-01     1.24409912896483E-03     1.70549721577389E+18     2.18300000000000E+05
     6.11087111778637E-09     2.23924197577044E-01     2.75472231324869E-01     1.20712997443319E-03     2.75472231324869E-01     2.22680103871003E-01     1.24409981691267E-03     1.70549815885503E+18     2.18400000000000E+05
     6.10526270429379E-09     2.23924321292454E-01     2.75472383513039E-01     1.20657817848976E-03     2.75472383513039E-01     2.22680226893485E-01     1.24410050423158E-03     1.70549910107404E+18     2.18500000000000E+05
     6.09966200546533E-09     2.23924444894812E-01     2.75472535562144E-01     1.20602688676414E-03     2.75472535562144E-01     2.22680349803552E-01     1.24410119092244E-03     1.70550004243211E+18     2.18600000000000E+05
     6.09406900714835E-09     2.23924568384275E-01     2.75472687472374E-01     1.20547609856456E-03     2.75472687472374E-01     2.22680472601358E-01     1.24410187698611E-03     1.70550098293042E+18     2.18700000000000E+05
     6.08848369522283E-09     2.23924691760998E-01     2.75472839243919E-01     1.20492581320046E-03     2.75472839243919E-01     2.22680595287058E-01     1.24410256242344E-03     1.70550192257015E+18     2.18800000000000E+05
     6.08290605560129E-09     2.23924815025134E-01     2.75472990876969E-01     1.20437602998247E-03     2.75472990876969E-01     2.22680717860805E-01     1.24410324723530E-03     1.70550286135247E+18     2.18900000000000E+05
     6.07733607422865E-09     2.23924938176838E-01     2.75473142371715E-01     1.20382674822248E-03     2.75473142371715E-01     2.22680840322752E-01     1.24410393142254E-03     1.70550379927857E+18     2.19000000000000E+05
     6.07177373708214E-09     2.23925061216264E-01     2.75473293728346E-01     1.20327796723353E-03     2.75473293728346E-01     2.22680962673052E-01     1.24410461498602E-03     1.70550473634962E+18     2.19100000000000E+05
     6.06621903017120E-09     2.23925184143566E-01     2.75473444947051E-01     1.20272968632988E-03     2.75473444947051E-01     2.22681084911859E-01     1.24410529792659E-03     1.70550567256678E+18     2.19200000000000E+05
     6.06067193953739E-09     2.23925306958897E-01     2.75473596028018E-01     1.20218190482701E-03     2.75473596028018E-01     2.22681207039324E-01     1.24410598024510E-03     1.70550660793124E+18     2.19300000000000E+05
     6.05513246072131E-09     2.23925429662377E-01     2.75473746971394E-01     1.20163462219369E-03     2.75473746971394E-01     2.22681329055567E-01     1.24410666194222E-03     1.70550754244378E+18     2.19400000000000E+05
     6.04960058858839E-09     2.23925552254126E-01     2.75473897777329E-01     1.20108783788856E-03     2.75473897777329E-01     2.22681450960709E-01     1.24410734301862E-03     1.70550847610521E+18     2.19500000000000E+05
     6.04407629329673E-09     2.23925674734356E-01     2.75474048446081E-01     1.20054155097384E-03     2.75474048446081E-01     2.22681572754957E-01     1.24410802347547E-03     1.70550940891734E+18     2.19600000000000E+05
     6.03855956110718E-09     2.23925797103218E-01     2.75474198977838E-01     1.19999576077121E-03     2.75474198977838E-01     2.22681694438464E-01     1.24410870331362E-03     1.70551034088133E+18     2.19700000000000E+05
     6.03305037831418E-09     2.23925919360863E-01     2.75474349372785E-01     1.19945046660357E-03     2.75474349372785E-01     2.22681816011380E-01     1.24410938253390E-03     1.70551127199834E+18     2.19800000000000E+05
     6.02754873124570E-09     2.23926041507444E-01     2.75474499631110E-01     1.19890566779501E-03     2.75474499631110E-01     2.22681937473856E-01     1.24411006113716E-03     1.70551220226951E+18     2.19900000000000E+05
     6.02205460626317E-09     2.23926163543112E-01     2.75474649752998E-01     1.19836136367084E-03     2.75474649752998E-01     2.22682058826043E-01     1.24411073912424E-03     1.70551313169600E+18     2.20000000000000E+05
     6.01656798976137E-09     2.23926285468018E-01     2.75474799738635E-01     1.19781755355756E-03     2.75474799738635E-01     2.22682180068090E-01     1.24411141649598E-03     1.70551406027895E+18     2.20100000000000E+05
     6.01108886816836E-09     2.23926407282313E-01     2.75474949588208E-01     1.19727423678287E-03     2.75474949588208E-01     2.22682301200148E-01     1.24411209325321E-03     1.70551498801953E+18     2.20200000000000E+05
     6.00561722794536E-09     2.23926528986146E-01     2.75475099301900E-01     1.19673141267564E-03     2.75475099301899E-01     2.22682422222367E-01     1.24411276939678E-03     1.70551591491887E+18     2.20300000000000E+05
     6.00015305558671E-09     2.23926650579668E-01     2.75475248879896E-01     1.19618908056596E-03     2.75475248879896E-01     2.22682543134894E-01     1.24411344492751E-03     1.70551684097812E+18     2.20400000000000E+05
     5.99469633761978E-09     2.23926772063030E-01     2.75475398322381E-01     1.19564723978509E-03     2.75475398322381E-01     2.22682663937880E-01     1.24411411984624E-03     1.70551776619842E+18     2.20500000000000E+05
