!46v -> 46ti, e- capture
!Q=-6.5404 MeV
!
!log(rhoY)    log(temp)     mu              dQ    Vs     log(e-cap-rate)        nu-energy-loss gamma-energy
!g/cm^3       log(K)        1/s             erg   erg    log(1/s)                    erg/s          erg/s
8.000000      9.301030       3.036125e-06  0.00  0.00   0.589000               5.911673e-05   0.00  
8.000000      9.477121       2.954414e-06  0.00  0.00   0.494000               4.642056e-05   0.00  
8.000000      9.698970       2.693259e-06  0.00  0.00   0.363000               3.301493e-05   0.00  
8.000000      10.000000      1.573337e-06  0.00  0.00   0.433000               4.061724e-05   0.00  
8.000000      10.477121     -4.838573e-07  0.00  0.00   1.910000               2.017021e-03   0.00  
8.000000      11.000000     -7.882709e-07  0.00  0.00   4.442000               1.984771e+00   0.00  
9.000000      7.000000       7.480563e-06  0.00  0.00   1.809000               1.051261e-03   0.00  
9.000000      8.000000       7.480563e-06  0.00  0.00   1.809000               1.051261e-03   0.00  
9.000000      8.301030       7.480563e-06  0.00  0.00   1.809000               1.051261e-03   0.00  
9.000000      8.602060       7.480563e-06  0.00  0.00   1.809000               1.051261e-03   0.00  
9.000000      8.845098       7.477358e-06  0.00  0.00   1.810000               1.053684e-03   0.00  
9.000000      9.000000       7.474154e-06  0.00  0.00   1.810000               1.053684e-03   0.00  
9.000000      9.176091       7.464541e-06  0.00  0.00   1.805000               1.041623e-03   0.00  
9.000000      9.301030       7.450121e-06  0.00  0.00   1.785000               9.878941e-04   0.00  
9.000000      9.477121       7.413271e-06  0.00  0.00   1.696000               7.847122e-04   0.00  
9.000000      9.698970       7.291506e-06  0.00  0.00   1.573000               5.632619e-04   0.00  
9.000000      10.000000      6.724335e-06  0.00  0.00   1.581000               5.898076e-04   0.00  
9.000000      10.477121      2.340780e-06  0.00  0.00   2.191000               3.887858e-03   0.00  
9.000000      11.000000     -5.191052e-07  0.00  0.00   4.451000               2.021671e+00   0.00  
10.000000     7.000000       1.699429e-05  0.00  0.00   3.174000               3.347421e-02   0.00  
10.000000     8.000000       1.699429e-05  0.00  0.00   3.174000               3.347421e-02   0.00  
10.000000     8.301030       1.699429e-05  0.00  0.00   3.174000               3.347421e-02   0.00  
10.000000     8.602060       1.699429e-05  0.00  0.00   3.174000               3.347421e-02   0.00  
10.000000     8.845098       1.699269e-05  0.00  0.00   3.174000               3.347421e-02   0.00  
10.000000     9.000000       1.699108e-05  0.00  0.00   3.174000               3.347421e-02   0.00  
10.000000     9.176091       1.698628e-05  0.00  0.00   3.170000               3.316732e-02   0.00  
10.000000     9.301030       1.697987e-05  0.00  0.00   3.153000               3.160170e-02   0.00  
10.000000     9.477121       1.696224e-05  0.00  0.00   3.084000               2.610420e-02   0.00  
10.000000     9.698970       1.690617e-05  0.00  0.00   2.991000               1.989346e-02   0.00  
10.000000     10.000000      1.664181e-05  0.00  0.00   2.974000               1.917390e-02   0.00  
