!48v -> 48ti, e- capture
!Q=-3.5013 MeV
!
!rhoY         temp          mu             dQ    Vs     e-cap-rate        nu-energy-loss gamma-energy
!g/cm^3       K             1/s            erg   erg    1/s               erg/s          erg/s
1.000000e+06  1.000000e+11  -8.187123e-07  0.00  0.00   1.210598e+04      8.141612e-01   0.00  
1.000000e+07  1.000000e+07   1.140750e-06  0.00  0.00   3.349654e-04      5.710977e-10   0.00  
1.000000e+07  1.000000e+08   1.139148e-06  0.00  0.00   3.349654e-04      5.710977e-10   0.00  
1.000000e+07  2.000000e+08   1.139148e-06  0.00  0.00   3.357376e-04      5.737337e-10   0.00  
1.000000e+07  4.000000e+08   1.134341e-06  0.00  0.00   3.404082e-04      5.870977e-10   0.00  
1.000000e+07  7.000000e+08   1.123126e-06  0.00  0.00   3.732502e-04      7.829074e-10   0.00  
1.000000e+07  1.000000e+09   1.103900e-06  0.00  0.00   4.965923e-04      1.708875e-09   0.00  
1.000000e+07  1.500000e+09   1.060641e-06  0.00  0.00   9.162205e-04      5.137010e-09   0.00  
1.000000e+07  2.000000e+09   9.965539e-07  0.00  0.00   1.435489e-03      9.456064e-09   0.00  
1.000000e+07  3.000000e+09   8.171101e-07  0.00  0.00   2.355049e-03      1.701024e-08   0.00  
1.000000e+07  5.000000e+09   2.996070e-07  0.00  0.00   4.178304e-03      3.226342e-08   0.00  
1.000000e+07  1.000000e+10  -5.046856e-07  0.00  0.00   3.801894e-02      3.537614e-07   0.00  
1.000000e+07  3.000000e+10  -7.850666e-07  0.00  0.00   1.770109e+01      3.553942e-04   0.00  
1.000000e+07  1.000000e+11  -8.155079e-07  0.00  0.00   1.210598e+04      8.141612e-01   0.00  
1.000000e+08  1.000000e+07   3.101814e-06  0.00  0.00   1.552387e-02      4.525957e-08   0.00  
1.000000e+08  1.000000e+08   3.101814e-06  0.00  0.00   1.552387e-02      4.525957e-08   0.00  
1.000000e+08  2.000000e+08   3.100212e-06  0.00  0.00   1.552387e-02      4.536390e-08   0.00  
1.000000e+08  4.000000e+08   3.098610e-06  0.00  0.00   1.559553e-02      4.567835e-08   0.00  
1.000000e+08  7.000000e+08   3.093803e-06  0.00  0.00   1.599558e-02      4.860830e-08   0.00  
1.000000e+08  1.000000e+09   3.085792e-06  0.00  0.00   1.753881e-02      6.133529e-08   0.00  
1.000000e+08  1.500000e+09   3.064964e-06  0.00  0.00   2.275097e-02      1.065885e-07   0.00  
1.000000e+08  2.000000e+09   3.036125e-06  0.00  0.00   2.917427e-02      1.620729e-07   0.00  
1.000000e+08  3.000000e+09   2.954414e-06  0.00  0.00   4.017908e-02      2.562774e-07   0.00  
1.000000e+08  5.000000e+09   2.693259e-06  0.00  0.00   5.834451e-02      4.108756e-07   0.00  
1.000000e+08  1.000000e+10   1.573337e-06  0.00  0.00   1.559553e-01      1.389026e-06   0.00  
1.000000e+08  3.000000e+10  -4.838573e-07  0.00  0.00   1.901078e+01      3.816897e-04   0.00  
1.000000e+08  1.000000e+11  -7.882709e-07  0.00  0.00   1.213389e+04      8.141612e-01   0.00  
1.000000e+09  1.000000e+07   7.480563e-06  0.00  0.00   1.180321e+00      6.467112e-06   0.00  
1.000000e+09  1.000000e+08   7.480563e-06  0.00  0.00   1.180321e+00      6.467112e-06   0.00  
1.000000e+09  2.000000e+08   7.480563e-06  0.00  0.00   1.180321e+00      6.467112e-06   0.00  
1.000000e+09  4.000000e+08   7.480563e-06  0.00  0.00   1.183042e+00      6.482020e-06   0.00  
1.000000e+09  7.000000e+08   7.477358e-06  0.00  0.00   1.191242e+00      6.572194e-06   0.00  
1.000000e+09  1.000000e+09   7.474154e-06  0.00  0.00   1.216186e+00      6.897797e-06   0.00  
1.000000e+09  1.500000e+09   7.464541e-06  0.00  0.00   1.309182e+00      8.011436e-06   0.00  
1.000000e+09  2.000000e+09   7.450121e-06  0.00  0.00   1.422329e+00      9.369370e-06   0.00  
1.000000e+09  3.000000e+09   7.413271e-06  0.00  0.00   1.614359e+00      1.163350e-05   0.00  
1.000000e+09  5.000000e+09   7.291506e-06  0.00  0.00   1.927525e+00      1.502140e-05   0.00  
1.000000e+09  1.000000e+10   6.724335e-06  0.00  0.00   3.243396e+00      3.010997e-05   0.00  
1.000000e+09  3.000000e+10   2.340780e-06  0.00  0.00   3.698282e+01      7.459512e-04   0.00  
1.000000e+09  1.000000e+11  -5.191052e-07  0.00  0.00   1.235947e+04      8.312093e-01   0.00  
1.000000e+10  1.000000e+07   1.699429e-05  0.00  0.00   1.419058e+02      1.519534e-03   0.00  
1.000000e+10  1.000000e+08   1.699429e-05  0.00  0.00   1.419058e+02      1.519534e-03   0.00  
1.000000e+10  2.000000e+08   1.699429e-05  0.00  0.00   1.419058e+02      1.519534e-03   0.00  
1.000000e+10  4.000000e+08   1.699429e-05  0.00  0.00   1.422329e+02      1.523037e-03   0.00  
1.000000e+10  7.000000e+08   1.699269e-05  0.00  0.00   1.422329e+02      1.526548e-03   0.00  
1.000000e+10  1.000000e+09   1.699108e-05  0.00  0.00   1.428894e+02      1.540673e-03   0.00  
1.000000e+10  1.500000e+09   1.698628e-05  0.00  0.00   1.452112e+02      1.587488e-03   0.00  
1.000000e+10  2.000000e+09   1.697987e-05  0.00  0.00   1.482518e+02      1.643276e-03   0.00  
1.000000e+10  3.000000e+09   1.696224e-05  0.00  0.00   1.531087e+02      1.740646e-03   0.00  
1.000000e+10  5.000000e+09   1.690617e-05  0.00  0.00   1.610646e+02      1.882393e-03   0.00  
1.000000e+10  1.000000e+10   1.664181e-05  0.00  0.00   1.862087e+02      2.380731e-03   0.00  
