!56v -> 56ti, e- capture
!Q=7.611 MeV
!
!log(rhoY)    log(temp)     mu              dQ    Vs     log(e-cap-rate)        nu-energy-loss gamma-energy
!g/cm^3       log(K)        1/s             erg   erg    log(1/s)                    erg/s          erg/s
11.000000     8.000000       3.752778e-05  0.00  0.00   3.105000               2.078310e-02   0.00  
11.000000     8.301030       3.752778e-05  0.00  0.00   3.127000               2.211619e-02   0.00  
11.000000     8.602060       3.752778e-05  0.00  0.00   3.172000               2.504439e-02   0.00  
11.000000     8.845098       3.752618e-05  0.00  0.00   3.206000               2.752393e-02   0.00  
11.000000     9.000000       3.752618e-05  0.00  0.00   3.226000               2.895412e-02   0.00  
11.000000     9.176091       3.752298e-05  0.00  0.00   3.244000               3.031869e-02   0.00  
11.000000     9.301030       3.752137e-05  0.00  0.00   3.252000               3.095354e-02   0.00  
11.000000     9.477121       3.751176e-05  0.00  0.00   3.254000               3.109642e-02   0.00  
11.000000     9.698970       3.748613e-05  0.00  0.00   3.249000               3.074046e-02   0.00  
11.000000     10.000000      3.736436e-05  0.00  0.00   3.250000               3.174756e-02   0.00  
11.000000     10.477121      3.605538e-05  0.00  0.00   3.444000               7.123778e-02   0.00  
11.000000     11.000000      2.244810e-05  0.00  0.00   4.399000               1.760801e+00   0.00  
