!63ga -> 63zn, e- capture
!Q=-5.009 MeV
!
!log(rhoY)    log(temp)     mu              dQ    Vs     log(e-cap-rate)        nu-energy-loss gamma-energy
!g/cm^3       log(K)        1/s             erg   erg    log(1/s)                    erg/s          erg/s
10.000000     9.176091       1.698628e-05  0.00  0.00   2.863000               9.412617e-03   0.00  
10.000000     9.301030       1.697987e-05  0.00  0.00   2.857000               9.262120e-03   0.00  
10.000000     9.477121       1.696224e-05  0.00  0.00   2.850000               9.093067e-03   0.00  
10.000000     9.698970       1.690617e-05  0.00  0.00   2.851000               9.198360e-03   0.00  
10.000000     10.000000      1.664181e-05  0.00  0.00   2.893000               1.078227e-02   0.00  
10.000000     10.477121      1.386203e-05  0.00  0.00   3.234000               3.704336e-02   0.00  
10.000000     11.000000      2.164541e-06  0.00  0.00   4.695000               3.309104e+00   0.00  
11.000000     7.000000       3.752778e-05  0.00  0.00   4.721000               1.454489e+00   0.00  
11.000000     8.000000       3.752778e-05  0.00  0.00   4.721000               1.454489e+00   0.00  
11.000000     8.301030       3.752778e-05  0.00  0.00   4.721000               1.454489e+00   0.00  
11.000000     8.602060       3.752778e-05  0.00  0.00   4.721000               1.454489e+00   0.00  
11.000000     8.845098       3.752618e-05  0.00  0.00   4.721000               1.451144e+00   0.00  
11.000000     9.000000       3.752618e-05  0.00  0.00   4.720000               1.447806e+00   0.00  
11.000000     9.176091       3.752298e-05  0.00  0.00   4.715000               1.431233e+00   0.00  
11.000000     9.301030       3.752137e-05  0.00  0.00   4.710000               1.414850e+00   0.00  
11.000000     9.477121       3.751176e-05  0.00  0.00   4.701000               1.385831e+00   0.00  
11.000000     9.698970       3.748613e-05  0.00  0.00   4.694000               1.366817e+00   0.00  
11.000000     10.000000      3.736436e-05  0.00  0.00   4.697000               1.398654e+00   0.00  
11.000000     10.477121      3.605538e-05  0.00  0.00   4.778000               1.953037e+00   0.00  
11.000000     11.000000      2.244810e-05  0.00  0.00   5.302000               1.382644e+01   0.00  
