!65zn -> 65cu, e- capture
!Q=-0.8409 MeV
!
!log(rhoY)    log(temp)     mu              dQ    Vs     log(e-cap-rate)        nu-energy-loss gamma-energy
!g/cm^3       log(K)        1/s             erg   erg    log(1/s)                    erg/s          erg/s
4.000000      10.477121     -8.187123e-07  0.00  0.00   1.387000               4.372304e-04   0.00  
4.000000      11.000000     -8.187123e-07  0.00  0.00   4.332000               1.405110e+00   0.00  
5.000000      7.000000       8.491536e-08  0.00  0.00   -7.036000              1.090713e-13   0.00  
5.000000      8.000000       8.331318e-08  0.00  0.00   -7.034000              1.105886e-13   0.00  
5.000000      8.301030       7.530230e-08  0.00  0.00   -6.939000              1.654666e-13   0.00  
5.000000      8.602060       4.165659e-08  0.00  0.00   -6.658000              4.146774e-13   0.00  
5.000000      8.845098      -4.165659e-08  0.00  0.00   -6.441000              7.563284e-13   0.00  
5.000000      9.000000      -1.570133e-07  0.00  0.00   -6.337000              1.001637e-12   0.00  
5.000000      9.176091      -3.941355e-07  0.00  0.00   -6.211000              1.418112e-12   0.00  
5.000000      9.301030      -6.136337e-07  0.00  0.00   -5.985000              2.562774e-12   0.00  
5.000000      9.477121      -7.626361e-07  0.00  0.00   -5.197000              1.789412e-11   0.00  
5.000000      9.698970      -8.042927e-07  0.00  0.00   -3.923000              4.372304e-10   0.00  
5.000000      10.000000     -8.155079e-07  0.00  0.00   -1.903000              7.374123e-08   0.00  
5.000000      10.477121     -8.187123e-07  0.00  0.00   1.387000               4.372304e-04   0.00  
5.000000      11.000000     -8.187123e-07  0.00  0.00   4.332000               1.405110e+00   0.00  
6.000000      7.000000       3.444680e-07  0.00  0.00   -6.080000              9.477862e-13   0.00  
6.000000      8.000000       3.428658e-07  0.00  0.00   -6.074000              9.698630e-13   0.00  
6.000000      8.301030       3.412636e-07  0.00  0.00   -5.990000              1.408349e-12   0.00  
6.000000      8.602060       3.316506e-07  0.00  0.00   -5.715000              3.578577e-12   0.00  
6.000000      8.845098       3.028114e-07  0.00  0.00   -5.470000              7.107394e-12   0.00  
6.000000      9.000000       2.579504e-07  0.00  0.00   -5.343000              9.924540e-12   0.00  
6.000000      9.176091       1.490024e-07  0.00  0.00   -5.206000              1.427941e-11   0.00  
6.000000      9.301030       1.602177e-09  0.00  0.00   -5.081000              2.021671e-11   0.00  
6.000000      9.477121      -3.396614e-07  0.00  0.00   -4.769000              4.761134e-11   0.00  
6.000000      9.698970      -6.729142e-07  0.00  0.00   -3.842000              5.268784e-10   0.00  
6.000000      10.000000     -7.866687e-07  0.00  0.00   -1.894000              7.528534e-08   0.00  
6.000000      10.477121     -8.155079e-07  0.00  0.00   1.387000               4.372304e-04   0.00  
6.000000      11.000000     -8.187123e-07  0.00  0.00   4.332000               1.405110e+00   0.00  
7.000000      7.000000       1.140750e-06  0.00  0.00   -4.546000              3.505181e-11   0.00  
7.000000      8.000000       1.139148e-06  0.00  0.00   -4.544000              3.537614e-11   0.00  
7.000000      8.301030       1.139148e-06  0.00  0.00   -4.513000              4.137237e-11   0.00  
7.000000      8.602060       1.134341e-06  0.00  0.00   -4.387000              7.156660e-11   0.00  
7.000000      8.845098       1.123126e-06  0.00  0.00   -4.235000              1.209791e-10   0.00  
7.000000      9.000000       1.103900e-06  0.00  0.00   -4.140000              1.613282e-10   0.00  
7.000000      9.176091       1.060641e-06  0.00  0.00   -4.027000              2.221828e-10   0.00  
7.000000      9.301030       9.965539e-07  0.00  0.00   -3.923000              2.990270e-10   0.00  
7.000000      9.477121       8.171101e-07  0.00  0.00   -3.704000              5.645604e-10   0.00  
7.000000      9.698970       2.996070e-07  0.00  0.00   -3.256000              2.049795e-09   0.00  
7.000000      10.000000     -5.046856e-07  0.00  0.00   -1.806000              9.219564e-08   0.00  
7.000000      10.477121     -7.850666e-07  0.00  0.00   1.390000               4.402612e-04   0.00  
7.000000      11.000000     -8.155079e-07  0.00  0.00   4.332000               1.405110e+00   0.00  
8.000000      7.000000       3.101814e-06  0.00  0.00   -2.552000              6.176044e-09   0.00  
8.000000      8.000000       3.101814e-06  0.00  0.00   -2.551000              6.190281e-09   0.00  
8.000000      8.301030       3.100212e-06  0.00  0.00   -2.544000              6.393084e-09   0.00  
8.000000      8.602060       3.098610e-06  0.00  0.00   -2.509000              7.391122e-09   0.00  
8.000000      8.845098       3.093803e-06  0.00  0.00   -2.458000              9.030471e-09   0.00  
8.000000      9.000000       3.085792e-06  0.00  0.00   -2.421000              1.032073e-08   0.00  
8.000000      9.176091       3.064964e-06  0.00  0.00   -2.373000              1.212580e-08   0.00  
8.000000      9.301030       3.036125e-06  0.00  0.00   -2.327000              1.414850e-08   0.00  
8.000000      9.477121       2.954414e-06  0.00  0.00   -2.223000              1.993932e-08   0.00  
8.000000      9.698970       2.693259e-06  0.00  0.00   -1.973000              4.302396e-08   0.00  
8.000000      10.000000      1.573337e-06  0.00  0.00   -1.167000              4.061724e-07   0.00  
8.000000      10.477121     -4.838573e-07  0.00  0.00   1.422000               4.728358e-04   0.00  
8.000000      11.000000     -7.882709e-07  0.00  0.00   4.333000               1.408349e+00   0.00  
9.000000      7.000000       7.480563e-06  0.00  0.00   -0.403000              1.768929e-06   0.00  
9.000000      8.000000       7.480563e-06  0.00  0.00   -0.403000              1.768929e-06   0.00  
9.000000      8.301030       7.480563e-06  0.00  0.00   -0.400000              1.785297e-06   0.00  
9.000000      8.602060       7.480563e-06  0.00  0.00   -0.389000              1.848036e-06   0.00  
9.000000      8.845098       7.477358e-06  0.00  0.00   -0.372000              1.948545e-06   0.00  
9.000000      9.000000       7.474154e-06  0.00  0.00   -0.359000              2.026331e-06   0.00  
9.000000      9.176091       7.464541e-06  0.00  0.00   -0.339000              2.141462e-06   0.00  
9.000000      9.301030       7.450121e-06  0.00  0.00   -0.318000              2.263135e-06   0.00  
9.000000      9.477121       7.413271e-06  0.00  0.00   -0.266000              2.598426e-06   0.00  
9.000000      9.698970       7.291506e-06  0.00  0.00   -0.127000              3.747230e-06   0.00  
9.000000      10.000000      6.724335e-06  0.00  0.00   0.315000               1.323459e-05   0.00  
9.000000      10.477121      2.340780e-06  0.00  0.00   1.714000               9.326322e-04   0.00  
9.000000      11.000000     -5.191052e-07  0.00  0.00   4.342000               1.434533e+00   0.00  
10.000000     7.000000       1.699429e-05  0.00  0.00   2.268000               1.569316e-03   0.00  
10.000000     8.000000       1.699429e-05  0.00  0.00   2.268000               1.569316e-03   0.00  
10.000000     8.301030       1.699429e-05  0.00  0.00   2.269000               1.572934e-03   0.00  
10.000000     8.602060       1.699429e-05  0.00  0.00   2.270000               1.580194e-03   0.00  
10.000000     8.845098       1.699269e-05  0.00  0.00   2.274000               1.602177e-03   0.00  
10.000000     9.000000       1.699108e-05  0.00  0.00   2.277000               1.617001e-03   0.00  
10.000000     9.176091       1.698628e-05  0.00  0.00   2.281000               1.639496e-03   0.00  
10.000000     9.301030       1.697987e-05  0.00  0.00   2.284000               1.658481e-03   0.00  
10.000000     9.477121       1.696224e-05  0.00  0.00   2.292000               1.708875e-03   0.00  
10.000000     9.698970       1.690617e-05  0.00  0.00   2.313000               1.843785e-03   0.00  
10.000000     10.000000      1.664181e-05  0.00  0.00   2.388000               2.470076e-03   0.00  
10.000000     10.477121      1.386203e-05  0.00  0.00   2.848000               1.369968e-02   0.00  
10.000000     11.000000      2.164541e-06  0.00  0.00   4.424000               1.740646e+00   0.00  
11.000000     7.000000       3.752778e-05  0.00  0.00   4.336000               5.329794e-01   0.00  
11.000000     8.000000       3.752778e-05  0.00  0.00   4.336000               5.329794e-01   0.00  
11.000000     8.301030       3.752778e-05  0.00  0.00   4.336000               5.329794e-01   0.00  
11.000000     8.602060       3.752778e-05  0.00  0.00   4.336000               5.342080e-01   0.00  
11.000000     8.845098       3.752618e-05  0.00  0.00   4.337000               5.354395e-01   0.00  
11.000000     9.000000       3.752618e-05  0.00  0.00   4.338000               5.366738e-01   0.00  
11.000000     9.176091       3.752298e-05  0.00  0.00   4.339000               5.391510e-01   0.00  
11.000000     9.301030       3.752137e-05  0.00  0.00   4.340000               5.416396e-01   0.00  
11.000000     9.477121       3.751176e-05  0.00  0.00   4.343000               5.466513e-01   0.00  
11.000000     9.698970       3.748613e-05  0.00  0.00   4.350000               5.568143e-01   0.00  
11.000000     10.000000      3.736436e-05  0.00  0.00   4.366000               5.870977e-01   0.00  
11.000000     10.477121      3.605538e-05  0.00  0.00   4.464000               8.744005e-01   0.00  
11.000000     11.000000      2.244810e-05  0.00  0.00   5.034000               7.306517e+00   0.00  
