!56ni -> 56co, e- capture
!Q=-1.624 MeV
!
!log(rhoY)    log(temp)     mu              dQ    Vs     log(e-cap-rate)        nu-energy-loss gamma-energy
!g/cm^3       log(K)        1/s             erg   erg    log(1/s)                    erg/s          erg/s
6.000000      10.477121     -8.155079e-07  0.00  0.00   2.012000               2.102376e-03   0.00  
6.000000      11.000000     -8.187123e-07  0.00  0.00   4.728000               3.636724e+00   0.00  
7.000000      7.000000       1.140750e-06  0.00  0.00   -3.134000              1.088204e-09   0.00  
7.000000      8.000000       1.139148e-06  0.00  0.00   -3.134000              1.090713e-09   0.00  
7.000000      8.301030       1.139148e-06  0.00  0.00   -3.132000              1.095747e-09   0.00  
7.000000      8.602060       1.134341e-06  0.00  0.00   -3.127000              1.118692e-09   0.00  
7.000000      8.845098       1.123126e-06  0.00  0.00   -3.113000              1.182253e-09   0.00  
7.000000      9.000000       1.103900e-06  0.00  0.00   -3.091000              1.281476e-09   0.00  
7.000000      9.176091       1.060641e-06  0.00  0.00   -3.039000              1.551352e-09   0.00  
7.000000      9.301030       9.965539e-07  0.00  0.00   -2.964000              1.993932e-09   0.00  
7.000000      9.477121       8.171101e-07  0.00  0.00   -2.727000              4.005995e-09   0.00  
7.000000      9.698970       2.996070e-07  0.00  0.00   -2.093000              2.746062e-08   0.00  
7.000000      10.000000     -5.046856e-07  0.00  0.00   -0.595000              2.305209e-06   0.00  
7.000000      10.477121     -7.850666e-07  0.00  0.00   2.015000               2.116949e-03   0.00  
7.000000      11.000000     -8.155079e-07  0.00  0.00   4.728000               3.636724e+00   0.00  
8.000000      7.000000       3.101814e-06  0.00  0.00   -1.311000              1.080713e-07   0.00  
8.000000      8.000000       3.101814e-06  0.00  0.00   -1.311000              1.080713e-07   0.00  
8.000000      8.301030       3.100212e-06  0.00  0.00   -1.310000              1.083204e-07   0.00  
8.000000      8.602060       3.098610e-06  0.00  0.00   -1.305000              1.095747e-07   0.00  
8.000000      8.845098       3.093803e-06  0.00  0.00   -1.293000              1.126446e-07   0.00  
8.000000      9.000000       3.085792e-06  0.00  0.00   -1.275000              1.176821e-07   0.00  
8.000000      9.176091       3.064964e-06  0.00  0.00   -1.232000              1.308309e-07   0.00  
8.000000      9.301030       3.036125e-06  0.00  0.00   -1.177000              1.516039e-07   0.00  
8.000000      9.477121       2.954414e-06  0.00  0.00   -1.039000              2.257930e-07   0.00  
8.000000      9.698970       2.693259e-06  0.00  0.00   -0.719000              6.437398e-07   0.00  
8.000000      10.000000      1.573337e-06  0.00  0.00   0.028000               8.927100e-06   0.00  
8.000000      10.477121     -4.838573e-07  0.00  0.00   2.046000               2.273581e-03   0.00  
8.000000      11.000000     -7.882709e-07  0.00  0.00   4.729000               3.636724e+00   0.00  
9.000000      7.000000       7.480563e-06  0.00  0.00   1.069000               5.280930e-05   0.00  
9.000000      8.000000       7.480563e-06  0.00  0.00   1.069000               5.280930e-05   0.00  
9.000000      8.301030       7.480563e-06  0.00  0.00   1.069000               5.280930e-05   0.00  
9.000000      8.602060       7.480563e-06  0.00  0.00   1.070000               5.293104e-05   0.00  
9.000000      8.845098       7.477358e-06  0.00  0.00   1.071000               5.317535e-05   0.00  
9.000000      9.000000       7.474154e-06  0.00  0.00   1.073000               5.366738e-05   0.00  
9.000000      9.176091       7.464541e-06  0.00  0.00   1.078000               5.466513e-05   0.00  
9.000000      9.301030       7.450121e-06  0.00  0.00   1.085000               5.619665e-05   0.00  
9.000000      9.477121       7.413271e-06  0.00  0.00   1.104000               6.063319e-05   0.00  
9.000000      9.698970       7.291506e-06  0.00  0.00   1.159000               7.633266e-05   0.00  
9.000000      10.000000      6.724335e-06  0.00  0.00   1.386000               2.083101e-04   0.00  
9.000000      10.477121      2.340780e-06  0.00  0.00   2.333000               4.433129e-03   0.00  
9.000000      11.000000     -5.191052e-07  0.00  0.00   4.737000               3.712876e+00   0.00  
10.000000     7.000000       1.699429e-05  0.00  0.00   3.035000               1.290359e-02   0.00  
10.000000     8.000000       1.699429e-05  0.00  0.00   3.034000               1.290359e-02   0.00  
10.000000     8.301030       1.699429e-05  0.00  0.00   3.034000               1.290359e-02   0.00  
10.000000     8.602060       1.699429e-05  0.00  0.00   3.034000               1.290359e-02   0.00  
10.000000     8.845098       1.699269e-05  0.00  0.00   3.035000               1.293333e-02   0.00  
10.000000     9.000000       1.699108e-05  0.00  0.00   3.035000               1.293333e-02   0.00  
10.000000     9.176091       1.698628e-05  0.00  0.00   3.036000               1.296315e-02   0.00  
10.000000     9.301030       1.697987e-05  0.00  0.00   3.037000               1.302298e-02   0.00  
10.000000     9.477121       1.696224e-05  0.00  0.00   3.040000               1.320415e-02   0.00  
10.000000     9.698970       1.690617e-05  0.00  0.00   3.048000               1.366817e-02   0.00  
10.000000     10.000000      1.664181e-05  0.00  0.00   3.084000               1.650861e-02   0.00  
10.000000     10.477121      1.386203e-05  0.00  0.00   3.420000               5.938960e-02   0.00  
10.000000     11.000000      2.164541e-06  0.00  0.00   4.819000               4.494800e+00   0.00  
11.000000     7.000000       3.752778e-05  0.00  0.00   4.825000               1.917390e+00   0.00  
11.000000     8.000000       3.752778e-05  0.00  0.00   4.825000               1.917390e+00   0.00  
11.000000     8.301030       3.752778e-05  0.00  0.00   4.825000               1.917390e+00   0.00  
11.000000     8.602060       3.752778e-05  0.00  0.00   4.825000               1.917390e+00   0.00  
11.000000     8.845098       3.752618e-05  0.00  0.00   4.825000               1.917390e+00   0.00  
11.000000     9.000000       3.752618e-05  0.00  0.00   4.825000               1.917390e+00   0.00  
11.000000     9.176091       3.752298e-05  0.00  0.00   4.826000               1.917390e+00   0.00  
11.000000     9.301030       3.752137e-05  0.00  0.00   4.826000               1.921810e+00   0.00  
11.000000     9.477121       3.751176e-05  0.00  0.00   4.826000               1.926240e+00   0.00  
11.000000     9.698970       3.748613e-05  0.00  0.00   4.827000               1.935131e+00   0.00  
11.000000     10.000000      3.736436e-05  0.00  0.00   4.831000               1.984771e+00   0.00  
11.000000     10.477121      3.605538e-05  0.00  0.00   4.926000               2.875480e+00   0.00  
11.000000     11.000000      2.244810e-05  0.00  0.00   5.424000               1.873745e+01   0.00  
