!51cr -> 51mn, beta-decay
!Q=2.696 MeV
!
!rhoY         temp           mu            dQ    VS     beta-decay-rate   nu-energy-loss   gamma-energy
!g/cm^3       K              1/s           erg   erg    1/s               erg/s            erg/s
1.000000e+06  5.000000e+09  -6.729142e-07  0.00  0.00   2.013724e-07      2.176258e-12     0.00  
1.000000e+06  1.000000e+10  -7.866687e-07  0.00  0.00   1.671091e-04      4.557329e-09     0.00  
1.000000e+06  3.000000e+10  -8.155079e-07  0.00  0.00   2.013724e-02      2.922203e-05     0.00  
1.000000e+06  1.000000e+11  -8.187123e-07  0.00  0.00   1.559553e-01      5.710977e-02     0.00  
1.000000e+07  1.000000e+07   1.140750e-06  0.00  0.00   1.002305e-100     1.605870e-106    0.00  
1.000000e+07  1.000000e+08   1.139148e-06  0.00  0.00   1.002305e-100     1.605870e-106    0.00  
1.000000e+07  2.000000e+08   1.139148e-06  0.00  0.00   1.002305e-100     1.605870e-106    0.00  
1.000000e+07  4.000000e+08   1.134341e-06  0.00  0.00   3.206269e-57      7.650862e-64     0.00  
1.000000e+07  7.000000e+08   1.123126e-06  0.00  0.00   2.754229e-35      1.166032e-41     0.00  
1.000000e+07  1.000000e+09   1.103900e-06  0.00  0.00   2.535129e-26      1.609572e-32     0.00  
1.000000e+07  1.500000e+09   1.060641e-06  0.00  0.00   4.207266e-19      4.515547e-25     0.00  
1.000000e+07  2.000000e+09   9.965539e-07  0.00  0.00   2.792544e-15      4.272779e-21     0.00  
1.000000e+07  3.000000e+09   8.171101e-07  0.00  0.00   3.767038e-11      9.135039e-17     0.00  
1.000000e+07  5.000000e+09   2.996070e-07  0.00  0.00   1.737801e-07      8.141612e-13     0.00  
1.000000e+07  1.000000e+10  -5.046856e-07  0.00  0.00   1.633052e-04      3.808118e-09     0.00  
1.000000e+07  3.000000e+10  -7.850666e-07  0.00  0.00   2.009093e-02      2.902087e-05     0.00  
1.000000e+07  1.000000e+11  -8.155079e-07  0.00  0.00   1.559553e-01      5.710977e-02     0.00  
1.000000e+08  1.000000e+07   3.101814e-06  0.00  0.00   1.002305e-100     1.605870e-106    0.00  
1.000000e+08  1.000000e+08   3.101814e-06  0.00  0.00   1.002305e-100     1.605870e-106    0.00  
1.000000e+08  2.000000e+08   3.100212e-06  0.00  0.00   1.002305e-100     1.605870e-106    0.00  
1.000000e+08  4.000000e+08   3.098610e-06  0.00  0.00   1.954339e-71      3.301493e-78     0.00  
1.000000e+08  7.000000e+08   3.093803e-06  0.00  0.00   6.039486e-43      1.768929e-49     0.00  
1.000000e+08  1.000000e+09   3.085792e-06  0.00  0.00   2.409905e-31      1.065885e-37     0.00  
1.000000e+08  1.500000e+09   3.064964e-06  0.00  0.00   4.819478e-22      3.521360e-28     0.00  
1.000000e+08  2.000000e+09   3.036125e-06  0.00  0.00   3.265878e-17      3.204132e-23     0.00  
1.000000e+08  3.000000e+09   2.954414e-06  0.00  0.00   3.388442e-12      4.772109e-18     0.00  
1.000000e+08  5.000000e+09   2.693259e-06  0.00  0.00   5.559043e-08      1.263893e-13     0.00  
1.000000e+08  1.000000e+10   1.573337e-06  0.00  0.00   1.205036e-04      1.126446e-09     0.00  
1.000000e+08  3.000000e+10  -4.838573e-07  0.00  0.00   1.976970e-02      2.702156e-05     0.00  
1.000000e+08  1.000000e+11  -7.882709e-07  0.00  0.00   1.555966e-01      5.697842e-02     0.00  
1.000000e+09  1.000000e+07   7.480563e-06  0.00  0.00   1.002305e-100     1.605870e-106    0.00  
1.000000e+09  1.000000e+08   7.480563e-06  0.00  0.00   1.002305e-100     1.605870e-106    0.00  
1.000000e+09  2.000000e+08   7.480563e-06  0.00  0.00   1.002305e-100     1.605870e-106    0.00  
1.000000e+09  4.000000e+08   7.480563e-06  0.00  0.00   1.002305e-100     1.605870e-106    0.00  
1.000000e+09  7.000000e+08   7.477358e-06  0.00  0.00   1.603245e-61      4.816265e-68     0.00  
1.000000e+09  1.000000e+09   7.474154e-06  0.00  0.00   5.445027e-44      2.337278e-50     0.00  
1.000000e+09  1.500000e+09   7.464541e-06  0.00  0.00   3.698282e-30      2.321188e-36     0.00  
1.000000e+09  2.000000e+09   7.450121e-06  0.00  0.00   4.008667e-23      3.271225e-29     0.00  
1.000000e+09  3.000000e+09   7.413271e-06  0.00  0.00   6.067363e-16      7.140200e-22     0.00  
1.000000e+09  5.000000e+09   7.291506e-06  0.00  0.00   4.841724e-10      8.865646e-16     0.00  
1.000000e+09  1.000000e+10   6.724335e-06  0.00  0.00   1.614359e-05      6.482020e-11     0.00  
1.000000e+09  3.000000e+10   2.340780e-06  0.00  0.00   1.614359e-02      1.379464e-05     0.00  
1.000000e+09  1.000000e+11  -5.191052e-07  0.00  0.00   1.548817e-01      5.580979e-02     0.00  
1.000000e+10  1.000000e+07   1.699429e-05  0.00  0.00   1.002305e-100     1.605870e-106    0.00  
1.000000e+10  1.000000e+08   1.699429e-05  0.00  0.00   1.002305e-100     1.605870e-106    0.00  
1.000000e+10  2.000000e+08   1.699429e-05  0.00  0.00   1.002305e-100     1.605870e-106    0.00  
1.000000e+10  4.000000e+08   1.699429e-05  0.00  0.00   1.002305e-100     1.605870e-106    0.00  
1.000000e+10  7.000000e+08   1.699269e-05  0.00  0.00   1.002305e-100     1.605870e-106    0.00  
1.000000e+10  1.000000e+09   1.699108e-05  0.00  0.00   1.285287e-73      5.148852e-80     0.00  
1.000000e+10  1.500000e+09   1.698628e-05  0.00  0.00   7.516229e-50      4.433129e-56     0.00  
1.000000e+10  2.000000e+09   1.697987e-05  0.00  0.00   7.550922e-38      5.844003e-44     0.00  
1.000000e+10  3.000000e+09   1.696224e-05  0.00  0.00   1.047129e-25      1.171414e-31     0.00  
1.000000e+10  5.000000e+09   1.690617e-05  0.00  0.00   7.568329e-16      1.311325e-21     0.00  
1.000000e+10  1.000000e+10   1.664181e-05  0.00  0.00   2.328091e-08      7.993011e-14     0.00  
1.000000e+10  3.000000e+10   1.386203e-05  0.00  0.00   3.013006e-03      8.744005e-07     0.00  
1.000000e+10  1.000000e+11   2.164541e-06  0.00  0.00   1.452112e-01      4.610101e-02     0.00  
1.000000e+11  1.000000e+07   3.752778e-05  0.00  0.00   1.002305e-100     1.605870e-106    0.00  
1.000000e+11  1.000000e+08   3.752778e-05  0.00  0.00   1.002305e-100     1.605870e-106    0.00  
1.000000e+11  2.000000e+08   3.752778e-05  0.00  0.00   1.002305e-100     1.605870e-106    0.00  
1.000000e+11  4.000000e+08   3.752778e-05  0.00  0.00   1.002305e-100     1.605870e-106    0.00  
1.000000e+11  7.000000e+08   3.752618e-05  0.00  0.00   1.002305e-100     1.605870e-106    0.00  
1.000000e+11  1.000000e+09   3.752618e-05  0.00  0.00   1.002305e-100     1.605870e-106    0.00  
1.000000e+11  1.500000e+09   3.752298e-05  0.00  0.00   7.430191e-93      4.392486e-99     0.00  
1.000000e+11  2.000000e+09   3.752137e-05  0.00  0.00   4.305266e-70      3.339723e-76     0.00  
1.000000e+11  3.000000e+09   3.751176e-05  0.00  0.00   3.435579e-47      3.861094e-53     0.00  
1.000000e+11  5.000000e+09   3.748613e-05  0.00  0.00   1.000000e-28      1.752711e-34     0.00  
1.000000e+11  1.000000e+10   3.736436e-05  0.00  0.00   8.649679e-15      2.969685e-20     0.00  
1.000000e+11  3.000000e+10   3.605538e-05  0.00  0.00   2.349633e-05      4.185144e-09     0.00  
1.000000e+11  1.000000e+11   2.244810e-05  0.00  0.00   6.934258e-02      1.070805e-02     0.00  
