!49v -> 49ti, e- capture
!Q=-0.0909 MeV
!
!log(rhoY)    log(temp)     mu              dQ    Vs     log(e-cap-rate)        nu-energy-loss gamma-energy
!g/cm^3       log(K)        1/s             erg   erg    log(1/s)                    erg/s          erg/s
9.000000      9.301030       7.450121e-06  0.00  0.00   -0.575000              1.093227e-06   0.00  
9.000000      9.477121       7.413271e-06  0.00  0.00   -0.534000              1.237971e-06   0.00  
9.000000      9.698970       7.291506e-06  0.00  0.00   -0.427000              1.773007e-06   0.00  
9.000000      10.000000      6.724335e-06  0.00  0.00   0.011000               8.048416e-06   0.00  
9.000000      10.477121      2.340780e-06  0.00  0.00   1.494000               6.787509e-04   0.00  
9.000000      11.000000     -5.191052e-07  0.00  0.00   4.078000               8.104205e-01   0.00  
10.000000     7.000000       1.699429e-05  0.00  0.00   1.851000               6.091306e-04   0.00  
10.000000     8.000000       1.699429e-05  0.00  0.00   1.851000               6.091306e-04   0.00  
10.000000     8.301030       1.699429e-05  0.00  0.00   1.851000               6.091306e-04   0.00  
10.000000     8.602060       1.699429e-05  0.00  0.00   1.854000               6.161840e-04   0.00  
10.000000     8.845098       1.699269e-05  0.00  0.00   1.862000               6.305367e-04   0.00  
10.000000     9.000000       1.699108e-05  0.00  0.00   1.867000               6.422593e-04   0.00  
10.000000     9.176091       1.698628e-05  0.00  0.00   1.874000               6.572194e-04   0.00  
10.000000     9.301030       1.697987e-05  0.00  0.00   1.880000               6.678984e-04   0.00  
10.000000     9.477121       1.696224e-05  0.00  0.00   1.888000               6.881932e-04   0.00  
10.000000     9.698970       1.690617e-05  0.00  0.00   1.908000               7.408161e-04   0.00  
10.000000     10.000000      1.664181e-05  0.00  0.00   1.996000               1.051261e-03   0.00  
10.000000     10.477121      1.386203e-05  0.00  0.00   2.591000               8.906568e-03   0.00  
10.000000     11.000000      2.164541e-06  0.00  0.00   4.160000               9.810935e-01   0.00  
11.000000     7.000000       3.752778e-05  0.00  0.00   3.972000               2.252736e-01   0.00  
11.000000     8.000000       3.752778e-05  0.00  0.00   3.972000               2.252736e-01   0.00  
11.000000     8.301030       3.752778e-05  0.00  0.00   3.972000               2.252736e-01   0.00  
11.000000     8.602060       3.752778e-05  0.00  0.00   3.974000               2.263135e-01   0.00  
11.000000     8.845098       3.752618e-05  0.00  0.00   3.977000               2.284075e-01   0.00  
11.000000     9.000000       3.752618e-05  0.00  0.00   3.979000               2.299908e-01   0.00  
11.000000     9.176091       3.752298e-05  0.00  0.00   3.981000               2.315850e-01   0.00  
11.000000     9.301030       3.752137e-05  0.00  0.00   3.983000               2.326539e-01   0.00  
11.000000     9.477121       3.751176e-05  0.00  0.00   3.985000               2.342666e-01   0.00  
11.000000     9.698970       3.748613e-05  0.00  0.00   3.988000               2.369793e-01   0.00  
11.000000     10.000000      3.736436e-05  0.00  0.00   4.002000               2.510212e-01   0.00  
11.000000     10.477121      3.605538e-05  0.00  0.00   4.163000               4.663483e-01   0.00  
11.000000     11.000000      2.244810e-05  0.00  0.00   4.767000               4.089878e+00   0.00  
