!50ti -> 50sc, e- capture
!Q=7.399 MeV
!
!log(rhoY)    log(temp)     mu              dQ    Vs     log(e-cap-rate)        nu-energy-loss gamma-energy
!g/cm^3       log(K)        1/s             erg   erg    log(1/s)                    erg/s          erg/s
10.000000     11.000000      2.164541e-06  0.00  0.00   4.019000               7.408161e-01   0.00  
11.000000     7.000000       3.752778e-05  0.00  0.00   3.342000               3.996781e-02   0.00  
11.000000     8.000000       3.752778e-05  0.00  0.00   3.342000               3.996781e-02   0.00  
11.000000     8.301030       3.752778e-05  0.00  0.00   3.342000               3.996781e-02   0.00  
11.000000     8.602060       3.752778e-05  0.00  0.00   3.342000               4.005995e-02   0.00  
11.000000     8.845098       3.752618e-05  0.00  0.00   3.343000               4.005995e-02   0.00  
11.000000     9.000000       3.752618e-05  0.00  0.00   3.343000               4.005995e-02   0.00  
11.000000     9.176091       3.752298e-05  0.00  0.00   3.343000               4.005995e-02   0.00  
11.000000     9.301030       3.752137e-05  0.00  0.00   3.343000               4.015230e-02   0.00  
11.000000     9.477121       3.751176e-05  0.00  0.00   3.348000               4.071087e-02   0.00  
11.000000     9.698970       3.748613e-05  0.00  0.00   3.384000               4.505162e-02   0.00  
11.000000     10.000000      3.736436e-05  0.00  0.00   3.475000               5.884511e-02   0.00  
11.000000     10.477121      3.605538e-05  0.00  0.00   3.767000               1.852296e-01   0.00  
11.000000     11.000000      2.244810e-05  0.00  0.00   4.622000               3.059922e+00   0.00  
