!64ge -> 64ga, e- capture
!Q=-3.899 MeV
!
!log(rhoY)    log(temp)     mu              dQ    Vs     log(e-cap-rate)        nu-energy-loss gamma-energy
!g/cm^3       log(K)        1/s             erg   erg    log(1/s)                    erg/s          erg/s
4.000000      9.301030      -7.962818e-07  0.00  0.00   -3.642000              1.966574e-08   0.00  
4.000000      9.477121      -8.123036e-07  0.00  0.00   -2.888000              2.962855e-08   0.00  
4.000000      9.698970      -8.171101e-07  0.00  0.00   -1.968000              1.272654e-07   0.00  
4.000000      10.000000     -8.187123e-07  0.00  0.00   -0.612000              2.533439e-06   0.00  
4.000000      10.477121     -8.187123e-07  0.00  0.00   1.991000               1.921810e-03   0.00  
4.000000      11.000000     -8.187123e-07  0.00  0.00   4.796000               4.156334e+00   0.00  
5.000000      7.000000       8.491536e-08  0.00  0.00   -3.225000              2.151347e-08   0.00  
5.000000      8.000000       8.331318e-08  0.00  0.00   -3.233000              2.146399e-08   0.00  
5.000000      8.301030       7.530230e-08  0.00  0.00   -3.256000              2.126720e-08   0.00  
5.000000      8.602060       4.165659e-08  0.00  0.00   -3.311000              2.092716e-08   0.00  
5.000000      8.845098      -4.165659e-08  0.00  0.00   -3.376000              2.054520e-08   0.00  
5.000000      9.000000      -1.570133e-07  0.00  0.00   -3.418000              2.031002e-08   0.00  
5.000000      9.176091      -3.941355e-07  0.00  0.00   -3.449000              2.021671e-08   0.00  
5.000000      9.301030      -6.136337e-07  0.00  0.00   -3.360000              2.097541e-08   0.00  
5.000000      9.477121      -7.626361e-07  0.00  0.00   -2.837000              3.074046e-08   0.00  
5.000000      9.698970      -8.042927e-07  0.00  0.00   -1.960000              1.287391e-07   0.00  
5.000000      10.000000     -8.155079e-07  0.00  0.00   -0.611000              2.539279e-06   0.00  
5.000000      10.477121     -8.187123e-07  0.00  0.00   1.991000               1.921810e-03   0.00  
5.000000      11.000000     -8.187123e-07  0.00  0.00   4.796000               4.156334e+00   0.00  
6.000000      7.000000       3.444680e-07  0.00  0.00   -2.450000              3.905804e-08   0.00  
6.000000      8.000000       3.428658e-07  0.00  0.00   -2.450000              3.905804e-08   0.00  
6.000000      8.301030       3.412636e-07  0.00  0.00   -2.451000              3.905804e-08   0.00  
6.000000      8.602060       3.316506e-07  0.00  0.00   -2.453000              3.896820e-08   0.00  
6.000000      8.845098       3.028114e-07  0.00  0.00   -2.460000              3.869995e-08   0.00  
6.000000      9.000000       2.579504e-07  0.00  0.00   -2.468000              3.852214e-08   0.00  
6.000000      9.176091       1.490024e-07  0.00  0.00   -2.479000              3.834515e-08   0.00  
6.000000      9.301030       1.602177e-09  0.00  0.00   -2.482000              3.887858e-08   0.00  
6.000000      9.477121      -3.396614e-07  0.00  0.00   -2.420000              4.631380e-08   0.00  
6.000000      9.698970      -6.729142e-07  0.00  0.00   -1.882000              1.457842e-07   0.00  
6.000000      10.000000     -7.866687e-07  0.00  0.00   -0.603000              2.592450e-06   0.00  
6.000000      10.477121     -8.155079e-07  0.00  0.00   1.991000               1.921810e-03   0.00  
6.000000      11.000000     -8.187123e-07  0.00  0.00   4.796000               4.156334e+00   0.00  
7.000000      7.000000       1.140750e-06  0.00  0.00   -1.507000              2.161277e-07   0.00  
7.000000      8.000000       1.139148e-06  0.00  0.00   -1.507000              2.161277e-07   0.00  
7.000000      8.301030       1.139148e-06  0.00  0.00   -1.507000              2.166259e-07   0.00  
7.000000      8.602060       1.134341e-06  0.00  0.00   -1.506000              2.171253e-07   0.00  
7.000000      8.845098       1.123126e-06  0.00  0.00   -1.504000              2.186303e-07   0.00  
7.000000      9.000000       1.103900e-06  0.00  0.00   -1.502000              2.206533e-07   0.00  
7.000000      9.176091       1.060641e-06  0.00  0.00   -1.495000              2.257930e-07   0.00  
7.000000      9.301030       9.965539e-07  0.00  0.00   -1.486000              2.337278e-07   0.00  
7.000000      9.477121       8.171101e-07  0.00  0.00   -1.459000              2.604416e-07   0.00  
7.000000      9.698970       2.996070e-07  0.00  0.00   -1.330000              4.118228e-07   0.00  
7.000000      10.000000     -5.046856e-07  0.00  0.00   -0.518000              3.131197e-06   0.00  
7.000000      10.477121     -7.850666e-07  0.00  0.00   1.994000               1.939592e-03   0.00  
7.000000      11.000000     -8.155079e-07  0.00  0.00   4.797000               4.156334e+00   0.00  
8.000000      7.000000       3.101814e-06  0.00  0.00   -0.369000              3.278766e-06   0.00  
8.000000      8.000000       3.101814e-06  0.00  0.00   -0.369000              3.278766e-06   0.00  
8.000000      8.301030       3.100212e-06  0.00  0.00   -0.369000              3.278766e-06   0.00  
8.000000      8.602060       3.098610e-06  0.00  0.00   -0.369000              3.286324e-06   0.00  
8.000000      8.845098       3.093803e-06  0.00  0.00   -0.368000              3.293900e-06   0.00  
8.000000      9.000000       3.085792e-06  0.00  0.00   -0.366000              3.316732e-06   0.00  
8.000000      9.176091       3.064964e-06  0.00  0.00   -0.362000              3.362872e-06   0.00  
8.000000      9.301030       3.036125e-06  0.00  0.00   -0.356000              3.425393e-06   0.00  
8.000000      9.477121       2.954414e-06  0.00  0.00   -0.337000              3.653511e-06   0.00  
8.000000      9.698970       2.693259e-06  0.00  0.00   -0.253000              4.838496e-06   0.00  
8.000000      10.000000      1.573337e-06  0.00  0.00   0.082000               1.235124e-05   0.00  
8.000000      10.477121     -4.838573e-07  0.00  0.00   2.025000               2.083101e-03   0.00  
8.000000      11.000000     -7.882709e-07  0.00  0.00   4.797000               4.165915e+00   0.00  
9.000000      7.000000       7.480563e-06  0.00  0.00   1.035000               1.015571e-04   0.00  
9.000000      8.000000       7.480563e-06  0.00  0.00   1.035000               1.015571e-04   0.00  
9.000000      8.301030       7.480563e-06  0.00  0.00   1.035000               1.015571e-04   0.00  
9.000000      8.602060       7.480563e-06  0.00  0.00   1.035000               1.015571e-04   0.00  
9.000000      8.845098       7.477358e-06  0.00  0.00   1.036000               1.017912e-04   0.00  
9.000000      9.000000       7.474154e-06  0.00  0.00   1.038000               1.020259e-04   0.00  
9.000000      9.176091       7.464541e-06  0.00  0.00   1.041000               1.027331e-04   0.00  
9.000000      9.301030       7.450121e-06  0.00  0.00   1.046000               1.039227e-04   0.00  
9.000000      9.477121       7.413271e-06  0.00  0.00   1.060000               1.075748e-04   0.00  
9.000000      9.698970       7.291506e-06  0.00  0.00   1.121000               1.278528e-04   0.00  
9.000000      10.000000      6.724335e-06  0.00  0.00   1.343000               2.348067e-04   0.00  
9.000000      10.477121      2.340780e-06  0.00  0.00   2.314000               4.071087e-03   0.00  
9.000000      11.000000     -5.191052e-07  0.00  0.00   4.806000               4.253147e+00   0.00  
10.000000     7.000000       1.699429e-05  0.00  0.00   3.002000               1.163350e-02   0.00  
10.000000     8.000000       1.699429e-05  0.00  0.00   3.002000               1.163350e-02   0.00  
10.000000     8.301030       1.699429e-05  0.00  0.00   3.002000               1.163350e-02   0.00  
10.000000     8.602060       1.699429e-05  0.00  0.00   3.003000               1.163350e-02   0.00  
10.000000     8.845098       1.699269e-05  0.00  0.00   3.003000               1.166032e-02   0.00  
10.000000     9.000000       1.699108e-05  0.00  0.00   3.003000               1.166032e-02   0.00  
10.000000     9.176091       1.698628e-05  0.00  0.00   3.004000               1.171414e-02   0.00  
10.000000     9.301030       1.697987e-05  0.00  0.00   3.004000               1.174114e-02   0.00  
10.000000     9.477121       1.696224e-05  0.00  0.00   3.004000               1.182253e-02   0.00  
10.000000     9.698970       1.690617e-05  0.00  0.00   3.009000               1.232283e-02   0.00  
10.000000     10.000000      1.664181e-05  0.00  0.00   3.061000               1.537129e-02   0.00  
10.000000     10.477121      1.386203e-05  0.00  0.00   3.416000               5.606740e-02   0.00  
10.000000     11.000000      2.164541e-06  0.00  0.00   4.888000               5.148852e+00   0.00  
11.000000     7.000000       3.752778e-05  0.00  0.00   4.900000               2.126720e+00   0.00  
11.000000     8.000000       3.752778e-05  0.00  0.00   4.901000               2.126720e+00   0.00  
11.000000     8.301030       3.752778e-05  0.00  0.00   4.901000               2.126720e+00   0.00  
11.000000     8.602060       3.752778e-05  0.00  0.00   4.901000               2.126720e+00   0.00  
11.000000     8.845098       3.752618e-05  0.00  0.00   4.901000               2.126720e+00   0.00  
11.000000     9.000000       3.752618e-05  0.00  0.00   4.901000               2.126720e+00   0.00  
11.000000     9.176091       3.752298e-05  0.00  0.00   4.901000               2.131623e+00   0.00  
11.000000     9.301030       3.752137e-05  0.00  0.00   4.900000               2.126720e+00   0.00  
11.000000     9.477121       3.751176e-05  0.00  0.00   4.898000               2.116949e+00   0.00  
11.000000     9.698970       3.748613e-05  0.00  0.00   4.890000               2.092716e+00   0.00  
11.000000     10.000000      3.736436e-05  0.00  0.00   4.888000               2.131623e+00   0.00  
11.000000     10.477121      3.605538e-05  0.00  0.00   4.967000               2.990270e+00   0.00  
11.000000     11.000000      2.244810e-05  0.00  0.00   5.495000               2.151347e+01   0.00  
