!54fe -> 54mn, e- capture
!Q=1.2081 MeV
!
!log(rhoY)    log(temp)     mu              dQ    Vs     log(e-cap-rate)        nu-energy-loss gamma-energy
!g/cm^3       log(K)        1/s             erg   erg    log(1/s)                    erg/s          erg/s
10.000000     8.000000       1.699429e-05  0.00  0.00   2.467000               2.646735e-03   0.00  
10.000000     8.301030       1.699429e-05  0.00  0.00   2.467000               2.646735e-03   0.00  
10.000000     8.602060       1.699429e-05  0.00  0.00   2.467000               2.646735e-03   0.00  
10.000000     8.845098       1.699269e-05  0.00  0.00   2.467000               2.652836e-03   0.00  
10.000000     9.000000       1.699108e-05  0.00  0.00   2.468000               2.652836e-03   0.00  
10.000000     9.176091       1.698628e-05  0.00  0.00   2.469000               2.671225e-03   0.00  
10.000000     9.301030       1.697987e-05  0.00  0.00   2.471000               2.689741e-03   0.00  
10.000000     9.477121       1.696224e-05  0.00  0.00   2.476000               2.746062e-03   0.00  
10.000000     9.698970       1.690617e-05  0.00  0.00   2.497000               2.969685e-03   0.00  
10.000000     10.000000      1.664181e-05  0.00  0.00   2.580000               4.108756e-03   0.00  
10.000000     10.477121      1.386203e-05  0.00  0.00   3.068000               2.598426e-02   0.00  
10.000000     11.000000      2.164541e-06  0.00  0.00   4.583000               2.592450e+00   0.00  
11.000000     7.000000       3.752778e-05  0.00  0.00   4.473000               7.545889e-01   0.00  
11.000000     8.000000       3.752778e-05  0.00  0.00   4.473000               7.545889e-01   0.00  
11.000000     8.301030       3.752778e-05  0.00  0.00   4.473000               7.545889e-01   0.00  
11.000000     8.602060       3.752778e-05  0.00  0.00   4.474000               7.545889e-01   0.00  
11.000000     8.845098       3.752618e-05  0.00  0.00   4.474000               7.545889e-01   0.00  
11.000000     9.000000       3.752618e-05  0.00  0.00   4.474000               7.545889e-01   0.00  
11.000000     9.176091       3.752298e-05  0.00  0.00   4.474000               7.545889e-01   0.00  
11.000000     9.301030       3.752137e-05  0.00  0.00   4.474000               7.563284e-01   0.00  
11.000000     9.477121       3.751176e-05  0.00  0.00   4.475000               7.598194e-01   0.00  
11.000000     9.698970       3.748613e-05  0.00  0.00   4.483000               7.757297e-01   0.00  
11.000000     10.000000      3.736436e-05  0.00  0.00   4.505000               8.350460e-01   0.00  
11.000000     10.477121      3.605538e-05  0.00  0.00   4.628000               1.369968e+00   0.00  
11.000000     11.000000      2.244810e-05  0.00  0.00   5.189000               1.080713e+01   0.00  
