!27Na (5/2+, 3/2+, 1/2+)  -> 27Mg     beta-decay,   with screening effects
!USDB      Q=9.069 MeV
!Experimental data are used.
!
!Log(rhoY)        Log(T)            mu           dQ           Vs           Log(e-cap-rate)   nu-energy-loss   gamma-energy
!g/cm^3           K                 erg          erg          erg          Log(1/s)          erg/s            erg/s
9.86              7.00             -4.62132e-07  1.26027e-07  1.58830e-05  -3.87330e+01      3.36287e-47      0.00000e+00
9.86              7.20             -4.61651e-07  1.26027e-07  1.58822e-05  -2.71220e+01      1.33878e-35      0.00000e+00
9.86              7.40             -4.60994e-07  1.26027e-07  1.58806e-05  -1.97000e+01      3.80812e-28      0.00000e+00
9.86              7.60             -4.60097e-07  1.26027e-07  1.58790e-05  -1.48830e+01      3.94194e-23     8.40834e-229
9.86              7.80             -4.58879e-07  1.26027e-07  1.58774e-05  -1.16540e+01      9.05129e-20     5.30531e-148
9.86              8.00             -4.57197e-07  1.26027e-07  1.58764e-05  -9.56340e+00      1.37946e-17      4.48446e-97
9.86              8.05             -4.56684e-07  1.26027e-07  1.58764e-05  -9.16020e+00      3.76453e-17      1.32041e-87
9.86              8.10             -4.56140e-07  1.26027e-07  1.58764e-05  -8.78810e+00      9.67632e-17      3.67884e-79
9.86              8.15             -4.55547e-07  1.26027e-07  1.58764e-05  -8.44420e+00      2.35402e-16      1.14739e-71
9.86              8.20             -4.54906e-07  1.26027e-07  1.58764e-05  -8.12110e+00      5.49048e-16      6.16184e-65
9.86              8.25             -4.54233e-07  1.26027e-07  1.58764e-05  -7.81900e+00      1.22493e-15      5.63262e-59
9.86              8.30             -4.53496e-07  1.26027e-07  1.58764e-05  -7.53410e+00      2.63154e-15      1.19045e-53
9.86              8.35             -4.52695e-07  1.26027e-07  1.58764e-05  -7.26490e+00      5.45897e-15      6.74078e-49
9.86              8.40             -4.51830e-07  1.26027e-07  1.58764e-05  -7.01030e+00      1.09524e-14      1.12386e-44
9.86              8.45             -4.50917e-07  1.26027e-07  1.58764e-05  -6.76860e+00      2.13457e-14      6.45224e-41
9.86              8.50             -4.49923e-07  1.26027e-07  1.58764e-05  -6.53820e+00      4.05332e-14      5.72414e-30
9.86              8.55             -4.48850e-07  1.26027e-07  1.58756e-05  -6.31190e+00      7.63502e-14      1.66998e-26
9.86              8.60             -4.47712e-07  1.26027e-07  1.58756e-05  -6.10180e+00      1.38424e-13      1.24655e-24
9.86              8.65             -4.46479e-07  1.26027e-07  1.58756e-05  -5.89990e+00      2.46383e-13      4.62073e-23
9.86              8.70             -4.45149e-07  1.26027e-07  1.58756e-05  -5.70510e+00      4.31430e-13      1.16067e-21
9.86              8.75             -4.43739e-07  1.26027e-07  1.58748e-05  -5.51250e+00      7.52333e-13      2.15135e-20
9.86              8.80             -4.42217e-07  1.26027e-07  1.58748e-05  -5.32980e+00      1.28177e-12      2.97653e-19
9.86              8.85             -4.40583e-07  1.26027e-07  1.58748e-05  -5.15190e+00      2.15929e-12      3.19676e-18
9.86              8.90             -4.38836e-07  1.26027e-07  1.58740e-05  -4.97520e+00      3.63003e-12      2.77147e-17
9.86              8.95             -4.36962e-07  1.26027e-07  1.58732e-05  -4.80270e+00      6.04380e-12      1.96793e-16
9.86              9.00             -4.34959e-07  1.26027e-07  1.58724e-05  -4.63380e+00      9.97494e-12      1.16872e-15
9.86              9.05             -4.32828e-07  1.26027e-07  1.58716e-05  -4.46820e+00      1.63460e-11      5.92121e-15
9.86              9.10             -4.30553e-07  1.26027e-07  1.58700e-05  -4.30330e+00      2.67369e-11      2.61764e-14
9.86              9.15             -4.28102e-07  1.26027e-07  1.58691e-05  -4.14290e+00      4.33022e-11      1.01510e-13
9.86              9.20             -4.25506e-07  1.26027e-07  1.58667e-05  -3.98100e+00      7.04385e-11      3.54740e-13
9.86              9.25             -4.22750e-07  1.26027e-07  1.58643e-05  -3.82050e+00      1.14449e-10      1.11972e-12
9.86              9.30             -4.19802e-07  1.26027e-07  1.58609e-05  -3.65890e+00      1.87030e-10      3.23750e-12
9.86              9.35             -4.16662e-07  1.26027e-07  1.58569e-05  -3.49510e+00      3.08113e-10      8.65188e-12
9.86              9.40             -4.13346e-07  1.26027e-07  1.58519e-05  -3.32780e+00      5.13228e-10      2.15432e-11
9.86              9.45             -4.09805e-07  1.26027e-07  1.58454e-05  -3.15530e+00      8.65387e-10      5.04209e-11
9.86              9.50             -4.06056e-07  1.26027e-07  1.58372e-05  -2.97780e+00      1.47235e-09      1.11509e-10
9.86              9.55             -4.02098e-07  1.26027e-07  1.58274e-05  -2.79630e+00      2.51542e-09      2.34267e-10
9.86              9.60             -3.97901e-07  1.26027e-07  1.58143e-05  -2.61140e+00      4.30537e-09      4.70772e-10
9.86              9.65             -3.93479e-07  1.26027e-07  1.57979e-05  -2.42540e+00      7.34024e-09      9.07842e-10
9.88              7.00             -4.69294e-07  1.27966e-07  1.61267e-05  -5.00000e+02      0.00000e+00      0.00000e+00
9.88              7.20             -4.68813e-07  1.27966e-07  1.61259e-05  -5.00000e+02      0.00000e+00      0.00000e+00
9.88              7.40             -4.68156e-07  1.27966e-07  1.61251e-05  -5.00000e+02      0.00000e+00      0.00000e+00
9.88              7.60             -4.67259e-07  1.27966e-07  1.61235e-05  -2.20050e+02     1.63950e-226     4.21415e-229
9.88              7.80             -4.66025e-07  1.27966e-07  1.61227e-05  -2.31900e+01      1.93068e-31     2.65895e-148
9.88              8.00             -4.64327e-07  1.27966e-07  1.61219e-05  -1.68820e+01      5.72414e-25      2.24239e-97
9.88              8.05             -4.63830e-07  1.27966e-07  1.61219e-05  -1.56820e+01      1.00164e-23      6.60253e-88
9.88              8.10             -4.63269e-07  1.27966e-07  1.61219e-05  -1.45980e+01      1.33878e-22      1.83954e-79
9.88              8.15             -4.62677e-07  1.27966e-07  1.61219e-05  -1.36180e+01      1.41485e-21      5.72414e-72
9.88              8.20             -4.62036e-07  1.27966e-07  1.61219e-05  -1.27290e+01      1.22099e-20      3.07405e-65
9.88              8.25             -4.61347e-07  1.27966e-07  1.61219e-05  -1.19230e+01      8.70383e-20      2.81650e-59
9.88              8.30             -4.60610e-07  1.27966e-07  1.61209e-05  -1.11760e+01      5.44140e-19      5.96637e-54
9.88              8.35             -4.59809e-07  1.27966e-07  1.61209e-05  -1.05080e+01      2.83603e-18      3.37839e-49
9.88              8.40             -4.58943e-07  1.27966e-07  1.61209e-05  -9.89860e+00      1.29631e-17      5.63262e-45
9.88              8.45             -4.58014e-07  1.27966e-07  1.61209e-05  -9.34040e+00      5.26878e-17      3.23378e-41
9.88              8.50             -4.57021e-07  1.27966e-07  1.61209e-05  -8.82770e+00      1.92668e-16      7.34024e-38
9.88              8.55             -4.55947e-07  1.27966e-07  1.61209e-05  -8.35600e+00      6.41077e-16      2.77147e-31
9.88              8.60             -4.54794e-07  1.27966e-07  1.61209e-05  -7.92080e+00      1.96160e-15      9.00970e-27
9.88              8.65             -4.53560e-07  1.27966e-07  1.61209e-05  -7.51810e+00      5.56686e-15      9.21956e-25
9.88              8.70             -4.52230e-07  1.27966e-07  1.61201e-05  -7.13930e+00      1.49524e-14      3.74723e-23
9.88              8.75             -4.50788e-07  1.27966e-07  1.61201e-05  -6.79210e+00      3.73345e-14      1.00164e-21
9.88              8.80             -4.49266e-07  1.27966e-07  1.61201e-05  -6.46750e+00      8.84729e-14      1.93068e-20
9.88              8.85             -4.47616e-07  1.27966e-07  1.61193e-05  -6.15980e+00      2.01656e-13      2.82300e-19
9.88              8.90             -4.45870e-07  1.27966e-07  1.61193e-05  -5.87400e+00      4.36929e-13      3.16017e-18
9.88              8.95             -4.43979e-07  1.27966e-07  1.61185e-05  -5.60150e+00      9.18566e-13      2.84256e-17
9.88              9.00             -4.41976e-07  1.27966e-07  1.61177e-05  -5.34360e+00      1.86599e-12      2.08550e-16
9.88              9.05             -4.39814e-07  1.27966e-07  1.61169e-05  -5.09900e+00      3.67799e-12      1.27529e-15
9.88              9.10             -4.37522e-07  1.27966e-07  1.61153e-05  -4.86380e+00      7.09595e-12      6.66669e-15
9.88              9.15             -4.35071e-07  1.27966e-07  1.61136e-05  -4.63900e+00      1.33755e-11      3.01447e-14
9.88              9.20             -4.32460e-07  1.27966e-07  1.61120e-05  -4.42280e+00      2.47634e-11      1.19842e-13
9.88              9.25             -4.29672e-07  1.27966e-07  1.61096e-05  -4.21210e+00      4.54057e-11      4.25903e-13
9.88              9.30             -4.26708e-07  1.27966e-07  1.61062e-05  -4.00520e+00      8.28153e-11      1.36871e-12
9.88              9.35             -4.23551e-07  1.27966e-07  1.61022e-05  -3.80030e+00      1.50803e-10      4.01800e-12
9.88              9.40             -4.20187e-07  1.27966e-07  1.60972e-05  -3.59590e+00      2.74733e-10      1.08795e-11
9.88              9.45             -4.16630e-07  1.27966e-07  1.60907e-05  -3.39020e+00      5.01084e-10      2.74417e-11
9.88              9.50             -4.12865e-07  1.27966e-07  1.60825e-05  -3.18350e+00      9.12033e-10      6.48799e-11
9.88              9.55             -4.08859e-07  1.27966e-07  1.60727e-05  -2.97670e+00      1.64972e-09      1.44647e-10
9.88              9.60             -4.04646e-07  1.27966e-07  1.60604e-05  -2.77060e+00      2.96013e-09      3.06204e-10
9.88              9.65             -4.00176e-07  1.27966e-07  1.60440e-05  -2.56610e+00      5.25909e-09      6.19313e-10
9.90              7.00             -4.76567e-07  1.29953e-07  1.63712e-05  -5.00000e+02      0.00000e+00      0.00000e+00
9.90              7.20             -4.76087e-07  1.29953e-07  1.63712e-05  -5.00000e+02      0.00000e+00      0.00000e+00
9.90              7.40             -4.75430e-07  1.29953e-07  1.63704e-05  -5.00000e+02      0.00000e+00      0.00000e+00
9.90              7.60             -4.74517e-07  1.29953e-07  1.63704e-05  -2.20170e+02     1.10844e-226     1.71676e-229
9.90              7.80             -4.73283e-07  1.29953e-07  1.63704e-05  -1.39380e+02     6.83456e-146     1.05855e-148
9.90              8.00             -4.71585e-07  1.29953e-07  1.63704e-05  -2.47950e+01      4.43313e-33      8.84526e-98
9.90              8.05             -4.71072e-07  1.29953e-07  1.63704e-05  -2.25080e+01      1.48495e-30      2.59843e-88
9.90              8.10             -4.70511e-07  1.29953e-07  1.63704e-05  -2.06550e+01      1.23797e-28      7.22288e-80
9.90              8.15             -4.69918e-07  1.29953e-07  1.63704e-05  -1.90130e+01      5.92530e-27      2.25274e-72
9.90              8.20             -4.69278e-07  1.29953e-07  1.63704e-05  -1.75320e+01      1.97565e-25      1.20979e-65
9.90              8.25             -4.68589e-07  1.29953e-07  1.63704e-05  -1.62000e+01      4.69581e-24      1.10844e-59
9.90              8.30             -4.67836e-07  1.29953e-07  1.63704e-05  -1.49990e+01      8.29298e-23      2.33728e-54
9.90              8.35             -4.67034e-07  1.29953e-07  1.63704e-05  -1.39140e+01      1.12645e-21      1.32651e-49
9.90              8.40             -4.66169e-07  1.29953e-07  1.63704e-05  -1.29320e+01      1.20701e-20      2.21672e-45
9.90              8.45             -4.65224e-07  1.29953e-07  1.63704e-05  -1.20430e+01      1.04643e-19      1.27559e-41
9.90              8.50             -4.64231e-07  1.29953e-07  1.63696e-05  -1.12280e+01      7.66850e-19      2.91548e-38
9.90              8.55             -4.63141e-07  1.29953e-07  1.63696e-05  -1.04950e+01      4.65276e-18      2.85569e-35
9.90              8.60             -4.61988e-07  1.29953e-07  1.63696e-05  -9.82600e+00      2.43619e-17      1.32041e-32
9.90              8.65             -4.60738e-07  1.29953e-07  1.63696e-05  -9.21550e+00      1.11355e-16      8.64391e-27
9.90              8.70             -4.59408e-07  1.29953e-07  1.63696e-05  -8.65630e+00      4.53221e-16      1.09827e-24
9.90              8.75             -4.57966e-07  1.29953e-07  1.63688e-05  -8.13850e+00      1.67460e-15      4.46386e-23
9.90              8.80             -4.56428e-07  1.29953e-07  1.63688e-05  -7.66630e+00      5.56943e-15      1.21258e-21
9.90              8.85             -4.54778e-07  1.29953e-07  1.63680e-05  -7.22670e+00      1.71795e-14      2.39723e-20
9.90              8.90             -4.53015e-07  1.29953e-07  1.63680e-05  -6.82330e+00      4.87540e-14      3.51326e-19
9.90              8.95             -4.51109e-07  1.29953e-07  1.63670e-05  -6.44570e+00      1.30380e-13      4.01523e-18
9.90              9.00             -4.49090e-07  1.29953e-07  1.63662e-05  -6.09410e+00      3.28405e-13      3.64511e-17
9.90              9.05             -4.46927e-07  1.29953e-07  1.63654e-05  -5.76580e+00      7.84170e-13      2.69718e-16
9.90              9.10             -4.44604e-07  1.29953e-07  1.63638e-05  -5.45580e+00      1.79684e-12      1.67036e-15
9.90              9.15             -4.42137e-07  1.29953e-07  1.63630e-05  -5.16600e+00      3.93922e-12      8.74803e-15
9.90              9.20             -4.39509e-07  1.29953e-07  1.63606e-05  -4.88790e+00      8.42967e-12      3.99586e-14
9.90              9.25             -4.36705e-07  1.29953e-07  1.63581e-05  -4.62290e+00      1.75756e-11      1.60033e-13
9.90              9.30             -4.33709e-07  1.29953e-07  1.63549e-05  -4.36680e+00      3.60421e-11      5.72282e-13
9.90              9.35             -4.30537e-07  1.29953e-07  1.63515e-05  -4.11850e+00      7.27127e-11      1.84251e-12
9.90              9.40             -4.27156e-07  1.29953e-07  1.63467e-05  -3.87400e+00      1.45348e-10      5.43138e-12
9.90              9.45             -4.23567e-07  1.29953e-07  1.63401e-05  -3.63280e+00      2.87217e-10      1.47778e-11
9.90              9.50             -4.19770e-07  1.29953e-07  1.63319e-05  -3.39530e+00      5.59513e-10      3.73861e-11
9.90              9.55             -4.15749e-07  1.29953e-07  1.63220e-05  -3.16230e+00      1.07179e-09      8.85341e-11
9.90              9.60             -4.11487e-07  1.29953e-07  1.63098e-05  -2.93390e+00      2.01841e-09      1.97838e-10
9.90              9.65             -4.06985e-07  1.29953e-07  1.62943e-05  -2.71100e+00      3.73431e-09      4.19286e-10
9.92              7.00             -4.83953e-07  1.31955e-07  1.66157e-05  -5.00000e+02      0.00000e+00      0.00000e+00
9.92              7.20             -4.83473e-07  1.31955e-07  1.66165e-05  -5.00000e+02      0.00000e+00      0.00000e+00
9.92              7.40             -4.82800e-07  1.31955e-07  1.66181e-05  -5.00000e+02      0.00000e+00      0.00000e+00
9.92              7.60             -4.81903e-07  1.31955e-07  1.66205e-05  -2.20310e+02     7.15666e-227     4.41276e-230
9.92              7.80             -4.80653e-07  1.31955e-07  1.66221e-05  -1.39520e+02     4.41276e-146     2.59843e-149
9.92              8.00             -4.78939e-07  1.31955e-07  1.66231e-05  -8.85960e+01      3.71288e-95      2.15135e-98
9.92              8.05             -4.78426e-07  1.31955e-07  1.66231e-05  -7.91280e+01      1.09071e-85      6.30537e-89
9.92              8.10             -4.77865e-07  1.31955e-07  1.66231e-05  -7.06830e+01      3.03886e-77      1.75675e-80
9.92              8.15             -4.77272e-07  1.31955e-07  1.66231e-05  -2.69450e+01      1.43453e-36      5.47911e-73
9.92              8.20             -4.76632e-07  1.31955e-07  1.66231e-05  -2.25070e+01      1.87806e-30      2.94246e-66
9.92              8.25             -4.75927e-07  1.31955e-07  1.66231e-05  -2.05620e+01      2.09272e-28      2.70216e-60
9.92              8.30             -4.75174e-07  1.31955e-07  1.66231e-05  -1.88800e+01      1.11612e-26      5.72414e-55
9.92              8.35             -4.74372e-07  1.31955e-07  1.66231e-05  -1.73690e+01      4.02449e-25      3.26370e-50
9.92              8.40             -4.73491e-07  1.31955e-07  1.66231e-05  -1.60100e+01      1.02261e-23      5.49175e-46
9.92              8.45             -4.72562e-07  1.31955e-07  1.66231e-05  -1.47850e+01      1.91739e-22      3.18941e-42
9.92              8.50             -4.71553e-07  1.31955e-07  1.66221e-05  -1.36700e+01      2.79068e-21      7.37412e-39
9.92              8.55             -4.70463e-07  1.31955e-07  1.66221e-05  -1.26700e+01      3.11681e-20      7.32336e-36
9.92              8.60             -4.69294e-07  1.31955e-07  1.66221e-05  -1.17650e+01      2.81003e-19      3.44120e-33
9.92              8.65             -4.68044e-07  1.31955e-07  1.66221e-05  -1.09430e+01      2.08790e-18      8.35046e-31
9.92              8.70             -4.66698e-07  1.31955e-07  1.66221e-05  -1.01960e+01      1.30831e-17      1.72072e-26
9.92              8.75             -4.65256e-07  1.31955e-07  1.66213e-05  -9.51020e+00      7.10739e-17      1.81849e-24
9.92              8.80             -4.63702e-07  1.31955e-07  1.66213e-05  -8.88870e+00      3.33665e-16      7.28971e-23
9.92              8.85             -4.62036e-07  1.31955e-07  1.66213e-05  -8.31960e+00      1.38647e-15      1.94406e-21
9.92              8.90             -4.60257e-07  1.31955e-07  1.66205e-05  -7.79380e+00      5.21447e-15      3.77320e-20
9.92              8.95             -4.58351e-07  1.31955e-07  1.66197e-05  -7.31010e+00      1.77914e-14      5.50441e-19
9.92              9.00             -4.56316e-07  1.31955e-07  1.66189e-05  -6.86390e+00      5.57327e-14      6.20455e-18
9.92              9.05             -4.54137e-07  1.31955e-07  1.66181e-05  -6.45090e+00      1.61812e-13      5.56814e-17
9.92              9.10             -4.51814e-07  1.31955e-07  1.66173e-05  -6.06690e+00      4.40363e-13      4.07859e-16
9.92              9.15             -4.49330e-07  1.31955e-07  1.66157e-05  -5.70650e+00      1.13870e-12      2.50098e-15
9.92              9.20             -4.46671e-07  1.31955e-07  1.66131e-05  -5.36630e+00      2.82235e-12      1.30891e-14
9.92              9.25             -4.43851e-07  1.31955e-07  1.66107e-05  -5.04460e+00      6.72838e-12      5.91848e-14
9.92              9.30             -4.40839e-07  1.31955e-07  1.66083e-05  -4.73820e+00      1.55242e-11      2.35131e-13
9.92              9.35             -4.37635e-07  1.31955e-07  1.66042e-05  -4.44220e+00      3.49470e-11      8.36008e-13
9.92              9.40             -4.34238e-07  1.31955e-07  1.65992e-05  -4.15630e+00      7.66320e-11      2.68603e-12
9.92              9.45             -4.30633e-07  1.31955e-07  1.65928e-05  -3.87910e+00      1.63799e-10      7.89061e-12
9.92              9.50             -4.26788e-07  1.31955e-07  1.65854e-05  -3.61130e+00      3.40416e-10      2.13359e-11
9.92              9.55             -4.22734e-07  1.31955e-07  1.65755e-05  -3.35190e+00      6.89939e-10      5.37292e-11
9.92              9.60             -4.18440e-07  1.31955e-07  1.65633e-05  -3.10120e+00      1.36367e-09      1.26797e-10
9.92              9.65             -4.13906e-07  1.31955e-07  1.65476e-05  -2.85940e+00      2.62973e-09      2.82235e-10
9.94              7.00             -4.91452e-07  1.33990e-07  1.68813e-05  -5.00000e+02      0.00000e+00      0.00000e+00
9.94              7.20             -4.90971e-07  1.33990e-07  1.68805e-05  -5.00000e+02      0.00000e+00      0.00000e+00
9.94              7.40             -4.90298e-07  1.33990e-07  1.68797e-05  -5.00000e+02      0.00000e+00      0.00000e+00
9.94              7.60             -4.89385e-07  1.33990e-07  1.68789e-05  -2.20480e+02     4.31231e-227     2.53928e-231
9.94              7.80             -4.88135e-07  1.33990e-07  1.68789e-05  -1.39680e+02     2.65895e-146     1.49524e-150
9.94              8.00             -4.86421e-07  1.33990e-07  1.68789e-05  -8.87620e+01      2.22183e-95      1.22662e-99
9.94              8.05             -4.85892e-07  1.33990e-07  1.68797e-05  -7.92940e+01      6.51194e-86      3.57035e-90
9.94              8.10             -4.85347e-07  1.33990e-07  1.68797e-05  -7.08490e+01      1.81431e-77      1.00626e-81
9.94              8.15             -4.84739e-07  1.33990e-07  1.68797e-05  -6.33550e+01      5.64560e-70      3.18941e-74
9.94              8.20             -4.84082e-07  1.33990e-07  1.68797e-05  -5.66260e+01      3.03187e-63      1.75675e-67
9.94              8.25             -4.83393e-07  1.33990e-07  1.68789e-05  -5.06630e+01      2.77786e-57      1.68931e-61
9.94              8.30             -4.82640e-07  1.33990e-07  1.68789e-05  -2.35360e+01      9.47786e-32      3.72143e-56
9.94              8.35             -4.81823e-07  1.33990e-07  1.68789e-05  -2.08960e+01      1.08071e-28      2.22183e-51
9.94              8.40             -4.80941e-07  1.33990e-07  1.68789e-05  -1.91280e+01      7.86521e-27      3.96014e-47
9.94              8.45             -4.79996e-07  1.33990e-07  1.68789e-05  -1.75630e+01      3.22634e-25      2.45307e-43
9.94              8.50             -4.78987e-07  1.33990e-07  1.68789e-05  -1.61530e+01      9.26212e-24      6.09131e-40
9.94              8.55             -4.77897e-07  1.33990e-07  1.68789e-05  -1.48830e+01      1.92624e-22      6.60253e-37
9.94              8.60             -4.76712e-07  1.33990e-07  1.68789e-05  -1.37360e+01      3.01794e-21      3.41751e-34
9.94              8.65             -4.75462e-07  1.33990e-07  1.68789e-05  -1.26990e+01      3.67884e-20      9.19836e-32
9.94              8.70             -4.74100e-07  1.33990e-07  1.68780e-05  -1.17550e+01      3.61169e-19      1.39544e-29
9.94              8.75             -4.72658e-07  1.33990e-07  1.68780e-05  -1.09050e+01      2.87548e-18      5.19649e-26
9.94              8.80             -4.71088e-07  1.33990e-07  1.68780e-05  -1.01310e+01      1.90858e-17      4.14677e-24
9.94              8.85             -4.69422e-07  1.33990e-07  1.68772e-05  -9.42330e+00      1.09323e-16      1.54422e-22
9.94              8.90             -4.67627e-07  1.33990e-07  1.68772e-05  -8.78050e+00      5.37663e-16      3.92383e-21
9.94              8.95             -4.65721e-07  1.33990e-07  1.68764e-05  -8.18930e+00      2.35185e-15      7.32336e-20
9.94              9.00             -4.63654e-07  1.33990e-07  1.68756e-05  -7.64700e+00      9.20048e-15      1.02733e-18
9.94              9.05             -4.61475e-07  1.33990e-07  1.68748e-05  -7.14780e+00      3.26596e-14      1.12127e-17
9.94              9.10             -4.59120e-07  1.33990e-07  1.68732e-05  -6.68420e+00      1.07179e-13      9.81093e-17
9.94              9.15             -4.56620e-07  1.33990e-07  1.68724e-05  -6.25530e+00      3.26145e-13      7.00020e-16
9.94              9.20             -4.53961e-07  1.33990e-07  1.68698e-05  -5.85070e+00      9.41695e-13      4.20737e-15
9.94              9.25             -4.51109e-07  1.33990e-07  1.68674e-05  -5.47050e+00      2.57579e-12      2.15234e-14
9.94              9.30             -4.48081e-07  1.33990e-07  1.68650e-05  -5.11100e+00      6.71290e-12      9.54356e-14
9.94              9.35             -4.44860e-07  1.33990e-07  1.68608e-05  -4.76770e+00      1.67923e-11      3.74292e-13
9.94              9.40             -4.41432e-07  1.33990e-07  1.68559e-05  -4.44030e+00      4.02727e-11      1.31253e-12
9.94              9.45             -4.37795e-07  1.33990e-07  1.68503e-05  -4.12830e+00      9.26852e-11      4.15921e-12
9.94              9.50             -4.33934e-07  1.33990e-07  1.68429e-05  -3.83010e+00      2.05452e-10      1.20590e-11
9.94              9.55             -4.29832e-07  1.33990e-07  1.68329e-05  -3.54490e+00      4.39957e-10      3.23155e-11
9.94              9.60             -4.25506e-07  1.33990e-07  1.68208e-05  -3.27220e+00      9.12033e-10      8.06325e-11
9.94              9.65             -4.20940e-07  1.33990e-07  1.68060e-05  -3.01200e+00      1.83236e-09      1.88413e-10
9.96              7.00             -4.99062e-07  1.36057e-07  1.71478e-05  -5.00000e+02      0.00000e+00      0.00000e+00
9.96              7.20             -4.98581e-07  1.36057e-07  1.71470e-05  -5.00000e+02      0.00000e+00      0.00000e+00
9.96              7.40             -4.97908e-07  1.36057e-07  1.71454e-05  -5.00000e+02      0.00000e+00      0.00000e+00
9.96              7.60             -4.96995e-07  1.36057e-07  1.71428e-05  -2.20680e+02     2.31585e-227     3.19676e-243
9.96              7.80             -4.95729e-07  1.36057e-07  1.71412e-05  -1.39880e+02     1.42794e-146     1.21538e-158
9.96              8.00             -4.94015e-07  1.36057e-07  1.71404e-05  -8.89590e+01      1.20146e-95     2.77786e-105
9.96              8.05             -4.93486e-07  1.36057e-07  1.71404e-05  -7.94910e+01      3.52948e-86      2.45873e-95
9.96              8.10             -4.92926e-07  1.36057e-07  1.71396e-05  -7.10460e+01      9.85622e-78      2.00775e-86
9.96              8.15             -4.92317e-07  1.36057e-07  1.71396e-05  -6.35520e+01      3.07405e-70      1.62821e-78
9.96              8.20             -4.91676e-07  1.36057e-07  1.71396e-05  -5.68220e+01      1.65086e-63      2.14640e-71
9.96              8.25             -4.90971e-07  1.36057e-07  1.71396e-05  -5.08600e+01      1.50907e-57      4.56783e-65
9.96              8.30             -4.90202e-07  1.36057e-07  1.71396e-05  -4.55360e+01      3.18941e-52      2.13654e-59
9.96              8.35             -4.89385e-07  1.36057e-07  1.71396e-05  -4.07830e+01      1.80597e-47      2.56277e-54
9.96              8.40             -4.88504e-07  1.36057e-07  1.71396e-05  -2.30180e+01      3.28632e-31      8.66384e-50
9.96              8.45             -4.87558e-07  1.36057e-07  1.71396e-05  -2.04060e+01      4.16591e-28      9.72099e-46
9.96              8.50             -4.86533e-07  1.36057e-07  1.71396e-05  -1.86730e+01      2.77147e-26      4.15633e-42
9.96              8.55             -4.85443e-07  1.36057e-07  1.71396e-05  -1.71280e+01      1.09323e-24      7.40816e-39
9.96              8.60             -4.84258e-07  1.36057e-07  1.71396e-05  -1.57370e+01      3.01794e-23      6.02158e-36
9.96              8.65             -4.82992e-07  1.36057e-07  1.71396e-05  -1.44830e+01      6.06332e-22      2.45307e-33
9.96              8.70             -4.81630e-07  1.36057e-07  1.71388e-05  -1.33450e+01      9.32632e-21      5.41640e-31
9.96              8.75             -4.80172e-07  1.36057e-07  1.71388e-05  -1.23220e+01      1.10081e-19      1.49869e-28
9.96              8.80             -4.78602e-07  1.36057e-07  1.71388e-05  -1.13940e+01      1.04402e-18      2.07353e-25
9.96              8.85             -4.76920e-07  1.36057e-07  1.71380e-05  -1.05480e+01      8.19805e-18      1.15003e-23
9.96              8.90             -4.75109e-07  1.36057e-07  1.71380e-05  -9.78300e+00      5.35439e-17      3.92383e-22
9.96              8.95             -4.73187e-07  1.36057e-07  1.71372e-05  -9.08220e+00      3.02142e-16      9.39097e-21
9.96              9.00             -4.71120e-07  1.36057e-07  1.71362e-05  -8.44150e+00      1.48768e-15      1.65086e-19
9.96              9.05             -4.68909e-07  1.36057e-07  1.71354e-05  -7.85350e+00      6.51344e-15      2.19639e-18
9.96              9.10             -4.66554e-07  1.36057e-07  1.71338e-05  -7.30930e+00      2.58947e-14      2.29462e-17
9.96              9.15             -4.64038e-07  1.36057e-07  1.71330e-05  -6.80690e+00      9.38016e-14      1.91651e-16
9.96              9.20             -4.61347e-07  1.36057e-07  1.71306e-05  -6.33550e+00      3.16673e-13      1.32620e-15
9.96              9.25             -4.58479e-07  1.36057e-07  1.71281e-05  -5.89490e+00      9.94055e-13      7.69326e-15
9.96              9.30             -4.55435e-07  1.36057e-07  1.71257e-05  -5.48180e+00      2.91615e-12      3.81514e-14
9.96              9.35             -4.52182e-07  1.36057e-07  1.71217e-05  -5.09180e+00      8.06697e-12      1.65314e-13
9.96              9.40             -4.48738e-07  1.36057e-07  1.71167e-05  -4.72430e+00      2.10674e-11      6.33593e-13
9.96              9.45             -4.45069e-07  1.36057e-07  1.71109e-05  -4.37800e+00      5.21327e-11      2.17375e-12
9.96              9.50             -4.41175e-07  1.36057e-07  1.71036e-05  -4.05070e+00      1.22973e-10      6.76411e-12
9.96              9.55             -4.37058e-07  1.36057e-07  1.70946e-05  -3.74120e+00      2.77530e-10      1.92757e-11
9.96              9.60             -4.32700e-07  1.36057e-07  1.70822e-05  -3.44700e+00      6.03546e-10      5.08874e-11
9.96              9.65             -4.28086e-07  1.36057e-07  1.70675e-05  -3.16800e+00      1.26506e-09      1.25058e-10
9.98              7.00             -5.06801e-07  1.38156e-07  1.73953e-05  -5.00000e+02      0.00000e+00      0.00000e+00
9.98              7.20             -5.06320e-07  1.38156e-07  1.73971e-05  -5.00000e+02      0.00000e+00      0.00000e+00
9.98              7.40             -5.05647e-07  1.38156e-07  1.73987e-05  -5.00000e+02      0.00000e+00      0.00000e+00
9.98              7.60             -5.04718e-07  1.38156e-07  1.74019e-05  -2.20910e+02     1.10844e-227      0.00000e+00
