!17F (5/2+, 1/2+) -> 17O    e-capture   with screening effects
!USDB ,    Q (17F-17O) =2.7604 MeV 
! Experimental energies and B(GT) are used.
!
! rhoY T mu dQ Vs e-cap-rate nu-erergy-loss gamma-energy
! g/cm^3 K erg erg erg 1/s erg/s erg/s 
3.981072e+09 4.466836e+08 1.303742e-05 2.924299e-07 7.748142e-08 1.418404e+02 1.915629e-03 7.107409e-05
3.981072e+09 5.011872e+08 1.303742e-05 2.910841e-07 7.748142e-08 1.418731e+02 1.916952e-03 7.115596e-05
3.981072e+09 5.623413e+08 1.303662e-05 2.896421e-07 7.748142e-08 1.419058e+02 1.917394e-03 7.120513e-05
3.981072e+09 6.309573e+08 1.303662e-05 2.881040e-07 7.748142e-08 1.419711e+02 1.918719e-03 7.128716e-05
3.981072e+09 7.079458e+08 1.303582e-05 2.864538e-07 7.748142e-08 1.420365e+02 1.919602e-03 7.138571e-05
3.981072e+09 7.943282e+08 1.303582e-05 2.847074e-07 7.748142e-08 1.421347e+02 1.921814e-03 7.153380e-05
3.981072e+09 8.912509e+08 1.303502e-05 2.828328e-07 7.748142e-08 1.422329e+02 1.923585e-03 7.168220e-05
3.981072e+09 1.000000e+09 1.303341e-05 2.808461e-07 7.748142e-08 1.422984e+02 1.924914e-03 7.188054e-05
3.981072e+09 1.122018e+09 1.303261e-05 2.787473e-07 7.748142e-08 1.424623e+02 1.928019e-03 7.219570e-05
3.981072e+09 1.258925e+09 1.303101e-05 2.765042e-07 7.748142e-08 1.426593e+02 1.931574e-03 7.261249e-05
3.981072e+09 1.412538e+09 1.302925e-05 2.741170e-07 7.748142e-08 1.428894e+02 1.936027e-03 7.320004e-05
3.981072e+09 1.584893e+09 1.302684e-05 2.716016e-07 7.748142e-08 1.432188e+02 1.941830e-03 7.394542e-05
3.981072e+09 1.778279e+09 1.302364e-05 2.689259e-07 7.748142e-08 1.435820e+02 1.948549e-03 7.492234e-05
3.981072e+09 1.995262e+09 1.301947e-05 2.661061e-07 7.748142e-08 1.440456e+02 1.957092e-03 7.612220e-05
3.981072e+09 2.238721e+09 1.301451e-05 2.631100e-07 7.748142e-08 1.446439e+02 1.967938e-03 7.762673e-05
3.981072e+09 2.511886e+09 1.300810e-05 2.599697e-07 7.748142e-08 1.453115e+02 1.980210e-03 7.939832e-05
3.981072e+09 2.818383e+09 1.300073e-05 2.566532e-07 7.748142e-08 1.461504e+02 1.995774e-03 8.149131e-05
3.981072e+09 3.162278e+09 1.299080e-05 2.531605e-07 7.748142e-08 1.471296e+02 2.013777e-03 8.389021e-05
3.981072e+09 3.548134e+09 1.297862e-05 2.495075e-07 7.748142e-08 1.482518e+02 2.035220e-03 8.661863e-05
3.981072e+09 3.981072e+09 1.296292e-05 2.456783e-07 7.748142e-08 1.495547e+02 2.060684e-03 8.968324e-05

3.981072e+09 4.466836e+09 1.294257e-05 2.416568e-07 7.748142e-08 1.510080e+02 2.089832e-03 9.309177e-05
4.168694e+09 1.000000e+07 1.323529e-05 3.136908e-07 7.868306e-08 1.519847e+02 2.072580e-03 7.921571e-05
4.168694e+09 1.584893e+07 1.323529e-05 3.131621e-07 7.868306e-08 1.518448e+02 2.070195e-03 7.908813e-05
4.168694e+09 2.511886e+07 1.323689e-05 3.124571e-07 7.868306e-08 1.519847e+02 2.072580e-03 7.921571e-05
4.168694e+09 3.981072e+07 1.323769e-05 3.114798e-07 7.868306e-08 1.519148e+02 2.072103e-03 7.917924e-05
4.168694e+09 6.309573e+07 1.323849e-05 3.101500e-07 7.868306e-08 1.519148e+02 2.071626e-03 7.917924e-05
4.168694e+09 1.000000e+08 1.323929e-05 3.083395e-07 7.868306e-08 1.519498e+02 2.072103e-03 7.923395e-05
4.168694e+09 1.122018e+08 1.323929e-05 3.078108e-07 7.868306e-08 1.519498e+02 2.072580e-03 7.925220e-05
4.168694e+09 1.258925e+08 1.323929e-05 3.072180e-07 7.868306e-08 1.519498e+02 2.072580e-03 7.927045e-05
4.168694e+09 1.412538e+08 1.323929e-05 3.065932e-07 7.868306e-08 1.519847e+02 2.073057e-03 7.928870e-05
4.168694e+09 1.584893e+08 1.323929e-05 3.059202e-07 7.868306e-08 1.519847e+02 2.073057e-03 7.930696e-05
4.168694e+09 1.778279e+08 1.323929e-05 3.051993e-07 7.868306e-08 1.520197e+02 2.073535e-03 7.932522e-05
4.168694e+09 1.995262e+08 1.323929e-05 3.044142e-07 7.868306e-08 1.520197e+02 2.074012e-03 7.936176e-05
4.168694e+09 2.238721e+08 1.323929e-05 3.035811e-07 7.868306e-08 1.520548e+02 2.074490e-03 7.939832e-05
4.168694e+09 2.511886e+08 1.323929e-05 3.026838e-07 7.868306e-08 1.520898e+02 2.074968e-03 7.943489e-05
4.168694e+09 2.818383e+08 1.323929e-05 3.017225e-07 7.868306e-08 1.521248e+02 2.075445e-03 7.947148e-05
4.168694e+09 3.162278e+08 1.323929e-05 3.006971e-07 7.868306e-08 1.521598e+02 2.076401e-03 7.950809e-05
4.168694e+09 3.548134e+08 1.323849e-05 2.995756e-07 7.868306e-08 1.521598e+02 2.076401e-03 7.952640e-05
4.168694e+09 3.981072e+08 1.323849e-05 2.983900e-07 7.868306e-08 1.521949e+02 2.077358e-03 7.958135e-05
4.168694e+09 4.466836e+08 1.323849e-05 2.971243e-07 7.868306e-08 1.522299e+02 2.078315e-03 7.965468e-05
4.168694e+09 5.011872e+08 1.323849e-05 2.957784e-07 7.868306e-08 1.523000e+02 2.079272e-03 7.972808e-05
4.168694e+09 5.623413e+08 1.323769e-05 2.943205e-07 7.868306e-08 1.523351e+02 2.079751e-03 7.978317e-05
4.168694e+09 6.309573e+08 1.323769e-05 2.927664e-07 7.868306e-08 1.524053e+02 2.081188e-03 7.987508e-05
4.168694e+09 7.079458e+08 1.323689e-05 2.911161e-07 7.868306e-08 1.524404e+02 2.082147e-03 7.996709e-05
4.168694e+09 7.943282e+08 1.323689e-05 2.893537e-07 7.868306e-08 1.525457e+02 2.084545e-03 8.013298e-05
4.168694e+09 8.912509e+08 1.323609e-05 2.874792e-07 7.868306e-08 1.526511e+02 2.085986e-03 8.029922e-05
4.168694e+09 1.000000e+09 1.323449e-05 2.854764e-07 7.868306e-08 1.527214e+02 2.087908e-03 8.050286e-05
4.168694e+09 1.122018e+09 1.323369e-05 2.833455e-07 7.868306e-08 1.528974e+02 2.091276e-03 8.083721e-05
4.168694e+09 1.258925e+09 1.323192e-05 2.810865e-07 7.868306e-08 1.531087e+02 2.094649e-03 8.128517e-05
4.168694e+09 1.412538e+09 1.323032e-05 2.786832e-07 7.868306e-08 1.533557e+02 2.099961e-03 8.190517e-05
4.168694e+09 1.584893e+09 1.322792e-05 2.761517e-07 7.868306e-08 1.537092e+02 2.105772e-03 8.268206e-05
4.168694e+09 1.778279e+09 1.322455e-05 2.734601e-07 7.868306e-08 1.540991e+02 2.113057e-03 8.369727e-05
4.168694e+09 1.995262e+09 1.322055e-05 2.706082e-07 7.868306e-08 1.545966e+02 2.122322e-03 8.497894e-05
4.168694e+09 2.238721e+09 1.321558e-05 2.675961e-07 7.868306e-08 1.552030e+02 2.133592e-03 8.655882e-05
4.168694e+09 2.511886e+09 1.320981e-05 2.644238e-07 7.868306e-08 1.559553e+02 2.147392e-03 8.845274e-05
4.168694e+09 2.818383e+09 1.320164e-05 2.610752e-07 7.868306e-08 1.567834e+02 2.163273e-03 9.061734e-05
4.168694e+09 3.162278e+09 1.319187e-05 2.575665e-07 7.868306e-08 1.577975e+02 2.182284e-03 9.313465e-05
4.168694e+09 3.548134e+09 1.318033e-05 2.538654e-07 7.868306e-08 1.590011e+02 2.206029e-03 9.605308e-05
4.168694e+09 3.981072e+09 1.316479e-05 2.500042e-07 7.868306e-08 1.603615e+02 2.232602e-03 9.926846e-05

4.168694e+09 4.466836e+09 1.314525e-05 2.459507e-07 7.868306e-08 1.619571e+02 2.264182e-03 1.028753e-04
4.365158e+09 1.000000e+07 1.343300e-05 3.185454e-07 7.988469e-08 1.631549e+02 2.248595e-03 8.867706e-05
4.365158e+09 1.584893e+07 1.343540e-05 3.180327e-07 7.988469e-08 1.631549e+02 2.248595e-03 8.867706e-05
4.365158e+09 2.511886e+07 1.343877e-05 3.173117e-07 7.988469e-08 1.631549e+02 2.248595e-03 8.867706e-05
4.365158e+09 3.981072e+07 1.344117e-05 3.163344e-07 7.988469e-08 1.631549e+02 2.248595e-03 8.867706e-05
4.365158e+09 6.309573e+07 1.344277e-05 3.149886e-07 7.988469e-08 1.631549e+02 2.248595e-03 8.869749e-05
4.365158e+09 1.000000e+08 1.344277e-05 3.131781e-07 7.988469e-08 1.631173e+02 2.248078e-03 8.869749e-05
4.365158e+09 1.122018e+08 1.344357e-05 3.126494e-07 7.988469e-08 1.631549e+02 2.248595e-03 8.873834e-05
4.365158e+09 1.258925e+08 1.344357e-05 3.120566e-07 7.988469e-08 1.631549e+02 2.249113e-03 8.873834e-05
4.365158e+09 1.412538e+08 1.344357e-05 3.114317e-07 7.988469e-08 1.631549e+02 2.249113e-03 8.875878e-05
4.365158e+09 1.584893e+08 1.344357e-05 3.107428e-07 7.988469e-08 1.631924e+02 2.249631e-03 8.877922e-05
4.365158e+09 1.778279e+08 1.344357e-05 3.100218e-07 7.988469e-08 1.631924e+02 2.249631e-03 8.882011e-05
4.365158e+09 1.995262e+08 1.344357e-05 3.092368e-07 7.988469e-08 1.632300e+02 2.250149e-03 8.884056e-05
4.365158e+09 2.238721e+08 1.344357e-05 3.084036e-07 7.988469e-08 1.632300e+02 2.250667e-03 8.888149e-05
4.365158e+09 2.511886e+08 1.344277e-05 3.074904e-07 7.988469e-08 1.632300e+02 2.250667e-03 8.888149e-05
4.365158e+09 2.818383e+08 1.344277e-05 3.065291e-07 7.988469e-08 1.632676e+02 2.251186e-03 8.892243e-05
4.365158e+09 3.162278e+08 1.344277e-05 3.054877e-07 7.988469e-08 1.633052e+02 2.251704e-03 8.896339e-05
4.365158e+09 3.548134e+08 1.344277e-05 3.043661e-07 7.988469e-08 1.633428e+02 2.252741e-03 8.902486e-05
4.365158e+09 3.981072e+08 1.344277e-05 3.031805e-07 7.988469e-08 1.633804e+02 2.253779e-03 8.908638e-05
4.365158e+09 4.466836e+08 1.344277e-05 3.018988e-07 7.988469e-08 1.634557e+02 2.254817e-03 8.916847e-05
4.365158e+09 5.011872e+08 1.344197e-05 3.005369e-07 7.988469e-08 1.634557e+02 2.254817e-03 8.920954e-05
4.365158e+09 5.623413e+08 1.344197e-05 2.990789e-07 7.988469e-08 1.635310e+02 2.256375e-03 8.929174e-05
4.365158e+09 6.309573e+08 1.344197e-05 2.975088e-07 7.988469e-08 1.636063e+02 2.257934e-03 8.941519e-05
4.365158e+09 7.079458e+08 1.344117e-05 2.958425e-07 7.988469e-08 1.636440e+02 2.258974e-03 8.951819e-05
4.365158e+09 7.943282e+08 1.344037e-05 2.940801e-07 7.988469e-08 1.637193e+02 2.260535e-03 8.964195e-05
4.365158e+09 8.912509e+08 1.343957e-05 2.921896e-07 7.988469e-08 1.638325e+02 2.262618e-03 8.982791e-05
4.365158e+09 1.000000e+09 1.343877e-05 2.901708e-07 7.988469e-08 1.639457e+02 2.265225e-03 9.007646e-05
4.365158e+09 1.122018e+09 1.343796e-05 2.880239e-07 7.988469e-08 1.641345e+02 2.268879e-03 9.042974e-05
4.365158e+09 1.258925e+09 1.343620e-05 2.857488e-07 7.988469e-08 1.643615e+02 2.272539e-03 9.088900e-05
4.365158e+09 1.412538e+09 1.343380e-05 2.833295e-07 7.988469e-08 1.645887e+02 2.277253e-03 9.149794e-05
4.365158e+09 1.584893e+09 1.343220e-05 2.807660e-07 7.988469e-08 1.649681e+02 2.284080e-03 9.238709e-05
4.365158e+09 1.778279e+09 1.342883e-05 2.780583e-07 7.988469e-08 1.653865e+02 2.291983e-03 9.345689e-05
4.365158e+09 1.995262e+09 1.342483e-05 2.751904e-07 7.988469e-08 1.659205e+02 2.301502e-03 9.480065e-05
4.365158e+09 2.238721e+09 1.341986e-05 2.721623e-07 7.988469e-08 1.665329e+02 2.313723e-03 9.645202e-05
4.365158e+09 2.511886e+09 1.341409e-05 2.689580e-07 7.988469e-08 1.673401e+02 2.328688e-03 9.844900e-05
4.365158e+09 2.818383e+09 1.340672e-05 2.655774e-07 7.988469e-08 1.682674e+02 2.345910e-03 1.007654e-04
4.365158e+09 3.162278e+09 1.339695e-05 2.620365e-07 7.988469e-08 1.693168e+02 2.366526e-03 1.033978e-04
4.365158e+09 3.548134e+09 1.338461e-05 2.583035e-07 7.988469e-08 1.705690e+02 2.390624e-03 1.064171e-04
4.365158e+09 3.981072e+09 1.336987e-05 2.544102e-07 7.988469e-08 1.720283e+02 2.419420e-03 1.098276e-04

4.365158e+09 4.466836e+09 1.335113e-05 2.503086e-07 7.988469e-08 1.737001e+02 2.453643e-03 1.136871e-04
4.570882e+09 1.000000e+07 1.364961e-05 3.234962e-07 8.111837e-08 1.747029e+02 2.432267e-03 9.874413e-05
4.570882e+09 1.584893e+07 1.364961e-05 3.229674e-07 8.111837e-08 1.748236e+02 2.433948e-03 9.883512e-05
4.570882e+09 2.511886e+07 1.365041e-05 3.222465e-07 8.111837e-08 1.749444e+02 2.436752e-03 9.899455e-05
4.570882e+09 3.981072e+07 1.365121e-05 3.212691e-07 8.111837e-08 1.750250e+02 2.437874e-03 9.906296e-05
4.570882e+09 6.309573e+07 1.365121e-05 3.199233e-07 8.111837e-08 1.750653e+02 2.438436e-03 9.910859e-05
4.570882e+09 1.000000e+08 1.365121e-05 3.180968e-07 8.111837e-08 1.751459e+02 2.439559e-03 9.919992e-05
4.570882e+09 1.122018e+08 1.365041e-05 3.175521e-07 8.111837e-08 1.751056e+02 2.438997e-03 9.917708e-05
4.570882e+09 1.258925e+08 1.365041e-05 3.169593e-07 8.111837e-08 1.751056e+02 2.439559e-03 9.919992e-05
4.570882e+09 1.412538e+08 1.365041e-05 3.163344e-07 8.111837e-08 1.751459e+02 2.440121e-03 9.922276e-05
4.570882e+09 1.584893e+08 1.365041e-05 3.156455e-07 8.111837e-08 1.751459e+02 2.440121e-03 9.924561e-05
4.570882e+09 1.778279e+08 1.365041e-05 3.149245e-07 8.111837e-08 1.751862e+02 2.440683e-03 9.929132e-05
4.570882e+09 1.995262e+08 1.365041e-05 3.141394e-07 8.111837e-08 1.752266e+02 2.441245e-03 9.931419e-05
4.570882e+09 2.238721e+08 1.365041e-05 3.132903e-07 8.111837e-08 1.752266e+02 2.441807e-03 9.935994e-05
4.570882e+09 2.511886e+08 1.365041e-05 3.123770e-07 8.111837e-08 1.752669e+02 2.442369e-03 9.940570e-05
4.570882e+09 2.818383e+08 1.365041e-05 3.113997e-07 8.111837e-08 1.753073e+02 2.442932e-03 9.945149e-05
4.570882e+09 3.162278e+08 1.365041e-05 3.103583e-07 8.111837e-08 1.753477e+02 2.444057e-03 9.949730e-05
4.570882e+09 3.548134e+08 1.365041e-05 3.092368e-07 8.111837e-08 1.753881e+02 2.444620e-03 9.956606e-05
4.570882e+09 3.981072e+08 1.365041e-05 3.080351e-07 8.111837e-08 1.754284e+02 2.445746e-03 9.963486e-05
4.570882e+09 4.466836e+08 1.364961e-05 3.067534e-07 8.111837e-08 1.754284e+02 2.445746e-03 9.965780e-05
4.570882e+09 5.011872e+08 1.364961e-05 3.053755e-07 8.111837e-08 1.755092e+02 2.447436e-03 9.974963e-05
4.570882e+09 5.623413e+08 1.364961e-05 3.039015e-07 8.111837e-08 1.755901e+02 2.448563e-03 9.986454e-05
4.570882e+09 6.309573e+08 1.364865e-05 3.023314e-07 8.111837e-08 1.756305e+02 2.449691e-03 9.993355e-05
4.570882e+09 7.079458e+08 1.364865e-05 3.006651e-07 8.111837e-08 1.757114e+02 2.451384e-03 1.000717e-04
4.570882e+09 7.943282e+08 1.364785e-05 2.988707e-07 8.111837e-08 1.757924e+02 2.453078e-03 1.002331e-04
4.570882e+09 8.912509e+08 1.364705e-05 2.969641e-07 8.111837e-08 1.759138e+02 2.455338e-03 1.004179e-04
4.570882e+09 1.000000e+09 1.364625e-05 2.949293e-07 8.111837e-08 1.760354e+02 2.458167e-03 1.006958e-04
4.570882e+09 1.122018e+09 1.364465e-05 2.927824e-07 8.111837e-08 1.761976e+02 2.460998e-03 1.010209e-04
4.570882e+09 1.258925e+09 1.364384e-05 2.904913e-07 8.111837e-08 1.764412e+02 2.466104e-03 1.015573e-04
4.570882e+09 1.412538e+09 1.364128e-05 2.880559e-07 8.111837e-08 1.766851e+02 2.470650e-03 1.021907e-04
4.570882e+09 1.584893e+09 1.363888e-05 2.854764e-07 8.111837e-08 1.770517e+02 2.477487e-03 1.030650e-04
4.570882e+09 1.778279e+09 1.363647e-05 2.827367e-07 8.111837e-08 1.775415e+02 2.486631e-03 1.042345e-04
4.570882e+09 1.995262e+09 1.363231e-05 2.798368e-07 8.111837e-08 1.780738e+02 2.496958e-03 1.056602e-04
4.570882e+09 2.238721e+09 1.362750e-05 2.767926e-07 8.111837e-08 1.787722e+02 2.509639e-03 1.073770e-04
4.570882e+09 2.511886e+09 1.362173e-05 2.735562e-07 8.111837e-08 1.795974e+02 2.525290e-03 1.094741e-04
4.570882e+09 2.818383e+09 1.361436e-05 2.701596e-07 8.111837e-08 1.805926e+02 2.543966e-03 1.119209e-04
4.570882e+09 3.162278e+09 1.360539e-05 2.665867e-07 8.111837e-08 1.817189e+02 2.566323e-03 1.147391e-04
4.570882e+09 3.548134e+09 1.359306e-05 2.628216e-07 8.111837e-08 1.830206e+02 2.591859e-03 1.178993e-04
4.570882e+09 3.981072e+09 1.357832e-05 2.588802e-07 8.111837e-08 1.845440e+02 2.623079e-03 1.214818e-04

4.570882e+09 4.466836e+09 1.355941e-05 2.547466e-07 8.111837e-08 1.862945e+02 2.658957e-03 1.255195e-04
4.786301e+09 1.000000e+07 1.386687e-05 3.285110e-07 8.236807e-08 1.873700e+02 2.636400e-03 1.101314e-04
4.786301e+09 1.584893e+07 1.386607e-05 3.279823e-07 8.236807e-08 1.874563e+02 2.637614e-03 1.101822e-04
4.786301e+09 2.511886e+07 1.386527e-05 3.272613e-07 8.236807e-08 1.875858e+02 2.639437e-03 1.103091e-04
4.786301e+09 3.981072e+07 1.386366e-05 3.262679e-07 8.236807e-08 1.877154e+02 2.641869e-03 1.104616e-04
4.786301e+09 6.309573e+07 1.386190e-05 3.249221e-07 8.236807e-08 1.878452e+02 2.644304e-03 1.106143e-04
4.786301e+09 1.000000e+08 1.386110e-05 3.230956e-07 8.236807e-08 1.879750e+02 2.646740e-03 1.107417e-04
4.786301e+09 1.122018e+08 1.386110e-05 3.225509e-07 8.236807e-08 1.880182e+02 2.647350e-03 1.107927e-04
4.786301e+09 1.258925e+08 1.386110e-05 3.219581e-07 8.236807e-08 1.880615e+02 2.647959e-03 1.108183e-04
4.786301e+09 1.412538e+08 1.386110e-05 3.213172e-07 8.236807e-08 1.880615e+02 2.647959e-03 1.108693e-04
4.786301e+09 1.584893e+08 1.386110e-05 3.206283e-07 8.236807e-08 1.881049e+02 2.648569e-03 1.108948e-04
4.786301e+09 1.778279e+08 1.386110e-05 3.198913e-07 8.236807e-08 1.881482e+02 2.649179e-03 1.109459e-04
4.786301e+09 1.995262e+08 1.386110e-05 3.191062e-07 8.236807e-08 1.881482e+02 2.649789e-03 1.109715e-04
4.786301e+09 2.238721e+08 1.386110e-05 3.182570e-07 8.236807e-08 1.881915e+02 2.650399e-03 1.110226e-04
4.786301e+09 2.511886e+08 1.386110e-05 3.173438e-07 8.236807e-08 1.882348e+02 2.651010e-03 1.110737e-04
4.786301e+09 2.818383e+08 1.386030e-05 3.163504e-07 8.236807e-08 1.881915e+02 2.651010e-03 1.110737e-04
4.786301e+09 3.162278e+08 1.386030e-05 3.153090e-07 8.236807e-08 1.882348e+02 2.651620e-03 1.111249e-04
4.786301e+09 3.548134e+08 1.386030e-05 3.141715e-07 8.236807e-08 1.882782e+02 2.652842e-03 1.112017e-04
4.786301e+09 3.981072e+08 1.386030e-05 3.129698e-07 8.236807e-08 1.883649e+02 2.654063e-03 1.112529e-04
4.786301e+09 4.466836e+08 1.386030e-05 3.116721e-07 8.236807e-08 1.884083e+02 2.654675e-03 1.113554e-04
4.786301e+09 5.011872e+08 1.386030e-05 3.102942e-07 8.236807e-08 1.884951e+02 2.656509e-03 1.114324e-04
4.786301e+09 5.623413e+08 1.385950e-05 3.088042e-07 8.236807e-08 1.884951e+02 2.657121e-03 1.115094e-04
4.786301e+09 6.309573e+08 1.385950e-05 3.072340e-07 8.236807e-08 1.885819e+02 2.658957e-03 1.116378e-04
4.786301e+09 7.079458e+08 1.385870e-05 3.055357e-07 8.236807e-08 1.886688e+02 2.660182e-03 1.117407e-04
4.786301e+09 7.943282e+08 1.385790e-05 3.037413e-07 8.236807e-08 1.887557e+02 2.662020e-03 1.118952e-04
4.786301e+09 8.912509e+08 1.385790e-05 3.018187e-07 8.236807e-08 1.888861e+02 2.665086e-03 1.121531e-04
4.786301e+09 1.000000e+09 1.385709e-05 2.997839e-07 8.236807e-08 1.890602e+02 2.667542e-03 1.124375e-04
4.786301e+09 1.122018e+09 1.385549e-05 2.976049e-07 8.236807e-08 1.891908e+02 2.670615e-03 1.128006e-04
4.786301e+09 1.258925e+09 1.385373e-05 2.952978e-07 8.236807e-08 1.894087e+02 2.675539e-03 1.133212e-04
4.786301e+09 1.412538e+09 1.385213e-05 2.928465e-07 8.236807e-08 1.897580e+02 2.681089e-03 1.140279e-04
4.786301e+09 1.584893e+09 1.384972e-05 2.902509e-07 8.236807e-08 1.901078e+02 2.688508e-03 1.149506e-04
4.786301e+09 1.778279e+09 1.384716e-05 2.874952e-07 8.236807e-08 1.906338e+02 2.698431e-03 1.161746e-04
4.786301e+09 1.995262e+09 1.384316e-05 2.845792e-07 8.236807e-08 1.912053e+02 2.709014e-03 1.176552e-04
4.786301e+09 2.238721e+09 1.383819e-05 2.814870e-07 8.236807e-08 1.919111e+02 2.722772e-03 1.194844e-04
4.786301e+09 2.511886e+09 1.383242e-05 2.782346e-07 8.236807e-08 1.927969e+02 2.739752e-03 1.216778e-04
4.786301e+09 2.818383e+09 1.382505e-05 2.748059e-07 8.236807e-08 1.938206e+02 2.759379e-03 1.242543e-04
4.786301e+09 3.162278e+09 1.381608e-05 2.712010e-07 8.236807e-08 1.950294e+02 2.782988e-03 1.272071e-04
4.786301e+09 3.548134e+09 1.380470e-05 2.674038e-07 8.236807e-08 1.964265e+02 2.811327e-03 1.305604e-04
4.786301e+09 3.981072e+09 1.378996e-05 2.634304e-07 8.236807e-08 1.980159e+02 2.843880e-03 1.343418e-04

4.786301e+09 4.466836e+09 1.377106e-05 2.592648e-07 8.236807e-08 1.998481e+02 2.882115e-03 1.385515e-04
5.011872e+09 1.000000e+07 1.406538e-05 3.336059e-07 8.363380e-08 2.004011e+02 2.848468e-03 1.221550e-04
5.011872e+09 1.584893e+07 1.406698e-05 3.330772e-07 8.363380e-08 2.012334e+02 2.861616e-03 1.229168e-04
5.011872e+09 2.511886e+07 1.406954e-05 3.323562e-07 8.363380e-08 2.017437e+02 2.870194e-03 1.234273e-04
5.011872e+09 3.981072e+07 1.407195e-05 3.313629e-07 8.363380e-08 2.019296e+02 2.872839e-03 1.235695e-04
5.011872e+09 6.309573e+07 1.407355e-05 3.300010e-07 8.363380e-08 2.019296e+02 2.873501e-03 1.235980e-04
5.011872e+09 1.000000e+08 1.407435e-05 3.281585e-07 8.363380e-08 2.019296e+02 2.873501e-03 1.236549e-04
5.011872e+09 1.122018e+08 1.407435e-05 3.276138e-07 8.363380e-08 2.019296e+02 2.874162e-03 1.236834e-04
5.011872e+09 1.258925e+08 1.407435e-05 3.270210e-07 8.363380e-08 2.019296e+02 2.874162e-03 1.236834e-04
5.011872e+09 1.412538e+08 1.407435e-05 3.263801e-07 8.363380e-08 2.019761e+02 2.874162e-03 1.237119e-04
5.011872e+09 1.584893e+08 1.407435e-05 3.256912e-07 8.363380e-08 2.019761e+02 2.874824e-03 1.237403e-04
5.011872e+09 1.778279e+08 1.407435e-05 3.249381e-07 8.363380e-08 2.020226e+02 2.875486e-03 1.237688e-04
5.011872e+09 1.995262e+08 1.407435e-05 3.241531e-07 8.363380e-08 2.020226e+02 2.876149e-03 1.238258e-04
5.011872e+09 2.238721e+08 1.407435e-05 3.232879e-07 8.363380e-08 2.020691e+02 2.876811e-03 1.238544e-04
5.011872e+09 2.511886e+08 1.407435e-05 3.223746e-07 8.363380e-08 2.021157e+02 2.877473e-03 1.239114e-04
5.011872e+09 2.818383e+08 1.407435e-05 3.213813e-07 8.363380e-08 2.021622e+02 2.878136e-03 1.239685e-04
5.011872e+09 3.162278e+08 1.407435e-05 3.203238e-07 8.363380e-08 2.022088e+02 2.878799e-03 1.240256e-04
5.011872e+09 3.548134e+08 1.407435e-05 3.191863e-07 8.363380e-08 2.022553e+02 2.880125e-03 1.241113e-04
5.011872e+09 3.981072e+08 1.407435e-05 3.179847e-07 8.363380e-08 2.023019e+02 2.880788e-03 1.241971e-04
5.011872e+09 4.466836e+08 1.407355e-05 3.166709e-07 8.363380e-08 2.023019e+02 2.881451e-03 1.242257e-04
5.011872e+09 5.011872e+08 1.407355e-05 3.152770e-07 8.363380e-08 2.023951e+02 2.882779e-03 1.243401e-04
5.011872e+09 5.623413e+08 1.407355e-05 3.137870e-07 8.363380e-08 2.024417e+02 2.884771e-03 1.244547e-04
5.011872e+09 6.309573e+08 1.407275e-05 3.122008e-07 8.363380e-08 2.024883e+02 2.885435e-03 1.245407e-04
5.011872e+09 7.079458e+08 1.407275e-05 3.105025e-07 8.363380e-08 2.026283e+02 2.887429e-03 1.247129e-04
5.011872e+09 7.943282e+08 1.407195e-05 3.086920e-07 8.363380e-08 2.027216e+02 2.889424e-03 1.248565e-04
5.011872e+09 8.912509e+08 1.407115e-05 3.067534e-07 8.363380e-08 2.028150e+02 2.892087e-03 1.250867e-04
5.011872e+09 1.000000e+09 1.407034e-05 3.047026e-07 8.363380e-08 2.029551e+02 2.894752e-03 1.254040e-04
5.011872e+09 1.122018e+09 1.406954e-05 3.025076e-07 8.363380e-08 2.031889e+02 2.899421e-03 1.258089e-04
5.011872e+09 1.258925e+09 1.406778e-05 3.001844e-07 8.363380e-08 2.034230e+02 2.904098e-03 1.263605e-04
5.011872e+09 1.412538e+09 1.406618e-05 2.977171e-07 8.363380e-08 2.037511e+02 2.910123e-03 1.271192e-04
5.011872e+09 1.584893e+09 1.406378e-05 2.950895e-07 8.363380e-08 2.041738e+02 2.918175e-03 1.280888e-04
5.011872e+09 1.778279e+09 1.406041e-05 2.923177e-07 8.363380e-08 2.046445e+02 2.927597e-03 1.293336e-04
5.011872e+09 1.995262e+09 1.405721e-05 2.893858e-07 8.363380e-08 2.053052e+02 2.939756e-03 1.309517e-04
5.011872e+09 2.238721e+09 1.405224e-05 2.862775e-07 8.363380e-08 2.060630e+02 2.954686e-03 1.328346e-04
5.011872e+09 2.511886e+09 1.404647e-05 2.829931e-07 8.363380e-08 2.069665e+02 2.972428e-03 1.351485e-04
5.011872e+09 2.818383e+09 1.403910e-05 2.795323e-07 8.363380e-08 2.080176e+02 2.993721e-03 1.378514e-04
5.011872e+09 3.162278e+09 1.403013e-05 2.758954e-07 8.363380e-08 2.093148e+02 3.018640e-03 1.409325e-04
5.011872e+09 3.548134e+09 1.401875e-05 2.720662e-07 8.363380e-08 2.107657e+02 3.048676e-03 1.444479e-04
5.011872e+09 3.981072e+09 1.400482e-05 2.680447e-07 8.363380e-08 2.124712e+02 3.083978e-03 1.484606e-04

5.011872e+09 4.466836e+09 1.398591e-05 2.638470e-07 8.363380e-08 2.143878e+02 3.124002e-03 1.529013e-04
