!23Al (5/2+, 1/2+, 7/2+, 3/2+) -> 23Mg,  e-capture,  with screening effects
!GT+F    USDB            Q = 12.221 MeV
!Experimental data are used.
!
!Log(rhoY)        Log(T)            mu           dQ           Vs           Log(e-cap-rate)   nu-energy-loss   gamma-energy
!g/cm^3           K                 erg          erg          erg          Log(1/s)          erg/s            erg/s
9.42              8.00              1.14307e-05  3.44148e-07  9.75726e-08   2.39870e+00      3.96927e-03      2.93164e-03
9.42              8.05              1.14307e-05  3.43667e-07  9.75726e-08   2.39870e+00      3.97018e-03      2.93164e-03
9.42              8.10              1.14306e-05  3.43186e-07  9.75726e-08   2.39880e+00      3.97018e-03      2.93164e-03
9.42              8.15              1.14306e-05  3.42706e-07  9.75726e-08   2.39880e+00      3.97110e-03      2.93231e-03
9.42              8.20              1.14306e-05  3.42225e-07  9.75726e-08   2.39890e+00      3.97110e-03      2.93231e-03
9.42              8.25              1.14304e-05  3.41584e-07  9.75726e-08   2.39880e+00      3.97018e-03      2.93164e-03
9.42              8.30              1.14304e-05  3.40943e-07  9.75726e-08   2.39880e+00      3.97110e-03      2.93231e-03
9.42              8.35              1.14304e-05  3.40302e-07  9.75726e-08   2.39890e+00      3.97201e-03      2.93231e-03
9.42              8.40              1.14302e-05  3.39501e-07  9.75726e-08   2.39890e+00      3.97293e-03      2.93299e-03
9.42              8.45              1.14302e-05  3.38700e-07  9.75726e-08   2.39900e+00      3.97384e-03      2.93366e-03
9.42              8.50              1.14301e-05  3.37899e-07  9.75726e-08   2.39910e+00      3.97476e-03      2.93434e-03
9.42              8.55              1.14299e-05  3.36938e-07  9.75726e-08   2.39920e+00      3.97567e-03      2.93434e-03
9.42              8.60              1.14298e-05  3.35976e-07  9.75726e-08   2.39930e+00      3.97659e-03      2.93502e-03
9.42              8.65              1.14296e-05  3.35015e-07  9.75726e-08   2.39930e+00      3.97750e-03      2.93502e-03
9.42              8.70              1.14293e-05  3.33894e-07  9.75726e-08   2.39940e+00      3.97933e-03      2.93637e-03
9.42              8.75              1.14290e-05  3.32612e-07  9.75726e-08   2.39960e+00      3.98117e-03      2.93704e-03
9.42              8.80              1.14285e-05  3.31330e-07  9.75726e-08   2.39960e+00      3.98208e-03      2.93772e-03
9.42              8.85              1.14278e-05  3.29888e-07  9.75726e-08   2.39970e+00      3.98392e-03      2.93840e-03
9.42              8.90              1.14272e-05  3.28446e-07  9.75726e-08   2.39990e+00      3.98575e-03      2.93975e-03
9.42              8.95              1.14262e-05  3.26844e-07  9.75726e-08   2.40010e+00      3.98851e-03      2.94110e-03
9.42              9.00              1.14251e-05  3.25242e-07  9.75726e-08   2.40030e+00      3.99218e-03      2.94246e-03
9.42              9.05              1.14237e-05  3.23319e-07  9.75726e-08   2.40060e+00      3.99586e-03      2.94449e-03
9.42              9.10              1.14219e-05  3.21397e-07  9.75726e-08   2.40090e+00      4.00046e-03      2.94721e-03
9.42              9.15              1.14197e-05  3.19474e-07  9.75726e-08   2.40130e+00      4.00599e-03      2.94992e-03
9.42              9.20              1.14168e-05  3.17231e-07  9.75726e-08   2.40180e+00      4.01338e-03      2.95400e-03
9.42              9.25              1.14133e-05  3.14988e-07  9.75726e-08   2.40250e+00      4.02356e-03      2.95945e-03
9.42              9.30              1.14088e-05  3.12424e-07  9.75726e-08   2.40320e+00      4.03376e-03      2.96490e-03
9.42              9.35              1.14032e-05  3.09861e-07  9.75726e-08   2.40410e+00      4.04679e-03      2.97242e-03
9.42              9.40              1.13960e-05  3.06977e-07  9.75726e-08   2.40520e+00      4.06266e-03      2.98065e-03
9.42              9.45              1.13870e-05  3.04093e-07  9.75726e-08   2.40650e+00      4.08235e-03      2.99165e-03
9.42              9.50              1.13756e-05  3.01049e-07  9.75726e-08   2.40820e+00      4.10686e-03      3.00546e-03
9.42              9.55              1.13614e-05  2.97684e-07  9.75726e-08   2.40990e+00      4.13533e-03      3.02002e-03
9.42              9.60              1.13436e-05  2.94160e-07  9.75726e-08   2.41200e+00      4.16879e-03      3.03886e-03
9.42              9.65              1.13210e-05  2.90635e-07  9.75726e-08   2.41440e+00      4.21124e-03      3.06063e-03
9.44              7.00              1.15991e-05  3.53761e-07  9.90145e-08   2.42360e+00      4.23458e-03      3.10606e-03
9.44              7.20              1.16002e-05  3.53440e-07  9.90145e-08   2.42430e+00      4.24239e-03      3.11107e-03
9.44              7.40              1.16017e-05  3.52799e-07  9.90145e-08   2.42510e+00      4.25119e-03      3.11609e-03
9.44              7.60              1.16039e-05  3.51998e-07  9.90145e-08   2.42540e+00      4.25609e-03      3.11896e-03
9.44              7.80              1.16055e-05  3.51037e-07  9.90145e-08   2.42570e+00      4.25903e-03      3.12040e-03
9.44              8.00              1.16063e-05  3.49595e-07  9.90145e-08   2.42590e+00      4.26197e-03      3.12256e-03
9.44              8.05              1.16063e-05  3.49114e-07  9.90145e-08   2.42590e+00      4.26197e-03      3.12256e-03
9.44              8.10              1.16063e-05  3.48634e-07  9.90145e-08   2.42600e+00      4.26197e-03      3.12256e-03
9.44              8.15              1.16065e-05  3.48153e-07  9.90145e-08   2.42610e+00      4.26393e-03      3.12400e-03
9.44              8.20              1.16063e-05  3.47512e-07  9.90145e-08   2.42610e+00      4.26393e-03      3.12328e-03
9.44              8.25              1.16063e-05  3.46871e-07  9.90145e-08   2.42610e+00      4.26393e-03      3.12400e-03
9.44              8.30              1.16063e-05  3.46391e-07  9.90145e-08   2.42610e+00      4.26492e-03      3.12400e-03
9.44              8.35              1.16063e-05  3.45589e-07  9.90145e-08   2.42620e+00      4.26590e-03      3.12471e-03
9.44              8.40              1.16062e-05  3.44949e-07  9.90145e-08   2.42630e+00      4.26590e-03      3.12471e-03
9.44              8.45              1.16062e-05  3.44148e-07  9.90145e-08   2.42630e+00      4.26688e-03      3.12543e-03
9.44              8.50              1.16060e-05  3.43186e-07  9.90145e-08   2.42640e+00      4.26885e-03      3.12615e-03
9.44              8.55              1.16058e-05  3.42385e-07  9.90145e-08   2.42650e+00      4.26983e-03      3.12687e-03
9.44              8.60              1.16057e-05  3.41264e-07  9.90145e-08   2.42660e+00      4.27081e-03      3.12759e-03
9.44              8.65              1.16055e-05  3.40302e-07  9.90145e-08   2.42660e+00      4.27081e-03      3.12687e-03
9.44              8.70              1.16052e-05  3.39181e-07  9.90145e-08   2.42670e+00      4.27278e-03      3.12831e-03
9.44              8.75              1.16049e-05  3.37899e-07  9.90145e-08   2.42690e+00      4.27475e-03      3.12903e-03
9.44              8.80              1.16044e-05  3.36617e-07  9.90145e-08   2.42690e+00      4.27672e-03      3.12976e-03
9.44              8.85              1.16039e-05  3.35175e-07  9.90145e-08   2.42700e+00      4.27770e-03      3.13048e-03
9.44              8.90              1.16031e-05  3.33733e-07  9.90145e-08   2.42720e+00      4.27967e-03      3.13192e-03
9.44              8.95              1.16023e-05  3.32131e-07  9.90145e-08   2.42740e+00      4.28263e-03      3.13336e-03
9.44              9.00              1.16012e-05  3.30529e-07  9.90145e-08   2.42760e+00      4.28657e-03      3.13480e-03
9.44              9.05              1.15998e-05  3.28606e-07  9.90145e-08   2.42790e+00      4.29052e-03      3.13697e-03
9.44              9.10              1.15980e-05  3.26684e-07  9.90145e-08   2.42820e+00      4.29547e-03      3.13986e-03
9.44              9.15              1.15958e-05  3.24601e-07  9.90145e-08   2.42860e+00      4.30141e-03      3.14275e-03
9.44              9.20              1.15930e-05  3.22518e-07  9.90145e-08   2.42910e+00      4.30934e-03      3.14710e-03
9.44              9.25              1.15895e-05  3.20115e-07  9.90145e-08   2.42980e+00      4.31927e-03      3.15218e-03
9.44              9.30              1.15850e-05  3.17551e-07  9.90145e-08   2.43040e+00      4.33022e-03      3.15799e-03
9.44              9.35              1.15794e-05  3.14988e-07  9.90145e-08   2.43130e+00      4.34421e-03      3.16527e-03
9.44              9.40              1.15724e-05  3.12104e-07  9.90145e-08   2.43250e+00      4.36225e-03      3.17549e-03
9.44              9.45              1.15635e-05  3.09220e-07  9.90145e-08   2.43380e+00      4.38238e-03      3.18721e-03
9.44              9.50              1.15525e-05  3.06016e-07  9.90145e-08   2.43540e+00      4.40870e-03      3.20118e-03
9.44              9.55              1.15384e-05  3.02811e-07  9.90145e-08   2.43710e+00      4.43721e-03      3.21670e-03
9.44              9.60              1.15208e-05  2.99287e-07  9.90145e-08   2.43920e+00      4.47415e-03      3.23676e-03
9.44              9.65              1.14985e-05  2.95602e-07  9.90145e-08   2.44150e+00      4.51763e-03      3.25920e-03
9.46              7.00              1.17919e-05  3.59208e-07  1.00617e-07   2.45300e+00      4.57310e-03      3.32591e-03
9.46              7.20              1.17909e-05  3.58888e-07  1.00617e-07   2.45300e+00      4.57310e-03      3.32514e-03
9.46              7.40              1.17896e-05  3.58247e-07  1.00617e-07   2.45310e+00      4.57415e-03      3.32514e-03
9.46              7.60              1.17877e-05  3.57446e-07  1.00617e-07   2.45320e+00      4.57626e-03      3.32668e-03
9.46              7.80              1.17863e-05  3.56484e-07  1.00617e-07   2.45330e+00      4.57731e-03      3.32744e-03
9.46              8.00              1.17853e-05  3.55042e-07  1.00617e-07   2.45340e+00      4.57836e-03      3.32744e-03
9.46              8.05              1.17853e-05  3.54562e-07  1.00617e-07   2.45340e+00      4.57942e-03      3.32821e-03
9.46              8.10              1.17851e-05  3.54081e-07  1.00617e-07   2.45340e+00      4.57942e-03      3.32821e-03
9.46              8.15              1.17851e-05  3.53600e-07  1.00617e-07   2.45350e+00      4.58047e-03      3.32821e-03
9.46              8.20              1.17851e-05  3.52960e-07  1.00617e-07   2.45350e+00      4.58047e-03      3.32897e-03
9.46              8.25              1.17850e-05  3.52479e-07  1.00617e-07   2.45360e+00      4.58153e-03      3.32897e-03
9.46              8.30              1.17850e-05  3.51678e-07  1.00617e-07   2.45360e+00      4.58153e-03      3.32974e-03
9.46              8.35              1.17850e-05  3.51037e-07  1.00617e-07   2.45370e+00      4.58258e-03      3.32974e-03
9.46              8.40              1.17848e-05  3.50396e-07  1.00617e-07   2.45360e+00      4.58258e-03      3.32897e-03
9.46              8.45              1.17848e-05  3.49595e-07  1.00617e-07   2.45370e+00      4.58258e-03      3.32974e-03
9.46              8.50              1.17847e-05  3.48634e-07  1.00617e-07   2.45370e+00      4.58469e-03      3.33051e-03
9.46              8.55              1.17845e-05  3.47672e-07  1.00617e-07   2.45380e+00      4.58575e-03      3.33127e-03
9.46              8.60              1.17843e-05  3.46711e-07  1.00617e-07   2.45390e+00      4.58681e-03      3.33204e-03
9.46              8.65              1.17842e-05  3.45750e-07  1.00617e-07   2.45390e+00      4.58681e-03      3.33204e-03
9.46              8.70              1.17838e-05  3.44628e-07  1.00617e-07   2.45400e+00      4.58892e-03      3.33281e-03
9.46              8.75              1.17835e-05  3.43346e-07  1.00617e-07   2.45420e+00      4.59103e-03      3.33434e-03
9.46              8.80              1.17830e-05  3.42065e-07  1.00617e-07   2.45430e+00      4.59315e-03      3.33434e-03
9.46              8.85              1.17826e-05  3.40623e-07  1.00617e-07   2.45450e+00      4.59632e-03      3.33588e-03
9.46              8.90              1.17818e-05  3.39181e-07  1.00617e-07   2.45460e+00      4.59844e-03      3.33742e-03
9.46              8.95              1.17810e-05  3.37579e-07  1.00617e-07   2.45480e+00      4.60162e-03      3.33895e-03
9.46              9.00              1.17798e-05  3.35816e-07  1.00617e-07   2.45490e+00      4.60374e-03      3.33972e-03
9.46              9.05              1.17786e-05  3.33894e-07  1.00617e-07   2.45530e+00      4.60904e-03      3.34280e-03
9.46              9.10              1.17768e-05  3.31971e-07  1.00617e-07   2.45550e+00      4.61329e-03      3.34434e-03
9.46              9.15              1.17746e-05  3.29888e-07  1.00617e-07   2.45600e+00      4.62073e-03      3.34896e-03
9.46              9.20              1.17718e-05  3.27805e-07  1.00617e-07   2.45650e+00      4.62925e-03      3.35359e-03
9.46              9.25              1.17683e-05  3.25402e-07  1.00617e-07   2.45700e+00      4.63778e-03      3.35823e-03
9.46              9.30              1.17640e-05  3.22839e-07  1.00617e-07   2.45780e+00      4.65062e-03      3.36520e-03
9.46              9.35              1.17585e-05  3.20275e-07  1.00617e-07   2.45870e+00      4.66456e-03      3.37295e-03
9.46              9.40              1.17515e-05  3.17391e-07  1.00617e-07   2.45980e+00      4.68393e-03      3.38307e-03
9.46              9.45              1.17428e-05  3.14347e-07  1.00617e-07   2.46100e+00      4.70555e-03      3.39477e-03
9.46              9.50              1.17319e-05  3.11303e-07  1.00617e-07   2.46260e+00      4.73272e-03      3.40965e-03
9.46              9.55              1.17180e-05  3.07938e-07  1.00617e-07   2.46430e+00      4.76442e-03      3.42697e-03
9.46              9.60              1.17007e-05  3.04414e-07  1.00617e-07   2.46640e+00      4.80298e-03      3.44755e-03
9.46              9.65              1.16787e-05  3.00568e-07  1.00617e-07   2.46860e+00      4.84742e-03      3.47065e-03
9.48              7.00              1.19655e-05  3.64816e-07  1.02059e-07   2.48130e+00      4.92391e-03      3.54985e-03
9.48              7.20              1.19659e-05  3.64495e-07  1.02059e-07   2.48120e+00      4.92278e-03      3.54985e-03
9.48              7.40              1.19663e-05  3.63854e-07  1.02059e-07   2.48110e+00      4.92165e-03      3.54904e-03
9.48              7.60              1.19670e-05  3.63053e-07  1.02059e-07   2.48100e+00      4.92051e-03      3.54822e-03
9.48              7.80              1.19668e-05  3.61932e-07  1.02059e-07   2.48090e+00      4.91938e-03      3.54659e-03
9.48              8.00              1.19667e-05  3.60490e-07  1.02059e-07   2.48080e+00      4.91825e-03      3.54577e-03
9.48              8.05              1.19667e-05  3.60009e-07  1.02059e-07   2.48080e+00      4.91825e-03      3.54577e-03
9.48              8.10              1.19667e-05  3.59689e-07  1.02059e-07   2.48080e+00      4.91938e-03      3.54577e-03
9.48              8.15              1.19665e-05  3.59048e-07  1.02059e-07   2.48080e+00      4.91938e-03      3.54659e-03
9.48              8.20              1.19665e-05  3.58567e-07  1.02059e-07   2.48090e+00      4.92051e-03      3.54659e-03
9.48              8.25              1.19665e-05  3.57926e-07  1.02059e-07   2.48090e+00      4.92051e-03      3.54659e-03
9.48              8.30              1.19665e-05  3.57285e-07  1.02059e-07   2.48090e+00      4.92165e-03      3.54740e-03
9.48              8.35              1.19663e-05  3.56645e-07  1.02059e-07   2.48100e+00      4.92278e-03      3.54740e-03
9.48              8.40              1.19663e-05  3.55843e-07  1.02059e-07   2.48110e+00      4.92278e-03      3.54822e-03
9.48              8.45              1.19662e-05  3.55042e-07  1.02059e-07   2.48110e+00      4.92391e-03      3.54904e-03
9.48              8.50              1.19662e-05  3.54241e-07  1.02059e-07   2.48120e+00      4.92505e-03      3.54904e-03
9.48              8.55              1.19660e-05  3.53280e-07  1.02059e-07   2.48130e+00      4.92732e-03      3.54985e-03
9.48              8.60              1.19659e-05  3.52319e-07  1.02059e-07   2.48130e+00      4.92732e-03      3.54985e-03
9.48              8.65              1.19657e-05  3.51197e-07  1.02059e-07   2.48140e+00      4.92845e-03      3.55067e-03
9.48              8.70              1.19654e-05  3.50076e-07  1.02059e-07   2.48150e+00      4.93072e-03      3.55231e-03
9.48              8.75              1.19651e-05  3.48794e-07  1.02059e-07   2.48150e+00      4.93186e-03      3.55231e-03
9.48              8.80              1.19646e-05  3.47512e-07  1.02059e-07   2.48170e+00      4.93413e-03      3.55394e-03
9.48              8.85              1.19639e-05  3.46070e-07  1.02059e-07   2.48180e+00      4.93640e-03      3.55476e-03
9.48              8.90              1.19633e-05  3.44628e-07  1.02059e-07   2.48190e+00      4.93867e-03      3.55558e-03
9.48              8.95              1.19625e-05  3.43026e-07  1.02059e-07   2.48210e+00      4.94209e-03      3.55722e-03
9.48              9.00              1.19614e-05  3.41264e-07  1.02059e-07   2.48240e+00      4.94664e-03      3.55968e-03
9.48              9.05              1.19601e-05  3.39341e-07  1.02059e-07   2.48260e+00      4.95006e-03      3.56132e-03
9.48              9.10              1.19583e-05  3.37418e-07  1.02059e-07   2.48290e+00      4.95576e-03      3.56460e-03
9.48              9.15              1.19561e-05  3.35336e-07  1.02059e-07   2.48340e+00      4.96376e-03      3.56870e-03
9.48              9.20              1.19535e-05  3.33093e-07  1.02059e-07   2.48380e+00      4.97062e-03      3.57199e-03
9.48              9.25              1.19502e-05  3.30689e-07  1.02059e-07   2.48440e+00      4.98208e-03      3.57775e-03
9.48              9.30              1.19457e-05  3.28286e-07  1.02059e-07   2.48520e+00      4.99471e-03      3.58518e-03
9.48              9.35              1.19404e-05  3.25562e-07  1.02059e-07   2.48600e+00      5.00968e-03      3.59344e-03
9.48              9.40              1.19335e-05  3.22678e-07  1.02059e-07   2.48710e+00      5.02933e-03      3.60421e-03
9.48              9.45              1.19250e-05  3.19634e-07  1.02059e-07   2.48840e+00      5.05371e-03      3.61752e-03
9.48              9.50              1.19141e-05  3.16430e-07  1.02059e-07   2.48980e+00      5.08055e-03      3.63170e-03
9.48              9.55              1.19005e-05  3.13065e-07  1.02059e-07   2.49160e+00      5.11576e-03      3.65099e-03
9.48              9.60              1.18835e-05  3.09541e-07  1.02059e-07   2.49360e+00      5.15478e-03      3.67207e-03
9.48              9.65              1.18619e-05  3.05856e-07  1.02059e-07   2.49570e+00      5.20128e-03      3.69667e-03
9.50              7.00              1.21403e-05  3.70583e-07  1.03661e-07   2.50530e+00      5.24337e-03      3.75241e-03
9.50              7.20              1.21426e-05  3.70103e-07  1.03661e-07   2.50610e+00      5.25425e-03      3.75933e-03
9.50              7.40              1.21458e-05  3.69462e-07  1.03661e-07   2.50740e+00      5.27121e-03      3.77147e-03
9.50              7.60              1.21483e-05  3.68661e-07  1.03661e-07   2.50790e+00      5.27971e-03      3.77668e-03
9.50              7.80              1.21498e-05  3.67700e-07  1.03661e-07   2.50810e+00      5.28336e-03      3.77842e-03
9.50              8.00              1.21507e-05  3.66097e-07  1.03661e-07   2.50820e+00      5.28458e-03      3.77929e-03
9.50              8.05              1.21507e-05  3.65777e-07  1.03661e-07   2.50830e+00      5.28458e-03      3.77929e-03
9.50              8.10              1.21507e-05  3.65296e-07  1.03661e-07   2.50830e+00      5.28580e-03      3.77929e-03
9.50              8.15              1.21507e-05  3.64655e-07  1.03661e-07   2.50830e+00      5.28580e-03      3.77929e-03
9.50              8.20              1.21507e-05  3.64175e-07  1.03661e-07   2.50830e+00      5.28701e-03      3.78016e-03
9.50              8.25              1.21507e-05  3.63534e-07  1.03661e-07   2.50840e+00      5.28701e-03      3.78016e-03
9.50              8.30              1.21507e-05  3.62893e-07  1.03661e-07   2.50840e+00      5.28823e-03      3.78016e-03
9.50              8.35              1.21507e-05  3.62252e-07  1.03661e-07   2.50850e+00      5.28945e-03      3.78103e-03
9.50              8.40              1.21506e-05  3.61451e-07  1.03661e-07   2.50850e+00      5.28945e-03      3.78103e-03
9.50              8.45              1.21506e-05  3.60650e-07  1.03661e-07   2.50860e+00      5.29067e-03      3.78190e-03
9.50              8.50              1.21504e-05  3.59849e-07  1.03661e-07   2.50870e+00      5.29188e-03      3.78277e-03
9.50              8.55              1.21503e-05  3.58888e-07  1.03661e-07   2.50870e+00      5.29310e-03      3.78365e-03
9.50              8.60              1.21501e-05  3.57766e-07  1.03661e-07   2.50880e+00      5.29554e-03      3.78452e-03
9.50              8.65              1.21498e-05  3.56805e-07  1.03661e-07   2.50880e+00      5.29554e-03      3.78452e-03
9.50              8.70              1.21496e-05  3.55683e-07  1.03661e-07   2.50900e+00      5.29798e-03      3.78539e-03
9.50              8.75              1.21493e-05  3.54401e-07  1.03661e-07   2.50900e+00      5.29920e-03      3.78539e-03
9.50              8.80              1.21488e-05  3.53120e-07  1.03661e-07   2.50920e+00      5.30164e-03      3.78713e-03
9.50              8.85              1.21483e-05  3.51678e-07  1.03661e-07   2.50930e+00      5.30408e-03      3.78800e-03
9.50              8.90              1.21477e-05  3.50076e-07  1.03661e-07   2.50950e+00      5.30775e-03      3.79062e-03
9.50              8.95              1.21469e-05  3.48473e-07  1.03661e-07   2.50960e+00      5.30897e-03      3.79062e-03
9.50              9.00              1.21458e-05  3.46711e-07  1.03661e-07   2.50980e+00      5.31386e-03      3.79324e-03
9.50              9.05              1.21443e-05  3.44949e-07  1.03661e-07   2.51010e+00      5.31998e-03      3.79586e-03
9.50              9.10              1.21427e-05  3.42866e-07  1.03661e-07   2.51050e+00      5.32611e-03      3.79936e-03
9.50              9.15              1.21407e-05  3.40783e-07  1.03661e-07   2.51080e+00      5.33225e-03      3.80286e-03
9.50              9.20              1.21379e-05  3.38540e-07  1.03661e-07   2.51130e+00      5.34208e-03      3.80724e-03
9.50              9.25              1.21346e-05  3.36137e-07  1.03661e-07   2.51190e+00      5.35316e-03      3.81338e-03
9.50              9.30              1.21302e-05  3.33573e-07  1.03661e-07   2.51250e+00      5.36550e-03      3.82041e-03
9.50              9.35              1.21250e-05  3.31010e-07  1.03661e-07   2.51350e+00      5.38283e-03      3.83010e-03
9.50              9.40              1.21182e-05  3.28126e-07  1.03661e-07   2.51450e+00      5.40394e-03      3.84158e-03
9.50              9.45              1.21099e-05  3.25082e-07  1.03661e-07   2.51570e+00      5.42638e-03      3.85399e-03
9.50              9.50              1.20992e-05  3.21877e-07  1.03661e-07   2.51720e+00      5.45645e-03      3.86999e-03
9.50              9.55              1.20859e-05  3.18513e-07  1.03661e-07   2.51890e+00      5.49301e-03      3.88965e-03
9.50              9.60              1.20690e-05  3.14828e-07  1.03661e-07   2.52080e+00      5.53363e-03      3.91120e-03
9.50              9.65              1.20477e-05  3.10982e-07  1.03661e-07   2.52300e+00      5.58484e-03      3.93741e-03
9.52              7.00              1.23334e-05  3.76191e-07  1.05263e-07   2.53370e+00      5.64950e-03      4.00784e-03
9.52              7.20              1.23340e-05  3.75871e-07  1.05263e-07   2.53430e+00      5.65732e-03      4.01338e-03
9.52              7.40              1.23348e-05  3.75230e-07  1.05263e-07   2.53490e+00      5.66514e-03      4.01893e-03
9.52              7.60              1.23361e-05  3.74429e-07  1.05263e-07   2.53540e+00      5.67428e-03      4.02449e-03
9.52              7.80              1.23372e-05  3.73307e-07  1.05263e-07   2.53570e+00      5.67820e-03      4.02727e-03
9.52              8.00              1.23379e-05  3.71865e-07  1.05263e-07   2.53580e+00      5.68081e-03      4.02819e-03
9.52              8.05              1.23379e-05  3.71385e-07  1.05263e-07   2.53580e+00      5.68081e-03      4.02819e-03
9.52              8.10              1.23379e-05  3.70904e-07  1.05263e-07   2.53590e+00      5.68081e-03      4.02912e-03
9.52              8.15              1.23379e-05  3.70423e-07  1.05263e-07   2.53590e+00      5.68212e-03      4.02912e-03
9.52              8.20              1.23379e-05  3.69782e-07  1.05263e-07   2.53590e+00      5.68212e-03      4.02912e-03
9.52              8.25              1.23379e-05  3.69302e-07  1.05263e-07   2.53590e+00      5.68343e-03      4.03005e-03
9.52              8.30              1.23379e-05  3.68661e-07  1.05263e-07   2.53600e+00      5.68343e-03      4.03005e-03
9.52              8.35              1.23377e-05  3.67860e-07  1.05263e-07   2.53600e+00      5.68474e-03      4.03098e-03
9.52              8.40              1.23377e-05  3.67219e-07  1.05263e-07   2.53610e+00      5.68605e-03      4.03098e-03
9.52              8.45              1.23377e-05  3.66258e-07  1.05263e-07   2.53620e+00      5.68736e-03      4.03191e-03
9.52              8.50              1.23376e-05  3.65456e-07  1.05263e-07   2.53610e+00      5.68605e-03      4.03098e-03
9.52              8.55              1.23374e-05  3.64495e-07  1.05263e-07   2.53620e+00      5.68867e-03      4.03191e-03
9.52              8.60              1.23372e-05  3.63534e-07  1.05263e-07   2.53630e+00      5.68998e-03      4.03283e-03
9.52              8.65              1.23371e-05  3.62412e-07  1.05263e-07   2.53640e+00      5.69129e-03      4.03376e-03
9.52              8.70              1.23368e-05  3.61291e-07  1.05263e-07   2.53650e+00      5.69391e-03      4.03562e-03
9.52              8.75              1.23364e-05  3.60009e-07  1.05263e-07   2.53660e+00      5.69522e-03      4.03562e-03
9.52              8.80              1.23360e-05  3.58727e-07  1.05263e-07   2.53670e+00      5.69784e-03      4.03748e-03
9.52              8.85              1.23355e-05  3.57285e-07  1.05263e-07   2.53680e+00      5.70047e-03      4.03841e-03
9.52              8.90              1.23348e-05  3.55683e-07  1.05263e-07   2.53690e+00      5.70309e-03      4.03934e-03
9.52              8.95              1.23340e-05  3.54081e-07  1.05263e-07   2.53710e+00      5.70703e-03      4.04120e-03
9.52              9.00              1.23329e-05  3.52319e-07  1.05263e-07   2.53740e+00      5.71098e-03      4.04306e-03
9.52              9.05              1.23316e-05  3.50556e-07  1.05263e-07   2.53760e+00      5.71624e-03      4.04492e-03
9.52              9.10              1.23300e-05  3.48473e-07  1.05263e-07   2.53790e+00      5.72282e-03      4.04865e-03
9.52              9.15              1.23278e-05  3.46391e-07  1.05263e-07   2.53830e+00      5.73074e-03      4.05332e-03
9.52              9.20              1.23252e-05  3.44148e-07  1.05263e-07   2.53870e+00      5.73866e-03      4.05705e-03
9.52              9.25              1.23220e-05  3.41744e-07  1.05263e-07   2.53930e+00      5.75056e-03      4.06359e-03
9.52              9.30              1.23177e-05  3.39181e-07  1.05263e-07   2.54000e+00      5.76515e-03      4.07202e-03
9.52              9.35              1.23126e-05  3.36457e-07  1.05263e-07   2.54090e+00      5.78376e-03      4.08141e-03
9.52              9.40              1.23058e-05  3.33573e-07  1.05263e-07   2.54200e+00      5.80511e-03      4.09365e-03
9.52              9.45              1.22975e-05  3.30529e-07  1.05263e-07   2.54320e+00      5.83190e-03      4.10781e-03
9.52              9.50              1.22871e-05  3.27164e-07  1.05263e-07   2.54470e+00      5.86287e-03      4.12487e-03
9.52              9.55              1.22740e-05  3.23800e-07  1.05263e-07   2.54630e+00      5.89943e-03      4.14487e-03
9.52              9.60              1.22573e-05  3.20275e-07  1.05263e-07   2.54810e+00      5.94306e-03      4.16783e-03
9.52              9.65              1.22365e-05  3.16430e-07  1.05263e-07   2.55040e+00      5.99667e-03      4.19576e-03
9.54              7.00              1.25284e-05  3.82119e-07  1.06865e-07   2.56310e+00      6.09973e-03      4.29151e-03
9.54              7.20              1.25284e-05  3.81638e-07  1.06865e-07   2.56320e+00      6.10113e-03      4.29250e-03
9.54              7.40              1.25284e-05  3.81158e-07  1.06865e-07   2.56330e+00      6.10394e-03      4.29349e-03
9.54              7.60              1.25282e-05  3.80357e-07  1.06865e-07   2.56330e+00      6.10394e-03      4.29250e-03
9.54              7.80              1.25281e-05  3.79235e-07  1.06865e-07   2.56340e+00      6.10535e-03      4.29349e-03
9.54              8.00              1.25281e-05  3.77633e-07  1.06865e-07   2.56340e+00      6.10535e-03      4.29448e-03
9.54              8.05              1.25281e-05  3.77152e-07  1.06865e-07   2.56340e+00      6.10675e-03      4.29448e-03
9.54              8.10              1.25281e-05  3.76672e-07  1.06865e-07   2.56340e+00      6.10675e-03      4.29448e-03
9.54              8.15              1.25279e-05  3.76191e-07  1.06865e-07   2.56340e+00      6.10675e-03      4.29448e-03
9.54              8.20              1.25279e-05  3.75710e-07  1.06865e-07   2.56350e+00      6.10816e-03      4.29547e-03
9.54              8.25              1.25279e-05  3.75070e-07  1.06865e-07   2.56350e+00      6.10816e-03      4.29547e-03
9.54              8.30              1.25279e-05  3.74429e-07  1.06865e-07   2.56360e+00      6.10957e-03      4.29547e-03
9.54              8.35              1.25277e-05  3.73788e-07  1.06865e-07   2.56360e+00      6.11097e-03      4.29646e-03
9.54              8.40              1.25277e-05  3.72987e-07  1.06865e-07   2.56370e+00      6.11097e-03      4.29745e-03
9.54              8.45              1.25277e-05  3.72186e-07  1.06865e-07   2.56370e+00      6.11238e-03      4.29745e-03
9.54              8.50              1.25276e-05  3.71224e-07  1.06865e-07   2.56380e+00      6.11379e-03      4.29844e-03
9.54              8.55              1.25274e-05  3.70263e-07  1.06865e-07   2.56380e+00      6.11379e-03      4.29844e-03
