!25Mg -> 25Na,  e-capture     with screening effects
!USDB           Q=-3.8349 MeV
!Transitions from 5/2+, 1/2+, 3/2+, 7/2+ and 5/2+(2nd) states of 25Mg are included.
!Experimental data used.
!
!Log(rhoY)        Log(T)            mu           dQ           Vs           Log(e-cap-rate)   nu-energy-loss   gamma-energy
!g/cm^3           K                 erg          erg          erg          Log(1/s)          erg/s            erg/s
8.50              7.00              5.68420e-06  1.62236e-07  4.47007e-08  -3.94310e+00      0.00000e+00      0.00000e+00
8.50              7.20              5.68452e-06  1.61900e-07  4.47007e-08  -3.06760e+02     3.58683e-315      0.00000e+00
8.50              7.40              5.68484e-06  1.61435e-07  4.47007e-08  -1.96390e+02     8.60420e-205     7.32336e-219
8.50              7.60              5.68548e-06  1.60794e-07  4.47007e-08  -1.26740e+02     4.02449e-135     2.53928e-145
8.50              7.80              5.68596e-06  1.59913e-07  4.47007e-08  -8.27650e+01      4.48446e-91      2.35890e-97
8.50              8.00              5.68612e-06  1.58744e-07  4.47007e-08  -5.48790e+01      5.40394e-63      7.65086e-67
8.50              8.05              5.68612e-06  1.58391e-07  4.47007e-08  -4.96530e+01      1.05126e-57      3.95103e-61
8.50              8.10              5.68612e-06  1.58023e-07  4.47007e-08  -4.49720e+01      5.81715e-53      5.11341e-56
8.50              8.15              5.68612e-06  1.57606e-07  4.47007e-08  -4.07860e+01      1.02261e-48      1.87374e-51
8.50              8.20              5.68612e-06  1.57174e-07  4.47007e-08  -3.70250e+01      6.72528e-45      2.34267e-47
8.50              8.25              5.68596e-06  1.56709e-07  4.47007e-08  -3.36620e+01      1.75675e-41      1.06589e-43
8.50              8.30              5.68596e-06  1.56196e-07  4.47007e-08  -3.06440e+01      2.05926e-38      2.02633e-40
8.50              8.35              5.68580e-06  1.55667e-07  4.47007e-08  -2.79360e+01      1.17953e-35      1.75675e-37
8.50              8.40              5.68564e-06  1.55091e-07  4.47007e-08  -2.55060e+01      3.55394e-33      7.58072e-35
8.50              8.45              5.68548e-06  1.54466e-07  4.47007e-08  -2.33250e+01      6.02158e-31      1.74466e-32
8.50              8.50              5.68532e-06  1.53809e-07  4.47007e-08  -2.13610e+01      6.20455e-29      2.31585e-30
8.50              8.55              5.68500e-06  1.53104e-07  4.47007e-08  -1.95940e+01      4.05238e-27      1.87374e-28
8.50              8.60              5.68468e-06  1.52351e-07  4.47007e-08  -1.80000e+01      1.77709e-25      9.76586e-27
8.50              8.65              5.68420e-06  1.51534e-07  4.47007e-08  -1.65620e+01      5.45394e-24      3.42539e-25
8.50              8.70              5.68356e-06  1.50685e-07  4.47007e-08  -1.52620e+01      1.21818e-22      8.48614e-24
8.50              8.75              5.68292e-06  1.49755e-07  4.47007e-08  -1.40860e+01      2.04508e-21      1.53713e-22
8.50              8.80              5.68196e-06  1.48778e-07  4.47007e-08  -1.30180e+01      2.68355e-20      2.11208e-21
8.50              8.85              5.68084e-06  1.47737e-07  4.47007e-08  -1.20500e+01      2.80356e-19      2.26313e-20
8.50              8.90              5.67940e-06  1.46631e-07  4.47007e-08  -1.11680e+01      2.40276e-18      1.94854e-19
8.50              8.95              5.67747e-06  1.45462e-07  4.47007e-08  -1.03630e+01      1.72866e-17      1.37629e-18
8.50              9.00              5.67523e-06  1.44212e-07  4.47007e-08  -9.62720e+00      1.06343e-16      8.17919e-18
8.50              9.05              5.67235e-06  1.42882e-07  4.47007e-08  -8.95270e+00      5.68343e-16      4.14677e-17
8.50              9.10              5.66866e-06  1.41488e-07  4.47007e-08  -8.33280e+00      2.68355e-15      1.83236e-16
8.50              9.15              5.66418e-06  1.39998e-07  4.47007e-08  -7.76130e+00      1.13347e-14      7.15831e-16
8.50              9.20              5.65841e-06  1.38428e-07  4.47007e-08  -7.23370e+00      4.32524e-14      2.50617e-15
8.50              9.25              5.65120e-06  1.36778e-07  4.47007e-08  -6.74540e+00      1.50630e-13      7.96912e-15
8.50              9.30              5.64207e-06  1.35047e-07  4.47007e-08  -6.29300e+00      4.82626e-13      2.32815e-14
8.50              9.35              5.63053e-06  1.33221e-07  4.47007e-08  -5.87300e+00      1.43387e-12      6.32427e-14
8.50              9.40              5.61611e-06  1.31298e-07  4.47007e-08  -5.48240e+00      3.98025e-12      1.61626e-13
8.50              9.45              5.59784e-06  1.29280e-07  4.47007e-08  -5.11850e+00      1.03899e-11      3.92926e-13
8.50              9.50              5.57493e-06  1.27181e-07  4.47007e-08  -4.77910e+00      2.56455e-11      9.20472e-13
8.50              9.55              5.54609e-06  1.24970e-07  4.47007e-08  -4.46190e+00      6.01881e-11      2.11062e-12
8.50              9.60              5.50973e-06  1.22679e-07  4.47007e-08  -4.16470e+00      1.34993e-10      4.84630e-12
8.50              9.65              5.46406e-06  1.20291e-07  4.47007e-08  -3.88560e+00      2.90610e-10      1.14528e-11
8.52              7.00              5.77937e-06  1.64768e-07  4.53897e-08  -3.88560e+00      0.00000e+00      0.00000e+00
8.52              7.20              5.77857e-06  1.64415e-07  4.53897e-08  -2.88360e+02     8.02990e-297     7.84712e-311
8.52              7.40              5.77697e-06  1.63951e-07  4.53897e-08  -1.85050e+02     1.67768e-193     1.56571e-207
8.52              7.60              5.77505e-06  1.63294e-07  4.53897e-08  -1.19820e+02     2.98339e-128     1.27265e-138
8.52              7.80              5.77344e-06  1.62429e-07  4.53897e-08  -7.85360e+01      6.85031e-87      3.13120e-93
8.52              8.00              5.77264e-06  1.61243e-07  4.53897e-08  -5.23030e+01      1.81849e-60      2.89541e-64
8.52              8.05              5.77248e-06  1.60891e-07  4.53897e-08  -4.73820e+01      1.74466e-55      7.84712e-59
8.52              8.10              5.77248e-06  1.60506e-07  4.53897e-08  -4.29770e+01      5.16072e-51      5.71098e-54
8.52              8.15              5.77232e-06  1.60106e-07  4.53897e-08  -3.90310e+01      5.30531e-47      1.25809e-49
8.52              8.20              5.77232e-06  1.59673e-07  4.53897e-08  -3.54900e+01      2.15135e-43      9.92454e-46
8.52              8.25              5.77216e-06  1.59192e-07  4.53897e-08  -3.23120e+01      3.75587e-40      3.01794e-42
8.52              8.30              5.77216e-06  1.58696e-07  4.53897e-08  -2.94560e+01      3.10964e-37      3.98759e-39
8.52              8.35              5.77200e-06  1.58151e-07  4.53897e-08  -2.68880e+01      1.32041e-34      2.51021e-36
8.52              8.40              5.77184e-06  1.57574e-07  4.53897e-08  -2.45780e+01      3.06698e-32      8.08557e-34
8.52              8.45              5.77168e-06  1.56949e-07  4.53897e-08  -2.24980e+01      4.16591e-30      1.44448e-31
8.52              8.50              5.77136e-06  1.56276e-07  4.53897e-08  -2.06240e+01      3.50518e-28      1.52304e-29
8.52              8.55              5.77120e-06  1.55571e-07  4.53897e-08  -1.89340e+01      1.92181e-26      1.00395e-27
8.52              8.60              5.77072e-06  1.54802e-07  4.53897e-08  -1.74090e+01      7.18969e-25      4.35222e-26
8.52              8.65              5.77040e-06  1.54001e-07  4.53897e-08  -1.60310e+01      1.91298e-23      1.29930e-24
8.52              8.70              5.76976e-06  1.53136e-07  4.53897e-08  -1.47860e+01      3.75587e-22      2.78426e-23
8.52              8.75              5.76912e-06  1.52207e-07  4.53897e-08  -1.36580e+01      5.63262e-21      4.43313e-22
8.52              8.80              5.76816e-06  1.51213e-07  4.53897e-08  -1.26350e+01      6.63301e-20      5.42888e-21
8.52              8.85              5.76703e-06  1.50172e-07  4.53897e-08  -1.17060e+01      6.30537e-19      5.25667e-20
8.52              8.90              5.76559e-06  1.49050e-07  4.53897e-08  -1.08590e+01      4.96261e-18      4.12772e-19
8.52              8.95              5.76383e-06  1.47865e-07  4.53897e-08  -1.00870e+01      3.30149e-17      2.68974e-18
8.52              9.00              5.76159e-06  1.46615e-07  4.53897e-08  -9.38080e+00      1.89152e-16      1.48495e-17
8.52              9.05              5.75870e-06  1.45285e-07  4.53897e-08  -8.73280e+00      9.49534e-16      7.05847e-17
8.52              9.10              5.75518e-06  1.43859e-07  4.53897e-08  -8.13670e+00      4.23653e-15      2.94653e-16
8.52              9.15              5.75069e-06  1.42369e-07  4.53897e-08  -7.58690e+00      1.70102e-14      1.09323e-15
8.52              9.20              5.74492e-06  1.40799e-07  4.53897e-08  -7.07830e+00      6.21170e-14      3.65772e-15
8.52              9.25              5.73788e-06  1.39133e-07  4.53897e-08  -6.60700e+00      2.08023e-13      1.11663e-14
8.52              9.30              5.72890e-06  1.37371e-07  4.53897e-08  -6.16950e+00      6.44036e-13      3.14637e-14
8.52              9.35              5.71753e-06  1.35528e-07  4.53897e-08  -5.76270e+00      1.85657e-12      8.27581e-14
8.52              9.40              5.70327e-06  1.33589e-07  4.53897e-08  -5.38370e+00      5.01777e-12      2.05547e-13
8.52              9.45              5.68532e-06  1.31555e-07  4.53897e-08  -5.03010e+00      1.27912e-11      4.87203e-13
8.52              9.50              5.66273e-06  1.29424e-07  4.53897e-08  -4.69970e+00      3.09179e-11      1.11586e-12
8.52              9.55              5.63437e-06  1.27213e-07  4.53897e-08  -4.39050e+00      7.12050e-11      2.50848e-12
8.52              9.60              5.59865e-06  1.24890e-07  4.53897e-08  -4.10030e+00      1.57076e-10      5.65862e-12
8.52              9.65              5.55362e-06  1.22470e-07  4.53897e-08  -3.82750e+00      3.33204e-10      1.31707e-11
8.54              7.00              5.85660e-06  1.67315e-07  4.60786e-08  -3.82750e+00      0.00000e+00      0.00000e+00
8.54              7.20              5.85820e-06  1.66979e-07  4.60786e-08  -2.72800e+02     2.53928e-281     2.84912e-295
8.54              7.40              5.86028e-06  1.66498e-07  4.60786e-08  -1.74830e+02     2.42499e-183     2.65895e-197
8.54              7.60              5.86140e-06  1.65857e-07  4.60786e-08  -1.13180e+02     1.13425e-121     2.31585e-132
8.54              7.80              5.86076e-06  1.64976e-07  4.60786e-08  -7.43290e+01      1.01091e-82      3.33972e-89
8.54              8.00              5.86012e-06  1.63791e-07  4.60786e-08  -4.96560e+01      7.84712e-58      1.07081e-61
8.54              8.05              5.85996e-06  1.63438e-07  4.60786e-08  -4.50270e+01      3.88786e-53      1.53713e-56
8.54              8.10              5.85996e-06  1.63054e-07  4.60786e-08  -4.08810e+01      6.29087e-49      6.30537e-52
8.54              8.15              5.85980e-06  1.62637e-07  4.60786e-08  -3.71680e+01      3.75587e-45      8.38900e-48
8.54              8.20              5.85980e-06  1.62204e-07  4.60786e-08  -3.38380e+01      9.24082e-42      4.18514e-44
8.54              8.25              5.85964e-06  1.61724e-07  4.60786e-08  -3.08510e+01      1.02970e-38      8.48614e-41
8.54              8.30              5.85964e-06  1.61211e-07  4.60786e-08  -2.81690e+01      5.68474e-36      7.82907e-38
8.54              8.35              5.85948e-06  1.60666e-07  4.60786e-08  -2.57570e+01      1.68543e-33      3.57035e-35
8.54              8.40              5.85932e-06  1.60089e-07  4.60786e-08  -2.35850e+01      2.86887e-31      8.64391e-33
8.54              8.45              5.85916e-06  1.59465e-07  4.60786e-08  -2.16270e+01      2.99027e-29      1.19319e-30
8.54              8.50              5.85900e-06  1.58792e-07  4.60786e-08  -1.98580e+01      2.00775e-27      1.00164e-28
8.54              8.55              5.85868e-06  1.58071e-07  4.60786e-08  -1.82580e+01      9.07215e-26      5.39151e-27
8.54              8.60              5.85836e-06  1.57302e-07  4.60786e-08  -1.68100e+01      2.87548e-24      1.94854e-25
8.54              8.65              5.85788e-06  1.56485e-07  4.60786e-08  -1.54990e+01      6.63301e-23      4.96261e-24
8.54              8.70              5.85740e-06  1.55619e-07  4.60786e-08  -1.43100e+01      1.14475e-21      9.19836e-23
8.54              8.75              5.85660e-06  1.54690e-07  4.60786e-08  -1.32320e+01      1.53359e-20      1.28739e-21
8.54              8.80              5.85580e-06  1.53697e-07  4.60786e-08  -1.22530e+01      1.63196e-19      1.40835e-20
8.54              8.85              5.85467e-06  1.52639e-07  4.60786e-08  -1.13630e+01      1.41485e-18      1.22945e-19
8.54              8.90              5.85323e-06  1.51518e-07  4.60786e-08  -1.05520e+01      1.02497e-17      8.80462e-19
8.54              8.95              5.85147e-06  1.50316e-07  4.60786e-08  -9.81160e+00      6.31990e-17      5.29310e-18
8.54              9.00              5.84923e-06  1.49050e-07  4.60786e-08  -9.13400e+00      3.37762e-16      2.71463e-17
8.54              9.05              5.84650e-06  1.47705e-07  4.60786e-08  -8.51220e+00      1.59261e-15      1.20979e-16
8.54              9.10              5.84298e-06  1.46279e-07  4.60786e-08  -7.93970e+00      6.71600e-15      4.76223e-16
8.54              9.15              5.83849e-06  1.44789e-07  4.60786e-08  -7.41110e+00      2.56395e-14      1.67807e-15
8.54              9.20              5.83288e-06  1.43187e-07  4.60786e-08  -6.92160e+00      8.95386e-14      5.36180e-15
8.54              9.25              5.82583e-06  1.41520e-07  4.60786e-08  -6.46740e+00      2.88211e-13      1.57076e-14
8.54              9.30              5.81702e-06  1.39742e-07  4.60786e-08  -6.04490e+00      8.62006e-13      4.26786e-14
8.54              9.35              5.80581e-06  1.37883e-07  4.60786e-08  -5.65140e+00      2.40996e-12      1.08670e-13
8.54              9.40              5.79187e-06  1.35929e-07  4.60786e-08  -5.28410e+00      6.34031e-12      2.62187e-13
8.54              9.45              5.77424e-06  1.33878e-07  4.60786e-08  -4.94080e+00      1.57838e-11      6.05774e-13
8.54              9.50              5.75197e-06  1.31731e-07  4.60786e-08  -4.61950e+00      3.73431e-11      1.35616e-12
8.54              9.55              5.72394e-06  1.29488e-07  4.60786e-08  -4.31840e+00      8.43938e-11      2.98752e-12
8.54              9.60              5.68869e-06  1.27133e-07  4.60786e-08  -4.03540e+00      1.83067e-10      6.62232e-12
8.54              9.65              5.64447e-06  1.24697e-07  4.60786e-08  -3.76880e+00      3.82570e-10      1.51709e-11
8.56              7.00              5.95048e-06  1.69927e-07  4.67836e-08  -3.76880e+00      0.00000e+00      0.00000e+00
8.56              7.20              5.95000e-06  1.69574e-07  4.67836e-08  -2.54880e+02     1.75675e-263     2.36979e-277
8.56              7.40              5.94920e-06  1.69094e-07  4.67836e-08  -1.63930e+02     1.60218e-172     2.06400e-186
8.56              7.60              5.94856e-06  1.68437e-07  4.67836e-08  -1.06480e+02     4.95120e-115     6.99375e-126
8.56              7.80              5.94856e-06  1.67556e-07  4.67836e-08  -7.01100e+01      1.53359e-78      4.92845e-85
8.56              8.00              5.94872e-06  1.66370e-07  4.67836e-08  -4.69820e+01      3.69582e-55      5.05487e-59
8.56              8.05              5.94872e-06  1.66002e-07  4.67836e-08  -4.26410e+01      9.47786e-51      3.73001e-54
8.56              8.10              5.94872e-06  1.65617e-07  4.67836e-08  -3.87520e+01      8.52531e-47      8.42773e-50
8.56              8.15              5.94872e-06  1.65216e-07  4.67836e-08  -3.52680e+01      2.99716e-43      6.57219e-46
8.56              8.20              5.94872e-06  1.64768e-07  4.67836e-08  -3.21450e+01      4.56783e-40      2.01702e-42
8.56              8.25              5.94856e-06  1.64287e-07  4.67836e-08  -2.93430e+01      3.29390e-37      2.65895e-39
8.56              8.30              5.94856e-06  1.63774e-07  4.67836e-08  -2.68280e+01      1.22662e-34      1.66998e-36
8.56              8.35              5.94840e-06  1.63230e-07  4.67836e-08  -2.45670e+01      2.53344e-32      5.41640e-34
8.56              8.40              5.94824e-06  1.62637e-07  4.67836e-08  -2.25330e+01      3.11681e-30      9.67632e-32
8.56              8.45              5.94808e-06  1.62012e-07  4.67836e-08  -2.06990e+01      2.42499e-28      1.02261e-29
8.56              8.50              5.94792e-06  1.61339e-07  4.67836e-08  -1.90430e+01      1.25809e-26      6.77190e-28
8.56              8.55              5.94760e-06  1.60618e-07  4.67836e-08  -1.75430e+01      4.54685e-25      2.95604e-26
8.56              8.60              5.94728e-06  1.59849e-07  4.67836e-08  -1.61820e+01      1.19319e-23      8.90657e-25
8.56              8.65              5.94680e-06  1.59032e-07  4.67836e-08  -1.49460e+01      2.33728e-22      1.91739e-23
8.56              8.70              5.94632e-06  1.58151e-07  4.67836e-08  -1.38220e+01      3.52136e-21      3.07405e-22
8.56              8.75              5.94552e-06  1.57206e-07  4.67836e-08  -1.27990e+01      4.17552e-20      3.77320e-21
8.56              8.80              5.94472e-06  1.56212e-07  4.67836e-08  -1.18670e+01      4.01523e-19      3.67037e-20
8.56              8.85              5.94359e-06  1.55155e-07  4.67836e-08  -1.10190e+01      3.17476e-18      2.89541e-19
8.56              8.90              5.94215e-06  1.54017e-07  4.67836e-08  -1.02440e+01      2.11695e-17      1.89108e-18
8.56              8.95              5.94055e-06  1.52816e-07  4.67836e-08  -9.53530e+00      1.20979e-16      1.04643e-17
8.56              9.00              5.93831e-06  1.51534e-07  4.67836e-08  -8.88640e+00      6.04520e-16      4.98552e-17
8.56              9.05              5.93558e-06  1.50188e-07  4.67836e-08  -8.29040e+00      2.68047e-15      2.08406e-16
8.56              9.10              5.93206e-06  1.48746e-07  4.67836e-08  -7.74150e+00      1.06859e-14      7.73589e-16
8.56              9.15              5.92773e-06  1.47224e-07  4.67836e-08  -7.23410e+00      3.87981e-14      2.58768e-15
8.56              9.20              5.92213e-06  1.45622e-07  4.67836e-08  -6.76360e+00      1.29572e-13      7.89242e-15
8.56              9.25              5.91524e-06  1.43940e-07  4.67836e-08  -6.32640e+00      4.00784e-13      2.21825e-14
8.56              9.30              5.90658e-06  1.42145e-07  4.67836e-08  -5.91900e+00      1.15747e-12      5.80912e-14
8.56              9.35              5.89553e-06  1.40271e-07  4.67836e-08  -5.53890e+00      3.13769e-12      1.43156e-13
8.56              9.40              5.88175e-06  1.38300e-07  4.67836e-08  -5.18350e+00      8.03360e-12      3.35437e-13
8.56              9.45              5.86445e-06  1.36233e-07  4.67836e-08  -4.85060e+00      1.95169e-11      7.55110e-13
8.56              9.50              5.84250e-06  1.34054e-07  4.67836e-08  -4.53860e+00      4.52075e-11      1.65200e-12
8.56              9.55              5.81494e-06  1.31795e-07  4.67836e-08  -4.24560e+00      1.00233e-10      3.56624e-12
8.56              9.60              5.78033e-06  1.29424e-07  4.67836e-08  -3.96970e+00      2.13801e-10      7.76444e-12
8.56              9.65              5.73659e-06  1.26956e-07  4.67836e-08  -3.70960e+00      4.40058e-10      1.75110e-11
8.58              7.00              6.02867e-06  1.72554e-07  4.75045e-08  -3.70960e+00      0.00000e+00      0.00000e+00
8.58              7.20              6.03123e-06  1.72202e-07  4.75045e-08  -2.39080e+02     8.80462e-248     1.49524e-261
8.58              7.40              6.03460e-06  1.71721e-07  4.75045e-08  -1.53510e+02     3.42539e-162     5.42888e-176
8.58              7.60              6.03684e-06  1.71080e-07  4.75045e-08  -9.97400e+01     2.26313e-108     3.58683e-119
8.58              7.80              6.03812e-06  1.70183e-07  4.75045e-08  -6.58280e+01      2.72089e-74      1.04643e-80
8.58              8.00              6.03892e-06  1.68982e-07  4.75045e-08  -4.42700e+01      1.92624e-52      2.81650e-56
8.58              8.05              6.03892e-06  1.68629e-07  4.75045e-08  -4.02210e+01      2.53344e-48      1.04643e-51
8.58              8.10              6.03908e-06  1.68245e-07  4.75045e-08  -3.65950e+01      1.24943e-44      1.27265e-47
8.58              8.15              6.03892e-06  1.67828e-07  4.75045e-08  -3.33430e+01      2.56868e-41      5.72414e-44
8.58              8.20              6.03892e-06  1.67379e-07  4.75045e-08  -3.04260e+01      2.42499e-38      1.08071e-40
8.58              8.25              6.03892e-06  1.66899e-07  4.75045e-08  -2.78100e+01      1.13687e-35      9.19836e-38
8.58              8.30              6.03876e-06  1.66386e-07  4.75045e-08  -2.54610e+01      2.86887e-33      3.90580e-35
8.58              8.35              6.03876e-06  1.65841e-07  4.75045e-08  -2.33500e+01      4.17552e-31      8.90657e-33
8.58              8.40              6.03860e-06  1.65248e-07  4.75045e-08  -2.14500e+01      3.74723e-29      1.16872e-30
8.58              8.45              6.03844e-06  1.64608e-07  4.75045e-08  -1.97370e+01      2.18127e-27      9.34782e-29
8.58              8.50              6.03812e-06  1.63935e-07  4.75045e-08  -1.81910e+01      8.70383e-26      4.82737e-27
8.58              8.55              6.03796e-06  1.63198e-07  4.75045e-08  -1.67910e+01      2.48720e-24      1.69321e-25
8.58              8.60              6.03764e-06  1.62429e-07  4.75045e-08  -1.55210e+01      5.29310e-23      4.18514e-24
8.58              8.65              6.03716e-06  1.61596e-07  4.75045e-08  -1.43650e+01      8.64391e-22      7.59819e-23
8.58              8.70              6.03668e-06  1.60714e-07  4.75045e-08  -1.33120e+01      1.11612e-20      1.04643e-21
8.58              8.75              6.03588e-06  1.59769e-07  4.75045e-08  -1.23500e+01      1.16335e-19      1.12386e-20
8.58              8.80              6.03508e-06  1.58760e-07  4.75045e-08  -1.14710e+01      9.97035e-19      9.72099e-20
8.58              8.85              6.03396e-06  1.57686e-07  4.75045e-08  -1.06670e+01      7.15666e-18      6.88193e-19
8.58              8.90              6.03268e-06  1.56549e-07  4.75045e-08  -9.93070e+00      4.38238e-17      4.09931e-18
8.58              8.95              6.03091e-06  1.55347e-07  4.75045e-08  -9.25620e+00      2.32279e-16      2.08310e-17
8.58              9.00              6.02883e-06  1.54065e-07  4.75045e-08  -8.63680e+00      1.08495e-15      9.24082e-17
8.58              9.05              6.02611e-06  1.52687e-07  4.75045e-08  -8.06730e+00      4.52283e-15      3.60920e-16
8.58              9.10              6.02258e-06  1.51245e-07  4.75045e-08  -7.54190e+00      1.70612e-14      1.26331e-15
8.58              9.15              6.01826e-06  1.49723e-07  4.75045e-08  -7.05570e+00      5.89265e-14      4.00969e-15
8.58              9.20              6.01297e-06  1.48105e-07  4.75045e-08  -6.60420e+00      1.88153e-13      1.16684e-14
8.58              9.25              6.00608e-06  1.46391e-07  4.75045e-08  -6.18420e+00      5.59127e-13      3.14493e-14
8.58              9.30              5.99759e-06  1.44596e-07  4.75045e-08  -5.79210e+00      1.55851e-12      7.93433e-14
8.58              9.35              5.98669e-06  1.42706e-07  4.75045e-08  -5.42560e+00      4.09553e-12      1.89152e-13
8.58              9.40              5.97307e-06  1.40719e-07  4.75045e-08  -5.08200e+00      1.02002e-11      4.30339e-13
8.58              9.45              5.95593e-06  1.38620e-07  4.75045e-08  -4.75960e+00      2.41886e-11      9.43866e-13
8.58              9.50              5.93446e-06  1.36425e-07  4.75045e-08  -4.45680e+00      5.48290e-11      2.01795e-12
8.58              9.55              5.90723e-06  1.34150e-07  4.75045e-08  -4.17200e+00      1.19264e-10      4.26786e-12
8.58              9.60              5.87310e-06  1.31763e-07  4.75045e-08  -3.90350e+00      2.50041e-10      9.12243e-12
8.58              9.65              5.83016e-06  1.29264e-07  4.75045e-08  -3.64970e+00      5.06886e-10      2.02447e-11
8.60              7.00              6.12352e-06  1.75246e-07  4.82255e-08  -3.64970e+00      0.00000e+00      0.00000e+00
8.60              7.20              6.12448e-06  1.74894e-07  4.82255e-08  -2.20980e+02     8.21695e-230     1.83954e-243
8.60              7.40              6.12608e-06  1.74397e-07  4.82255e-08  -1.42390e+02     3.42539e-151     7.15666e-165
8.60              7.60              6.12817e-06  1.73740e-07  4.82255e-08  -9.27970e+01     1.60587e-101     3.12400e-112
8.60              7.80              6.12993e-06  1.72859e-07  4.82255e-08  -6.14710e+01      5.95265e-70      2.82950e-76
8.60              8.00              6.13057e-06  1.71641e-07  4.82255e-08  -4.15180e+01      1.13165e-49      1.76893e-53
8.60              8.05              6.13073e-06  1.71289e-07  4.82255e-08  -3.77680e+01      7.47671e-46      3.23378e-49
8.60              8.10              6.13073e-06  1.70888e-07  4.82255e-08  -3.44020e+01      2.00775e-42      2.12183e-45
8.60              8.15              6.13073e-06  1.70472e-07  4.82255e-08  -3.13880e+01      2.37526e-39      5.42888e-42
8.60              8.20              6.13073e-06  1.70023e-07  4.82255e-08  -2.86820e+01      1.36997e-36      6.23319e-39
8.60              8.25              6.13057e-06  1.69542e-07  4.82255e-08  -2.62540e+01      4.14677e-34      3.40181e-36
8.60              8.30              6.13057e-06  1.69030e-07  4.82255e-08  -2.40730e+01      7.07474e-32      9.72099e-34
8.60              8.35              6.13041e-06  1.68469e-07  4.82255e-08  -2.21110e+01      7.27295e-30      1.56211e-31
8.60              8.40              6.13025e-06  1.67876e-07  4.82255e-08  -2.03460e+01      4.76113e-28      1.49180e-29
8.60              8.45              6.13009e-06  1.67251e-07  4.82255e-08  -1.87540e+01      2.09272e-26      9.00970e-28
8.60              8.50              6.12993e-06  1.66562e-07  4.82255e-08  -1.73160e+01      6.46711e-25      3.62836e-26
8.60              8.55              6.12961e-06  1.65825e-07  4.82255e-08  -1.60140e+01      1.46120e-23      1.01557e-24
8.60              8.60              6.12929e-06  1.65056e-07  4.82255e-08  -1.48340e+01      2.51021e-22      2.04979e-23
8.60              8.65              6.12897e-06  1.64223e-07  4.82255e-08  -1.37600e+01      3.39399e-21      3.11681e-22
8.60              8.70              6.12833e-06  1.63326e-07  4.82255e-08  -1.27790e+01      3.71288e-20      3.66193e-21
8.60              8.75              6.12768e-06  1.62381e-07  4.82255e-08  -1.18820e+01      3.33972e-19      3.41751e-20
8.60              8.80              6.12688e-06  1.61355e-07  4.82255e-08  -1.10590e+01      2.53344e-18      2.61042e-19
8.60              8.85              6.12576e-06  1.60282e-07  4.82255e-08  -1.03040e+01      1.63573e-17      1.65848e-18
8.60              8.90              6.12448e-06  1.59128e-07  4.82255e-08  -9.60960e+00      9.15610e-17      8.96831e-18
8.60              8.95              6.12272e-06  1.57911e-07  4.82255e-08  -8.97140e+00      4.48756e-16      4.19479e-17
8.60              9.00              6.12064e-06  1.56613e-07  4.82255e-08  -8.38360e+00      1.95484e-15      1.72032e-16
8.60              9.05              6.11791e-06  1.55251e-07  4.82255e-08  -7.84130e+00      7.66320e-15      6.28942e-16
8.60              9.10              6.11455e-06  1.53793e-07  4.82255e-08  -7.34030e+00      2.73345e-14      2.07305e-15
8.60              9.15              6.11038e-06  1.52239e-07  4.82255e-08  -6.87560e+00      8.98070e-14      6.24037e-15
8.60              9.20              6.10509e-06  1.50621e-07  4.82255e-08  -6.44350e+00      2.74101e-13      1.73185e-14
8.60              9.25              6.09836e-06  1.48890e-07  4.82255e-08  -6.04060e+00      7.82727e-13      4.47621e-14
8.60              9.30              6.08987e-06  1.47080e-07  4.82255e-08  -5.66400e+00      2.10528e-12      1.08745e-13
8.60              9.35              6.07914e-06  1.45173e-07  4.82255e-08  -5.31100e+00      5.36056e-12      2.50675e-13
8.60              9.40              6.06584e-06  1.43171e-07  4.82255e-08  -4.97940e+00      1.29870e-11      5.53873e-13
8.60              9.45              6.04902e-06  1.41056e-07  4.82255e-08  -4.66780e+00      3.00407e-11      1.18280e-12
8.60              9.50              6.02771e-06  1.38845e-07  4.82255e-08  -4.37440e+00      6.66209e-11      2.47008e-12
8.60              9.55              6.00095e-06  1.36537e-07  4.82255e-08  -4.09780e+00      1.42171e-10      5.11694e-12
8.60              9.60              5.96731e-06  1.34118e-07  4.82255e-08  -3.83660e+00      2.92961e-10      1.07402e-11
8.60              9.65              5.92501e-06  1.31603e-07  4.82255e-08  -3.58930e+00      5.84804e-10      2.34536e-11
8.62              7.00              6.21997e-06  1.77954e-07  4.89625e-08  -3.15760e+02      0.00000e+00      0.00000e+00
8.62              7.20              6.22045e-06  1.77601e-07  4.89625e-08  -2.02450e+02     1.83954e-211     6.37838e-225
8.62              7.40              6.22125e-06  1.77121e-07  4.89625e-08  -1.30910e+02     6.99375e-140     2.16128e-153
8.62              7.60              6.22237e-06  1.76464e-07  4.89625e-08  -8.57160e+01      1.54778e-94     5.47911e-105
8.62              7.80              6.22333e-06  1.75567e-07  4.89625e-08  -5.70620e+01      1.60587e-65      9.72099e-72
8.62              8.00              6.22382e-06  1.74349e-07  4.89625e-08  -3.87330e+01      7.40816e-47      1.22662e-50
8.62              8.05              6.22398e-06  1.73980e-07  4.89625e-08  -3.52770e+01      2.45307e-43      1.10334e-46
8.62              8.10              6.22398e-06  1.73596e-07  4.89625e-08  -3.21800e+01      3.49712e-40      3.79936e-43
