!28P (3+, 2+, 3+, 0+, 1+, 1+, 2+) -> 28Si,  e-capture,  with screening effects
!USDB    GT+F                Q=14.3437 MeV
!Experimental data are used.
!
!Log(rhoY)        Log(T)            mu           dQ           Vs           Log(e-cap-rate)   nu-energy-loss   gamma-energy
!g/cm^3           K                 erg          erg          erg          Log(1/s)          erg/s            erg/s
9.14              8.45              9.14170e-06  3.01866e-07  9.09075e-08   1.89390e+00      1.22352e-03      1.05733e-03
9.14              8.50              9.14090e-06  3.01129e-07  9.09075e-08   1.89340e+00      1.22183e-03      1.05660e-03
9.14              8.55              9.14090e-06  3.00328e-07  9.09075e-08   1.89280e+00      1.21958e-03      1.05611e-03
9.14              8.60              9.14090e-06  2.99479e-07  9.09075e-08   1.89210e+00      1.21706e-03      1.05538e-03
9.14              8.65              9.14090e-06  2.98566e-07  9.09075e-08   1.89120e+00      1.21370e-03      1.05441e-03
9.14              8.70              9.14010e-06  2.97572e-07  9.09075e-08   1.89000e+00      1.20896e-03      1.05296e-03
9.14              8.75              9.14010e-06  2.96515e-07  9.09075e-08   1.88880e+00      1.20451e-03      1.05174e-03
9.14              8.80              9.13930e-06  2.95393e-07  9.09075e-08   1.88730e+00      1.19898e-03      1.04981e-03
9.14              8.85              9.13850e-06  2.94192e-07  9.09075e-08   1.88580e+00      1.19319e-03      1.04812e-03
9.14              8.90              9.13769e-06  2.92894e-07  9.09075e-08   1.88420e+00      1.18744e-03      1.04643e-03
9.14              8.95              9.13673e-06  2.91500e-07  9.09075e-08   1.88270e+00      1.18171e-03      1.04499e-03
9.14              9.00              9.13513e-06  2.90026e-07  9.09075e-08   1.88110e+00      1.17601e-03      1.04330e-03
9.14              9.05              9.13353e-06  2.88456e-07  9.09075e-08   1.87970e+00      1.17087e-03      1.04186e-03
9.14              9.10              9.13113e-06  2.86774e-07  9.09075e-08   1.87830e+00      1.16576e-03      1.04042e-03
9.14              9.15              9.12856e-06  2.84979e-07  9.09075e-08   1.87720e+00      1.16174e-03      1.03971e-03
9.14              9.20              9.12456e-06  2.83057e-07  9.09075e-08   1.87600e+00      1.15800e-03      1.03875e-03
9.14              9.25              9.12039e-06  2.81022e-07  9.09075e-08   1.87530e+00      1.15534e-03      1.03875e-03
9.14              9.30              9.11462e-06  2.78875e-07  9.09075e-08   1.87470e+00      1.15348e-03      1.03899e-03
9.14              9.35              9.10821e-06  2.76568e-07  9.09075e-08   1.87440e+00      1.15295e-03      1.03995e-03
9.14              9.40              9.09908e-06  2.74132e-07  9.09075e-08   1.87440e+00      1.15348e-03      1.04162e-03
9.14              9.45              9.08771e-06  2.71553e-07  9.09075e-08   1.87470e+00      1.15534e-03      1.04402e-03
9.14              9.50              9.07377e-06  2.68829e-07  9.09075e-08   1.87550e+00      1.15934e-03      1.04764e-03
9.14              9.55              9.05582e-06  2.65945e-07  9.09075e-08   1.87660e+00      1.16523e-03      1.05247e-03
9.14              9.60              9.03371e-06  2.62901e-07  9.09075e-08   1.87850e+00      1.17384e-03      1.05904e-03
9.14              9.65              9.00583e-06  2.59681e-07  9.09075e-08   1.88100e+00      1.18552e-03      1.06760e-03
9.16              7.00              9.27949e-06  3.15084e-07  9.23014e-08   1.91990e+00      1.30771e-03      1.12230e-03
9.16              7.20              9.28029e-06  3.14732e-07  9.23014e-08   1.91990e+00      1.30771e-03      1.12230e-03
9.16              7.40              9.28189e-06  3.14235e-07  9.23014e-08   1.92010e+00      1.30831e-03      1.12282e-03
9.16              7.60              9.28365e-06  3.13546e-07  9.23014e-08   1.92050e+00      1.30982e-03      1.12386e-03
9.16              7.80              9.28269e-06  3.12617e-07  9.23014e-08   1.92050e+00      1.30982e-03      1.12386e-03
9.16              8.00              9.28189e-06  3.11351e-07  9.23014e-08   1.92030e+00      1.30921e-03      1.12334e-03
9.16              8.05              9.28189e-06  3.10966e-07  9.23014e-08   1.92020e+00      1.30891e-03      1.12334e-03
9.16              8.10              9.28189e-06  3.10566e-07  9.23014e-08   1.92020e+00      1.30891e-03      1.12334e-03
9.16              8.15              9.28189e-06  3.10117e-07  9.23014e-08   1.92020e+00      1.30921e-03      1.12334e-03
9.16              8.20              9.28189e-06  3.09637e-07  9.23014e-08   1.92020e+00      1.30921e-03      1.12334e-03
9.16              8.25              9.28189e-06  3.09124e-07  9.23014e-08   1.92020e+00      1.30921e-03      1.12334e-03
9.16              8.30              9.28189e-06  3.08563e-07  9.23014e-08   1.92020e+00      1.30921e-03      1.12334e-03
9.16              8.35              9.28189e-06  3.07970e-07  9.23014e-08   1.92010e+00      1.30891e-03      1.12334e-03
9.16              8.40              9.28189e-06  3.07330e-07  9.23014e-08   1.92000e+00      1.30831e-03      1.12334e-03
9.16              8.45              9.28189e-06  3.06625e-07  9.23014e-08   1.91980e+00      1.30710e-03      1.12308e-03
9.16              8.50              9.28189e-06  3.05888e-07  9.23014e-08   1.91940e+00      1.30560e-03      1.12256e-03
9.16              8.55              9.28109e-06  3.05086e-07  9.23014e-08   1.91870e+00      1.30290e-03      1.12153e-03
9.16              8.60              9.28109e-06  3.04221e-07  9.23014e-08   1.91800e+00      1.30020e-03      1.12075e-03
9.16              8.65              9.28109e-06  3.03308e-07  9.23014e-08   1.91710e+00      1.29661e-03      1.11998e-03
9.16              8.70              9.28029e-06  3.02315e-07  9.23014e-08   1.91590e+00      1.29155e-03      1.11818e-03
9.16              8.75              9.28029e-06  3.01257e-07  9.23014e-08   1.91470e+00      1.28680e-03      1.11689e-03
9.16              8.80              9.27949e-06  3.00120e-07  9.23014e-08   1.91320e+00      1.28089e-03      1.11509e-03
9.16              8.85              9.27869e-06  2.98902e-07  9.23014e-08   1.91170e+00      1.27471e-03      1.11330e-03
9.16              8.90              9.27788e-06  2.97604e-07  9.23014e-08   1.91010e+00      1.26856e-03      1.11150e-03
9.16              8.95              9.27708e-06  2.96210e-07  9.23014e-08   1.90860e+00      1.26273e-03      1.10971e-03
9.16              9.00              9.27532e-06  2.94720e-07  9.23014e-08   1.90710e+00      1.25664e-03      1.10793e-03
9.16              9.05              9.27372e-06  2.93134e-07  9.23014e-08   1.90560e+00      1.25086e-03      1.10640e-03
9.16              9.10              9.27132e-06  2.91436e-07  9.23014e-08   1.90420e+00      1.24569e-03      1.10512e-03
9.16              9.15              9.26891e-06  2.89625e-07  9.23014e-08   1.90310e+00      1.24140e-03      1.10411e-03
9.16              9.20              9.26555e-06  2.87703e-07  9.23014e-08   1.90210e+00      1.23769e-03      1.10360e-03
9.16              9.25              9.26074e-06  2.85652e-07  9.23014e-08   1.90120e+00      1.23427e-03      1.10309e-03
9.16              9.30              9.25577e-06  2.83489e-07  9.23014e-08   1.90070e+00      1.23285e-03      1.10360e-03
9.16              9.35              9.24840e-06  2.81166e-07  9.23014e-08   1.90030e+00      1.23172e-03      1.10436e-03
9.16              9.40              9.24023e-06  2.78715e-07  9.23014e-08   1.90030e+00      1.23257e-03      1.10614e-03
9.16              9.45              9.22870e-06  2.76119e-07  9.23014e-08   1.90060e+00      1.23455e-03      1.10869e-03
9.16              9.50              9.21476e-06  2.73363e-07  9.23014e-08   1.90130e+00      1.23854e-03      1.11227e-03
9.16              9.55              9.19762e-06  2.70447e-07  9.23014e-08   1.90250e+00      1.24483e-03      1.11766e-03
9.16              9.60              9.17551e-06  2.67387e-07  9.23014e-08   1.90430e+00      1.25375e-03      1.12437e-03
9.16              9.65              9.14843e-06  2.64151e-07  9.23014e-08   1.90680e+00      1.26622e-03      1.13347e-03
9.18              7.00              9.42304e-06  3.19971e-07  9.37273e-08   1.94650e+00      1.39962e-03      1.19374e-03
9.18              7.20              9.42384e-06  3.19602e-07  9.37273e-08   1.94640e+00      1.39898e-03      1.19347e-03
9.18              7.40              9.42464e-06  3.19106e-07  9.37273e-08   1.94620e+00      1.39865e-03      1.19319e-03
9.18              7.60              9.42544e-06  3.18433e-07  9.37273e-08   1.94610e+00      1.39833e-03      1.19292e-03
9.18              7.80              9.42544e-06  3.17487e-07  9.37273e-08   1.94600e+00      1.39801e-03      1.19264e-03
9.18              8.00              9.42464e-06  3.16222e-07  9.37273e-08   1.94610e+00      1.39833e-03      1.19264e-03
9.18              8.05              9.42464e-06  3.15837e-07  9.37273e-08   1.94610e+00      1.39833e-03      1.19292e-03
9.18              8.10              9.42464e-06  3.15421e-07  9.37273e-08   1.94610e+00      1.39865e-03      1.19292e-03
9.18              8.15              9.42464e-06  3.14972e-07  9.37273e-08   1.94620e+00      1.39865e-03      1.19319e-03
9.18              8.20              9.42464e-06  3.14491e-07  9.37273e-08   1.94620e+00      1.39898e-03      1.19319e-03
9.18              8.25              9.42464e-06  3.13979e-07  9.37273e-08   1.94620e+00      1.39898e-03      1.19319e-03
9.18              8.30              9.42464e-06  3.13418e-07  9.37273e-08   1.94620e+00      1.39898e-03      1.19319e-03
9.18              8.35              9.42464e-06  3.12809e-07  9.37273e-08   1.94610e+00      1.39865e-03      1.19319e-03
9.18              8.40              9.42464e-06  3.12168e-07  9.37273e-08   1.94600e+00      1.39801e-03      1.19319e-03
9.18              8.45              9.42464e-06  3.11463e-07  9.37273e-08   1.94570e+00      1.39704e-03      1.19292e-03
9.18              8.50              9.42384e-06  3.10726e-07  9.37273e-08   1.94520e+00      1.39480e-03      1.19209e-03
9.18              8.55              9.42384e-06  3.09925e-07  9.37273e-08   1.94470e+00      1.39255e-03      1.19154e-03
9.18              8.60              9.42384e-06  3.09060e-07  9.37273e-08   1.94400e+00      1.38935e-03      1.19072e-03
9.18              8.65              9.42304e-06  3.08131e-07  9.37273e-08   1.94300e+00      1.38487e-03      1.18908e-03
9.18              8.70              9.42304e-06  3.07137e-07  9.37273e-08   1.94190e+00      1.38042e-03      1.18798e-03
9.18              8.75              9.42304e-06  3.06064e-07  9.37273e-08   1.94070e+00      1.37534e-03      1.18662e-03
9.18              8.80              9.42224e-06  3.04926e-07  9.37273e-08   1.93920e+00      1.36902e-03      1.18443e-03
9.18              8.85              9.42128e-06  3.03693e-07  9.37273e-08   1.93770e+00      1.36242e-03      1.18253e-03
9.18              8.90              9.42048e-06  3.02395e-07  9.37273e-08   1.93620e+00      1.35585e-03      1.18062e-03
9.18              8.95              9.41968e-06  3.00985e-07  9.37273e-08   1.93460e+00      1.34962e-03      1.17899e-03
9.18              9.00              9.41807e-06  2.99495e-07  9.37273e-08   1.93310e+00      1.34311e-03      1.17709e-03
9.18              9.05              9.41647e-06  2.97893e-07  9.37273e-08   1.93160e+00      1.33694e-03      1.17547e-03
9.18              9.10              9.41391e-06  2.96178e-07  9.37273e-08   1.93020e+00      1.33141e-03      1.17384e-03
9.18              9.15              9.41151e-06  2.94368e-07  9.37273e-08   1.92910e+00      1.32682e-03      1.17303e-03
9.18              9.20              9.40830e-06  2.92429e-07  9.37273e-08   1.92810e+00      1.32285e-03      1.17222e-03
9.18              9.25              9.40414e-06  2.90362e-07  9.37273e-08   1.92730e+00      1.31981e-03      1.17222e-03
9.18              9.30              9.39837e-06  2.88167e-07  9.37273e-08   1.92660e+00      1.31738e-03      1.17222e-03
9.18              9.35              9.39180e-06  2.85844e-07  9.37273e-08   1.92630e+00      1.31677e-03      1.17330e-03
9.18              9.40              9.38283e-06  2.83361e-07  9.37273e-08   1.92620e+00      1.31707e-03      1.17466e-03
9.18              9.45              9.37225e-06  2.80749e-07  9.37273e-08   1.92660e+00      1.31920e-03      1.17763e-03
9.18              9.50              9.35831e-06  2.77978e-07  9.37273e-08   1.92720e+00      1.32315e-03      1.18144e-03
9.18              9.55              9.34117e-06  2.75046e-07  9.37273e-08   1.92840e+00      1.32987e-03      1.18662e-03
9.18              9.60              9.31986e-06  2.71937e-07  9.37273e-08   1.93020e+00      1.33940e-03      1.19402e-03
9.18              9.65              9.29278e-06  2.68685e-07  9.37273e-08   1.93260e+00      1.35210e-03      1.20340e-03
9.20              7.00              9.56804e-06  3.24921e-07  9.51693e-08   1.97010e+00      1.48666e-03      1.26128e-03
9.20              7.20              9.56884e-06  3.24569e-07  9.51693e-08   1.97020e+00      1.48700e-03      1.26157e-03
9.20              7.40              9.56884e-06  3.24072e-07  9.51693e-08   1.97040e+00      1.48768e-03      1.26215e-03
9.20              7.60              9.56980e-06  3.23383e-07  9.51693e-08   1.97100e+00      1.49008e-03      1.26389e-03
9.20              7.80              9.56980e-06  3.22438e-07  9.51693e-08   1.97160e+00      1.49249e-03      1.26593e-03
9.20              8.00              9.56980e-06  3.21156e-07  9.51693e-08   1.97200e+00      1.49421e-03      1.26710e-03
9.20              8.05              9.56980e-06  3.20772e-07  9.51693e-08   1.97210e+00      1.49455e-03      1.26739e-03
9.20              8.10              9.56980e-06  3.20355e-07  9.51693e-08   1.97220e+00      1.49489e-03      1.26739e-03
9.20              8.15              9.56980e-06  3.19907e-07  9.51693e-08   1.97220e+00      1.49524e-03      1.26768e-03
9.20              8.20              9.56980e-06  3.19426e-07  9.51693e-08   1.97230e+00      1.49524e-03      1.26768e-03
9.20              8.25              9.56884e-06  3.18897e-07  9.51693e-08   1.97210e+00      1.49489e-03      1.26739e-03
9.20              8.30              9.56884e-06  3.18336e-07  9.51693e-08   1.97210e+00      1.49489e-03      1.26739e-03
9.20              8.35              9.56884e-06  3.17744e-07  9.51693e-08   1.97200e+00      1.49455e-03      1.26739e-03
9.20              8.40              9.56884e-06  3.17087e-07  9.51693e-08   1.97190e+00      1.49386e-03      1.26739e-03
9.20              8.45              9.56884e-06  3.16382e-07  9.51693e-08   1.97170e+00      1.49283e-03      1.26710e-03
9.20              8.50              9.56884e-06  3.15629e-07  9.51693e-08   1.97130e+00      1.49111e-03      1.26652e-03
9.20              8.55              9.56884e-06  3.14828e-07  9.51693e-08   1.97080e+00      1.48837e-03      1.26593e-03
9.20              8.60              9.56804e-06  3.13963e-07  9.51693e-08   1.96990e+00      1.48460e-03      1.26477e-03
9.20              8.65              9.56804e-06  3.13017e-07  9.51693e-08   1.96900e+00      1.48051e-03      1.26360e-03
9.20              8.70              9.56804e-06  3.12024e-07  9.51693e-08   1.96800e+00      1.47574e-03      1.26215e-03
9.20              8.75              9.56724e-06  3.10950e-07  9.51693e-08   1.96660e+00      1.46964e-03      1.26012e-03
9.20              8.80              9.56724e-06  3.09797e-07  9.51693e-08   1.96530e+00      1.46356e-03      1.25867e-03
9.20              8.85              9.56644e-06  3.08563e-07  9.51693e-08   1.96380e+00      1.45650e-03      1.25664e-03
9.20              8.90              9.56564e-06  3.07249e-07  9.51693e-08   1.96230e+00      1.44947e-03      1.25461e-03
9.20              8.95              9.56403e-06  3.05839e-07  9.51693e-08   1.96060e+00      1.44215e-03      1.25231e-03
9.20              9.00              9.56323e-06  3.04333e-07  9.51693e-08   1.95920e+00      1.43585e-03      1.25058e-03
9.20              9.05              9.56147e-06  3.02715e-07  9.51693e-08   1.95770e+00      1.42959e-03      1.24885e-03
9.20              9.10              9.55907e-06  3.01001e-07  9.51693e-08   1.95630e+00      1.42335e-03      1.24741e-03
9.20              9.15              9.55666e-06  2.99174e-07  9.51693e-08   1.95520e+00      1.41844e-03      1.24626e-03
9.20              9.20              9.55330e-06  2.97220e-07  9.51693e-08   1.95420e+00      1.41420e-03      1.24569e-03
9.20              9.25              9.54929e-06  2.95137e-07  9.51693e-08   1.95340e+00      1.41095e-03      1.24540e-03
9.20              9.30              9.54353e-06  2.92926e-07  9.51693e-08   1.95270e+00      1.40835e-03      1.24540e-03
9.20              9.35              9.53696e-06  2.90587e-07  9.51693e-08   1.95240e+00      1.40738e-03      1.24626e-03
9.20              9.40              9.52879e-06  2.88087e-07  9.51693e-08   1.95240e+00      1.40803e-03      1.24828e-03
9.20              9.45              9.51821e-06  2.85460e-07  9.51693e-08   1.95270e+00      1.41030e-03      1.25115e-03
9.20              9.50              9.50427e-06  2.82656e-07  9.51693e-08   1.95320e+00      1.41452e-03      1.25490e-03
9.20              9.55              9.48697e-06  2.79708e-07  9.51693e-08   1.95430e+00      1.42105e-03      1.26041e-03
9.20              9.60              9.46662e-06  2.76584e-07  9.51693e-08   1.95620e+00      1.43123e-03      1.26827e-03
9.20              9.65              9.43954e-06  2.73283e-07  9.51693e-08   1.95850e+00      1.44448e-03      1.27765e-03
9.22              7.00              9.71400e-06  3.29968e-07  9.66273e-08   2.00020e+00      1.60587e-03      1.35273e-03
9.22              7.20              9.71480e-06  3.29600e-07  9.66273e-08   1.99990e+00      1.60476e-03      1.35210e-03
9.22              7.40              9.71640e-06  3.29103e-07  9.66273e-08   1.99970e+00      1.60365e-03      1.35117e-03
9.22              7.60              9.71720e-06  3.28414e-07  9.66273e-08   1.99920e+00      1.60181e-03      1.34962e-03
9.22              7.80              9.71640e-06  3.27469e-07  9.66273e-08   1.99850e+00      1.59886e-03      1.34744e-03
9.22              8.00              9.71640e-06  3.26171e-07  9.66273e-08   1.99830e+00      1.59812e-03      1.34682e-03
9.22              8.05              9.71640e-06  3.25787e-07  9.66273e-08   1.99830e+00      1.59812e-03      1.34682e-03
9.22              8.10              9.71640e-06  3.25370e-07  9.66273e-08   1.99830e+00      1.59812e-03      1.34682e-03
9.22              8.15              9.71640e-06  3.24921e-07  9.66273e-08   1.99830e+00      1.59812e-03      1.34682e-03
9.22              8.20              9.71640e-06  3.24441e-07  9.66273e-08   1.99830e+00      1.59849e-03      1.34682e-03
9.22              8.25              9.71640e-06  3.23912e-07  9.66273e-08   1.99830e+00      1.59849e-03      1.34682e-03
9.22              8.30              9.71640e-06  3.23351e-07  9.66273e-08   1.99830e+00      1.59812e-03      1.34682e-03
9.22              8.35              9.71640e-06  3.22742e-07  9.66273e-08   1.99820e+00      1.59776e-03      1.34682e-03
9.22              8.40              9.71640e-06  3.22086e-07  9.66273e-08   1.99810e+00      1.59739e-03      1.34682e-03
9.22              8.45              9.71560e-06  3.21381e-07  9.66273e-08   1.99770e+00      1.59555e-03      1.34620e-03
9.22              8.50              9.71560e-06  3.20628e-07  9.66273e-08   1.99730e+00      1.59371e-03      1.34558e-03
9.22              8.55              9.71560e-06  3.19810e-07  9.66273e-08   1.99680e+00      1.59115e-03      1.34496e-03
9.22              8.60              9.71560e-06  3.18929e-07  9.66273e-08   1.99610e+00      1.58749e-03      1.34403e-03
9.22              8.65              9.71480e-06  3.18000e-07  9.66273e-08   1.99510e+00      1.58238e-03      1.34249e-03
9.22              8.70              9.71480e-06  3.16991e-07  9.66273e-08   1.99400e+00      1.57729e-03      1.34094e-03
9.22              8.75              9.71400e-06  3.15901e-07  9.66273e-08   1.99270e+00      1.57076e-03      1.33878e-03
9.22              8.80              9.71400e-06  3.14748e-07  9.66273e-08   1.99140e+00      1.56427e-03      1.33724e-03
9.22              8.85              9.71320e-06  3.13514e-07  9.66273e-08   1.98990e+00      1.55708e-03      1.33509e-03
9.22              8.90              9.71239e-06  3.12184e-07  9.66273e-08   1.98830e+00      1.54957e-03      1.33294e-03
9.22              8.95              9.71159e-06  3.10758e-07  9.66273e-08   1.98680e+00      1.54245e-03      1.33079e-03
9.22              9.00              9.70983e-06  3.09252e-07  9.66273e-08   1.98520e+00      1.53501e-03      1.32865e-03
9.22              9.05              9.70823e-06  3.07634e-07  9.66273e-08   1.98380e+00      1.52795e-03      1.32682e-03
9.22              9.10              9.70663e-06  3.05904e-07  9.66273e-08   1.98250e+00      1.52234e-03      1.32559e-03
9.22              9.15              9.70342e-06  3.04045e-07  9.66273e-08   1.98120e+00      1.51639e-03      1.32407e-03
9.22              9.20              9.70006e-06  3.02090e-07  9.66273e-08   1.98020e+00      1.51151e-03      1.32315e-03
9.22              9.25              9.69605e-06  2.99992e-07  9.66273e-08   1.97940e+00      1.50803e-03      1.32285e-03
9.22              9.30              9.69109e-06  2.97765e-07  9.66273e-08   1.97880e+00      1.50595e-03      1.32346e-03
9.22              9.35              9.68452e-06  2.95409e-07  9.66273e-08   1.97850e+00      1.50491e-03      1.32437e-03
9.22              9.40              9.67635e-06  2.92894e-07  9.66273e-08   1.97840e+00      1.50560e-03      1.32620e-03
9.22              9.45              9.66577e-06  2.90234e-07  9.66273e-08   1.97870e+00      1.50768e-03      1.32896e-03
9.22              9.50              9.65263e-06  2.87414e-07  9.66273e-08   1.97940e+00      1.51220e-03      1.33325e-03
9.22              9.55              9.63533e-06  2.84434e-07  9.66273e-08   1.98040e+00      1.51883e-03      1.33878e-03
9.22              9.60              9.61498e-06  2.81294e-07  9.66273e-08   1.98210e+00      1.52971e-03      1.34682e-03
9.22              9.65              9.58871e-06  2.77978e-07  9.66273e-08   1.98440e+00      1.54387e-03      1.35710e-03
9.24              7.00              9.86236e-06  3.35079e-07  9.81173e-08   2.02290e+00      1.70181e-03      1.42597e-03
9.24              7.20              9.86476e-06  3.34711e-07  9.81173e-08   2.02330e+00      1.70338e-03      1.42728e-03
9.24              7.40              9.86733e-06  3.34214e-07  9.81173e-08   2.02420e+00      1.70770e-03      1.43024e-03
9.24              7.60              9.86733e-06  3.33509e-07  9.81173e-08   2.02440e+00      1.70848e-03      1.43123e-03
9.24              7.80              9.86636e-06  3.32564e-07  9.81173e-08   2.02440e+00      1.70888e-03      1.43123e-03
9.24              8.00              9.86556e-06  3.31282e-07  9.81173e-08   2.02430e+00      1.70848e-03      1.43090e-03
9.24              8.05              9.86556e-06  3.30882e-07  9.81173e-08   2.02430e+00      1.70848e-03      1.43090e-03
9.24              8.10              9.86556e-06  3.30465e-07  9.81173e-08   2.02440e+00      1.70848e-03      1.43090e-03
9.24              8.15              9.86556e-06  3.30016e-07  9.81173e-08   2.02440e+00      1.70888e-03      1.43090e-03
9.24              8.20              9.86556e-06  3.29520e-07  9.81173e-08   2.02440e+00      1.70888e-03      1.43123e-03
9.24              8.25              9.86556e-06  3.28991e-07  9.81173e-08   2.02440e+00      1.70888e-03      1.43123e-03
9.24              8.30              9.86556e-06  3.28430e-07  9.81173e-08   2.02440e+00      1.70888e-03      1.43123e-03
9.24              8.35              9.86556e-06  3.27821e-07  9.81173e-08   2.02430e+00      1.70848e-03      1.43123e-03
9.24              8.40              9.86556e-06  3.27148e-07  9.81173e-08   2.02420e+00      1.70770e-03      1.43090e-03
9.24              8.45              9.86476e-06  3.26443e-07  9.81173e-08   2.02380e+00      1.70573e-03      1.43024e-03
9.24              8.50              9.86476e-06  3.25690e-07  9.81173e-08   2.02340e+00      1.70377e-03      1.42992e-03
9.24              8.55              9.86476e-06  3.24873e-07  9.81173e-08   2.02290e+00      1.70102e-03      1.42893e-03
9.24              8.60              9.86476e-06  3.23992e-07  9.81173e-08   2.02220e+00      1.69711e-03      1.42794e-03
9.24              8.65              9.86476e-06  3.23047e-07  9.81173e-08   2.02130e+00      1.69282e-03      1.42696e-03
9.24              8.70              9.86396e-06  3.22038e-07  9.81173e-08   2.02010e+00      1.68659e-03      1.42499e-03
9.24              8.75              9.86396e-06  3.20948e-07  9.81173e-08   2.01890e+00      1.68000e-03      1.42302e-03
9.24              8.80              9.86316e-06  3.19778e-07  9.81173e-08   2.01750e+00      1.67267e-03      1.42073e-03
9.24              8.85              9.86236e-06  3.18529e-07  9.81173e-08   2.01600e+00      1.66499e-03      1.41844e-03
9.24              8.90              9.86156e-06  3.17199e-07  9.81173e-08   2.01440e+00      1.65695e-03      1.41615e-03
9.24              8.95              9.86076e-06  3.15773e-07  9.81173e-08   2.01290e+00      1.64934e-03      1.41420e-03
9.24              9.00              9.85899e-06  3.14235e-07  9.81173e-08   2.01140e+00      1.64138e-03      1.41192e-03
9.24              9.05              9.85739e-06  3.12617e-07  9.81173e-08   2.00990e+00      1.63422e-03      1.40997e-03
9.24              9.10              9.85579e-06  3.10870e-07  9.81173e-08   2.00870e+00      1.62784e-03      1.40867e-03
9.24              9.15              9.85339e-06  3.09012e-07  9.81173e-08   2.00750e+00      1.62185e-03      1.40738e-03
9.24              9.20              9.85002e-06  3.07041e-07  9.81173e-08   2.00650e+00      1.61700e-03      1.40640e-03
9.24              9.25              9.84602e-06  3.04926e-07  9.81173e-08   2.00560e+00      1.61328e-03      1.40608e-03
9.24              9.30              9.84025e-06  3.02683e-07  9.81173e-08   2.00490e+00      1.60994e-03      1.40608e-03
9.24              9.35              9.83368e-06  3.00312e-07  9.81173e-08   2.00450e+00      1.60883e-03      1.40705e-03
9.24              9.40              9.82551e-06  2.97781e-07  9.81173e-08   2.00450e+00      1.60920e-03      1.40900e-03
9.24              9.45              9.81574e-06  2.95089e-07  9.81173e-08   2.00480e+00      1.61217e-03      1.41225e-03
9.24              9.50              9.80260e-06  2.92253e-07  9.81173e-08   2.00540e+00      1.61663e-03      1.41648e-03
9.24              9.55              9.78626e-06  2.89257e-07  9.81173e-08   2.00650e+00      1.62409e-03      1.42269e-03
9.24              9.60              9.76575e-06  2.86085e-07  9.81173e-08   2.00810e+00      1.63497e-03      1.43090e-03
9.24              9.65              9.73947e-06  2.82736e-07  9.81173e-08   2.01030e+00      1.64934e-03      1.44115e-03
9.26              7.00              1.00263e-05  3.40270e-07  9.96233e-08   2.04920e+00      1.82058e-03      1.51604e-03
9.26              7.20              1.00245e-05  3.39902e-07  9.96233e-08   2.04940e+00      1.82142e-03      1.51674e-03
9.26              7.40              1.00229e-05  3.39405e-07  9.96233e-08   2.04970e+00      1.82268e-03      1.51779e-03
9.26              7.60              1.00205e-05  3.38700e-07  9.96233e-08   2.04990e+00      1.82394e-03      1.51848e-03
9.26              7.80              1.00181e-05  3.37755e-07  9.96233e-08   2.05010e+00      1.82478e-03      1.51918e-03
9.26              8.00              1.00171e-05  3.36457e-07  9.96233e-08   2.05030e+00      1.82604e-03      1.51988e-03
9.26              8.05              1.00171e-05  3.36057e-07  9.96233e-08   2.05040e+00      1.82646e-03      1.52023e-03
9.26              8.10              1.00171e-05  3.35640e-07  9.96233e-08   2.05040e+00      1.82688e-03      1.52058e-03
9.26              8.15              1.00171e-05  3.35175e-07  9.96233e-08   2.05050e+00      1.82688e-03      1.52058e-03
9.26              8.20              1.00171e-05  3.34679e-07  9.96233e-08   2.05050e+00      1.82730e-03      1.52093e-03
9.26              8.25              1.00171e-05  3.34150e-07  9.96233e-08   2.05060e+00      1.82730e-03      1.52093e-03
9.26              8.30              1.00171e-05  3.33589e-07  9.96233e-08   2.05050e+00      1.82730e-03      1.52093e-03
9.26              8.35              1.00171e-05  3.32964e-07  9.96233e-08   2.05050e+00      1.82688e-03      1.52093e-03
9.26              8.40              1.00171e-05  3.32307e-07  9.96233e-08   2.05030e+00      1.82604e-03      1.52093e-03
9.26              8.45              1.00171e-05  3.31602e-07  9.96233e-08   2.05010e+00      1.82478e-03      1.52058e-03
9.26              8.50              1.00163e-05  3.30833e-07  9.96233e-08   2.04960e+00      1.82184e-03      1.51953e-03
9.26              8.55              1.00163e-05  3.30000e-07  9.96233e-08   2.04910e+00      1.81891e-03      1.51883e-03
9.26              8.60              1.00163e-05  3.29119e-07  9.96233e-08   2.04840e+00      1.81514e-03      1.51779e-03
9.26              8.65              1.00163e-05  3.28174e-07  9.96233e-08   2.04750e+00      1.81013e-03      1.51639e-03
9.26              8.70              1.00155e-05  3.27148e-07  9.96233e-08   2.04630e+00      1.80348e-03      1.51429e-03
9.26              8.75              1.00155e-05  3.26059e-07  9.96233e-08   2.04510e+00      1.79684e-03      1.51255e-03
9.26              8.80              1.00147e-05  3.24889e-07  9.96233e-08   2.04370e+00      1.78900e-03      1.51012e-03
9.26              8.85              1.00139e-05  3.23640e-07  9.96233e-08   2.04220e+00      1.78078e-03      1.50768e-03
9.26              8.90              1.00131e-05  3.22294e-07  9.96233e-08   2.04060e+00      1.77219e-03      1.50526e-03
9.26              8.95              1.00123e-05  3.20852e-07  9.96233e-08   2.03910e+00      1.76405e-03      1.50283e-03
9.26              9.00              1.00115e-05  3.19314e-07  9.96233e-08   2.03770e+00      1.75594e-03      1.50110e-03
