!27Si (5/2+, 1/2+, 3/2+)  -> 27Al       e-capture,  with screening effects
!GT+F   USDB              Q=4.8124 MeV
!Experimental data are used.
!
!Log(rhoY)        Log(T)            mu           dQ           Vs           Log(e-cap-rate)   nu-energy-loss   gamma-energy
!g/cm^3           K                 erg          erg          erg          Log(1/s)          erg/s            erg/s
8.30              8.15              4.85027e-06  1.50813e-07  4.48289e-08   4.63010e-01      2.88942e-05      1.83004e-06
8.30              8.20              4.85011e-06  1.50428e-07  4.48289e-08   4.63030e-01      2.89008e-05      1.83025e-06
8.30              8.25              4.85011e-06  1.50012e-07  4.48289e-08   4.63060e-01      2.89008e-05      1.83059e-06
8.30              8.30              4.84995e-06  1.49563e-07  4.48289e-08   4.63120e-01      2.89075e-05      1.83107e-06
8.30              8.35              4.84979e-06  1.49083e-07  4.48289e-08   4.63170e-01      2.89141e-05      1.83154e-06
8.30              8.40              4.84963e-06  1.48570e-07  4.48289e-08   4.63250e-01      2.89208e-05      1.83216e-06
8.30              8.45              4.84947e-06  1.48025e-07  4.48289e-08   4.63320e-01      2.89275e-05      1.83282e-06
8.30              8.50              4.84915e-06  1.47432e-07  4.48289e-08   4.63430e-01      2.89408e-05      1.83369e-06
8.30              8.55              4.84883e-06  1.46807e-07  4.48289e-08   4.63540e-01      2.89475e-05      1.83466e-06
8.30              8.60              4.84851e-06  1.46119e-07  4.48289e-08   4.63680e-01      2.89608e-05      1.83581e-06
8.30              8.65              4.84787e-06  1.45398e-07  4.48289e-08   4.63820e-01      2.89741e-05      1.83706e-06
8.30              8.70              4.84723e-06  1.44628e-07  4.48289e-08   4.64010e-01      2.89942e-05      1.83866e-06
8.30              8.75              4.84642e-06  1.43811e-07  4.48289e-08   4.64230e-01      2.90142e-05      1.84056e-06
8.30              8.80              4.84530e-06  1.42930e-07  4.48289e-08   4.64480e-01      2.90409e-05      1.84280e-06
8.30              8.85              4.84402e-06  1.42001e-07  4.48289e-08   4.64770e-01      2.90744e-05      1.84540e-06
8.30              8.90              4.84226e-06  1.41008e-07  4.48289e-08   4.65150e-01      2.91079e-05      1.84875e-06
8.30              8.95              4.84018e-06  1.39950e-07  4.48289e-08   4.65590e-01      2.91548e-05      1.85275e-06
8.30              9.00              4.83745e-06  1.38813e-07  4.48289e-08   4.66120e-01      2.92086e-05      1.85769e-06
8.30              9.05              4.83409e-06  1.37627e-07  4.48289e-08   4.66790e-01      2.92759e-05      1.86406e-06
8.30              9.10              4.82992e-06  1.36361e-07  4.48289e-08   4.67610e-01      2.93637e-05      1.87232e-06
8.30              9.15              4.82447e-06  1.35031e-07  4.48289e-08   4.68650e-01      2.94653e-05      1.88351e-06
8.30              9.20              4.81791e-06  1.33606e-07  4.48289e-08   4.69970e-01      2.96013e-05      1.89895e-06
8.30              9.25              4.80941e-06  1.32115e-07  4.48289e-08   4.71630e-01      2.97653e-05      1.92065e-06
8.30              9.30              4.79868e-06  1.30545e-07  4.48289e-08   4.73740e-01      2.99785e-05      1.95116e-06
8.30              9.35              4.78538e-06  1.28879e-07  4.48289e-08   4.76380e-01      3.02490e-05      1.99367e-06
8.30              9.40              4.76840e-06  1.27133e-07  4.48289e-08   4.79720e-01      3.05922e-05      2.05206e-06
8.30              9.45              4.74725e-06  1.25290e-07  4.48289e-08   4.83880e-01      3.10249e-05      2.13045e-06
8.30              9.50              4.72049e-06  1.23368e-07  4.48289e-08   4.88990e-01      3.15581e-05      2.23280e-06
8.30              9.55              4.68685e-06  1.21365e-07  4.48289e-08   4.95240e-01      3.22337e-05      2.36353e-06
8.30              9.60              4.64455e-06  1.19250e-07  4.48289e-08   5.02840e-01      3.30758e-05      2.52703e-06
8.30              9.65              4.59120e-06  1.17071e-07  4.48289e-08   5.11980e-01      3.41201e-05      2.72766e-06
8.32              7.00              4.91340e-06  1.57334e-07  4.55178e-08   4.87450e-01      3.07122e-05      1.95459e-06
8.32              7.20              4.91516e-06  1.57029e-07  4.55178e-08   4.87440e-01      3.07122e-05      1.95462e-06
8.32              7.40              4.91804e-06  1.56613e-07  4.55178e-08   4.87410e-01      3.07051e-05      1.95459e-06
8.32              7.60              4.92077e-06  1.56036e-07  4.55178e-08   4.87590e-01      3.07192e-05      1.95572e-06
8.32              7.80              4.92237e-06  1.55267e-07  4.55178e-08   4.87790e-01      3.07405e-05      1.95702e-06
8.32              8.00              4.92301e-06  1.54210e-07  4.55178e-08   4.87740e-01      3.07405e-05      1.95712e-06
8.32              8.05              4.92317e-06  1.53905e-07  4.55178e-08   4.87730e-01      3.07405e-05      1.95721e-06
8.32              8.10              4.92317e-06  1.53569e-07  4.55178e-08   4.87730e-01      3.07405e-05      1.95729e-06
8.32              8.15              4.92317e-06  1.53200e-07  4.55178e-08   4.87740e-01      3.07405e-05      1.95752e-06
8.32              8.20              4.92301e-06  1.52816e-07  4.55178e-08   4.87760e-01      3.07475e-05      1.95775e-06
8.32              8.25              4.92301e-06  1.52399e-07  4.55178e-08   4.87790e-01      3.07475e-05      1.95812e-06
8.32              8.30              4.92285e-06  1.51950e-07  4.55178e-08   4.87850e-01      3.07546e-05      1.95863e-06
8.32              8.35              4.92269e-06  1.51454e-07  4.55178e-08   4.87900e-01      3.07617e-05      1.95913e-06
8.32              8.40              4.92253e-06  1.50941e-07  4.55178e-08   4.87980e-01      3.07688e-05      1.95979e-06
8.32              8.45              4.92237e-06  1.50396e-07  4.55178e-08   4.88080e-01      3.07759e-05      1.96062e-06
8.32              8.50              4.92221e-06  1.49787e-07  4.55178e-08   4.88180e-01      3.07900e-05      1.96154e-06
8.32              8.55              4.92173e-06  1.49163e-07  4.55178e-08   4.88270e-01      3.07971e-05      1.96241e-06
8.32              8.60              4.92141e-06  1.48474e-07  4.55178e-08   4.88400e-01      3.08113e-05      1.96362e-06
8.32              8.65              4.92093e-06  1.47753e-07  4.55178e-08   4.88560e-01      3.08255e-05      1.96508e-06
8.32              8.70              4.92028e-06  1.46984e-07  4.55178e-08   4.88740e-01      3.08468e-05      1.96674e-06
8.32              8.75              4.91932e-06  1.46151e-07  4.55178e-08   4.88960e-01      3.08681e-05      1.96874e-06
8.32              8.80              4.91836e-06  1.45269e-07  4.55178e-08   4.89200e-01      3.08966e-05      1.97106e-06
8.32              8.85              4.91708e-06  1.44324e-07  4.55178e-08   4.89510e-01      3.09322e-05      1.97392e-06
8.32              8.90              4.91532e-06  1.43331e-07  4.55178e-08   4.89880e-01      3.09678e-05      1.97741e-06
8.32              8.95              4.91323e-06  1.42257e-07  4.55178e-08   4.90300e-01      3.10178e-05      1.98157e-06
8.32              9.00              4.91067e-06  1.41120e-07  4.55178e-08   4.90840e-01      3.10749e-05      1.98687e-06
8.32              9.05              4.90731e-06  1.39918e-07  4.55178e-08   4.91480e-01      3.11394e-05      1.99348e-06
8.32              9.10              4.90314e-06  1.38652e-07  4.55178e-08   4.92320e-01      3.12328e-05      2.00237e-06
8.32              9.15              4.89785e-06  1.37307e-07  4.55178e-08   4.93320e-01      3.13408e-05      2.01402e-06
8.32              9.20              4.89129e-06  1.35881e-07  4.55178e-08   4.94640e-01      3.14855e-05      2.03044e-06
8.32              9.25              4.88295e-06  1.34359e-07  4.55178e-08   4.96260e-01      3.16600e-05      2.05320e-06
8.32              9.30              4.87254e-06  1.32772e-07  4.55178e-08   4.98340e-01      3.18794e-05      2.08540e-06
8.32              9.35              4.85924e-06  1.31106e-07  4.55178e-08   5.00960e-01      3.21670e-05      2.13030e-06
8.32              9.40              4.84274e-06  1.29344e-07  4.55178e-08   5.04250e-01      3.25245e-05      2.19190e-06
8.32              9.45              4.82175e-06  1.27485e-07  4.55178e-08   5.08330e-01      3.29694e-05      2.27442e-06
8.32              9.50              4.79547e-06  1.25547e-07  4.55178e-08   5.13390e-01      3.35359e-05      2.38254e-06
8.32              9.55              4.76231e-06  1.23512e-07  4.55178e-08   5.19550e-01      3.42382e-05      2.52029e-06
8.32              9.60              4.72065e-06  1.21397e-07  4.55178e-08   5.27060e-01      3.51245e-05      2.69265e-06
8.32              9.65              4.66810e-06  1.19170e-07  4.55178e-08   5.36080e-01      3.62168e-05      2.90403e-06
8.34              7.00              5.00472e-06  1.59769e-07  4.62068e-08   5.15970e-01      3.29845e-05      2.11271e-06
8.34              7.20              5.00376e-06  1.59465e-07  4.62068e-08   5.15430e-01      3.29390e-05      2.10970e-06
8.34              7.40              5.00216e-06  1.59048e-07  4.62068e-08   5.14200e-01      3.28405e-05      2.10271e-06
8.34              7.60              5.00023e-06  1.58471e-07  4.62068e-08   5.13080e-01      3.27499e-05      2.09648e-06
8.34              7.80              4.99847e-06  1.57686e-07  4.62068e-08   5.12600e-01      3.27122e-05      2.09397e-06
8.34              8.00              4.99767e-06  1.56645e-07  4.62068e-08   5.12470e-01      3.27047e-05      2.09363e-06
8.34              8.05              4.99751e-06  1.56324e-07  4.62068e-08   5.12460e-01      3.27047e-05      2.09368e-06
8.34              8.10              4.99735e-06  1.55988e-07  4.62068e-08   5.12480e-01      3.27047e-05      2.09392e-06
8.34              8.15              4.99735e-06  1.55619e-07  4.62068e-08   5.12510e-01      3.27122e-05      2.09421e-06
8.34              8.20              4.99719e-06  1.55235e-07  4.62068e-08   5.12540e-01      3.27122e-05      2.09460e-06
8.34              8.25              4.99719e-06  1.54802e-07  4.62068e-08   5.12590e-01      3.27198e-05      2.09508e-06
8.34              8.30              4.99703e-06  1.54354e-07  4.62068e-08   5.12660e-01      3.27273e-05      2.09566e-06
8.34              8.35              4.99687e-06  1.53873e-07  4.62068e-08   5.12710e-01      3.27349e-05      2.09619e-06
8.34              8.40              4.99671e-06  1.53344e-07  4.62068e-08   5.12790e-01      3.27424e-05      2.09691e-06
8.34              8.45              4.99655e-06  1.52800e-07  4.62068e-08   5.12860e-01      3.27499e-05      2.09764e-06
8.34              8.50              4.99623e-06  1.52191e-07  4.62068e-08   5.12960e-01      3.27575e-05      2.09860e-06
8.34              8.55              4.99591e-06  1.51550e-07  4.62068e-08   5.13070e-01      3.27726e-05      2.09967e-06
8.34              8.60              4.99543e-06  1.50877e-07  4.62068e-08   5.13200e-01      3.27877e-05      2.10092e-06
8.34              8.65              4.99495e-06  1.50140e-07  4.62068e-08   5.13360e-01      3.28028e-05      2.10247e-06
8.34              8.70              4.99431e-06  1.49355e-07  4.62068e-08   5.13530e-01      3.28254e-05      2.10422e-06
8.34              8.75              4.99350e-06  1.48522e-07  4.62068e-08   5.13740e-01      3.28481e-05      2.10630e-06
8.34              8.80              4.99254e-06  1.47641e-07  4.62068e-08   5.13980e-01      3.28784e-05      2.10873e-06
8.34              8.85              4.99126e-06  1.46679e-07  4.62068e-08   5.14300e-01      3.29087e-05      2.11184e-06
8.34              8.90              4.98966e-06  1.45686e-07  4.62068e-08   5.14660e-01      3.29542e-05      2.11549e-06
8.34              8.95              4.98742e-06  1.44612e-07  4.62068e-08   5.15070e-01      3.29997e-05      2.11983e-06
8.34              9.00              4.98501e-06  1.43459e-07  4.62068e-08   5.15610e-01      3.30606e-05      2.12550e-06
8.34              9.05              4.98165e-06  1.42257e-07  4.62068e-08   5.16250e-01      3.31368e-05      2.13256e-06
8.34              9.10              4.97764e-06  1.40976e-07  4.62068e-08   5.17060e-01      3.32285e-05      2.14181e-06
8.34              9.15              4.97236e-06  1.39614e-07  4.62068e-08   5.18080e-01      3.33434e-05      2.15422e-06
8.34              9.20              4.96579e-06  1.38172e-07  4.62068e-08   5.19340e-01      3.34896e-05      2.17135e-06
8.34              9.25              4.95762e-06  1.36650e-07  4.62068e-08   5.20950e-01      3.36752e-05      2.19548e-06
8.34              9.30              4.94736e-06  1.35047e-07  4.62068e-08   5.23000e-01      3.39086e-05      2.22941e-06
8.34              9.35              4.93438e-06  1.33365e-07  4.62068e-08   5.25580e-01      3.42066e-05      2.27672e-06
8.34              9.40              4.91804e-06  1.31587e-07  4.62068e-08   5.28820e-01      3.45788e-05      2.34170e-06
8.34              9.45              4.89737e-06  1.29712e-07  4.62068e-08   5.32870e-01      3.50518e-05      2.42890e-06
8.34              9.50              4.87142e-06  1.27758e-07  4.62068e-08   5.37840e-01      3.56460e-05      2.54279e-06
8.34              9.55              4.83889e-06  1.25707e-07  4.62068e-08   5.43940e-01      3.63840e-05      2.68825e-06
8.34              9.60              4.79772e-06  1.23560e-07  4.62068e-08   5.51320e-01      3.73001e-05      2.86979e-06
8.34              9.65              4.74613e-06  1.21333e-07  4.62068e-08   5.60230e-01      3.84512e-05      3.09250e-06
8.36              7.00              5.07618e-06  1.62252e-07  4.69117e-08   5.37170e-01      3.47865e-05      2.23852e-06
8.36              7.20              5.07473e-06  1.61948e-07  4.69117e-08   5.37170e-01      3.47865e-05      2.23857e-06
8.36              7.40              5.07265e-06  1.61515e-07  4.69117e-08   5.36870e-01      3.47625e-05      2.23687e-06
8.36              7.60              5.07153e-06  1.60939e-07  4.69117e-08   5.36290e-01      3.47145e-05      2.23352e-06
8.36              7.80              5.07201e-06  1.60170e-07  4.69117e-08   5.36410e-01      3.47225e-05      2.23455e-06
8.36              8.00              5.07249e-06  1.59112e-07  4.69117e-08   5.36970e-01      3.47785e-05      2.23831e-06
8.36              8.05              5.07265e-06  1.58792e-07  4.69117e-08   5.37110e-01      3.47865e-05      2.23929e-06
8.36              8.10              5.07265e-06  1.58439e-07  4.69117e-08   5.37210e-01      3.47945e-05      2.24006e-06
8.36              8.15              5.07249e-06  1.58087e-07  4.69117e-08   5.37280e-01      3.48025e-05      2.24068e-06
8.36              8.20              5.07249e-06  1.57686e-07  4.69117e-08   5.37370e-01      3.48185e-05      2.24141e-06
8.36              8.25              5.07249e-06  1.57270e-07  4.69117e-08   5.37440e-01      3.48185e-05      2.24202e-06
8.36              8.30              5.07233e-06  1.56805e-07  4.69117e-08   5.37510e-01      3.48265e-05      2.24270e-06
8.36              8.35              5.07217e-06  1.56324e-07  4.69117e-08   5.37570e-01      3.48346e-05      2.24332e-06
8.36              8.40              5.07201e-06  1.55796e-07  4.69117e-08   5.37640e-01      3.48426e-05      2.24404e-06
8.36              8.45              5.07185e-06  1.55235e-07  4.69117e-08   5.37740e-01      3.48586e-05      2.24497e-06
8.36              8.50              5.07153e-06  1.54626e-07  4.69117e-08   5.37840e-01      3.48667e-05      2.24600e-06
8.36              8.55              5.07121e-06  1.53985e-07  4.69117e-08   5.37950e-01      3.48827e-05      2.24714e-06
8.36              8.60              5.07089e-06  1.53296e-07  4.69117e-08   5.38080e-01      3.48988e-05      2.24849e-06
8.36              8.65              5.07041e-06  1.52559e-07  4.69117e-08   5.38230e-01      3.49149e-05      2.25004e-06
8.36              8.70              5.06977e-06  1.51774e-07  4.69117e-08   5.38400e-01      3.49390e-05      2.25191e-06
8.36              8.75              5.06897e-06  1.50941e-07  4.69117e-08   5.38610e-01      3.49631e-05      2.25409e-06
8.36              8.80              5.06784e-06  1.50044e-07  4.69117e-08   5.38830e-01      3.49873e-05      2.25663e-06
8.36              8.85              5.06656e-06  1.49083e-07  4.69117e-08   5.39140e-01      3.50276e-05      2.25991e-06
8.36              8.90              5.06496e-06  1.48073e-07  4.69117e-08   5.39490e-01      3.50680e-05      2.26371e-06
8.36              8.95              5.06288e-06  1.46984e-07  4.69117e-08   5.39910e-01      3.51164e-05      2.26835e-06
8.36              9.00              5.06031e-06  1.45846e-07  4.69117e-08   5.40430e-01      3.51812e-05      2.27426e-06
8.36              9.05              5.05711e-06  1.44628e-07  4.69117e-08   5.41080e-01      3.52623e-05      2.28176e-06
8.36              9.10              5.05310e-06  1.43331e-07  4.69117e-08   5.41880e-01      3.53598e-05      2.29156e-06
8.36              9.15              5.04798e-06  1.41953e-07  4.69117e-08   5.42850e-01      3.54822e-05      2.30457e-06
8.36              9.20              5.04157e-06  1.40511e-07  4.69117e-08   5.44120e-01      3.56296e-05      2.32274e-06
8.36              9.25              5.03356e-06  1.38973e-07  4.69117e-08   5.45700e-01      3.58270e-05      2.34812e-06
8.36              9.30              5.02330e-06  1.37355e-07  4.69117e-08   5.47720e-01      3.60753e-05      2.38397e-06
8.36              9.35              5.01065e-06  1.35656e-07  4.69117e-08   5.50270e-01      3.63840e-05      2.43400e-06
8.36              9.40              4.99447e-06  1.33862e-07  4.69117e-08   5.53470e-01      3.67799e-05      2.50254e-06
8.36              9.45              4.97428e-06  1.31987e-07  4.69117e-08   5.57470e-01      3.72744e-05      2.59460e-06
8.36              9.50              4.94864e-06  1.30001e-07  4.69117e-08   5.62380e-01      3.78888e-05      2.71475e-06
8.36              9.55              4.91660e-06  1.27934e-07  4.69117e-08   5.68370e-01      3.86643e-05      2.86801e-06
8.36              9.60              4.87606e-06  1.25771e-07  4.69117e-08   5.75660e-01      3.96288e-05      3.05943e-06
8.36              9.65              4.82528e-06  1.23512e-07  4.69117e-08   5.84450e-01      4.08329e-05      3.29420e-06
8.38              7.00              5.15036e-06  1.64768e-07  4.76327e-08   5.58070e-01      3.66531e-05      2.36985e-06
8.38              7.20              5.15020e-06  1.64463e-07  4.76327e-08   5.58320e-01      3.66784e-05      2.37159e-06
8.38              7.40              5.15004e-06  1.64031e-07  4.76327e-08   5.59080e-01      3.67545e-05      2.37668e-06
8.38              7.60              5.14972e-06  1.63454e-07  4.76327e-08   5.60260e-01      3.68647e-05      2.38463e-06
8.38              7.80              5.14940e-06  1.62669e-07  4.76327e-08   5.61300e-01      3.69582e-05      2.39172e-06
8.38              8.00              5.14924e-06  1.61612e-07  4.76327e-08   5.61970e-01      3.70263e-05      2.39652e-06
8.38              8.05              5.14908e-06  1.61291e-07  4.76327e-08   5.62060e-01      3.70348e-05      2.39729e-06
8.38              8.10              5.14908e-06  1.60939e-07  4.76327e-08   5.62140e-01      3.70434e-05      2.39795e-06
8.38              8.15              5.14908e-06  1.60570e-07  4.76327e-08   5.62240e-01      3.70519e-05      2.39878e-06
8.38              8.20              5.14892e-06  1.60186e-07  4.76327e-08   5.62310e-01      3.70604e-05      2.39939e-06
8.38              8.25              5.14892e-06  1.59753e-07  4.76327e-08   5.62370e-01      3.70690e-05      2.40000e-06
8.38              8.30              5.14875e-06  1.59288e-07  4.76327e-08   5.62440e-01      3.70775e-05      2.40071e-06
8.38              8.35              5.14859e-06  1.58808e-07  4.76327e-08   5.62500e-01      3.70860e-05      2.40138e-06
8.38              8.40              5.14843e-06  1.58279e-07  4.76327e-08   5.62570e-01      3.70946e-05      2.40215e-06
8.38              8.45              5.14827e-06  1.57718e-07  4.76327e-08   5.62670e-01      3.71031e-05      2.40315e-06
8.38              8.50              5.14811e-06  1.57109e-07  4.76327e-08   5.62770e-01      3.71202e-05      2.40420e-06
8.38              8.55              5.14779e-06  1.56469e-07  4.76327e-08   5.62870e-01      3.71288e-05      2.40542e-06
8.38              8.60              5.14731e-06  1.55764e-07  4.76327e-08   5.63000e-01      3.71459e-05      2.40680e-06
8.38              8.65              5.14683e-06  1.55027e-07  4.76327e-08   5.63150e-01      3.71630e-05      2.40847e-06
8.38              8.70              5.14619e-06  1.54242e-07  4.76327e-08   5.63310e-01      3.71886e-05      2.41041e-06
8.38              8.75              5.14539e-06  1.53392e-07  4.76327e-08   5.63510e-01      3.72143e-05      2.41268e-06
8.38              8.80              5.14443e-06  1.52495e-07  4.76327e-08   5.63760e-01      3.72486e-05      2.41552e-06
8.38              8.85              5.14315e-06  1.51534e-07  4.76327e-08   5.64060e-01      3.72830e-05      2.41897e-06
8.38              8.90              5.14155e-06  1.50508e-07  4.76327e-08   5.64390e-01      3.73259e-05      2.42293e-06
8.38              8.95              5.13962e-06  1.49419e-07  4.76327e-08   5.64820e-01      3.73861e-05      2.42795e-06
8.38              9.00              5.13706e-06  1.48265e-07  4.76327e-08   5.65320e-01      3.74464e-05      2.43411e-06
8.38              9.05              5.13385e-06  1.47032e-07  4.76327e-08   5.65970e-01      3.75328e-05      2.44214e-06
8.38              9.10              5.12985e-06  1.45718e-07  4.76327e-08   5.66740e-01      3.76366e-05      2.45234e-06
8.38              9.15              5.12488e-06  1.44340e-07  4.76327e-08   5.67730e-01      3.77581e-05      2.46621e-06
8.38              9.20              5.11863e-06  1.42882e-07  4.76327e-08   5.68970e-01      3.79237e-05      2.48542e-06
8.38              9.25              5.11062e-06  1.41344e-07  4.76327e-08   5.70510e-01      3.81250e-05      2.51206e-06
8.38              9.30              5.10053e-06  1.39710e-07  4.76327e-08   5.72510e-01      3.83805e-05      2.54994e-06
8.38              9.35              5.08803e-06  1.37995e-07  4.76327e-08   5.75020e-01      3.87089e-05      2.60268e-06
8.38              9.40              5.07217e-06  1.36185e-07  4.76327e-08   5.78200e-01      3.91210e-05      2.67523e-06
8.38              9.45              5.05214e-06  1.34278e-07  4.76327e-08   5.82120e-01      3.96379e-05      2.77230e-06
8.38              9.50              5.02715e-06  1.32292e-07  4.76327e-08   5.86970e-01      4.02912e-05      2.89915e-06
8.38              9.55              4.99543e-06  1.30193e-07  4.76327e-08   5.92880e-01      4.10970e-05      3.06077e-06
8.38              9.60              4.95553e-06  1.28014e-07  4.76327e-08   6.00080e-01      4.21124e-05      3.26272e-06
8.38              9.65              4.90554e-06  1.25739e-07  4.76327e-08   6.08750e-01      4.33721e-05      3.51011e-06
8.40              7.00              5.22438e-06  1.67331e-07  4.83537e-08   5.88490e-01      3.95649e-05      2.57567e-06
8.40              7.20              5.22518e-06  1.67011e-07  4.83537e-08   5.88760e-01      3.95923e-05      2.57769e-06
8.40              7.40              5.22662e-06  1.66594e-07  4.83537e-08   5.88980e-01      3.96196e-05      2.57935e-06
8.40              7.60              5.22774e-06  1.66002e-07  4.83537e-08   5.88550e-01      3.95740e-05      2.57650e-06
8.40              7.80              5.22742e-06  1.65216e-07  4.83537e-08   5.87690e-01      3.94921e-05      2.57075e-06
8.40              8.00              5.22694e-06  1.64143e-07  4.83537e-08   5.87300e-01      3.94558e-05      2.56845e-06
8.40              8.05              5.22678e-06  1.63823e-07  4.83537e-08   5.87280e-01      3.94558e-05      2.56845e-06
8.40              8.10              5.22678e-06  1.63486e-07  4.83537e-08   5.87280e-01      3.94558e-05      2.56856e-06
8.40              8.15              5.22678e-06  1.63118e-07  4.83537e-08   5.87320e-01      3.94648e-05      2.56898e-06
8.40              8.20              5.22662e-06  1.62717e-07  4.83537e-08   5.87340e-01      3.94648e-05      2.56939e-06
8.40              8.25              5.22662e-06  1.62284e-07  4.83537e-08   5.87390e-01      3.94739e-05      2.56992e-06
8.40              8.30              5.22646e-06  1.61820e-07  4.83537e-08   5.87420e-01      3.94739e-05      2.57040e-06
8.40              8.35              5.22630e-06  1.61323e-07  4.83537e-08   5.87500e-01      3.94921e-05      2.57123e-06
8.40              8.40              5.22614e-06  1.60794e-07  4.83537e-08   5.87570e-01      3.95012e-05      2.57206e-06
8.40              8.45              5.22598e-06  1.60234e-07  4.83537e-08   5.87660e-01      3.95103e-05      2.57312e-06
8.40              8.50              5.22582e-06  1.59625e-07  4.83537e-08   5.87760e-01      3.95194e-05      2.57425e-06
8.40              8.55              5.22550e-06  1.58968e-07  4.83537e-08   5.87860e-01      3.95376e-05      2.57549e-06
8.40              8.60              5.22502e-06  1.58279e-07  4.83537e-08   5.87980e-01      3.95558e-05      2.57698e-06
8.40              8.65              5.22454e-06  1.57526e-07  4.83537e-08   5.88130e-01      3.95740e-05      2.57870e-06
8.40              8.70              5.22390e-06  1.56725e-07  4.83537e-08   5.88290e-01      3.95923e-05      2.58072e-06
8.40              8.75              5.22310e-06  1.55876e-07  4.83537e-08   5.88510e-01      3.96196e-05      2.58333e-06
8.40              8.80              5.22213e-06  1.54979e-07  4.83537e-08   5.88750e-01      3.96561e-05      2.58625e-06
8.40              8.85              5.22101e-06  1.54001e-07  4.83537e-08   5.89040e-01      3.96927e-05      2.58988e-06
8.40              8.90              5.21941e-06  1.52976e-07  4.83537e-08   5.89380e-01      3.97476e-05      2.59418e-06
8.40              8.95              5.21749e-06  1.51886e-07  4.83537e-08   5.89800e-01      3.98025e-05      2.59944e-06
8.40              9.00              5.21492e-06  1.50717e-07  4.83537e-08   5.90280e-01      3.98667e-05      2.60592e-06
8.40              9.05              5.21172e-06  1.49483e-07  4.83537e-08   5.90900e-01      3.99586e-05      2.61421e-06
8.40              9.10              5.20788e-06  1.48169e-07  4.83537e-08   5.91670e-01      4.00599e-05      2.62507e-06
8.40              9.15              5.20291e-06  1.46775e-07  4.83537e-08   5.92650e-01      4.01986e-05      2.63980e-06
8.40              9.20              5.19666e-06  1.45301e-07  4.83537e-08   5.93870e-01      4.03655e-05      2.65999e-06
8.40              9.25              5.18881e-06  1.43747e-07  4.83537e-08   5.95400e-01      4.05798e-05      2.68825e-06
8.40              9.30              5.17904e-06  1.42097e-07  4.83537e-08   5.97370e-01      4.08517e-05      2.72829e-06
8.40              9.35              5.16654e-06  1.40367e-07  4.83537e-08   5.99840e-01      4.11918e-05      2.78388e-06
8.40              9.40              5.15100e-06  1.38540e-07  4.83537e-08   6.02970e-01      4.16208e-05      2.86049e-06
8.40              9.45              5.13145e-06  1.36618e-07  4.83537e-08   6.06850e-01      4.21707e-05      2.96299e-06
8.40              9.50              5.10662e-06  1.34615e-07  4.83537e-08   6.11620e-01      4.28460e-05      3.09678e-06
8.40              9.55              5.07554e-06  1.32500e-07  4.83537e-08   6.17470e-01      4.37029e-05      3.26754e-06
8.40              9.60              5.03612e-06  1.30289e-07  4.83537e-08   6.24540e-01      4.47621e-05      3.48025e-06
8.40              9.65              4.98693e-06  1.27998e-07  4.83537e-08   6.33110e-01      4.60798e-05      3.74111e-06
8.42              7.00              5.29696e-06  1.69927e-07  4.90907e-08   6.12740e-01      4.20543e-05      2.75233e-06
8.42              7.20              5.29840e-06  1.69606e-07  4.90907e-08   6.12700e-01      4.20446e-05      2.75214e-06
8.42              7.40              5.30048e-06  1.69190e-07  4.90907e-08   6.12570e-01      4.20349e-05      2.75132e-06
8.42              7.60              5.30304e-06  1.68597e-07  4.90907e-08   6.12490e-01      4.20253e-05      2.75100e-06
8.42              7.80              5.30481e-06  1.67812e-07  4.90907e-08   6.12510e-01      4.20349e-05      2.75144e-06
8.42              8.00              5.30561e-06  1.66723e-07  4.90907e-08   6.12390e-01      4.20253e-05      2.75106e-06
8.42              8.05              5.30561e-06  1.66402e-07  4.90907e-08   6.12380e-01      4.20253e-05      2.75113e-06
8.42              8.10              5.30561e-06  1.66066e-07  4.90907e-08   6.12370e-01      4.20253e-05      2.75119e-06
8.42              8.15              5.30561e-06  1.65681e-07  4.90907e-08   6.12380e-01      4.20253e-05      2.75144e-06
8.42              8.20              5.30561e-06  1.65281e-07  4.90907e-08   6.12390e-01      4.20349e-05      2.75176e-06
8.42              8.25              5.30561e-06  1.64848e-07  4.90907e-08   6.12450e-01      4.20349e-05      2.75246e-06
8.42              8.30              5.30545e-06  1.64399e-07  4.90907e-08   6.12480e-01      4.20446e-05      2.75290e-06
8.42              8.35              5.30529e-06  1.63903e-07  4.90907e-08   6.12550e-01      4.20543e-05      2.75379e-06
8.42              8.40              5.30513e-06  1.63358e-07  4.90907e-08   6.12620e-01      4.20640e-05      2.75461e-06
8.42              8.45              5.30497e-06  1.62797e-07  4.90907e-08   6.12710e-01      4.20737e-05      2.75575e-06
8.42              8.50              5.30465e-06  1.62172e-07  4.90907e-08   6.12800e-01      4.20930e-05      2.75690e-06
8.42              8.55              5.30433e-06  1.61515e-07  4.90907e-08   6.12910e-01      4.21027e-05      2.75823e-06
8.42              8.60              5.30401e-06  1.60826e-07  4.90907e-08   6.13020e-01      4.21221e-05      2.75975e-06
8.42              8.65              5.30353e-06  1.60073e-07  4.90907e-08   6.13170e-01      4.21415e-05      2.76166e-06
8.42              8.70              5.30288e-06  1.59272e-07  4.90907e-08   6.13350e-01      4.21707e-05      2.76395e-06
