!20F (2+, 3+, 4+, 1+, 5+) -> 20O,  e-capture,  with screening effects
!USDB   GT    Q(20F-20O) = -3.8135 MeV
!Experimental data are taken into account
!Log(rhoY)        Log(T)            mu           dQ           Vs           Log(e-cap-rate)   nu-energy-loss   gamma-energy
!g/cm^3           K                 erg          erg          erg          Log(1/s)          erg/s            erg/s
8.70              9.60              6.42104e-06  1.09717e-07  3.90290e-08  -3.62880e+00      5.26636e-10      3.38307e-12
8.70              9.65              6.38195e-06  1.07170e-07  3.90290e-08  -3.43270e+00      9.18143e-10      8.39673e-12
8.72              7.00              6.66778e-06  1.56789e-07  3.96218e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.72              7.20              6.66842e-06  1.56372e-07  3.96218e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.72              7.40              6.66938e-06  1.55796e-07  3.96218e-08  -2.14840e+02     1.42794e-221      0.00000e+00
8.72              7.60              6.67066e-06  1.55027e-07  3.96218e-08  -1.36450e+02     3.42539e-143     5.06653e-260
8.72              7.80              6.67194e-06  1.53969e-07  3.96218e-08  -8.70320e+01      9.11403e-94     3.75587e-169
8.72              8.00              6.67259e-06  1.52575e-07  3.96218e-08  -5.58780e+01      1.30230e-62     1.33263e-111
8.72              8.05              6.67259e-06  1.52159e-07  3.96218e-08  -5.00860e+01      8.08557e-57     7.12378e-101
8.72              8.10              6.67259e-06  1.51710e-07  3.96218e-08  -4.49190e+01      1.18771e-51      2.73345e-91
8.72              8.15              6.67259e-06  1.51213e-07  3.96218e-08  -4.03330e+01      4.57836e-47      9.74340e-83
8.72              8.20              6.67259e-06  1.50701e-07  3.96218e-08  -3.62150e+01      6.02158e-43      4.35222e-75
8.72              8.25              6.67242e-06  1.50140e-07  3.96218e-08  -3.25660e+01      2.68974e-39      2.90209e-68
8.72              8.30              6.67242e-06  1.49547e-07  3.96218e-08  -2.93060e+01      4.89452e-36      3.66193e-62
8.72              8.35              6.67226e-06  1.48922e-07  3.96218e-08  -2.63950e+01      3.99678e-33      1.04162e-56
8.72              8.40              6.67210e-06  1.48233e-07  3.96218e-08  -2.38080e+01      1.54778e-30      7.82907e-52
8.72              8.45              6.67194e-06  1.47512e-07  3.96218e-08  -2.15040e+01      3.12400e-28      1.79767e-47
8.72              8.50              6.67178e-06  1.46727e-07  3.96218e-08  -1.94450e+01      3.58683e-26      1.43453e-43
8.72              8.55              6.67146e-06  1.45910e-07  3.96218e-08  -1.76100e+01      2.45873e-24      4.48446e-40
8.72              8.60              6.67130e-06  1.45013e-07  3.96218e-08  -1.59750e+01      1.06834e-22      6.06332e-37
8.72              8.65              6.67082e-06  1.44084e-07  3.96218e-08  -1.45160e+01      3.08824e-21      3.87892e-34
8.72              8.70              6.67034e-06  1.43074e-07  3.96218e-08  -1.32160e+01      6.20455e-20      1.27559e-31
8.72              8.75              6.66986e-06  1.42017e-07  3.96218e-08  -1.20560e+01      9.03047e-19      2.31585e-29
8.72              8.80              6.66906e-06  1.40879e-07  3.96218e-08  -1.10200e+01      9.92454e-18      2.48148e-27
8.72              8.85              6.66794e-06  1.39678e-07  3.96218e-08  -1.00960e+01      8.40834e-17      1.65848e-25
8.72              8.90              6.66682e-06  1.38396e-07  3.96218e-08  -9.27010e+00      5.72414e-16      7.27295e-24
8.72              8.95              6.66538e-06  1.37050e-07  3.96218e-08  -8.53160e+00      3.19088e-15      2.20146e-22
8.72              9.00              6.66329e-06  1.35624e-07  3.96218e-08  -7.87030e+00      1.49421e-14      4.76113e-21
8.72              9.05              6.66089e-06  1.34118e-07  3.96218e-08  -7.27800e+00      5.99529e-14      7.65086e-20
8.72              9.10              6.65785e-06  1.32532e-07  3.96218e-08  -6.74630e+00      2.10238e-13      9.41262e-19
8.72              9.15              6.65400e-06  1.30850e-07  3.96218e-08  -6.26840e+00      6.54953e-13      9.13504e-18
8.72              9.20              6.64903e-06  1.29087e-07  3.96218e-08  -5.83800e+00      1.84039e-12      7.17316e-17
8.72              9.25              6.64294e-06  1.27245e-07  3.96218e-08  -5.44980e+00      4.72183e-12      4.64526e-16
8.72              9.30              6.63525e-06  1.25290e-07  3.96218e-08  -5.09920e+00      1.11921e-11      2.53052e-15
8.72              9.35              6.62564e-06  1.23271e-07  3.96218e-08  -4.78180e+00      2.47463e-11      1.17872e-14
8.72              9.40              6.61330e-06  1.21141e-07  3.96218e-08  -4.49380e+00      5.15241e-11      4.76772e-14
8.72              9.45              6.59808e-06  1.18930e-07  3.96218e-08  -4.23150e+00      1.01815e-10      1.69750e-13
8.72              9.50              6.57854e-06  1.16622e-07  3.96218e-08  -3.99170e+00      1.92358e-10      5.39027e-13
8.72              9.55              6.55418e-06  1.14235e-07  3.96218e-08  -3.77100e+00      3.50034e-10      1.54636e-12
8.72              9.60              6.52358e-06  1.11752e-07  3.96218e-08  -3.56620e+00      6.17604e-10      4.06172e-12
8.72              9.65              6.48497e-06  1.09172e-07  3.96218e-08  -3.37460e+00      1.06270e-09      9.89260e-12
8.74              7.00              6.76583e-06  1.59224e-07  4.02307e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.74              7.20              6.76711e-06  1.58808e-07  4.02307e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.74              7.40              6.76904e-06  1.58231e-07  4.02307e-08  -2.14720e+02     2.01702e-221      0.00000e+00
8.74              7.60              6.77160e-06  1.57446e-07  4.02307e-08  -1.36340e+02     4.83850e-143     2.42499e-252
8.74              7.80              6.77336e-06  1.56404e-07  4.02307e-08  -8.69210e+01      1.27265e-93     2.91548e-164
8.74              8.00              6.77416e-06  1.54995e-07  4.02307e-08  -5.57700e+01      1.80597e-62     1.67768e-108
8.74              8.05              6.77416e-06  1.54562e-07  4.02307e-08  -4.99770e+01      1.11869e-56      4.19479e-98
8.74              8.10              6.77416e-06  1.54113e-07  4.02307e-08  -4.48110e+01      1.64328e-51      8.12289e-89
8.74              8.15              6.77416e-06  1.53633e-07  4.02307e-08  -4.02260e+01      6.33447e-47      1.56571e-80
8.74              8.20              6.77416e-06  1.53104e-07  4.02307e-08  -3.61070e+01      8.31209e-43      4.01523e-73
8.74              8.25              6.77416e-06  1.52543e-07  4.02307e-08  -3.24580e+01      3.71288e-39      1.64706e-66
8.74              8.30              6.77400e-06  1.51950e-07  4.02307e-08  -2.91990e+01      6.75632e-36      1.34187e-60
8.74              8.35              6.77400e-06  1.51310e-07  4.02307e-08  -2.62880e+01      5.50441e-33      2.58054e-55
8.74              8.40              6.77384e-06  1.50621e-07  4.02307e-08  -2.37010e+01      2.13162e-30      1.36682e-50
8.74              8.45              6.77368e-06  1.49884e-07  4.02307e-08  -2.13970e+01      4.30240e-28      2.29991e-46
8.74              8.50              6.77352e-06  1.49115e-07  4.02307e-08  -1.93390e+01      4.92845e-26      1.39544e-42
8.74              8.55              6.77320e-06  1.48281e-07  4.02307e-08  -1.75040e+01      3.37839e-24      3.40181e-39
8.74              8.60              6.77288e-06  1.47384e-07  4.02307e-08  -1.58690e+01      1.46457e-22      3.68732e-36
8.74              8.65              6.77256e-06  1.46439e-07  4.02307e-08  -1.44100e+01      4.23361e-21      1.94406e-33
8.74              8.70              6.77208e-06  1.45430e-07  4.02307e-08  -1.31100e+01      8.48614e-20      5.36674e-31
8.74              8.75              6.77160e-06  1.44356e-07  4.02307e-08  -1.19520e+01      1.23228e-18      8.33125e-29
8.74              8.80              6.77080e-06  1.43219e-07  4.02307e-08  -1.09160e+01      1.35117e-17      7.77518e-27
8.74              8.85              6.76984e-06  1.42001e-07  4.02307e-08  -9.99290e+00      1.14212e-16      4.58892e-25
8.74              8.90              6.76856e-06  1.40719e-07  4.02307e-08  -9.16760e+00      7.74302e-16      1.80182e-23
8.74              8.95              6.76711e-06  1.39357e-07  4.02307e-08  -8.43030e+00      4.29646e-15      4.93981e-22
8.74              9.00              6.76519e-06  1.37915e-07  4.02307e-08  -7.77020e+00      2.00129e-14      9.78837e-21
8.74              9.05              6.76279e-06  1.36393e-07  4.02307e-08  -7.17940e+00      7.98014e-14      1.45449e-19
8.74              9.10              6.75974e-06  1.34791e-07  4.02307e-08  -6.64960e+00      2.77786e-13      1.66998e-18
8.74              9.15              6.75606e-06  1.33109e-07  4.02307e-08  -6.17370e+00      8.58243e-13      1.52655e-17
8.74              9.20              6.75109e-06  1.31330e-07  4.02307e-08  -5.74580e+00      2.38842e-12      1.13165e-16
8.74              9.25              6.74516e-06  1.29456e-07  4.02307e-08  -5.36040e+00      6.06471e-12      6.98088e-16
8.74              9.30              6.73763e-06  1.27501e-07  4.02307e-08  -5.01280e+00      1.42105e-11      3.64091e-15
8.74              9.35              6.72802e-06  1.25450e-07  4.02307e-08  -4.69900e+00      3.10320e-11      1.63046e-14
8.74              9.40              6.71600e-06  1.23304e-07  4.02307e-08  -4.41470e+00      6.37691e-11      6.37104e-14
8.74              9.45              6.70078e-06  1.21076e-07  4.02307e-08  -4.15650e+00      1.24311e-10      2.19943e-13
8.74              9.50              6.68172e-06  1.18737e-07  4.02307e-08  -3.92080e+00      2.31745e-10      6.79533e-13
8.74              9.55              6.65768e-06  1.16318e-07  4.02307e-08  -3.70440e+00      4.15921e-10      1.90244e-12
8.74              9.60              6.62756e-06  1.13819e-07  4.02307e-08  -3.50390e+00      7.24287e-10      4.89002e-12
8.74              9.65              6.58943e-06  1.11223e-07  4.02307e-08  -3.31660e+00      1.23058e-09      1.16818e-11
8.76              7.00              6.88119e-06  1.61708e-07  4.08395e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.76              7.20              6.87895e-06  1.61275e-07  4.08395e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.76              7.40              6.87638e-06  1.60698e-07  4.08395e-08  -2.14640e+02     2.59843e-221      0.00000e+00
8.76              7.60              6.87606e-06  1.59913e-07  4.08395e-08  -1.36250e+02     6.37838e-143     1.79767e-244
8.76              7.80              6.87686e-06  1.58856e-07  4.08395e-08  -8.68230e+01      1.70495e-93     2.84912e-159
8.76              8.00              6.87750e-06  1.57446e-07  4.08395e-08  -5.56690e+01      2.44180e-62     2.43619e-105
8.76              8.05              6.87750e-06  1.57013e-07  4.08395e-08  -4.98760e+01      1.51604e-56      2.77786e-95
8.76              8.10              6.87750e-06  1.56565e-07  4.08395e-08  -4.47090e+01      2.22695e-51      2.65284e-86
8.76              8.15              6.87750e-06  1.56068e-07  4.08395e-08  -4.01240e+01      8.58441e-47      2.72716e-78
8.76              8.20              6.87750e-06  1.55539e-07  4.08395e-08  -3.60050e+01      1.12904e-42      4.01523e-71
8.76              8.25              6.87750e-06  1.54979e-07  4.08395e-08  -3.23570e+01      5.03165e-39      9.97035e-65
8.76              8.30              6.87734e-06  1.54386e-07  4.08395e-08  -2.90970e+01      9.15610e-36      5.19649e-59
8.76              8.35              6.87734e-06  1.53745e-07  4.08395e-08  -2.61860e+01      7.47671e-33      6.72528e-54
8.76              8.40              6.87718e-06  1.53056e-07  4.08395e-08  -2.36000e+01      2.88875e-30      2.49868e-49
8.76              8.45              6.87702e-06  1.52319e-07  4.08395e-08  -2.12960e+01      5.83056e-28      3.07405e-45
8.76              8.50              6.87686e-06  1.51534e-07  4.08395e-08  -1.92380e+01      6.67898e-26      1.40511e-41
8.76              8.55              6.87654e-06  1.50685e-07  4.08395e-08  -1.74030e+01      4.56783e-24      2.66508e-38
8.76              8.60              6.87622e-06  1.49787e-07  4.08395e-08  -1.57680e+01      1.98021e-22      2.31585e-35
8.76              8.65              6.87590e-06  1.48842e-07  4.08395e-08  -1.43100e+01      5.71098e-21      9.97035e-33
8.76              8.70              6.87542e-06  1.47817e-07  4.08395e-08  -1.30100e+01      1.14475e-19      2.30521e-30
8.76              8.75              6.87478e-06  1.46743e-07  4.08395e-08  -1.18520e+01      1.65848e-18      3.05992e-28
8.76              8.80              6.87414e-06  1.45590e-07  4.08395e-08  -1.08160e+01      1.81431e-17      2.47577e-26
8.76              8.85              6.87318e-06  1.44372e-07  4.08395e-08  -9.89420e+00      1.53007e-16      1.29036e-24
8.76              8.90              6.87190e-06  1.43074e-07  4.08395e-08  -9.06970e+00      1.03374e-15      4.53639e-23
8.76              8.95              6.87045e-06  1.41697e-07  4.08395e-08  -8.33320e+00      5.71361e-15      1.12386e-21
8.76              9.00              6.86853e-06  1.40255e-07  4.08395e-08  -7.67420e+00      2.64978e-14      2.03568e-20
8.76              9.05              6.86629e-06  1.38716e-07  4.08395e-08  -7.08480e+00      1.05102e-13      2.79712e-19
8.76              9.10              6.86324e-06  1.37098e-07  4.08395e-08  -6.55640e+00      3.63589e-13      2.99027e-18
8.76              9.15              6.85956e-06  1.35400e-07  4.08395e-08  -6.08250e+00      1.11509e-12      2.56277e-17
8.76              9.20              6.85475e-06  1.33606e-07  4.08395e-08  -5.65660e+00      3.07759e-12      1.80016e-16
8.76              9.25              6.84882e-06  1.31715e-07  4.08395e-08  -5.27360e+00      7.74124e-12      1.05611e-15
8.76              9.30              6.84145e-06  1.29744e-07  4.08395e-08  -4.92880e+00      1.79519e-11      5.26757e-15
8.76              9.35              6.83200e-06  1.27677e-07  4.08395e-08  -4.61810e+00      3.87713e-11      2.26731e-14
8.76              9.40              6.82015e-06  1.25515e-07  4.08395e-08  -4.33720e+00      7.87246e-11      8.55284e-14
8.76              9.45              6.80525e-06  1.23255e-07  4.08395e-08  -4.08260e+00      1.51534e-10      2.86161e-13
8.76              9.50              6.78650e-06  1.20900e-07  4.08395e-08  -3.85080e+00      2.78876e-10      8.59826e-13
8.76              9.55              6.76279e-06  1.18465e-07  4.08395e-08  -3.63840e+00      4.94095e-10      2.34807e-12
8.76              9.60              6.73299e-06  1.15917e-07  4.08395e-08  -3.44200e+00      8.49396e-10      5.90215e-12
8.76              9.65              6.69566e-06  1.13306e-07  4.08395e-08  -3.25870e+00      1.42564e-09      1.38296e-11
8.78              7.00              6.98213e-06  1.64223e-07  4.14643e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.78              7.20              6.98229e-06  1.63791e-07  4.14643e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.78              7.40              6.98245e-06  1.63214e-07  4.14643e-08  -2.14530e+02     3.58683e-221      0.00000e+00
8.78              7.60              6.98277e-06  1.62429e-07  4.14643e-08  -1.36140e+02     8.80462e-143     2.01702e-236
8.78              7.80              6.98261e-06  1.61355e-07  4.14643e-08  -8.67220e+01      2.31052e-93     3.75587e-154
8.78              8.00              6.98261e-06  1.59929e-07  4.14643e-08  -5.55700e+01      3.27877e-62     4.07109e-102
8.78              8.05              6.98245e-06  1.59497e-07  4.14643e-08  -4.97780e+01      2.03568e-56      2.05926e-92
8.78              8.10              6.98245e-06  1.59048e-07  4.14643e-08  -4.46110e+01      2.99027e-51      9.58761e-84
8.78              8.15              6.98245e-06  1.58551e-07  4.14643e-08  -4.00260e+01      1.15003e-46      5.18454e-76
8.78              8.20              6.98245e-06  1.58023e-07  4.14643e-08  -3.59080e+01      1.51255e-42      4.31231e-69
8.78              8.25              6.98229e-06  1.57462e-07  4.14643e-08  -3.22590e+01      6.74078e-39      6.45224e-63
8.78              8.30              6.98229e-06  1.56853e-07  4.14643e-08  -2.90000e+01      1.22662e-35      2.13654e-57
8.78              8.35              6.98213e-06  1.56212e-07  4.14643e-08  -2.60890e+01      9.99333e-33      1.84804e-52
8.78              8.40              6.98213e-06  1.55507e-07  4.14643e-08  -2.35030e+01      3.86109e-30      4.80519e-48
8.78              8.45              6.98197e-06  1.54770e-07  4.14643e-08  -2.11990e+01      7.79310e-28      4.27278e-44
8.78              8.50              6.98181e-06  1.53985e-07  4.14643e-08  -1.91410e+01      8.90657e-26      1.47133e-40
8.78              8.55              6.98148e-06  1.53136e-07  4.14643e-08  -1.73070e+01      6.10535e-24      2.16128e-37
8.78              8.60              6.98116e-06  1.52239e-07  4.14643e-08  -1.56720e+01      2.64065e-22      1.49524e-34
8.78              8.65              6.98084e-06  1.51261e-07  4.14643e-08  -1.42140e+01      7.61571e-21      5.25667e-32
8.78              8.70              6.98036e-06  1.50252e-07  4.14643e-08  -1.29140e+01      1.52304e-19      1.01557e-29
8.78              8.75              6.97988e-06  1.49163e-07  4.14643e-08  -1.17560e+01      2.20146e-18      1.14475e-27
8.78              8.80              6.97908e-06  1.47993e-07  4.14643e-08  -1.07210e+01      2.40830e-17      8.04842e-26
8.78              8.85              6.97812e-06  1.46775e-07  4.14643e-08  -9.79970e+00      2.02540e-16      3.68732e-24
8.78              8.90              6.97700e-06  1.45462e-07  4.14643e-08  -8.97580e+00      1.36399e-15      1.15534e-22
8.78              8.95              6.97540e-06  1.44084e-07  4.14643e-08  -8.24010e+00      7.51468e-15      2.58649e-21
8.78              9.00              6.97363e-06  1.42626e-07  4.14643e-08  -7.58200e+00      3.47225e-14      4.29250e-20
8.78              9.05              6.97123e-06  1.41072e-07  4.14643e-08  -6.99360e+00      1.37091e-13      5.42888e-19
8.78              9.10              6.96835e-06  1.39453e-07  4.14643e-08  -6.46660e+00      4.71640e-13      5.40394e-18
8.78              9.15              6.96466e-06  1.37723e-07  4.14643e-08  -5.99420e+00      1.43751e-12      4.35222e-17
8.78              9.20              6.96002e-06  1.35929e-07  4.14643e-08  -5.57020e+00      3.93831e-12      2.88344e-16
8.78              9.25              6.95425e-06  1.34022e-07  4.14643e-08  -5.18940e+00      9.82224e-12      1.60735e-15
8.78              9.30              6.94688e-06  1.32019e-07  4.14643e-08  -4.84700e+00      2.25741e-11      7.66320e-15
8.78              9.35              6.93759e-06  1.29937e-07  4.14643e-08  -4.53900e+00      4.82403e-11      3.16818e-14
8.78              9.40              6.92589e-06  1.27758e-07  4.14643e-08  -4.26110e+00      9.68970e-11      1.15322e-13
8.78              9.45              6.91115e-06  1.25466e-07  4.14643e-08  -4.00990e+00      1.84336e-10      3.73689e-13
8.78              9.50              6.89272e-06  1.23095e-07  4.14643e-08  -3.78170e+00      3.35128e-10      1.09147e-12
8.78              9.55              6.86949e-06  1.20628e-07  4.14643e-08  -3.57300e+00      5.86692e-10      2.90610e-12
8.78              9.60              6.84017e-06  1.18064e-07  4.14643e-08  -3.38040e+00      9.96346e-10      7.14513e-12
8.78              9.65              6.80332e-06  1.15405e-07  4.14643e-08  -3.20100e+00      1.65200e-09      1.64138e-11
8.80              7.00              7.09957e-06  1.66771e-07  4.21052e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.80              7.20              7.09748e-06  1.66338e-07  4.21052e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.80              7.40              7.09444e-06  1.65761e-07  4.21052e-08  -2.14420e+02     4.95120e-221      0.00000e+00
8.80              7.60              7.09187e-06  1.64960e-07  4.21052e-08  -1.36040e+02     1.18771e-142     6.99375e-228
8.80              7.80              7.09011e-06  1.63903e-07  4.21052e-08  -8.66260e+01      3.08113e-93     6.99375e-149
8.80              8.00              7.08931e-06  1.62461e-07  4.21052e-08  -5.54770e+01      4.34221e-62      7.82907e-99
8.80              8.05              7.08915e-06  1.62028e-07  4.21052e-08  -4.96840e+01      2.69594e-56      1.73265e-89
8.80              8.10              7.08915e-06  1.61563e-07  4.21052e-08  -4.45180e+01      3.95103e-51      3.85221e-81
8.80              8.15              7.08899e-06  1.61067e-07  4.21052e-08  -3.99330e+01      1.51953e-46      1.08320e-73
8.80              8.20              7.08899e-06  1.60538e-07  4.21052e-08  -3.58150e+01      1.99853e-42      5.02008e-67
8.80              8.25              7.08899e-06  1.59977e-07  4.21052e-08  -3.21660e+01      8.90657e-39      4.48446e-61
8.80              8.30              7.08883e-06  1.59369e-07  4.21052e-08  -2.89070e+01      1.62073e-35      9.36937e-56
8.80              8.35              7.08867e-06  1.58712e-07  4.21052e-08  -2.59960e+01      1.32041e-32      5.35439e-51
8.80              8.40              7.08867e-06  1.58023e-07  4.21052e-08  -2.34100e+01      5.10165e-30      9.65407e-47
8.80              8.45              7.08851e-06  1.57270e-07  4.21052e-08  -2.11060e+01      1.02733e-27      6.19028e-43
8.80              8.50              7.08835e-06  1.56469e-07  4.21052e-08  -1.90480e+01      1.17682e-25      1.59482e-39
8.80              8.55              7.08803e-06  1.55619e-07  4.21052e-08  -1.72140e+01      8.04842e-24      1.81013e-36
8.80              8.60              7.08787e-06  1.54706e-07  4.21052e-08  -1.55790e+01      3.48105e-22      9.94742e-34
8.80              8.65              7.08739e-06  1.53745e-07  4.21052e-08  -1.41220e+01      1.00164e-20      2.84256e-31
8.80              8.70              7.08707e-06  1.52719e-07  4.21052e-08  -1.28220e+01      2.00314e-19      4.57836e-29
8.80              8.75              7.08643e-06  1.51614e-07  4.21052e-08  -1.16650e+01      2.89541e-18      4.38238e-27
8.80              8.80              7.08563e-06  1.50444e-07  4.21052e-08  -1.06300e+01      3.15290e-17      2.65895e-25
8.80              8.85              7.08483e-06  1.49211e-07  4.21052e-08  -9.70880e+00      2.65100e-16      1.07081e-23
8.80              8.90              7.08370e-06  1.47897e-07  4.21052e-08  -8.88540e+00      1.78160e-15      2.99027e-22
8.80              8.95              7.08210e-06  1.46503e-07  4.21052e-08  -8.15040e+00      9.78612e-15      6.03546e-21
8.80              9.00              7.08034e-06  1.45029e-07  4.21052e-08  -7.49310e+00      4.50724e-14      9.13504e-20
8.80              9.05              7.07810e-06  1.43475e-07  4.21052e-08  -6.90570e+00      1.77219e-13      1.06589e-18
8.80              9.10              7.07521e-06  1.41841e-07  4.21052e-08  -6.37980e+00      6.06891e-13      9.85622e-18
8.80              9.15              7.07153e-06  1.40094e-07  4.21052e-08  -5.90880e+00      1.83870e-12      7.42524e-17
8.80              9.20              7.06688e-06  1.38268e-07  4.21052e-08  -5.48640e+00      5.00623e-12      4.65062e-16
8.80              9.25              7.06127e-06  1.36361e-07  4.21052e-08  -5.10750e+00      1.23968e-11      2.46326e-15
8.80              9.30              7.05390e-06  1.34343e-07  4.21052e-08  -4.76730e+00      2.82430e-11      1.12127e-14
8.80              9.35              7.04477e-06  1.32228e-07  4.21052e-08  -4.46170e+00      5.98150e-11      4.45154e-14
8.80              9.40              7.03340e-06  1.30033e-07  4.21052e-08  -4.18650e+00      1.18908e-10      1.56247e-13
8.80              9.45              7.01882e-06  1.27726e-07  4.21052e-08  -3.93830e+00      2.23826e-10      4.90129e-13
8.80              9.50              7.00055e-06  1.25322e-07  4.21052e-08  -3.71340e+00      4.02263e-10      1.39063e-12
8.80              9.55              6.97780e-06  1.22839e-07  4.21052e-08  -3.50810e+00      6.96162e-10      3.60920e-12
8.80              9.60              6.94880e-06  1.20243e-07  4.21052e-08  -3.31920e+00      1.16818e-09      8.67182e-12
8.80              9.65              6.91259e-06  1.17568e-07  4.21052e-08  -3.14350e+00      1.91474e-09      1.95259e-11
8.82              7.00              7.19970e-06  1.69366e-07  4.27461e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.82              7.20              7.19938e-06  1.68934e-07  4.27461e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.82              7.40              7.19906e-06  1.68341e-07  4.27461e-08  -2.14350e+02     6.09131e-221      0.00000e+00
8.82              7.60              7.19842e-06  1.67556e-07  4.27461e-08  -1.35960e+02     1.49524e-142     1.46120e-219
8.82              7.80              7.19778e-06  1.66466e-07  4.27461e-08  -8.65410e+01      3.96927e-93     1.33263e-143
8.82              8.00              7.19730e-06  1.65024e-07  4.27461e-08  -5.53880e+01      5.65862e-62      1.69321e-95
8.82              8.05              7.19730e-06  1.64592e-07  4.27461e-08  -4.95950e+01      3.51326e-56      1.62821e-86
8.82              8.10              7.19730e-06  1.64127e-07  4.27461e-08  -4.44290e+01      5.16072e-51      1.70888e-78
8.82              8.15              7.19730e-06  1.63630e-07  4.27461e-08  -3.98440e+01      1.98477e-46      2.48148e-71
8.82              8.20              7.19714e-06  1.63102e-07  4.27461e-08  -3.57250e+01      2.61042e-42      6.34907e-65
8.82              8.25              7.19714e-06  1.62525e-07  4.27461e-08  -3.20770e+01      1.16335e-38      3.33204e-59
8.82              8.30              7.19698e-06  1.61916e-07  4.27461e-08  -2.88170e+01      2.11695e-35      4.35222e-54
8.82              8.35              7.19698e-06  1.61259e-07  4.27461e-08  -2.59070e+01      1.72469e-32      1.63950e-49
8.82              8.40              7.19682e-06  1.60554e-07  4.27461e-08  -2.33200e+01      6.66362e-30      2.03568e-45
8.82              8.45              7.19666e-06  1.59801e-07  4.27461e-08  -2.10170e+01      1.34187e-27      9.36937e-42
8.82              8.50              7.19650e-06  1.59000e-07  4.27461e-08  -1.89590e+01      1.53359e-25      1.79767e-38
8.82              8.55              7.19634e-06  1.58151e-07  4.27461e-08  -1.71250e+01      1.04884e-23      1.56571e-35
8.82              8.60              7.19602e-06  1.57238e-07  4.27461e-08  -1.54900e+01      4.53639e-22      6.80316e-33
8.82              8.65              7.19570e-06  1.56260e-07  4.27461e-08  -1.40330e+01      1.30530e-20      1.58019e-30
8.82              8.70              7.19522e-06  1.55219e-07  4.27461e-08  -1.27340e+01      2.60442e-19      2.10722e-28
8.82              8.75              7.19473e-06  1.54113e-07  4.27461e-08  -1.15770e+01      3.76453e-18      1.71281e-26
8.82              8.80              7.19393e-06  1.52944e-07  4.27461e-08  -1.05420e+01      4.08988e-17      8.96831e-25
8.82              8.85              7.19297e-06  1.51694e-07  4.27461e-08  -9.62140e+00      3.43487e-16      3.16017e-23
8.82              8.90              7.19201e-06  1.50364e-07  4.27461e-08  -8.79840e+00      2.30415e-15      7.86521e-22
8.82              8.95              7.19057e-06  1.48970e-07  4.27461e-08  -8.06400e+00      1.26273e-14      1.42794e-20
8.82              9.00              7.18865e-06  1.47480e-07  4.27461e-08  -7.40740e+00      5.79709e-14      1.96657e-19
8.82              9.05              7.18640e-06  1.45910e-07  4.27461e-08  -6.82070e+00      2.27201e-13      2.11208e-18
8.82              9.10              7.18368e-06  1.44260e-07  4.27461e-08  -6.29590e+00      7.74659e-13      1.81431e-17
8.82              9.15              7.17999e-06  1.42498e-07  4.27461e-08  -5.82610e+00      2.33620e-12      1.28148e-16
8.82              9.20              7.17551e-06  1.40671e-07  4.27461e-08  -5.40500e+00      6.32427e-12      7.55980e-16
8.82              9.25              7.16990e-06  1.38732e-07  4.27461e-08  -5.02780e+00      1.55564e-11      3.79848e-15
8.82              9.30              7.16269e-06  1.36698e-07  4.27461e-08  -4.68950e+00      3.51731e-11      1.65086e-14
8.82              9.35              7.15372e-06  1.34567e-07  4.27461e-08  -4.38610e+00      7.38602e-11      6.28652e-14
8.82              9.40              7.14250e-06  1.32340e-07  4.27461e-08  -4.11340e+00      1.45516e-10      2.12623e-13
8.82              9.45              7.12824e-06  1.30017e-07  4.27461e-08  -3.86800e+00      2.71150e-10      6.45372e-13
8.82              9.50              7.11030e-06  1.27597e-07  4.27461e-08  -3.64600e+00      4.82292e-10      1.77832e-12
8.82              9.55              7.08771e-06  1.25082e-07  4.27461e-08  -3.44400e+00      8.25297e-10      4.49687e-12
8.82              9.60              7.05919e-06  1.22454e-07  4.27461e-08  -3.25850e+00      1.36965e-09      1.05587e-11
8.82              9.65              7.02346e-06  1.19747e-07  4.27461e-08  -3.08620e+00      2.21978e-09      2.32815e-11
8.84              7.00              7.29920e-06  1.71994e-07  4.34030e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.84              7.20              7.30032e-06  1.71561e-07  4.34030e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.84              7.40              7.30224e-06  1.70968e-07  4.34030e-08  -2.14260e+02     8.02990e-221      0.00000e+00
8.84              7.60              7.30448e-06  1.70167e-07  4.34030e-08  -1.35880e+02     1.92624e-142     2.78426e-211
8.84              7.80              7.30625e-06  1.69094e-07  4.34030e-08  -8.64540e+01      5.16072e-93     2.78426e-138
8.84              8.00              7.30705e-06  1.67636e-07  4.34030e-08  -5.53010e+01      7.32336e-62      4.07109e-92
