!18Ne (0+, 2+) -> 18F    e-capture   with screening effects
!USDB ,   GT+Fermi,   Q (18Ne-18F) = 4.4445 MeV 
!Experimental data are used.
!
! rhoY T mu dQ Vs e-cap-rate nu-erergy-loss gamma-energy
! g/cm^3 K erg erg erg 1/s erg/s erg/s 

1.819701e+09 7.079458e+08 1.004711e-05 2.367061e-07 6.641036e-08 1.622557e+02 2.200449e-03 9.611946e-05
1.819701e+09 7.943282e+08 1.004631e-05 2.352000e-07 6.641036e-08 1.623305e+02 2.201970e-03 9.618588e-05
1.819701e+09 8.912509e+08 1.004551e-05 2.335818e-07 6.641036e-08 1.624426e+02 2.203999e-03 9.625234e-05
1.819701e+09 1.000000e+09 1.004471e-05 2.318675e-07 6.641036e-08 1.625549e+02 2.206537e-03 9.634103e-05
1.819701e+09 1.122018e+09 1.004311e-05 2.300410e-07 6.641036e-08 1.626672e+02 2.209079e-03 9.642981e-05
1.819701e+09 1.258925e+09 1.004054e-05 2.281024e-07 6.641036e-08 1.627796e+02 2.211624e-03 9.649644e-05
1.819701e+09 1.412538e+09 1.003814e-05 2.260516e-07 6.641036e-08 1.629671e+02 2.215702e-03 9.662985e-05
1.819701e+09 1.584893e+09 1.003493e-05 2.238886e-07 6.641036e-08 1.631549e+02 2.219787e-03 9.676344e-05
1.819701e+09 1.778279e+09 1.003077e-05 2.215815e-07 6.641036e-08 1.633804e+02 2.224904e-03 9.694185e-05
1.819701e+09 1.995262e+09 1.002580e-05 2.191462e-07 6.641036e-08 1.636817e+02 2.231574e-03 9.718770e-05
1.819701e+09 2.238721e+09 1.001939e-05 2.165827e-07 6.641036e-08 1.640212e+02 2.239295e-03 9.750150e-05
1.819701e+09 2.511886e+09 1.001106e-05 2.138910e-07 6.641036e-08 1.643993e+02 2.248595e-03 9.801923e-05
1.819701e+09 2.818383e+09 1.000129e-05 2.110391e-07 6.641036e-08 1.649301e+02 2.260535e-03 9.894898e-05
1.819701e+09 3.162278e+09 9.988150e-06 2.080591e-07 6.641036e-08 1.655008e+02 2.274109e-03 1.005799e-04
1.819701e+09 3.548134e+09 9.971808e-06 2.049188e-07 6.641036e-08 1.661499e+02 2.290400e-03 1.034454e-04
1.819701e+09 3.981072e+09 9.952262e-06 2.016504e-07 6.641036e-08 1.669168e+02 2.310528e-03 1.082957e-04

1.819701e+09 4.466836e+09 9.926787e-06 1.982217e-07 6.641036e-08 1.677645e+02 2.334056e-03 1.159875e-04
1.905461e+09 1.000000e+07 1.020653e-05 2.601780e-07 6.743576e-08 1.719491e+02 2.347531e-03 1.021201e-04
1.905461e+09 1.584893e+07 1.020653e-05 2.597294e-07 6.743576e-08 1.719491e+02 2.347531e-03 1.021201e-04
1.905461e+09 2.511886e+07 1.020653e-05 2.591045e-07 6.743576e-08 1.719887e+02 2.348071e-03 1.021436e-04
1.905461e+09 3.981072e+07 1.020573e-05 2.582554e-07 6.743576e-08 1.720680e+02 2.349694e-03 1.021907e-04
1.905461e+09 6.309573e+07 1.020493e-05 2.570858e-07 6.743576e-08 1.721472e+02 2.351318e-03 1.022613e-04
1.905461e+09 1.000000e+08 1.020493e-05 2.555157e-07 6.743576e-08 1.723058e+02 2.354026e-03 1.023555e-04
1.905461e+09 1.122018e+08 1.020493e-05 2.550510e-07 6.743576e-08 1.723455e+02 2.354568e-03 1.023791e-04
1.905461e+09 1.258925e+08 1.020493e-05 2.545383e-07 6.743576e-08 1.723852e+02 2.355111e-03 1.024027e-04
1.905461e+09 1.412538e+08 1.020493e-05 2.539936e-07 6.743576e-08 1.723852e+02 2.355653e-03 1.024263e-04
1.905461e+09 1.584893e+08 1.020493e-05 2.534168e-07 6.743576e-08 1.724249e+02 2.356195e-03 1.024498e-04
1.905461e+09 1.778279e+08 1.020493e-05 2.527759e-07 6.743576e-08 1.724646e+02 2.356195e-03 1.024498e-04
1.905461e+09 1.995262e+08 1.020493e-05 2.521030e-07 6.743576e-08 1.724646e+02 2.356738e-03 1.024734e-04
1.905461e+09 2.238721e+08 1.020493e-05 2.513820e-07 6.743576e-08 1.725043e+02 2.357281e-03 1.024970e-04
1.905461e+09 2.511886e+08 1.020412e-05 2.505970e-07 6.743576e-08 1.724646e+02 2.357281e-03 1.024734e-04
1.905461e+09 2.818383e+08 1.020412e-05 2.497638e-07 6.743576e-08 1.725043e+02 2.357824e-03 1.024970e-04
1.905461e+09 3.162278e+08 1.020412e-05 2.488666e-07 6.743576e-08 1.725441e+02 2.358367e-03 1.025206e-04
1.905461e+09 3.548134e+08 1.020412e-05 2.479053e-07 6.743576e-08 1.725838e+02 2.359453e-03 1.025679e-04
1.905461e+09 3.981072e+08 1.020412e-05 2.468799e-07 6.743576e-08 1.726633e+02 2.360540e-03 1.025915e-04
1.905461e+09 4.466836e+08 1.020412e-05 2.457744e-07 6.743576e-08 1.727030e+02 2.361627e-03 1.026387e-04
1.905461e+09 5.011872e+08 1.020332e-05 2.446048e-07 6.743576e-08 1.727030e+02 2.361627e-03 1.026387e-04
1.905461e+09 5.623413e+08 1.020332e-05 2.433391e-07 6.743576e-08 1.727826e+02 2.363259e-03 1.026860e-04
1.905461e+09 6.309573e+08 1.020252e-05 2.419933e-07 6.743576e-08 1.728224e+02 2.364347e-03 1.027333e-04
1.905461e+09 7.079458e+08 1.020172e-05 2.405673e-07 6.743576e-08 1.729020e+02 2.365437e-03 1.027570e-04
1.905461e+09 7.943282e+08 1.020092e-05 2.390453e-07 6.743576e-08 1.729418e+02 2.367071e-03 1.028280e-04
1.905461e+09 8.912509e+08 1.020012e-05 2.374110e-07 6.743576e-08 1.730613e+02 2.369252e-03 1.028990e-04
1.905461e+09 1.000000e+09 1.019932e-05 2.356967e-07 6.743576e-08 1.731809e+02 2.371982e-03 1.029939e-04
1.905461e+09 1.122018e+09 1.019756e-05 2.338542e-07 6.743576e-08 1.733006e+02 2.374714e-03 1.030650e-04
1.905461e+09 1.258925e+09 1.019515e-05 2.318995e-07 6.743576e-08 1.734203e+02 2.377450e-03 1.031600e-04
1.905461e+09 1.412538e+09 1.019275e-05 2.298327e-07 6.743576e-08 1.736201e+02 2.381285e-03 1.032788e-04
1.905461e+09 1.584893e+09 1.018938e-05 2.276538e-07 6.743576e-08 1.738201e+02 2.385675e-03 1.034216e-04
1.905461e+09 1.778279e+09 1.018538e-05 2.253306e-07 6.743576e-08 1.740203e+02 2.391175e-03 1.036123e-04
1.905461e+09 1.995262e+09 1.018041e-05 2.228793e-07 6.743576e-08 1.743412e+02 2.398343e-03 1.038511e-04
1.905461e+09 2.238721e+09 1.017384e-05 2.202998e-07 6.743576e-08 1.747029e+02 2.406087e-03 1.041865e-04
1.905461e+09 2.511886e+09 1.016647e-05 2.175760e-07 6.743576e-08 1.751459e+02 2.416636e-03 1.047638e-04
1.905461e+09 2.818383e+09 1.015670e-05 2.147081e-07 6.743576e-08 1.756710e+02 2.428909e-03 1.057575e-04
1.905461e+09 3.162278e+09 1.014356e-05 2.116960e-07 6.743576e-08 1.762382e+02 2.442932e-03 1.074512e-04
1.905461e+09 3.548134e+09 1.012802e-05 2.085237e-07 6.743576e-08 1.769701e+02 2.460998e-03 1.105125e-04
1.905461e+09 3.981072e+09 1.010751e-05 2.052232e-07 6.743576e-08 1.777051e+02 2.480912e-03 1.156409e-04

1.905461e+09 4.466836e+09 1.008300e-05 2.017625e-07 6.743576e-08 1.786076e+02 2.505597e-03 1.238544e-04
1.995262e+09 1.000000e+07 1.035457e-05 2.642155e-07 6.847717e-08 1.841620e+02 2.538700e-03 1.097517e-04
1.995262e+09 1.584893e+07 1.035537e-05 2.637669e-07 6.847717e-08 1.840348e+02 2.536946e-03 1.096759e-04
1.995262e+09 2.511886e+07 1.035697e-05 2.631260e-07 6.847717e-08 1.839077e+02 2.535195e-03 1.096254e-04
1.995262e+09 3.981072e+07 1.035954e-05 2.622769e-07 6.847717e-08 1.838654e+02 2.534027e-03 1.095750e-04
1.995262e+09 6.309573e+07 1.036114e-05 2.611073e-07 6.847717e-08 1.837807e+02 2.533444e-03 1.095497e-04
1.995262e+09 1.000000e+08 1.036194e-05 2.595371e-07 6.847717e-08 1.837384e+02 2.532861e-03 1.095245e-04
1.995262e+09 1.122018e+08 1.036194e-05 2.590565e-07 6.847717e-08 1.837384e+02 2.532861e-03 1.095245e-04
1.995262e+09 1.258925e+08 1.036194e-05 2.585598e-07 6.847717e-08 1.837384e+02 2.532861e-03 1.095245e-04
1.995262e+09 1.412538e+08 1.036194e-05 2.579990e-07 6.847717e-08 1.837384e+02 2.533444e-03 1.095245e-04
1.995262e+09 1.584893e+08 1.036194e-05 2.574223e-07 6.847717e-08 1.837807e+02 2.533444e-03 1.095497e-04
1.995262e+09 1.778279e+08 1.036194e-05 2.567814e-07 6.847717e-08 1.837807e+02 2.534027e-03 1.095497e-04
1.995262e+09 1.995262e+08 1.036194e-05 2.560925e-07 6.847717e-08 1.838231e+02 2.534611e-03 1.095750e-04
1.995262e+09 2.238721e+08 1.036114e-05 2.553715e-07 6.847717e-08 1.837807e+02 2.534027e-03 1.095497e-04
1.995262e+09 2.511886e+08 1.036114e-05 2.545864e-07 6.847717e-08 1.838231e+02 2.534611e-03 1.095750e-04
1.995262e+09 2.818383e+08 1.036114e-05 2.537372e-07 6.847717e-08 1.838231e+02 2.535195e-03 1.096002e-04
1.995262e+09 3.162278e+08 1.036114e-05 2.528400e-07 6.847717e-08 1.838654e+02 2.536362e-03 1.096254e-04
1.995262e+09 3.548134e+08 1.036114e-05 2.518787e-07 6.847717e-08 1.839077e+02 2.536946e-03 1.096507e-04
1.995262e+09 3.981072e+08 1.036114e-05 2.508373e-07 6.847717e-08 1.839924e+02 2.538115e-03 1.097012e-04
1.995262e+09 4.466836e+08 1.036034e-05 2.497318e-07 6.847717e-08 1.839924e+02 2.538115e-03 1.097012e-04
1.995262e+09 5.011872e+08 1.036034e-05 2.485462e-07 6.847717e-08 1.840348e+02 2.539869e-03 1.097517e-04
1.995262e+09 5.623413e+08 1.036034e-05 2.472805e-07 6.847717e-08 1.841196e+02 2.541039e-03 1.098023e-04
1.995262e+09 6.309573e+08 1.035954e-05 2.459346e-07 6.847717e-08 1.841620e+02 2.542209e-03 1.098276e-04
1.995262e+09 7.079458e+08 1.035873e-05 2.444927e-07 6.847717e-08 1.842468e+02 2.543380e-03 1.098781e-04
1.995262e+09 7.943282e+08 1.035777e-05 2.429546e-07 6.847717e-08 1.842892e+02 2.545138e-03 1.099288e-04
1.995262e+09 8.912509e+08 1.035697e-05 2.413204e-07 6.847717e-08 1.844166e+02 2.547483e-03 1.100047e-04
1.995262e+09 1.000000e+09 1.035537e-05 2.395740e-07 6.847717e-08 1.845015e+02 2.549243e-03 1.100554e-04
1.995262e+09 1.122018e+09 1.035457e-05 2.377315e-07 6.847717e-08 1.846716e+02 2.553356e-03 1.101822e-04
1.995262e+09 1.258925e+09 1.035217e-05 2.357608e-07 6.847717e-08 1.847992e+02 2.555708e-03 1.102837e-04
1.995262e+09 1.412538e+09 1.034960e-05 2.336780e-07 6.847717e-08 1.849694e+02 2.559831e-03 1.104107e-04
1.995262e+09 1.584893e+09 1.034640e-05 2.314669e-07 6.847717e-08 1.851825e+02 2.564551e-03 1.105634e-04
1.995262e+09 1.778279e+09 1.034319e-05 2.291438e-07 6.847717e-08 1.854812e+02 2.571647e-03 1.107927e-04
1.995262e+09 1.995262e+09 1.033743e-05 2.266604e-07 6.847717e-08 1.857377e+02 2.577575e-03 1.109970e-04
1.995262e+09 2.238721e+09 1.033166e-05 2.240649e-07 6.847717e-08 1.861658e+02 2.587089e-03 1.113810e-04
1.995262e+09 2.511886e+09 1.032349e-05 2.213091e-07 6.847717e-08 1.865950e+02 2.597235e-03 1.119725e-04
1.995262e+09 2.818383e+09 1.031371e-05 2.184252e-07 6.847717e-08 1.871113e+02 2.609825e-03 1.129825e-04
1.995262e+09 3.162278e+09 1.030138e-05 2.153811e-07 6.847717e-08 1.877587e+02 2.625496e-03 1.148184e-04
1.995262e+09 3.548134e+09 1.028584e-05 2.121927e-07 6.847717e-08 1.884517e+02 2.643695e-03 1.180623e-04
1.995262e+09 3.981072e+09 1.026613e-05 2.088442e-07 6.847717e-08 1.892779e+02 2.665086e-03 1.235411e-04

1.995262e+09 4.466836e+09 1.024162e-05 2.053514e-07 6.847717e-08 1.901954e+02 2.690366e-03 1.322548e-04
2.089296e+09 1.000000e+07 1.052296e-05 2.683171e-07 6.951859e-08 1.956140e+02 2.719639e-03 1.169530e-04
2.089296e+09 1.584893e+07 1.052216e-05 2.678525e-07 6.951859e-08 1.956140e+02 2.719639e-03 1.169530e-04
2.089296e+09 2.511886e+07 1.052136e-05 2.672276e-07 6.951859e-08 1.955690e+02 2.719639e-03 1.169530e-04
2.089296e+09 3.981072e+07 1.052055e-05 2.663624e-07 6.951859e-08 1.954790e+02 2.718387e-03 1.168991e-04
2.089296e+09 6.309573e+07 1.052055e-05 2.651928e-07 6.951859e-08 1.955240e+02 2.719013e-03 1.169261e-04
2.089296e+09 1.000000e+08 1.052136e-05 2.636067e-07 6.951859e-08 1.957041e+02 2.722145e-03 1.170338e-04
2.089296e+09 1.122018e+08 1.052136e-05 2.631420e-07 6.951859e-08 1.957492e+02 2.722772e-03 1.170608e-04
2.089296e+09 1.258925e+08 1.052136e-05 2.626293e-07 6.951859e-08 1.957943e+02 2.723399e-03 1.170877e-04
2.089296e+09 1.412538e+08 1.052136e-05 2.620686e-07 6.951859e-08 1.958394e+02 2.724026e-03 1.171147e-04
2.089296e+09 1.584893e+08 1.052136e-05 2.614758e-07 6.951859e-08 1.958394e+02 2.724654e-03 1.171147e-04
2.089296e+09 1.778279e+08 1.052055e-05 2.608349e-07 6.951859e-08 1.957943e+02 2.724026e-03 1.171147e-04
2.089296e+09 1.995262e+08 1.052055e-05 2.601620e-07 6.951859e-08 1.958394e+02 2.724654e-03 1.171147e-04
2.089296e+09 2.238721e+08 1.052055e-05 2.594250e-07 6.951859e-08 1.958845e+02 2.725281e-03 1.171416e-04
2.089296e+09 2.511886e+08 1.052055e-05 2.586239e-07 6.951859e-08 1.958845e+02 2.725909e-03 1.171686e-04
2.089296e+09 2.818383e+08 1.052055e-05 2.577908e-07 6.951859e-08 1.959296e+02 2.726536e-03 1.171956e-04
2.089296e+09 3.162278e+08 1.052055e-05 2.568775e-07 6.951859e-08 1.959747e+02 2.727164e-03 1.172226e-04
2.089296e+09 3.548134e+08 1.052055e-05 2.559002e-07 6.951859e-08 1.960198e+02 2.728421e-03 1.172496e-04
2.089296e+09 3.981072e+08 1.052055e-05 2.548588e-07 6.951859e-08 1.960650e+02 2.729677e-03 1.173036e-04
2.089296e+09 4.466836e+08 1.051975e-05 2.537533e-07 6.951859e-08 1.960650e+02 2.729677e-03 1.173036e-04
2.089296e+09 5.011872e+08 1.051975e-05 2.525516e-07 6.951859e-08 1.961553e+02 2.730935e-03 1.173576e-04
2.089296e+09 5.623413e+08 1.051895e-05 2.512859e-07 6.951859e-08 1.962005e+02 2.732193e-03 1.173576e-04
2.089296e+09 6.309573e+08 1.051895e-05 2.499241e-07 6.951859e-08 1.962908e+02 2.734081e-03 1.174387e-04
2.089296e+09 7.079458e+08 1.051815e-05 2.484661e-07 6.951859e-08 1.963360e+02 2.735340e-03 1.174928e-04
2.089296e+09 7.943282e+08 1.051719e-05 2.469280e-07 6.951859e-08 1.964265e+02 2.737230e-03 1.175469e-04
2.089296e+09 8.912509e+08 1.051639e-05 2.452777e-07 6.951859e-08 1.965169e+02 2.739752e-03 1.176282e-04
2.089296e+09 1.000000e+09 1.051479e-05 2.435314e-07 6.951859e-08 1.966075e+02 2.741646e-03 1.176823e-04
2.089296e+09 1.122018e+09 1.051399e-05 2.416568e-07 6.951859e-08 1.967886e+02 2.745436e-03 1.178179e-04
2.089296e+09 1.258925e+09 1.051158e-05 2.396861e-07 6.951859e-08 1.969246e+02 2.748599e-03 1.178993e-04
2.089296e+09 1.412538e+09 1.050902e-05 2.375873e-07 6.951859e-08 1.971061e+02 2.752398e-03 1.180351e-04
2.089296e+09 1.584893e+09 1.050662e-05 2.353602e-07 6.951859e-08 1.973786e+02 2.758743e-03 1.182255e-04
2.089296e+09 1.778279e+09 1.050261e-05 2.330050e-07 6.951859e-08 1.976514e+02 2.764466e-03 1.184163e-04
2.089296e+09 1.995262e+09 1.049764e-05 2.305217e-07 6.951859e-08 1.979703e+02 2.772115e-03 1.186892e-04
2.089296e+09 2.238721e+09 1.049107e-05 2.278941e-07 6.951859e-08 1.983353e+02 2.780426e-03 1.190450e-04
2.089296e+09 2.511886e+09 1.048370e-05 2.251223e-07 6.951859e-08 1.988383e+02 2.791974e-03 1.197047e-04
2.089296e+09 2.818383e+09 1.047393e-05 2.222063e-07 6.951859e-08 1.993885e+02 2.805507e-03 1.207845e-04
2.089296e+09 3.162278e+09 1.046159e-05 2.191302e-07 6.951859e-08 2.000322e+02 2.821703e-03 1.227189e-04
2.089296e+09 3.548134e+09 1.044605e-05 2.159098e-07 6.951859e-08 2.007705e+02 2.840608e-03 1.261570e-04
2.089296e+09 3.981072e+09 1.042715e-05 2.125452e-07 6.951859e-08 2.016044e+02 2.863593e-03 1.319810e-04

2.089296e+09 4.466836e+09 1.040263e-05 2.090044e-07 6.951859e-08 2.025350e+02 2.890090e-03 1.412249e-04
2.187762e+09 1.000000e+07 1.069135e-05 2.724828e-07 7.059205e-08 2.092666e+02 2.937726e-03 1.255484e-04
2.187762e+09 1.584893e+07 1.069055e-05 2.720181e-07 7.059205e-08 2.092666e+02 2.937726e-03 1.255773e-04
2.187762e+09 2.511886e+07 1.068814e-05 2.713933e-07 7.059205e-08 2.092666e+02 2.938403e-03 1.255773e-04
2.187762e+09 3.981072e+07 1.068574e-05 2.705281e-07 7.059205e-08 2.091703e+02 2.936374e-03 1.255195e-04
2.187762e+09 6.309573e+07 1.068398e-05 2.693425e-07 7.059205e-08 2.089296e+02 2.932995e-03 1.253462e-04
2.187762e+09 1.000000e+08 1.068318e-05 2.677563e-07 7.059205e-08 2.087373e+02 2.930295e-03 1.252597e-04
2.187762e+09 1.122018e+08 1.068318e-05 2.672757e-07 7.059205e-08 2.087373e+02 2.930295e-03 1.252597e-04
2.187762e+09 1.258925e+08 1.068318e-05 2.667630e-07 7.059205e-08 2.087373e+02 2.930295e-03 1.252597e-04
2.187762e+09 1.412538e+08 1.068237e-05 2.662022e-07 7.059205e-08 2.086892e+02 2.929620e-03 1.252308e-04
2.187762e+09 1.584893e+08 1.068237e-05 2.656094e-07 7.059205e-08 2.086892e+02 2.929620e-03 1.252308e-04
2.187762e+09 1.778279e+08 1.068237e-05 2.649685e-07 7.059205e-08 2.087373e+02 2.930295e-03 1.252308e-04
2.187762e+09 1.995262e+08 1.068237e-05 2.642796e-07 7.059205e-08 2.087373e+02 2.930970e-03 1.252597e-04
2.187762e+09 2.238721e+08 1.068237e-05 2.635426e-07 7.059205e-08 2.087853e+02 2.931645e-03 1.252885e-04
2.187762e+09 2.511886e+08 1.068237e-05 2.627415e-07 7.059205e-08 2.088334e+02 2.932320e-03 1.253174e-04
2.187762e+09 2.818383e+08 1.068237e-05 2.618923e-07 7.059205e-08 2.088334e+02 2.932995e-03 1.253462e-04
2.187762e+09 3.162278e+08 1.068237e-05 2.609791e-07 7.059205e-08 2.088815e+02 2.933670e-03 1.253751e-04
2.187762e+09 3.548134e+08 1.068237e-05 2.600018e-07 7.059205e-08 2.089296e+02 2.935022e-03 1.254040e-04
2.187762e+09 3.981072e+08 1.068157e-05 2.589443e-07 7.059205e-08 2.089296e+02 2.935022e-03 1.254040e-04
2.187762e+09 4.466836e+08 1.068157e-05 2.578228e-07 7.059205e-08 2.090259e+02 2.936374e-03 1.254329e-04
2.187762e+09 5.011872e+08 1.068157e-05 2.566212e-07 7.059205e-08 2.090740e+02 2.937726e-03 1.254906e-04
2.187762e+09 5.623413e+08 1.068077e-05 2.553394e-07 7.059205e-08 2.091221e+02 2.938403e-03 1.255195e-04
2.187762e+09 6.309573e+08 1.068077e-05 2.539776e-07 7.059205e-08 2.092185e+02 2.940433e-03 1.255773e-04
2.187762e+09 7.079458e+08 1.067997e-05 2.525196e-07 7.059205e-08 2.092666e+02 2.941788e-03 1.256352e-04
2.187762e+09 7.943282e+08 1.067917e-05 2.509655e-07 7.059205e-08 2.093630e+02 2.943820e-03 1.256931e-04
2.187762e+09 8.912509e+08 1.067837e-05 2.492992e-07 7.059205e-08 2.094595e+02 2.946533e-03 1.257799e-04
2.187762e+09 1.000000e+09 1.067661e-05 2.475368e-07 7.059205e-08 2.095560e+02 2.948569e-03 1.258379e-04
2.187762e+09 1.122018e+09 1.067581e-05 2.456623e-07 7.059205e-08 2.097490e+02 2.952645e-03 1.259828e-04
2.187762e+09 1.258925e+09 1.067340e-05 2.436595e-07 7.059205e-08 2.098940e+02 2.956047e-03 1.260699e-04
2.187762e+09 1.412538e+09 1.067100e-05 2.415447e-07 7.059205e-08 2.100874e+02 2.960134e-03 1.262151e-04
2.187762e+09 1.584893e+09 1.066844e-05 2.393016e-07 7.059205e-08 2.103778e+02 2.966274e-03 1.264187e-04
2.187762e+09 1.778279e+09 1.066443e-05 2.369304e-07 7.059205e-08 2.106202e+02 2.972428e-03 1.266226e-04
2.187762e+09 1.995262e+09 1.065946e-05 2.344310e-07 7.059205e-08 2.109599e+02 2.980652e-03 1.268853e-04
2.187762e+09 2.238721e+09 1.065370e-05 2.317714e-07 7.059205e-08 2.113976e+02 2.990276e-03 1.273243e-04
2.187762e+09 2.511886e+09 1.064633e-05 2.289836e-07 7.059205e-08 2.118849e+02 3.002696e-03 1.279709e-04
2.187762e+09 2.818383e+09 1.063655e-05 2.260356e-07 7.059205e-08 2.124712e+02 3.016555e-03 1.291253e-04
2.187762e+09 3.162278e+09 1.062422e-05 2.229433e-07 7.059205e-08 2.131081e+02 3.033272e-03 1.311630e-04
2.187762e+09 3.548134e+09 1.060948e-05 2.197069e-07 7.059205e-08 2.139439e+02 3.053594e-03 1.348377e-04
2.187762e+09 3.981072e+09 1.058993e-05 2.162943e-07 7.059205e-08 2.147336e+02 3.076885e-03 1.409975e-04

2.187762e+09 4.466836e+09 1.056622e-05 2.127375e-07 7.059205e-08 2.157248e+02 3.104640e-03 1.508382e-04
2.290868e+09 1.000000e+07 1.084099e-05 2.767125e-07 7.168153e-08 2.217686e+02 3.139144e-03 1.334785e-04
2.290868e+09 1.584893e+07 1.084179e-05 2.762479e-07 7.168153e-08 2.217686e+02 3.139867e-03 1.334785e-04
2.290868e+09 2.511886e+07 1.084339e-05 2.756070e-07 7.168153e-08 2.217686e+02 3.139867e-03 1.334785e-04
2.290868e+09 3.981072e+07 1.084500e-05 2.747418e-07 7.168153e-08 2.218196e+02 3.140590e-03 1.335092e-04
2.290868e+09 6.309573e+07 1.084580e-05 2.735562e-07 7.168153e-08 2.220752e+02 3.144208e-03 1.336630e-04
2.290868e+09 1.000000e+08 1.084676e-05 2.719540e-07 7.168153e-08 2.223310e+02 3.149280e-03 1.338170e-04
2.290868e+09 1.122018e+08 1.084676e-05 2.714734e-07 7.168153e-08 2.223822e+02 3.150005e-03 1.338478e-04
2.290868e+09 1.258925e+08 1.084676e-05 2.709607e-07 7.168153e-08 2.223822e+02 3.150731e-03 1.338786e-04
2.290868e+09 1.412538e+08 1.084676e-05 2.703999e-07 7.168153e-08 2.224334e+02 3.151456e-03 1.339095e-04
2.290868e+09 1.584893e+08 1.084676e-05 2.697911e-07 7.168153e-08 2.224334e+02 3.151456e-03 1.339403e-04
2.290868e+09 1.778279e+08 1.084676e-05 2.691502e-07 7.168153e-08 2.224846e+02 3.152182e-03 1.339403e-04
2.290868e+09 1.995262e+08 1.084676e-05 2.684613e-07 7.168153e-08 2.225359e+02 3.152908e-03 1.339712e-04
2.290868e+09 2.238721e+08 1.084676e-05 2.677243e-07 7.168153e-08 2.225359e+02 3.153634e-03 1.340020e-04
2.290868e+09 2.511886e+08 1.084676e-05 2.669232e-07 7.168153e-08 2.225871e+02 3.154360e-03 1.340329e-04
2.290868e+09 2.818383e+08 1.084676e-05 2.660580e-07 7.168153e-08 2.226384e+02 3.155087e-03 1.340329e-04
2.290868e+09 3.162278e+08 1.084676e-05 2.651448e-07 7.168153e-08 2.226896e+02 3.156540e-03 1.340637e-04
2.290868e+09 3.548134e+08 1.084676e-05 2.641514e-07 7.168153e-08 2.227409e+02 3.157267e-03 1.341255e-04
2.290868e+09 3.981072e+08 1.084580e-05 2.631100e-07 7.168153e-08 2.227409e+02 3.157267e-03 1.341255e-04
2.290868e+09 4.466836e+08 1.084580e-05 2.619725e-07 7.168153e-08 2.227922e+02 3.158721e-03 1.341564e-04
2.290868e+09 5.011872e+08 1.084580e-05 2.607708e-07 7.168153e-08 2.228948e+02 3.160176e-03 1.342182e-04
2.290868e+09 5.623413e+08 1.084500e-05 2.594731e-07 7.168153e-08 2.228948e+02 3.160904e-03 1.342491e-04
2.290868e+09 6.309573e+08 1.084500e-05 2.580952e-07 7.168153e-08 2.229975e+02 3.163088e-03 1.343109e-04
2.290868e+09 7.079458e+08 1.084420e-05 2.566212e-07 7.168153e-08 2.231002e+02 3.165274e-03 1.343728e-04
2.290868e+09 7.943282e+08 1.084339e-05 2.550510e-07 7.168153e-08 2.231516e+02 3.166732e-03 1.344347e-04
2.290868e+09 8.912509e+08 1.084259e-05 2.533848e-07 7.168153e-08 2.233058e+02 3.169650e-03 1.345276e-04
2.290868e+09 1.000000e+09 1.084179e-05 2.516063e-07 7.168153e-08 2.234601e+02 3.173301e-03 1.346205e-04
2.290868e+09 1.122018e+09 1.084019e-05 2.497158e-07 7.168153e-08 2.235630e+02 3.176225e-03 1.347136e-04
2.290868e+09 1.258925e+09 1.083763e-05 2.477130e-07 7.168153e-08 2.237175e+02 3.179152e-03 1.348066e-04
2.290868e+09 1.412538e+09 1.083602e-05 2.455822e-07 7.168153e-08 2.239752e+02 3.185014e-03 1.350241e-04
2.290868e+09 1.584893e+09 1.083282e-05 2.433231e-07 7.168153e-08 2.241816e+02 3.190886e-03 1.351796e-04
2.290868e+09 1.778279e+09 1.082865e-05 2.409358e-07 7.168153e-08 2.244916e+02 3.196769e-03 1.353665e-04
2.290868e+09 1.995262e+09 1.082465e-05 2.384044e-07 7.168153e-08 2.249055e+02 3.206353e-03 1.357098e-04
2.290868e+09 2.238721e+09 1.081808e-05 2.357287e-07 7.168153e-08 2.252683e+02 3.215965e-03 1.361167e-04
2.290868e+09 2.511886e+09 1.081071e-05 2.329089e-07 7.168153e-08 2.257876e+02 3.228578e-03 1.368079e-04
2.290868e+09 2.818383e+09 1.080174e-05 2.299449e-07 7.168153e-08 2.264123e+02 3.243481e-03 1.380420e-04
2.290868e+09 3.162278e+09 1.078940e-05 2.268206e-07 7.168153e-08 2.270910e+02 3.260703e-03 1.402204e-04
2.290868e+09 3.548134e+09 1.077466e-05 2.235522e-07 7.168153e-08 2.279292e+02 3.282550e-03 1.441157e-04
2.290868e+09 3.981072e+09 1.075575e-05 2.201075e-07 7.168153e-08 2.288232e+02 3.307587e-03 1.506646e-04

2.290868e+09 4.466836e+09 1.073204e-05 2.165186e-07 7.168153e-08 2.297735e+02 3.335887e-03 1.611429e-04
2.398833e+09 1.000000e+07 1.101178e-05 2.810064e-07 7.278704e-08 2.368100e+02 3.383852e-03 1.429919e-04
2.398833e+09 1.584893e+07 1.101258e-05 2.805417e-07 7.278704e-08 2.368645e+02 3.384631e-03 1.430248e-04
2.398833e+09 2.511886e+07 1.101339e-05 2.799008e-07 7.278704e-08 2.369736e+02 3.386970e-03 1.430907e-04
2.398833e+09 3.981072e+07 1.101499e-05 2.790196e-07 7.278704e-08 2.371920e+02 3.390871e-03 1.432555e-04
