               Y_n               Y_p             Y_he4             Y_c12            Y_ne20            Y_ne23            Y_na23            Y_mg23             E_nuc              Time
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     6.05727502249572E-07     4.34793942724977E-02     0.00000000000000E+00     4.90426087080007E+16     1.26800000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     5.95789448509604E-07     4.34794042105515E-02     0.00000000000000E+00     4.90426311275063E+16     1.27000000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     5.86014445375583E-07     4.34794139855546E-02     0.00000000000000E+00     4.90426531791825E+16     1.27200000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     5.76399814673325E-07     4.34794236001853E-02     0.00000000000000E+00     4.90426748690712E+16     1.27400000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     5.66942920968488E-07     4.34794330570790E-02     0.00000000000000E+00     4.90426962031179E+16     1.27600000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     5.57641170652374E-07     4.34794423588293E-02     0.00000000000000E+00     4.90427171871740E+16     1.27800000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     5.48492041620412E-07     4.34794515079584E-02     0.00000000000000E+00     4.90427378269284E+16     1.28000000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     5.39493038240071E-07     4.34794605069617E-02     0.00000000000000E+00     4.90427581280107E+16     1.28200000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     5.30641680527962E-07     4.34794693583194E-02     0.00000000000000E+00     4.90427780960159E+16     1.28400000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     5.21935544162241E-07     4.34794780644558E-02     0.00000000000000E+00     4.90427977364132E+16     1.28600000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     5.13372243671525E-07     4.34794866277563E-02     0.00000000000000E+00     4.90428170545836E+16     1.28800000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     5.04949431618209E-07     4.34794950505684E-02     0.00000000000000E+00     4.90428360558227E+16     1.29000000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     4.96664797781792E-07     4.34795033352022E-02     0.00000000000000E+00     4.90428547453417E+16     1.29200000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     4.88516102165285E-07     4.34795114838978E-02     0.00000000000000E+00     4.90428731281951E+16     1.29400000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     4.80501113024635E-07     4.34795194988869E-02     0.00000000000000E+00     4.90428912094173E+16     1.29600000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     4.72617624800491E-07     4.34795273823752E-02     0.00000000000000E+00     4.90429089939834E+16     1.29800000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     4.64863478147153E-07     4.34795351365218E-02     0.00000000000000E+00     4.90429264867643E+16     1.30000000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     4.57236548299217E-07     4.34795427634517E-02     0.00000000000000E+00     4.90429436925532E+16     1.30200000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     4.49734744342693E-07     4.34795502652556E-02     0.00000000000000E+00     4.90429606160669E+16     1.30400000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     4.42356008486137E-07     4.34795576439915E-02     0.00000000000000E+00     4.90429772619472E+16     1.30600000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     4.35098351706017E-07     4.34795649016483E-02     0.00000000000000E+00     4.90429936346825E+16     1.30800000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     4.27959777574065E-07     4.34795720402224E-02     0.00000000000000E+00     4.90430097387762E+16     1.31000000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     4.20938324931287E-07     4.34795790616750E-02     0.00000000000000E+00     4.90430255786522E+16     1.31200000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     4.14032070473364E-07     4.34795859679295E-02     0.00000000000000E+00     4.90430411586494E+16     1.31400000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     4.07239121683303E-07     4.34795927608783E-02     0.00000000000000E+00     4.90430564830370E+16     1.31600000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     4.00557616181496E-07     4.34795994423838E-02     0.00000000000000E+00     4.90430715560167E+16     1.31800000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     3.93985721075776E-07     4.34796060142789E-02     0.00000000000000E+00     4.90430863817232E+16     1.32000000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     3.87521703487165E-07     4.34796124782965E-02     0.00000000000000E+00     4.90431009640559E+16     1.32200000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     3.81163759830700E-07     4.34796188362401E-02     0.00000000000000E+00     4.90431153070875E+16     1.32400000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     3.74910144663079E-07     4.34796250898553E-02     0.00000000000000E+00     4.90431294147555E+16     1.32600000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     3.68759144730683E-07     4.34796312408552E-02     0.00000000000000E+00     4.90431432909239E+16     1.32800000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     3.62709073444814E-07     4.34796372909265E-02     0.00000000000000E+00     4.90431569393964E+16     1.33000000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     3.56758270202448E-07     4.34796432417298E-02     0.00000000000000E+00     4.90431703639183E+16     1.33200000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     3.50905099706983E-07     4.34796490949003E-02     0.00000000000000E+00     4.90431835681776E+16     1.33400000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     3.45147951288991E-07     4.34796548520487E-02     0.00000000000000E+00     4.90431965558070E+16     1.33600000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     3.39485238226968E-07     4.34796605147617E-02     0.00000000000000E+00     4.90432093303849E+16     1.33800000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     3.33915397068089E-07     4.34796660846029E-02     0.00000000000000E+00     4.90432218954375E+16     1.34000000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     3.28436988903660E-07     4.34796715630111E-02     0.00000000000000E+00     4.90432342542237E+16     1.34200000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     3.23048593827916E-07     4.34796769514061E-02     0.00000000000000E+00     4.90432464099594E+16     1.34400000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     3.17748627985309E-07     4.34796822513720E-02     0.00000000000000E+00     4.90432583662049E+16     1.34600000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     3.12535635676312E-07     4.34796874643643E-02     0.00000000000000E+00     4.90432701262463E+16     1.34800000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     3.07408183059599E-07     4.34796925918169E-02     0.00000000000000E+00     4.90432816933206E+16     1.35000000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     3.02364857537549E-07     4.34796976351424E-02     0.00000000000000E+00     4.90432930706171E+16     1.35200000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.97404267141754E-07     4.34797025957328E-02     0.00000000000000E+00     4.90433042612792E+16     1.35400000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.92525039918523E-07     4.34797074749600E-02     0.00000000000000E+00     4.90433152684053E+16     1.35600000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.87725823314392E-07     4.34797122741766E-02     0.00000000000000E+00     4.90433260950503E+16     1.35800000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.83005283561623E-07     4.34797169947164E-02     0.00000000000000E+00     4.90433367442275E+16     1.36000000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.78362105063716E-07     4.34797216378949E-02     0.00000000000000E+00     4.90433472189093E+16     1.36200000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.73795363708714E-07     4.34797262046362E-02     0.00000000000000E+00     4.90433575210496E+16     1.36400000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.69303573009634E-07     4.34797306964269E-02     0.00000000000000E+00     4.90433676540819E+16     1.36600000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.64885485416864E-07     4.34797351145145E-02     0.00000000000000E+00     4.90433776208202E+16     1.36800000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.60539885127305E-07     4.34797394601148E-02     0.00000000000000E+00     4.90433874240016E+16     1.37000000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.56265574631031E-07     4.34797437344253E-02     0.00000000000000E+00     4.90433970663212E+16     1.37200000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.52061374226698E-07     4.34797479386257E-02     0.00000000000000E+00     4.90434065504334E+16     1.37400000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.47926121536943E-07     4.34797520738784E-02     0.00000000000000E+00     4.90434158789524E+16     1.37600000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.43858671023788E-07     4.34797561413289E-02     0.00000000000000E+00     4.90434250544540E+16     1.37800000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.39857893504044E-07     4.34797601421065E-02     0.00000000000000E+00     4.90434340794762E+16     1.38000000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.35922675664712E-07     4.34797640773243E-02     0.00000000000000E+00     4.90434429565203E+16     1.38200000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.32052064701255E-07     4.34797679479353E-02     0.00000000000000E+00     4.90434516878151E+16     1.38400000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.28245082112291E-07     4.34797717549179E-02     0.00000000000000E+00     4.90434602756215E+16     1.38600000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.24500554562280E-07     4.34797754994454E-02     0.00000000000000E+00     4.90434687225080E+16     1.38800000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.20817454301195E-07     4.34797791825457E-02     0.00000000000000E+00     4.90434770307962E+16     1.39000000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.17194769703212E-07     4.34797828052303E-02     0.00000000000000E+00     4.90434852027718E+16     1.39200000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.13631504896330E-07     4.34797863684951E-02     0.00000000000000E+00     4.90434932406857E+16     1.39400000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.10126679391974E-07     4.34797898733206E-02     0.00000000000000E+00     4.90435011467551E+16     1.39600000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.06679327714610E-07     4.34797933206722E-02     0.00000000000000E+00     4.90435089231637E+16     1.39800000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.03288499031357E-07     4.34797967115009E-02     0.00000000000000E+00     4.90435165720633E+16     1.40000000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.99953256781595E-07     4.34798000467432E-02     0.00000000000000E+00     4.90435240955744E+16     1.40200000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.96672678306577E-07     4.34798033273217E-02     0.00000000000000E+00     4.90435314957869E+16     1.40400000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.93446039915287E-07     4.34798065539600E-02     0.00000000000000E+00     4.90435387742561E+16     1.40600000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.90272334129223E-07     4.34798097276658E-02     0.00000000000000E+00     4.90435459333175E+16     1.40800000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.87150691944900E-07     4.34798128493080E-02     0.00000000000000E+00     4.90435529749363E+16     1.41000000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.84080258330324E-07     4.34798159197416E-02     0.00000000000000E+00     4.90435599010467E+16     1.41200000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.81060191823425E-07     4.34798189398081E-02     0.00000000000000E+00     4.90435667135525E+16     1.41400000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.78089664225107E-07     4.34798219103357E-02     0.00000000000000E+00     4.90435734143281E+16     1.41600000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.75167860292298E-07     4.34798248321397E-02     0.00000000000000E+00     4.90435800052192E+16     1.41800000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.72293977431000E-07     4.34798277060225E-02     0.00000000000000E+00     4.90435864880431E+16     1.42000000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.69467225389344E-07     4.34798305327746E-02     0.00000000000000E+00     4.90435928645900E+16     1.42200000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.66686825950637E-07     4.34798333131740E-02     0.00000000000000E+00     4.90435991366232E+16     1.42400000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.63952062249215E-07     4.34798360479377E-02     0.00000000000000E+00     4.90436053057105E+16     1.42600000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.61262205322261E-07     4.34798387377946E-02     0.00000000000000E+00     4.90436113734748E+16     1.42800000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.58616481218746E-07     4.34798413835187E-02     0.00000000000000E+00     4.90436173417061E+16     1.43000000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.56014165263358E-07     4.34798439858347E-02     0.00000000000000E+00     4.90436232120390E+16     1.43200000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.53454544121434E-07     4.34798465454558E-02     0.00000000000000E+00     4.90436289860822E+16     1.43400000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.50936915527793E-07     4.34798490630844E-02     0.00000000000000E+00     4.90436346654187E+16     1.43600000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.48460588015572E-07     4.34798515394119E-02     0.00000000000000E+00     4.90436402516068E+16     1.43800000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.46024880645065E-07     4.34798539751193E-02     0.00000000000000E+00     4.90436457461804E+16     1.44000000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.43629122732557E-07     4.34798563708772E-02     0.00000000000000E+00     4.90436511506495E+16     1.44200000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.41272653579159E-07     4.34798587273464E-02     0.00000000000000E+00     4.90436564665013E+16     1.44400000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.38954825783455E-07     4.34798610451742E-02     0.00000000000000E+00     4.90436616951933E+16     1.44600000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.36675102298045E-07     4.34798633248977E-02     0.00000000000000E+00     4.90436668379686E+16     1.44800000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.34432786794512E-07     4.34798655672132E-02     0.00000000000000E+00     4.90436718963703E+16     1.45000000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.32227264299379E-07     4.34798677727357E-02     0.00000000000000E+00     4.90436768717823E+16     1.45200000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.30057929333820E-07     4.34798699420706E-02     0.00000000000000E+00     4.90436817655666E+16     1.45400000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.27924185680129E-07     4.34798720758143E-02     0.00000000000000E+00     4.90436865790638E+16     1.45600000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.25825446148198E-07     4.34798741745538E-02     0.00000000000000E+00     4.90436913135938E+16     1.45800000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.23761132341988E-07     4.34798762388676E-02     0.00000000000000E+00     4.90436959704559E+16     1.46000000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.21730674426003E-07     4.34798782693255E-02     0.00000000000000E+00     4.90437005509295E+16     1.46200000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.19733510891765E-07     4.34798802664891E-02     0.00000000000000E+00     4.90437050562749E+16     1.46400000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.17769088324286E-07     4.34798822309116E-02     0.00000000000000E+00     4.90437094877332E+16     1.46600000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.15836925341124E-07     4.34798841630746E-02     0.00000000000000E+00     4.90437138464350E+16     1.46800000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.13936507079166E-07     4.34798860634929E-02     0.00000000000000E+00     4.90437181335524E+16     1.47000000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.12067270658808E-07     4.34798879327293E-02     0.00000000000000E+00     4.90437223503194E+16     1.47200000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.10228702839617E-07     4.34798897712971E-02     0.00000000000000E+00     4.90437264978925E+16     1.47400000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.08420298310287E-07     4.34798915797016E-02     0.00000000000000E+00     4.90437305774102E+16     1.47600000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.06641559497778E-07     4.34798933584405E-02     0.00000000000000E+00     4.90437345899938E+16     1.47800000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.04891996376441E-07     4.34798951080036E-02     0.00000000000000E+00     4.90437385367475E+16     1.48000000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.03171126277153E-07     4.34798968288737E-02     0.00000000000000E+00     4.90437424187595E+16     1.48200000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.01478473696446E-07     4.34798985215263E-02     0.00000000000000E+00     4.90437462371016E+16     1.48400000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     9.98135701056390E-08     4.34799001864298E-02     0.00000000000000E+00     4.90437499928303E+16     1.48600000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     9.81759606837958E-08     4.34799018240393E-02     0.00000000000000E+00     4.90437536869723E+16     1.48800000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     9.65652841365480E-08     4.34799034347158E-02     0.00000000000000E+00     4.90437573203537E+16     1.49000000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     9.49810331951134E-08     4.34799050189668E-02     0.00000000000000E+00     4.90437608941121E+16     1.49200000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     9.34227734338429E-08     4.34799065772265E-02     0.00000000000000E+00     4.90437644092290E+16     1.49400000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     9.18900772720932E-08     4.34799081099227E-02     0.00000000000000E+00     4.90437678666708E+16     1.49600000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     9.03825238191473E-08     4.34799096174761E-02     0.00000000000000E+00     4.90437712673893E+16     1.49800000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     8.88996987191355E-08     4.34799111003012E-02     0.00000000000000E+00     4.90437746123219E+16     1.50000000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     8.74411939959562E-08     4.34799125588059E-02     0.00000000000000E+00     4.90437779023921E+16     1.50200000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     8.60066078981962E-08     4.34799139933921E-02     0.00000000000000E+00     4.90437811385098E+16     1.50400000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     8.45955447440519E-08     4.34799154044552E-02     0.00000000000000E+00     4.90437843215717E+16     1.50600000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     8.32076147662497E-08     4.34799167923852E-02     0.00000000000000E+00     4.90437874524617E+16     1.50800000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     8.18424730029693E-08     4.34799181575269E-02     0.00000000000000E+00     4.90437905319275E+16     1.51000000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     8.04997494408499E-08     4.34799195002505E-02     0.00000000000000E+00     4.90437935608019E+16     1.51200000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     7.91790548514235E-08     4.34799208209451E-02     0.00000000000000E+00     4.90437965399840E+16     1.51400000000000E+03
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     7.78800273105809E-08     4.34799221199726E-02     0.00000000000000E+00     4.90437994702919E+16     1.51600000000000E+03
