!27Na (5/2+, 3/2+, 1/2+)  -> 27Mg     beta-decay,   with screening effects
!USDB      Q=9.069 MeV
!Experimental data are used.
!
!Log(rhoY) Log(T)  dQ     Vs      mu       e-cap-rate    nu-energy-loss  gamma-energy
!                 (MeV)     (MeV)     (MeV)       (1/s)             (MeV/s)        (MeV/s)  
2.630268e+09 5.011872e+08 -3.143958e-07 9.004252e-08 1.133927e-05 1.710645e-01 3.987781e-07 2.006279e-07
2.630268e+09 5.623413e+08 -3.131461e-07 9.004252e-08 1.133927e-05 1.767380e-01 4.187370e-07 1.987382e-07
2.630268e+09 6.309573e+08 -3.118163e-07 9.004252e-08 1.133831e-05 1.825030e-01 4.390372e-07 1.970794e-07
2.630268e+09 7.079458e+08 -3.104064e-07 9.004252e-08 1.133751e-05 1.881352e-01 4.589668e-07 1.955291e-07
2.630268e+09 7.943282e+08 -3.088843e-07 9.004252e-08 1.133671e-05 1.935887e-01 4.784001e-07 1.941115e-07
2.630268e+09 8.912509e+08 -3.072661e-07 9.004252e-08 1.133590e-05 1.988245e-01 4.972460e-07 1.928774e-07
2.630268e+09 1.000000e+09 -3.055357e-07 9.004252e-08 1.133510e-05 2.038356e-01 5.155031e-07 1.918630e-07
2.630268e+09 1.122018e+09 -3.036932e-07 9.004252e-08 1.133350e-05 2.087565e-01 5.336805e-07 1.912543e-07
2.630268e+09 1.258925e+09 -3.017225e-07 9.004252e-08 1.133190e-05 2.134912e-01 5.515074e-07 1.909463e-07
2.630268e+09 1.412538e+09 -2.996237e-07 9.004252e-08 1.132934e-05 2.182177e-01 5.697067e-07 1.911399e-07
2.630268e+09 1.584893e+09 -2.973967e-07 9.004252e-08 1.132693e-05 2.228640e-01 5.881408e-07 1.917394e-07
2.630268e+09 1.778279e+09 -2.950414e-07 9.004252e-08 1.132373e-05 2.276512e-01 6.077169e-07 1.929840e-07
2.630268e+09 1.995262e+09 -2.925260e-07 9.004252e-08 1.131876e-05 2.328306e-01 6.294646e-07 1.951063e-07
2.630268e+09 2.238721e+09 -2.898664e-07 9.004252e-08 1.131299e-05 2.383966e-01 6.536741e-07 1.980757e-07
2.630268e+09 2.511886e+09 -2.870466e-07 9.004252e-08 1.130562e-05 2.446696e-01 6.818696e-07 2.021861e-07
2.630268e+09 2.818383e+09 -2.840665e-07 9.004252e-08 1.129665e-05 2.518953e-01 7.153874e-07 2.076210e-07
2.630268e+09 3.162278e+09 -2.809262e-07 9.004252e-08 1.128592e-05 2.603814e-01 7.560688e-07 2.146057e-07
2.630268e+09 3.548134e+09 -2.775937e-07 9.004252e-08 1.127118e-05 2.709692e-01 8.079627e-07 2.238573e-07
2.630268e+09 3.981072e+09 -2.741010e-07 9.004252e-08 1.125323e-05 2.840142e-01 8.737382e-07 2.355870e-07
2.630268e+09 4.466836e+09 -2.704159e-07 9.004252e-08 1.123112e-05 3.002410e-01 9.578584e-07 2.503406e-07

2.754229e+09 1.000000e+07 -3.345512e-07 9.143641e-08 1.150814e-05 1.108332e-01 2.069528e-07 1.791189e-07
2.754229e+09 1.584893e+07 -3.341186e-07 9.143641e-08 1.150894e-05 1.110018e-01 2.073821e-07 1.793954e-07
2.754229e+09 2.511886e+07 -3.335258e-07 9.143641e-08 1.151054e-05 1.111118e-01 2.076688e-07 1.795772e-07
2.754229e+09 3.981072e+07 -3.327247e-07 9.143641e-08 1.151214e-05 1.112500e-01 2.080326e-07 1.798048e-07
2.754229e+09 6.309573e+07 -3.316192e-07 9.143641e-08 1.151391e-05 1.112756e-01 2.081188e-07 1.798462e-07
2.754229e+09 1.000000e+08 -3.301132e-07 9.143641e-08 1.151471e-05 1.113243e-01 2.083729e-07 1.796889e-07
2.754229e+09 1.122018e+08 -3.296485e-07 9.143641e-08 1.151471e-05 1.114448e-01 2.088148e-07 1.796021e-07
2.754229e+09 1.258925e+08 -3.291679e-07 9.143641e-08 1.151471e-05 1.116889e-01 2.096676e-07 1.794656e-07
2.754229e+09 1.412538e+08 -3.286392e-07 9.143641e-08 1.151551e-05 1.120211e-01 2.109120e-07 1.790900e-07
2.754229e+09 1.584893e+08 -3.280624e-07 9.143641e-08 1.151471e-05 1.128392e-01 2.136197e-07 1.789334e-07
2.754229e+09 1.778279e+08 -3.274535e-07 9.143641e-08 1.151471e-05 1.139357e-01 2.173358e-07 1.785013e-07
2.754229e+09 1.995262e+08 -3.267967e-07 9.143641e-08 1.151471e-05 1.155075e-01 2.226390e-07 1.779227e-07
2.754229e+09 2.238721e+08 -3.260917e-07 9.143641e-08 1.151471e-05 1.176332e-01 2.297954e-07 1.771827e-07
2.754229e+09 2.511886e+08 -3.253226e-07 9.143641e-08 1.151471e-05 1.203455e-01 2.389083e-07 1.762671e-07
2.754229e+09 2.818383e+08 -3.245055e-07 9.143641e-08 1.151471e-05 1.236545e-01 2.500065e-07 1.751868e-07
2.754229e+09 3.162278e+08 -3.236243e-07 9.143641e-08 1.151471e-05 1.275322e-01 2.630094e-07 1.739447e-07
2.754229e+09 3.548134e+08 -3.226791e-07 9.143641e-08 1.151471e-05 1.319016e-01 2.776651e-07 1.725684e-07
2.754229e+09 3.981072e+08 -3.216697e-07 9.143641e-08 1.151471e-05 1.366658e-01 2.936441e-07 1.710966e-07
2.754229e+09 4.466836e+08 -3.205802e-07 9.143641e-08 1.151391e-05 1.418176e-01 3.108861e-07 1.697115e-07
2.754229e+09 5.011872e+08 -3.194106e-07 9.143641e-08 1.151391e-05 1.470246e-01 3.283910e-07 1.681517e-07
2.754229e+09 5.623413e+08 -3.181609e-07 9.143641e-08 1.151391e-05 1.522755e-01 3.461077e-07 1.666216e-07
2.754229e+09 6.309573e+08 -3.168311e-07 9.143641e-08 1.151295e-05 1.576159e-01 3.641257e-07 1.652918e-07
2.754229e+09 7.079458e+08 -3.154052e-07 9.143641e-08 1.151214e-05 1.628358e-01 3.818223e-07 1.640595e-07
2.754229e+09 7.943282e+08 -3.138671e-07 9.143641e-08 1.151134e-05 1.678920e-01 3.991088e-07 1.629564e-07
2.754229e+09 8.912509e+08 -3.122489e-07 9.143641e-08 1.151054e-05 1.727587e-01 4.158927e-07 1.620173e-07
2.754229e+09 1.000000e+09 -3.105025e-07 9.143641e-08 1.150974e-05 1.774230e-01 4.321866e-07 1.612766e-07
2.754229e+09 1.122018e+09 -3.086440e-07 9.143641e-08 1.150814e-05 1.820162e-01 4.484369e-07 1.609131e-07
2.754229e+09 1.258925e+09 -3.066573e-07 9.143641e-08 1.150654e-05 1.864447e-01 4.644311e-07 1.608242e-07
2.754229e+09 1.412538e+09 -3.045584e-07 9.143641e-08 1.150397e-05 1.908842e-01 4.808076e-07 1.612023e-07
2.754229e+09 1.584893e+09 -3.023153e-07 9.143641e-08 1.150157e-05 1.952675e-01 4.974751e-07 1.619688e-07
2.754229e+09 1.778279e+09 -2.999281e-07 9.143641e-08 1.149837e-05 1.998021e-01 5.152421e-07 1.633320e-07
2.754229e+09 1.995262e+09 -2.973967e-07 9.143641e-08 1.149340e-05 2.047246e-01 5.350709e-07 1.655241e-07
2.754229e+09 2.238721e+09 -2.947210e-07 9.143641e-08 1.148763e-05 2.100439e-01 5.572644e-07 1.685277e-07
2.754229e+09 2.511886e+09 -2.918852e-07 9.143641e-08 1.148106e-05 2.159385e-01 5.827487e-07 1.724770e-07
2.754229e+09 2.818383e+09 -2.888731e-07 9.143641e-08 1.147209e-05 2.228948e-01 6.137073e-07 1.778244e-07
2.754229e+09 3.162278e+09 -2.857007e-07 9.143641e-08 1.146152e-05 2.310947e-01 6.514503e-07 1.846551e-07
2.754229e+09 3.548134e+09 -2.823522e-07 9.143641e-08 1.144678e-05 2.413348e-01 6.997152e-07 1.936517e-07
2.754229e+09 3.981072e+09 -2.788274e-07 9.143641e-08 1.142947e-05 2.538341e-01 7.606087e-07 2.048761e-07
2.754229e+09 4.466836e+09 -2.751103e-07 9.143641e-08 1.140736e-05 2.695752e-01 8.394045e-07 2.191499e-07

2.884032e+09 1.000000e+07 -3.397423e-07 9.283031e-08 1.169912e-05 9.026097e-02 1.570042e-07 1.452818e-07
2.884032e+09 1.584893e+07 -3.393097e-07 9.283031e-08 1.169832e-05 9.094943e-02 1.586030e-07 1.463900e-07
2.884032e+09 2.511886e+07 -3.387169e-07 9.283031e-08 1.169672e-05 9.174872e-02 1.605245e-07 1.477105e-07
2.884032e+09 3.981072e+07 -3.378998e-07 9.283031e-08 1.169495e-05 9.208736e-02 1.613063e-07 1.482557e-07
2.884032e+09 6.309573e+07 -3.367943e-07 9.283031e-08 1.169335e-05 9.212977e-02 1.614252e-07 1.483240e-07
2.884032e+09 1.000000e+08 -3.352722e-07 9.283031e-08 1.169255e-05 9.208736e-02 1.614549e-07 1.480510e-07
2.884032e+09 1.122018e+08 -3.348076e-07 9.283031e-08 1.169255e-05 9.215099e-02 1.617526e-07 1.479147e-07
2.884032e+09 1.258925e+08 -3.343269e-07 9.283031e-08 1.169255e-05 9.236342e-02 1.624431e-07 1.477785e-07
2.884032e+09 1.412538e+08 -3.337982e-07 9.283031e-08 1.169255e-05 9.274703e-02 1.637198e-07 1.475745e-07
2.884032e+09 1.584893e+08 -3.332214e-07 9.283031e-08 1.169255e-05 9.338992e-02 1.658560e-07 1.472690e-07
2.884032e+09 1.778279e+08 -3.326126e-07 9.283031e-08 1.169255e-05 9.438435e-02 1.691069e-07 1.469303e-07
2.884032e+09 1.995262e+08 -3.319397e-07 9.283031e-08 1.169255e-05 9.582967e-02 1.737606e-07 1.464237e-07
2.884032e+09 2.238721e+08 -3.312347e-07 9.283031e-08 1.169255e-05 9.779125e-02 1.800451e-07 1.458181e-07
2.884032e+09 2.511886e+08 -3.304656e-07 9.283031e-08 1.169175e-05 1.003668e-01 1.882657e-07 1.452149e-07
2.884032e+09 2.818383e+08 -3.296325e-07 9.283031e-08 1.169175e-05 1.034070e-01 1.980210e-07 1.443482e-07
2.884032e+09 3.162278e+08 -3.287513e-07 9.283031e-08 1.169175e-05 1.069720e-01 2.094505e-07 1.433545e-07
2.884032e+09 3.548134e+08 -3.278060e-07 9.283031e-08 1.169175e-05 1.109916e-01 2.223265e-07 1.422366e-07
2.884032e+09 3.981072e+08 -3.267806e-07 9.283031e-08 1.169175e-05 1.153692e-01 2.363694e-07 1.410624e-07
2.884032e+09 4.466836e+08 -3.256912e-07 9.283031e-08 1.169095e-05 1.201075e-01 2.515193e-07 1.399624e-07
2.884032e+09 5.011872e+08 -3.245216e-07 9.283031e-08 1.169095e-05 1.248964e-01 2.669140e-07 1.387111e-07
2.884032e+09 5.623413e+08 -3.232558e-07 9.283031e-08 1.169095e-05 1.297299e-01 2.825019e-07 1.374711e-07
2.884032e+09 6.309573e+08 -3.219260e-07 9.283031e-08 1.169015e-05 1.346449e-01 2.983605e-07 1.364619e-07
2.884032e+09 7.079458e+08 -3.204841e-07 9.283031e-08 1.169015e-05 1.393446e-01 3.136399e-07 1.353665e-07
2.884032e+09 7.943282e+08 -3.189460e-07 9.283031e-08 1.168935e-05 1.440091e-01 3.288753e-07 1.345586e-07
2.884032e+09 8.912509e+08 -3.172957e-07 9.283031e-08 1.168838e-05 1.485012e-01 3.436777e-07 1.338786e-07
2.884032e+09 1.000000e+09 -3.155494e-07 9.283031e-08 1.168678e-05 1.529291e-01 3.584192e-07 1.335092e-07
2.884032e+09 1.122018e+09 -3.136748e-07 9.283031e-08 1.168598e-05 1.570724e-01 3.724872e-07 1.332328e-07
2.884032e+09 1.258925e+09 -3.116881e-07 9.283031e-08 1.168358e-05 1.613095e-01 3.870627e-07 1.334478e-07
2.884032e+09 1.412538e+09 -3.095572e-07 9.283031e-08 1.168198e-05 1.653370e-01 4.013297e-07 1.338478e-07
2.884032e+09 1.584893e+09 -3.072981e-07 9.283031e-08 1.167941e-05 1.694494e-01 4.162759e-07 1.347446e-07
2.884032e+09 1.778279e+09 -3.048949e-07 9.283031e-08 1.167541e-05 1.738401e-01 4.326546e-07 1.363362e-07
2.884032e+09 1.995262e+09 -3.023474e-07 9.283031e-08 1.167124e-05 1.783816e-01 4.502268e-07 1.384240e-07
2.884032e+09 2.238721e+09 -2.996557e-07 9.283031e-08 1.166547e-05 1.834425e-01 4.704043e-07 1.414202e-07
2.884032e+09 2.511886e+09 -2.967878e-07 9.283031e-08 1.165906e-05 1.890732e-01 4.936866e-07 1.453153e-07
2.884032e+09 2.818383e+09 -2.937597e-07 9.283031e-08 1.164993e-05 1.957402e-01 5.220971e-07 1.505606e-07
2.884032e+09 3.162278e+09 -2.905553e-07 9.283031e-08 1.163936e-05 2.036245e-01 5.568924e-07 1.571851e-07
2.884032e+09 3.548134e+09 -2.871908e-07 9.283031e-08 1.162542e-05 2.133585e-01 6.010925e-07 1.657415e-07
2.884032e+09 3.981072e+09 -2.836179e-07 9.283031e-08 1.160827e-05 2.254187e-01 6.576144e-07 1.765515e-07
2.884032e+09 4.466836e+09 -2.798848e-07 9.283031e-08 1.158616e-05 2.406246e-01 7.310234e-07 1.902792e-07

3.019952e+09 1.000000e+07 -3.450134e-07 9.425625e-08 1.187119e-05 7.557880e-02 1.236834e-07 1.212303e-07
3.019952e+09 1.584893e+07 -3.445809e-07 9.425625e-08 1.187119e-05 7.552661e-02 1.235980e-07 1.211466e-07
3.019952e+09 2.511886e+07 -3.439720e-07 9.425625e-08 1.187199e-05 7.543971e-02 1.233989e-07 1.210351e-07
3.019952e+09 3.981072e+07 -3.431549e-07 9.425625e-08 1.187295e-05 7.523155e-02 1.229734e-07 1.206733e-07
3.019952e+09 6.309573e+07 -3.420334e-07 9.425625e-08 1.187295e-05 7.493764e-02 1.223239e-07 1.202019e-07
3.019952e+09 1.000000e+08 -3.405113e-07 9.425625e-08 1.187199e-05 7.481695e-02 1.221550e-07 1.198150e-07
3.019952e+09 1.122018e+08 -3.400627e-07 9.425625e-08 1.187199e-05 7.486865e-02 1.224084e-07 1.196772e-07
3.019952e+09 1.258925e+08 -3.395660e-07 9.425625e-08 1.187199e-05 7.504124e-02 1.229734e-07 1.195119e-07
3.019952e+09 1.412538e+08 -3.390213e-07 9.425625e-08 1.187199e-05 7.537026e-02 1.240827e-07 1.193195e-07
3.019952e+09 1.584893e+08 -3.384605e-07 9.425625e-08 1.187199e-05 7.596263e-02 1.259248e-07 1.190999e-07
3.019952e+09 1.778279e+08 -3.378357e-07 9.425625e-08 1.187199e-05 7.687763e-02 1.287690e-07 1.187986e-07
3.019952e+09 1.995262e+08 -3.371628e-07 9.425625e-08 1.187199e-05 7.819878e-02 1.328040e-07 1.184163e-07
3.019952e+09 2.238721e+08 -3.364578e-07 9.425625e-08 1.187199e-05 7.998343e-02 1.382965e-07 1.179265e-07
3.019952e+09 2.511886e+08 -3.356888e-07 9.425625e-08 1.187199e-05 8.226214e-02 1.452484e-07 1.173306e-07
3.019952e+09 2.818383e+08 -3.348556e-07 9.425625e-08 1.187199e-05 8.503545e-02 1.537486e-07 1.166303e-07
3.019952e+09 3.162278e+08 -3.339584e-07 9.425625e-08 1.187199e-05 8.828766e-02 1.636784e-07 1.158274e-07
3.019952e+09 3.548134e+08 -3.330131e-07 9.425625e-08 1.187199e-05 9.196022e-02 1.748845e-07 1.149506e-07
3.019952e+09 3.981072e+08 -3.319877e-07 9.425625e-08 1.187119e-05 9.602847e-02 1.873101e-07 1.141593e-07
3.019952e+09 4.466836e+08 -3.308822e-07 9.425625e-08 1.187119e-05 1.002675e-01 2.002679e-07 1.131908e-07
3.019952e+09 5.011872e+08 -3.296966e-07 9.425625e-08 1.187119e-05 1.046381e-01 2.136689e-07 1.122048e-07
3.019952e+09 5.623413e+08 -3.284469e-07 9.425625e-08 1.187039e-05 1.091491e-01 2.274842e-07 1.114067e-07
3.019952e+09 6.309573e+08 -3.270850e-07 9.425625e-08 1.187039e-05 1.135481e-01 2.410468e-07 1.105125e-07
3.019952e+09 7.079458e+08 -3.256431e-07 9.425625e-08 1.186959e-05 1.179451e-01 2.546310e-07 1.098023e-07
3.019952e+09 7.943282e+08 -3.240890e-07 9.425625e-08 1.186879e-05 1.222165e-01 2.679361e-07 1.092223e-07
3.019952e+09 8.912509e+08 -3.224387e-07 9.425625e-08 1.186799e-05 1.263397e-01 2.808868e-07 1.087705e-07
3.019952e+09 1.000000e+09 -3.206763e-07 9.425625e-08 1.186719e-05 1.303077e-01 2.935224e-07 1.084704e-07
3.019952e+09 1.122018e+09 -3.187858e-07 9.425625e-08 1.186558e-05 1.342332e-01 3.061761e-07 1.084954e-07
3.019952e+09 1.258925e+09 -3.167830e-07 9.425625e-08 1.186382e-05 1.380448e-01 3.187215e-07 1.087455e-07
3.019952e+09 1.412538e+09 -3.146361e-07 9.425625e-08 1.186222e-05 1.417816e-01 3.313533e-07 1.092978e-07
3.019952e+09 1.584893e+09 -3.123770e-07 9.425625e-08 1.185902e-05 1.457270e-01 3.449541e-07 1.103853e-07
3.019952e+09 1.778279e+09 -3.099577e-07 9.425625e-08 1.185565e-05 1.497304e-01 3.592620e-07 1.119209e-07
3.019952e+09 1.995262e+09 -3.073782e-07 9.425625e-08 1.185165e-05 1.540068e-01 3.750346e-07 1.140279e-07
3.019952e+09 2.238721e+09 -3.046705e-07 9.425625e-08 1.184588e-05 1.587925e-01 3.932433e-07 1.169799e-07
3.019952e+09 2.511886e+09 -3.017866e-07 9.425625e-08 1.183931e-05 1.641421e-01 4.143729e-07 1.207845e-07
3.019952e+09 2.818383e+09 -2.987265e-07 9.425625e-08 1.183114e-05 1.703884e-01 4.398872e-07 1.257220e-07
3.019952e+09 3.162278e+09 -2.955061e-07 9.425625e-08 1.181960e-05 1.780451e-01 4.720971e-07 1.322243e-07
3.019952e+09 3.548134e+09 -2.920934e-07 9.425625e-08 1.180662e-05 1.872535e-01 5.123318e-07 1.403173e-07
3.019952e+09 3.981072e+09 -2.885046e-07 9.425625e-08 1.178932e-05 1.988337e-01 5.644966e-07 1.506646e-07
3.019952e+09 4.466836e+09 -2.847234e-07 9.425625e-08 1.176721e-05 2.134519e-01 6.325011e-07 1.637726e-07

3.162278e+09 1.000000e+07 -3.503647e-07 9.571423e-08 1.204503e-05 6.086954e-02 9.253612e-08 9.727725e-08
3.162278e+09 1.584893e+07 -3.499161e-07 9.571423e-08 1.204663e-05 6.042268e-02 9.164553e-08 9.656312e-08
3.162278e+09 2.511886e+07 -3.493233e-07 9.571423e-08 1.204984e-05 5.984116e-02 9.047140e-08 9.563378e-08
3.162278e+09 3.981072e+07 -3.485062e-07 9.571423e-08 1.205240e-05 5.963483e-02 9.007646e-08 9.530404e-08
3.162278e+09 6.309573e+07 -3.473686e-07 9.571423e-08 1.205400e-05 5.947028e-02 8.974522e-08 9.501919e-08
3.162278e+09 1.000000e+08 -3.458466e-07 9.571423e-08 1.205480e-05 5.934717e-02 8.958005e-08 9.464797e-08
3.162278e+09 1.122018e+08 -3.453819e-07 9.571423e-08 1.205480e-05 5.941553e-02 8.982791e-08 9.453907e-08
3.162278e+09 1.258925e+08 -3.448853e-07 9.571423e-08 1.205480e-05 5.957993e-02 9.034649e-08 9.443029e-08
3.162278e+09 1.412538e+08 -3.443405e-07 9.571423e-08 1.205480e-05 5.989630e-02 9.130852e-08 9.429992e-08
3.162278e+09 1.584893e+08 -3.437637e-07 9.571423e-08 1.205480e-05 6.043660e-02 9.292045e-08 9.410470e-08
3.162278e+09 1.778279e+08 -3.431549e-07 9.571423e-08 1.205480e-05 6.126325e-02 9.536990e-08 9.388826e-08
3.162278e+09 1.995262e+08 -3.424820e-07 9.571423e-08 1.205480e-05 6.245972e-02 9.885788e-08 9.358609e-08
3.162278e+09 2.238721e+08 -3.417610e-07 9.571423e-08 1.205480e-05 6.407668e-02 1.035646e-07 9.319901e-08
3.162278e+09 2.511886e+08 -3.409759e-07 9.571423e-08 1.205480e-05 6.613022e-02 1.095750e-07 9.274944e-08
3.162278e+09 2.818383e+08 -3.401428e-07 9.571423e-08 1.205480e-05 6.864359e-02 1.168722e-07 9.219584e-08
3.162278e+09 3.162278e+08 -3.392616e-07 9.571423e-08 1.205480e-05 7.159785e-02 1.254329e-07 9.160334e-08
3.162278e+09 3.548134e+08 -3.383003e-07 9.571423e-08 1.205480e-05 7.492038e-02 1.350552e-07 9.093086e-08
3.162278e+09 3.981072e+08 -3.372589e-07 9.571423e-08 1.205480e-05 7.854165e-02 1.455832e-07 9.022176e-08
3.162278e+09 4.466836e+08 -3.361534e-07 9.571423e-08 1.205400e-05 8.245177e-02 1.568958e-07 8.958005e-08
3.162278e+09 5.011872e+08 -3.349678e-07 9.571423e-08 1.205400e-05 8.641716e-02 1.684385e-07 8.886102e-08
3.162278e+09 5.623413e+08 -3.337021e-07 9.571423e-08 1.205320e-05 9.048988e-02 1.803272e-07 8.824931e-08
3.162278e+09 6.309573e+08 -3.323402e-07 9.571423e-08 1.205320e-05 9.449308e-02 1.920221e-07 8.760145e-08
3.162278e+09 7.079458e+08 -3.308822e-07 9.571423e-08 1.205240e-05 9.846911e-02 2.037377e-07 8.711868e-08
3.162278e+09 7.943282e+08 -3.293121e-07 9.571423e-08 1.205240e-05 1.022728e-01 2.149965e-07 8.663858e-08
3.162278e+09 8.912509e+08 -3.276618e-07 9.571423e-08 1.205080e-05 1.061133e-01 2.264338e-07 8.647913e-08
3.162278e+09 1.000000e+09 -3.258834e-07 9.571423e-08 1.204984e-05 1.097337e-01 2.373839e-07 8.635974e-08
3.162278e+09 1.122018e+09 -3.239768e-07 9.571423e-08 1.204903e-05 1.132322e-01 2.481369e-07 8.641941e-08
3.162278e+09 1.258925e+09 -3.219581e-07 9.571423e-08 1.204743e-05 1.167293e-01 2.590785e-07 8.679832e-08
3.162278e+09 1.412538e+09 -3.198111e-07 9.571423e-08 1.204503e-05 1.202735e-01 2.704091e-07 8.754096e-08
3.162278e+09 1.584893e+09 -3.175200e-07 9.571423e-08 1.204247e-05 1.238226e-01 2.821053e-07 8.859543e-08
3.162278e+09 1.778279e+09 -3.150847e-07 9.571423e-08 1.203926e-05 1.275499e-01 2.947551e-07 9.013870e-08
3.162278e+09 1.995262e+09 -3.124892e-07 9.571423e-08 1.203429e-05 1.316497e-01 3.090732e-07 9.232330e-08
3.162278e+09 2.238721e+09 -3.097495e-07 9.571423e-08 1.202949e-05 1.360442e-01 3.250583e-07 9.510674e-08
3.162278e+09 2.511886e+09 -3.068495e-07 9.571423e-08 1.202292e-05 1.410977e-01 3.440577e-07 9.876687e-08
3.162278e+09 2.818383e+09 -3.037733e-07 9.571423e-08 1.201395e-05 1.471228e-01 3.674441e-07 1.035884e-07
3.162278e+09 3.162278e+09 -3.005209e-07 9.571423e-08 1.200321e-05 1.542943e-01 3.963705e-07 1.096759e-07
3.162278e+09 3.548134e+09 -2.970922e-07 9.571423e-08 1.199007e-05 1.630760e-01 4.331131e-07 1.173846e-07
3.162278e+09 3.981072e+09 -2.934713e-07 9.571423e-08 1.197293e-05 1.741326e-01 4.809405e-07 1.272071e-07
3.162278e+09 4.466836e+09 -2.896581e-07 9.571423e-08 1.195162e-05 1.880053e-01 5.431894e-07 1.395440e-07

3.311311e+09 1.000000e+07 -3.557961e-07 9.718824e-08 1.223585e-05 4.676275e-02 6.502963e-08 7.444085e-08
3.311311e+09 1.584893e+07 -3.553475e-07 9.718824e-08 1.223681e-05 4.656933e-02 6.465637e-08 7.411589e-08
3.311311e+09 2.511886e+07 -3.547547e-07 9.718824e-08 1.223761e-05 4.630203e-02 6.416694e-08 7.369047e-08
3.311311e+09 3.981072e+07 -3.539216e-07 9.718824e-08 1.223921e-05 4.603626e-02 6.366655e-08 7.326749e-08
3.311311e+09 6.309573e+07 -3.528000e-07 9.718824e-08 1.224001e-05 4.588809e-02 6.341782e-08 7.303168e-08
3.311311e+09 1.000000e+08 -3.512459e-07 9.718824e-08 1.224082e-05 4.581419e-02 6.337403e-08 7.276312e-08
3.311311e+09 1.122018e+08 -3.507813e-07 9.718824e-08 1.224082e-05 4.588809e-02 6.359329e-08 7.269613e-08
3.311311e+09 1.258925e+08 -3.502846e-07 9.718824e-08 1.224082e-05 4.604686e-02 6.406360e-08 7.262921e-08
3.311311e+09 1.412538e+08 -3.497559e-07 9.718824e-08 1.224082e-05 4.633402e-02 6.489501e-08 7.252894e-08
3.311311e+09 1.584893e+08 -3.491631e-07 9.718824e-08 1.224082e-05 4.682740e-02 6.628440e-08 7.239546e-08
3.311311e+09 1.778279e+08 -3.485382e-07 9.718824e-08 1.224082e-05 4.757732e-02 6.836146e-08 7.221232e-08
3.311311e+09 1.995262e+08 -3.478653e-07 9.718824e-08 1.224082e-05 4.865192e-02 7.133642e-08 7.199649e-08
3.311311e+09 2.238721e+08 -3.471443e-07 9.718824e-08 1.224082e-05 5.010718e-02 7.535487e-08 7.169870e-08
3.311311e+09 2.511886e+08 -3.463593e-07 9.718824e-08 1.224082e-05 5.195173e-02 8.044727e-08 7.136928e-08
3.311311e+09 2.818383e+08 -3.455261e-07 9.718824e-08 1.224082e-05 5.421257e-02 8.665853e-08 7.095962e-08
3.311311e+09 3.162278e+08 -3.446289e-07 9.718824e-08 1.224001e-05 5.691150e-02 9.403972e-08 7.060107e-08
3.311311e+09 3.548134e+08 -3.436676e-07 9.718824e-08 1.224001e-05 5.989630e-02 1.022378e-07 7.009892e-08
3.311311e+09 3.981072e+08 -3.426262e-07 9.718824e-08 1.224001e-05 6.313933e-02 1.111761e-07 6.958431e-08
3.311311e+09 4.466836e+08 -3.415047e-07 9.718824e-08 1.224001e-05 6.658862e-02 1.206455e-07 6.905757e-08
3.311311e+09 5.011872e+08 -3.403191e-07 9.718824e-08 1.224001e-05 7.014553e-02 1.304702e-07 6.851905e-08
3.311311e+09 5.623413e+08 -3.390373e-07 9.718824e-08 1.223921e-05 7.380742e-02 1.405760e-07 6.811007e-08
3.311311e+09 6.309573e+08 -3.376594e-07 9.718824e-08 1.223921e-05 7.739270e-02 1.505259e-07 6.765678e-08
3.311311e+09 7.079458e+08 -3.362015e-07 9.718824e-08 1.223841e-05 8.098414e-02 1.604949e-07 6.736143e-08
3.311311e+09 7.943282e+08 -3.346313e-07 9.718824e-08 1.223761e-05 8.448897e-02 1.702908e-07 6.714463e-08
3.311311e+09 8.912509e+08 -3.329490e-07 9.718824e-08 1.223681e-05 8.788201e-02 1.798628e-07 6.703650e-08
3.311311e+09 1.000000e+09 -3.311706e-07 9.718824e-08 1.223585e-05 9.115909e-02 1.892436e-07 6.705193e-08
3.311311e+09 1.122018e+09 -3.292640e-07 9.718824e-08 1.223425e-05 9.440609e-02 1.986924e-07 6.733042e-08
3.311311e+09 1.258925e+09 -3.272292e-07 9.718824e-08 1.223264e-05 9.758881e-02 2.081332e-07 6.779713e-08
3.311311e+09 1.412538e+09 -3.250503e-07 9.718824e-08 1.223104e-05 1.007442e-01 2.177215e-07 6.850327e-08
3.311311e+09 1.584893e+09 -3.227431e-07 9.718824e-08 1.222768e-05 1.040926e-01 2.281347e-07 6.966446e-08
3.311311e+09 1.778279e+09 -3.202918e-07 9.718824e-08 1.222447e-05 1.075350e-01 2.392166e-07 7.118874e-08
3.311311e+09 1.995262e+09 -3.176963e-07 9.718824e-08 1.222031e-05 1.112526e-01 2.515888e-07 7.323376e-08
3.311311e+09 2.238721e+09 -3.149245e-07 9.718824e-08 1.221550e-05 1.153559e-01 2.657488e-07 7.589468e-08
3.311311e+09 2.511886e+09 -3.119925e-07 9.718824e-08 1.220893e-05 1.200909e-01 2.826775e-07 7.938004e-08
3.311311e+09 2.818383e+09 -3.089003e-07 9.718824e-08 1.220076e-05 1.256666e-01 3.033551e-07 8.387090e-08
3.311311e+09 3.162278e+09 -3.056158e-07 9.718824e-08 1.219003e-05 1.324372e-01 3.294058e-07 8.960068e-08
