!27Mg (1/2+, 3/2+, 5/2, 5/2)  -> 27Na,  e-capture,  with screening effects
!USDB        Q=-9.0690 MeV
!Experimental data are used.
!
!Log(rhoY) Log(T)  dQ     Vs      mu       e-cap-rate    nu-energy-loss  gamma-energy
!                 (MeV)     (MeV)     (MeV)       (1/s)             (MeV/s)        (MeV/s)  
1.513561e+09 3.981072e+09 2.230074e-07 7.498202e-08 9.338627e-06 6.137620e-07 1.084205e-12 2.910123e-14
1.513561e+09 4.466836e+09 2.197069e-07 7.498202e-08 9.311550e-06 2.806080e-06 5.602880e-12 1.560671e-13

1.584893e+09 1.000000e+07 2.781384e-07 7.613559e-08 9.587125e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.584893e+09 1.584893e+07 2.777379e-07 7.613559e-08 9.587926e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.584893e+09 2.511886e+07 2.771771e-07 7.613559e-08 9.587926e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.584893e+09 3.981072e+07 2.764081e-07 7.613559e-08 9.588727e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.584893e+09 6.309573e+07 2.753667e-07 7.613559e-08 9.588727e-06 2.137962e-308 4.951210e-316 1.160560e-320
1.584893e+09 1.000000e+08 2.739568e-07 7.613559e-08 9.588727e-06 8.317638e-197 3.052891e-204 3.670382e-207
1.584893e+09 1.122018e+08 2.735242e-07 7.613559e-08 9.588727e-06 5.128614e-176 2.161281e-183 5.184553e-186
1.584893e+09 1.258925e+08 2.730595e-07 7.613559e-08 9.588727e-06 1.819701e-157 8.804634e-165 3.755877e-167
1.584893e+09 1.412538e+08 2.725789e-07 7.613559e-08 9.588727e-06 6.025596e-141 3.347428e-148 2.539284e-150
1.584893e+09 1.584893e+08 2.720341e-07 7.613559e-08 9.588727e-06 3.715352e-126 2.369798e-133 2.658957e-135
1.584893e+09 1.778279e+08 2.714734e-07 7.613559e-08 9.587926e-06 5.370318e-113 3.843362e-120 6.378393e-122
1.584893e+09 1.995262e+08 2.708485e-07 7.613559e-08 9.587926e-06 3.090295e-101 2.539284e-108 5.817164e-110
1.584893e+09 2.238721e+08 2.701916e-07 7.613559e-08 9.587926e-06 9.977001e-91 9.177223e-98 2.777866e-99
1.584893e+09 2.511886e+08 2.694867e-07 7.613559e-08 9.587926e-06 2.382319e-81 2.470082e-88 9.412637e-90
1.584893e+09 2.818383e+08 2.687176e-07 7.613559e-08 9.587926e-06 5.623413e-73 6.572208e-80 3.031875e-81
1.584893e+09 3.162278e+08 2.679005e-07 7.613559e-08 9.587926e-06 1.721869e-65 2.257934e-72 1.207011e-73
1.584893e+09 3.548134e+08 2.670193e-07 7.613559e-08 9.587926e-06 8.394600e-59 1.240827e-65 7.425254e-67
1.584893e+09 3.981072e+08 2.660740e-07 7.613559e-08 9.587125e-06 7.906786e-53 1.311328e-59 8.564683e-61
1.584893e+09 4.466836e+08 2.650647e-07 7.613559e-08 9.587125e-06 1.761976e-47 3.286331e-54 2.273586e-55
1.584893e+09 5.011872e+08 2.639752e-07 7.613559e-08 9.587125e-06 1.071519e-42 2.247560e-49 1.613286e-50
1.584893e+09 5.623413e+08 2.628216e-07 7.613559e-08 9.586324e-06 2.023019e-38 4.761144e-45 3.481058e-46
1.584893e+09 6.309573e+08 2.615879e-07 7.613559e-08 9.586324e-06 1.383566e-34 3.661941e-41 2.671230e-42
1.584893e+09 7.079458e+08 2.602581e-07 7.613559e-08 9.585523e-06 3.732502e-31 1.108438e-37 7.956303e-39
1.584893e+09 7.943282e+08 2.588482e-07 7.613559e-08 9.584721e-06 4.446313e-28 1.484948e-34 1.034454e-35
1.584893e+09 8.912509e+08 2.573422e-07 7.613559e-08 9.583119e-06 2.529298e-25 9.499731e-32 6.363724e-33
1.584893e+09 1.000000e+09 2.557400e-07 7.613559e-08 9.582318e-06 7.603263e-23 3.204139e-29 2.035688e-30
1.584893e+09 1.122018e+09 2.540256e-07 7.613559e-08 9.580556e-06 1.267652e-20 6.021592e-27 3.595103e-28
1.584893e+09 1.258925e+09 2.522152e-07 7.613559e-08 9.578152e-06 1.256030e-18 6.709827e-25 3.755877e-26
1.584893e+09 1.412538e+09 2.502765e-07 7.613559e-08 9.575749e-06 7.888601e-17 4.728368e-23 2.458733e-24
1.584893e+09 1.584893e+09 2.482257e-07 7.613559e-08 9.572385e-06 3.273407e-15 2.211624e-21 1.058550e-22
1.584893e+09 1.778279e+09 2.460468e-07 7.613559e-08 9.568379e-06 9.397233e-14 7.140215e-20 3.145657e-21
1.584893e+09 1.995262e+09 2.437396e-07 7.613559e-08 9.562611e-06 1.936422e-12 1.658484e-18 6.678998e-20
1.584893e+09 2.238721e+09 2.412883e-07 7.613559e-08 9.556042e-06 2.978516e-11 2.875486e-17 1.056115e-18
1.584893e+09 2.511886e+09 2.387088e-07 7.613559e-08 9.547871e-06 3.519654e-10 3.831875e-16 1.284433e-17
1.584893e+09 2.818383e+09 2.359851e-07 7.613559e-08 9.537137e-06 3.279442e-09 4.026348e-15 1.237973e-16
1.584893e+09 3.162278e+09 2.331012e-07 7.613559e-08 9.523358e-06 2.464336e-08 3.413590e-14 9.756888e-16
1.584893e+09 3.548134e+09 2.300730e-07 7.613559e-08 9.506054e-06 1.527214e-07 2.388423e-13 6.492490e-15
1.584893e+09 3.981072e+09 2.269007e-07 7.613559e-08 9.485707e-06 7.967095e-07 1.407380e-12 3.777559e-14
1.584893e+09 4.466836e+09 2.235522e-07 7.613559e-08 9.458630e-06 3.540789e-06 7.069868e-12 1.969297e-13

1.659587e+09 1.000000e+07 2.824483e-07 7.730518e-08 9.733404e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.659587e+09 1.584893e+07 2.820478e-07 7.730518e-08 9.734205e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.659587e+09 2.511886e+07 2.814870e-07 7.730518e-08 9.735807e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.659587e+09 3.981072e+07 2.807180e-07 7.730518e-08 9.736608e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.659587e+09 6.309573e+07 2.796605e-07 7.730518e-08 9.735807e-06 2.818383e-301 5.817164e-309 1.215378e-313
1.659587e+09 1.000000e+08 2.782506e-07 7.730518e-08 9.735807e-06 2.511886e-192 9.009720e-200 1.058550e-202
1.659587e+09 1.122018e+08 2.778180e-07 7.730518e-08 9.735807e-06 5.011872e-172 2.064008e-179 4.951210e-182
1.659587e+09 1.258925e+08 2.773534e-07 7.730518e-08 9.735807e-06 6.456542e-154 3.124002e-161 1.363676e-163
1.659587e+09 1.412538e+08 2.768567e-07 7.730518e-08 9.735807e-06 8.912509e-138 5.066538e-145 3.755877e-147
1.659587e+09 1.584893e+08 2.763280e-07 7.730518e-08 9.735807e-06 2.511886e-123 1.565710e-130 1.797676e-132
1.659587e+09 1.778279e+08 2.757512e-07 7.730518e-08 9.735807e-06 1.819701e-110 1.302301e-117 2.211624e-119
1.659587e+09 1.995262e+08 2.751263e-07 7.730518e-08 9.735807e-06 5.636377e-99 4.620738e-106 1.058550e-107
1.659587e+09 2.238721e+08 2.744695e-07 7.730518e-08 9.735807e-06 1.032761e-88 9.543580e-96 2.882115e-97
1.659587e+09 2.511886e+08 2.737485e-07 7.730518e-08 9.735807e-06 1.489361e-79 1.547787e-86 5.898089e-88
1.659587e+09 2.818383e+08 2.729794e-07 7.730518e-08 9.735006e-06 2.197860e-71 2.574609e-78 1.187712e-79
1.659587e+09 3.162278e+08 2.721623e-07 7.730518e-08 9.735006e-06 4.518559e-64 5.938972e-71 3.174763e-72
1.659587e+09 3.548134e+08 2.712651e-07 7.730518e-08 9.735006e-06 1.548817e-57 2.289345e-64 1.369971e-65
1.659587e+09 3.981072e+08 2.703198e-07 7.730518e-08 9.735006e-06 1.076465e-51 1.789416e-58 1.166034e-59
1.659587e+09 4.466836e+08 2.693104e-07 7.730518e-08 9.734205e-06 1.782379e-46 3.324385e-53 2.299912e-54
1.659587e+09 5.011872e+08 2.682210e-07 7.730518e-08 9.734205e-06 8.433348e-42 1.768933e-48 1.269730e-49
1.659587e+09 5.623413e+08 2.670514e-07 7.730518e-08 9.733404e-06 1.273503e-37 2.997170e-44 2.191348e-45
1.659587e+09 6.309573e+08 2.658017e-07 7.730518e-08 9.733404e-06 7.144963e-34 1.886737e-40 1.376294e-41
1.659587e+09 7.079458e+08 2.644719e-07 7.730518e-08 9.732603e-06 1.606941e-30 4.783120e-37 3.433296e-38
1.659587e+09 7.943282e+08 2.630619e-07 7.730518e-08 9.731641e-06 1.633052e-27 5.453952e-34 3.808126e-35
1.659587e+09 8.912509e+08 2.615399e-07 7.730518e-08 9.730840e-06 8.147043e-25 3.052891e-31 2.045085e-32
1.659587e+09 1.000000e+09 2.599217e-07 7.730518e-08 9.729238e-06 2.137962e-22 9.030490e-29 5.737349e-30
1.659587e+09 1.122018e+09 2.582073e-07 7.730518e-08 9.727636e-06 3.191538e-20 1.512555e-26 9.051307e-28
1.659587e+09 1.258925e+09 2.563648e-07 7.730518e-08 9.726034e-06 2.877398e-18 1.533597e-24 8.584427e-26
1.659587e+09 1.412538e+09 2.544262e-07 7.730518e-08 9.722669e-06 1.640590e-16 9.856241e-23 5.113418e-24
1.659587e+09 1.584893e+09 2.523433e-07 7.730518e-08 9.719465e-06 6.295062e-15 4.253156e-21 2.035688e-22
1.659587e+09 1.778279e+09 2.501484e-07 7.730518e-08 9.715299e-06 1.682674e-13 1.278531e-19 5.632631e-21
1.659587e+09 1.995262e+09 2.478252e-07 7.730518e-08 9.710493e-06 3.265878e-12 2.797121e-18 1.126448e-19
1.659587e+09 2.238721e+09 2.453578e-07 7.730518e-08 9.703924e-06 4.742420e-11 4.578374e-17 1.681556e-18
1.659587e+09 2.511886e+09 2.427623e-07 7.730518e-08 9.695752e-06 5.330893e-10 5.803785e-16 1.948549e-17
1.659587e+09 2.818383e+09 2.400066e-07 7.730518e-08 9.685018e-06 4.747883e-09 5.829232e-15 1.793541e-16
1.659587e+09 3.162278e+09 2.371066e-07 7.730518e-08 9.671880e-06 3.433998e-08 4.756761e-14 1.359600e-15
1.659587e+09 3.548134e+09 2.340625e-07 7.730518e-08 9.654737e-06 2.053052e-07 3.210046e-13 8.727931e-15
1.659587e+09 3.981072e+09 2.308421e-07 7.730518e-08 9.634229e-06 1.037290e-06 1.832362e-12 4.918258e-14
1.659587e+09 4.466836e+09 2.274775e-07 7.730518e-08 9.608113e-06 4.485388e-06 8.955943e-12 2.494660e-13

1.737801e+09 1.000000e+07 2.868383e-07 7.849080e-08 9.881926e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.737801e+09 1.584893e+07 2.864217e-07 7.849080e-08 9.884489e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.737801e+09 2.511886e+07 2.858610e-07 7.849080e-08 9.886893e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.737801e+09 3.981072e+07 2.850919e-07 7.849080e-08 9.886893e-06 0.000000e+00 0.000000e+00 0.000000e+00
1.737801e+09 6.309573e+07 2.840345e-07 7.849080e-08 9.886091e-06 4.786301e-294 9.219584e-302 1.882397e-306
1.737801e+09 1.000000e+08 2.826085e-07 7.849080e-08 9.885290e-06 8.511380e-188 3.196769e-195 3.755877e-198
1.737801e+09 1.122018e+08 2.821759e-07 7.849080e-08 9.885290e-06 5.495409e-168 2.369798e-175 5.555348e-178
1.737801e+09 1.258925e+08 2.817113e-07 7.849080e-08 9.885290e-06 2.630268e-150 1.302301e-157 5.555348e-160
1.737801e+09 1.412538e+08 2.812146e-07 7.849080e-08 9.885290e-06 1.479108e-134 8.408360e-142 6.233204e-144
1.737801e+09 1.584893e+08 2.806699e-07 7.849080e-08 9.885290e-06 1.819701e-120 1.187712e-127 1.363676e-129
1.737801e+09 1.778279e+08 2.800931e-07 7.849080e-08 9.885290e-06 6.606934e-108 4.838506e-115 8.029922e-117
1.737801e+09 1.995262e+08 2.794683e-07 7.849080e-08 9.885290e-06 1.078947e-96 8.947698e-104 2.068766e-105
1.737801e+09 2.238721e+08 2.787953e-07 7.849080e-08 9.885290e-06 1.119438e-86 1.044026e-93 3.145657e-95
1.737801e+09 2.511886e+08 2.780744e-07 7.849080e-08 9.885290e-06 9.727472e-78 1.017915e-84 3.870003e-86
1.737801e+09 2.818383e+08 2.773053e-07 7.849080e-08 9.884489e-06 9.120108e-70 1.073276e-76 4.939822e-78
1.737801e+09 3.162278e+08 2.764722e-07 7.849080e-08 9.884489e-06 1.253141e-62 1.650864e-69 8.804634e-71
1.737801e+09 3.548134e+08 2.755910e-07 7.849080e-08 9.884489e-06 2.992265e-56 4.433139e-63 2.646740e-64
1.737801e+09 3.981072e+08 2.746297e-07 7.849080e-08 9.884489e-06 1.510080e-50 2.510217e-57 1.635729e-58
1.737801e+09 4.466836e+08 2.736203e-07 7.849080e-08 9.884489e-06 1.901078e-45 3.545776e-52 2.453078e-53
1.737801e+09 5.011872e+08 2.725148e-07 7.849080e-08 9.883688e-06 6.870684e-41 1.441157e-47 1.034454e-48
1.737801e+09 5.623413e+08 2.713452e-07 7.849080e-08 9.883688e-06 8.356030e-37 1.966579e-43 1.437842e-44
1.737801e+09 6.309573e+08 2.700955e-07 7.849080e-08 9.882727e-06 3.775722e-33 9.993355e-40 7.289728e-41
1.737801e+09 7.079458e+08 2.687497e-07 7.849080e-08 9.881926e-06 7.112135e-30 2.112085e-36 1.516042e-37
1.737801e+09 7.943282e+08 2.673237e-07 7.849080e-08 9.881125e-06 6.137620e-27 2.054524e-33 1.431236e-34
1.737801e+09 8.912509e+08 2.658017e-07 7.849080e-08 9.880324e-06 2.648500e-24 9.947439e-31 6.663637e-32
1.737801e+09 1.000000e+09 2.641674e-07 7.849080e-08 9.878721e-06 6.123504e-22 2.586493e-28 1.643279e-29
1.737801e+09 1.122018e+09 2.624371e-07 7.849080e-08 9.877119e-06 8.147043e-20 3.870003e-26 2.315855e-27
1.737801e+09 1.258925e+09 2.605946e-07 7.849080e-08 9.875357e-06 6.637431e-18 3.537621e-24 1.980210e-25
1.737801e+09 1.412538e+09 2.586239e-07 7.849080e-08 9.872954e-06 3.467369e-16 2.083106e-22 1.083207e-23
1.737801e+09 1.584893e+09 2.565411e-07 7.849080e-08 9.869749e-06 1.227439e-14 8.292993e-21 3.969276e-22
1.737801e+09 1.778279e+09 2.543301e-07 7.849080e-08 9.865584e-06 3.047895e-13 2.321193e-19 1.022613e-20
1.737801e+09 1.995262e+09 2.519909e-07 7.849080e-08 9.859816e-06 5.533501e-12 4.739268e-18 1.908584e-19
1.737801e+09 2.238721e+09 2.495075e-07 7.849080e-08 9.853407e-06 7.585776e-11 7.340258e-17 2.695947e-18
1.737801e+09 2.511886e+09 2.468799e-07 7.849080e-08 9.845076e-06 8.109611e-10 8.828996e-16 2.962861e-17
1.737801e+09 2.818383e+09 2.441081e-07 7.849080e-08 9.835302e-06 6.916717e-09 8.492026e-15 2.612831e-16
1.737801e+09 3.162278e+09 2.411762e-07 7.849080e-08 9.822164e-06 4.802861e-08 6.652905e-14 1.901128e-15
1.737801e+09 3.548134e+09 2.381000e-07 7.849080e-08 9.805822e-06 2.773320e-07 4.336220e-13 1.178722e-14
1.737801e+09 3.981072e+09 2.348636e-07 7.849080e-08 9.785314e-06 1.356126e-06 2.395583e-12 6.430005e-14
1.737801e+09 4.466836e+09 2.314669e-07 7.849080e-08 9.759199e-06 5.696394e-06 1.137395e-11 3.168191e-13

1.819701e+09 1.000000e+07 2.912923e-07 7.969243e-08 1.004615e-05 0.000000e+00 0.000000e+00 0.000000e+00
1.819701e+09 1.584893e+07 2.908758e-07 7.969243e-08 1.004455e-05 0.000000e+00 0.000000e+00 0.000000e+00
1.819701e+09 2.511886e+07 2.902990e-07 7.969243e-08 1.004294e-05 0.000000e+00 0.000000e+00 0.000000e+00
1.819701e+09 3.981072e+07 2.895299e-07 7.969243e-08 1.004038e-05 0.000000e+00 0.000000e+00 0.000000e+00
1.819701e+09 6.309573e+07 2.884725e-07 7.969243e-08 1.003798e-05 8.709636e-287 1.716767e-294 4.515557e-299
1.819701e+09 1.000000e+08 2.870305e-07 7.969243e-08 1.003718e-05 3.311311e-183 1.363676e-190 1.716767e-193
1.819701e+09 1.122018e+08 2.865980e-07 7.969243e-08 1.003718e-05 6.918310e-164 3.196769e-171 8.029922e-174
1.819701e+09 1.258925e+08 2.861333e-07 7.969243e-08 1.003718e-05 1.202264e-146 6.378393e-154 2.784270e-156
1.819701e+09 1.412538e+08 2.856367e-07 7.969243e-08 1.003718e-05 2.754229e-131 1.639500e-138 1.215378e-140
1.819701e+09 1.584893e+08 2.850919e-07 7.969243e-08 1.003718e-05 1.513561e-117 1.010907e-124 1.160677e-126
1.819701e+09 1.778279e+08 2.845151e-07 7.969243e-08 1.003718e-05 2.630268e-105 1.971112e-112 3.347428e-114
1.819701e+09 1.995262e+08 2.838743e-07 7.969243e-08 1.003718e-05 2.249055e-94 1.895446e-101 4.402621e-103
1.819701e+09 2.238721e+08 2.832013e-07 7.969243e-08 1.003718e-05 1.309182e-84 1.235126e-91 3.730021e-93
1.819701e+09 2.511886e+08 2.824804e-07 7.969243e-08 1.003718e-05 6.792036e-76 7.156675e-83 2.727164e-84
1.819701e+09 2.818383e+08 2.817113e-07 7.969243e-08 1.003718e-05 4.111497e-68 4.860840e-75 2.237233e-76
1.819701e+09 3.162278e+08 2.808782e-07 7.969243e-08 1.003638e-05 3.664376e-61 4.849660e-68 2.586493e-69
1.819701e+09 3.548134e+08 2.799810e-07 7.969243e-08 1.003638e-05 6.067363e-55 9.009720e-62 5.379121e-63
1.819701e+09 3.981072e+08 2.790196e-07 7.969243e-08 1.003638e-05 2.208005e-49 3.678843e-56 2.397239e-57
1.819701e+09 4.466836e+08 2.779943e-07 7.969243e-08 1.003638e-05 2.079697e-44 3.887866e-51 2.683560e-52
1.819701e+09 5.011872e+08 2.768887e-07 7.969243e-08 1.003557e-05 5.794287e-40 1.215378e-46 8.723913e-48
1.819701e+09 5.623413e+08 2.757031e-07 7.969243e-08 1.003557e-05 5.584702e-36 1.314351e-42 9.609733e-44
1.819701e+09 6.309573e+08 2.744374e-07 7.969243e-08 1.003477e-05 2.055891e-32 5.441408e-39 3.969276e-40
1.819701e+09 7.079458e+08 2.730916e-07 7.969243e-08 1.003381e-05 3.213661e-29 9.565580e-36 6.866119e-37
1.819701e+09 7.943282e+08 2.716496e-07 7.969243e-08 1.003301e-05 2.360478e-26 7.883359e-33 5.491757e-34
1.819701e+09 8.912509e+08 2.701115e-07 7.969243e-08 1.003221e-05 8.790225e-24 3.301500e-30 2.211624e-31
1.819701e+09 1.000000e+09 2.684773e-07 7.969243e-08 1.003141e-05 1.794734e-21 7.580735e-28 4.816275e-29
1.819701e+09 1.122018e+09 2.667309e-07 7.969243e-08 1.002981e-05 2.123244e-19 1.008582e-25 6.035473e-27
1.819701e+09 1.258925e+09 2.648724e-07 7.969243e-08 1.002740e-05 1.552387e-17 8.292993e-24 4.631389e-25
1.819701e+09 1.412538e+09 2.629017e-07 7.969243e-08 1.002484e-05 7.396053e-16 4.443358e-22 2.310528e-23
1.819701e+09 1.584893e+09 2.608029e-07 7.969243e-08 1.002164e-05 2.409905e-14 1.628213e-20 7.811084e-22
1.819701e+09 1.778279e+09 2.585758e-07 7.969243e-08 1.001747e-05 5.571857e-13 4.233614e-19 1.865139e-20
1.819701e+09 1.995262e+09 2.562046e-07 7.969243e-08 1.001266e-05 9.484185e-12 8.141629e-18 3.278773e-19
1.819701e+09 2.238721e+09 2.537052e-07 7.969243e-08 1.000609e-05 1.228287e-10 1.184981e-16 4.362258e-18
1.819701e+09 2.511886e+09 2.510616e-07 7.969243e-08 9.997924e-06 1.245375e-09 1.355537e-15 4.546857e-17
1.819701e+09 2.818383e+09 2.482578e-07 7.969243e-08 9.987990e-06 1.013678e-08 1.244547e-14 3.829229e-16
1.819701e+09 3.162278e+09 2.453098e-07 7.969243e-08 9.974852e-06 6.753051e-08 9.354300e-14 2.673692e-15
1.819701e+09 3.548134e+09 2.422176e-07 7.969243e-08 9.958510e-06 3.757509e-07 5.876399e-13 1.597391e-14
1.819701e+09 3.981072e+09 2.389491e-07 7.969243e-08 9.938963e-06 1.780738e-06 3.145657e-12 8.443282e-14
1.819701e+09 4.466836e+09 2.355205e-07 7.969243e-08 9.913489e-06 7.272772e-06 1.451815e-11 4.044001e-13

1.905461e+09 1.000000e+07 2.958105e-07 8.092611e-08 1.019307e-05 0.000000e+00 0.000000e+00 0.000000e+00
1.905461e+09 1.584893e+07 2.953939e-07 8.092611e-08 1.019307e-05 0.000000e+00 0.000000e+00 0.000000e+00
1.905461e+09 2.511886e+07 2.948171e-07 8.092611e-08 1.019307e-05 0.000000e+00 0.000000e+00 0.000000e+00
1.905461e+09 3.981072e+07 2.940321e-07 8.092611e-08 1.019227e-05 0.000000e+00 0.000000e+00 0.000000e+00
1.905461e+09 6.309573e+07 2.929746e-07 8.092611e-08 1.019147e-05 1.513561e-279 4.214163e-287 1.427944e-291
1.905461e+09 1.000000e+08 2.915327e-07 8.092611e-08 1.019147e-05 1.548817e-178 6.993769e-186 9.434335e-189
1.905461e+09 1.122018e+08 2.911001e-07 8.092611e-08 1.019147e-05 1.000000e-159 5.184553e-167 1.332635e-169
1.905461e+09 1.258925e+08 2.906194e-07 8.092611e-08 1.019147e-05 6.309573e-143 3.505188e-150 1.602180e-152
1.905461e+09 1.412538e+08 2.901228e-07 8.092611e-08 1.019147e-05 5.754399e-128 3.586834e-135 2.720892e-137
1.905461e+09 1.584893e+08 2.895780e-07 8.092611e-08 1.019147e-05 1.380384e-114 9.654089e-122 1.108438e-123
1.905461e+09 1.778279e+08 2.889852e-07 8.092611e-08 1.019147e-05 1.148154e-102 8.804634e-110 1.495241e-111
1.905461e+09 1.995262e+08 2.883604e-07 8.092611e-08 1.019147e-05 5.128614e-92 4.382393e-99 1.027333e-100
1.905461e+09 2.238721e+08 2.876874e-07 8.092611e-08 1.019147e-05 1.659587e-82 1.580197e-89 4.805198e-91
1.905461e+09 2.511886e+08 2.869504e-07 8.092611e-08 1.019067e-05 4.977371e-74 5.280941e-81 2.017025e-82
1.905461e+09 2.818383e+08 2.861654e-07 8.092611e-08 1.019067e-05 1.887991e-66 2.242391e-73 1.036839e-74
1.905461e+09 3.162278e+08 2.853322e-07 8.092611e-08 1.019067e-05 1.132400e-59 1.502143e-66 8.029922e-68
1.905461e+09 3.548134e+08 2.844350e-07 8.092611e-08 1.019067e-05 1.291219e-53 1.921814e-60 1.150036e-61
1.905461e+09 3.981072e+08 2.834737e-07 8.092611e-08 1.019067e-05 3.372873e-48 5.619676e-55 3.670382e-56
1.905461e+09 4.466836e+08 2.824323e-07 8.092611e-08 1.019067e-05 2.360478e-43 4.412770e-50 3.052891e-51
1.905461e+09 5.011872e+08 2.813268e-07 8.092611e-08 1.018986e-05 5.058247e-39 1.060990e-45 7.615726e-47
1.905461e+09 5.623413e+08 2.801412e-07 8.092611e-08 1.018986e-05 3.845918e-35 9.072173e-42 6.633020e-43
1.905461e+09 6.309573e+08 2.788594e-07 8.092611e-08 1.018906e-05 1.150800e-31 3.045870e-38 2.216722e-39
1.905461e+09 7.079458e+08 2.775136e-07 8.092611e-08 1.018826e-05 1.492794e-28 4.433139e-35 3.182082e-36
1.905461e+09 7.943282e+08 2.760556e-07 8.092611e-08 1.018746e-05 9.268298e-26 3.095361e-32 2.156311e-33
1.905461e+09 8.912509e+08 2.745175e-07 8.092611e-08 1.018650e-05 2.978516e-23 1.118694e-29 7.476723e-31
1.905461e+09 1.000000e+09 2.728673e-07 8.092611e-08 1.018570e-05 5.321083e-21 2.247560e-27 1.427944e-28
1.905461e+09 1.122018e+09 2.711049e-07 8.092611e-08 1.018410e-05 5.597576e-19 2.658957e-25 1.591151e-26
1.905461e+09 1.258925e+09 2.692303e-07 8.092611e-08 1.018169e-05 3.681290e-17 1.966579e-23 1.098276e-24
1.905461e+09 1.412538e+09 2.672436e-07 8.092611e-08 1.017913e-05 1.599558e-15 9.609733e-22 4.985530e-23
1.905461e+09 1.584893e+09 2.651287e-07 8.092611e-08 1.017593e-05 4.786301e-14 3.233786e-20 1.551355e-21
1.905461e+09 1.778279e+09 2.628857e-07 8.092611e-08 1.017176e-05 1.025652e-12 7.811084e-19 3.441211e-20
1.905461e+09 1.995262e+09 2.604984e-07 8.092611e-08 1.016695e-05 1.636817e-11 1.401882e-17 5.645616e-19
1.905461e+09 2.238721e+09 2.579830e-07 8.092611e-08 1.016038e-05 1.997101e-10 1.928463e-16 7.091062e-18
1.905461e+09 2.511886e+09 2.553074e-07 8.092611e-08 1.015301e-05 1.925307e-09 2.095614e-15 7.026051e-17
1.905461e+09 2.818383e+09 2.524875e-07 8.092611e-08 1.014324e-05 1.494858e-08 1.835318e-14 5.646916e-16
1.905461e+09 3.162278e+09 2.495235e-07 8.092611e-08 1.013010e-05 9.547727e-08 1.322243e-13 3.779299e-15
1.905461e+09 3.548134e+09 2.463832e-07 8.092611e-08 1.011456e-05 5.125072e-07 8.015144e-13 2.178770e-14
1.905461e+09 3.981072e+09 2.430988e-07 8.092611e-08 1.009405e-05 2.344769e-06 4.142012e-12 1.111761e-13
1.905461e+09 4.466836e+09 2.396381e-07 8.092611e-08 1.006954e-05 9.306792e-06 1.858281e-11 5.175011e-13

1.995262e+09 1.000000e+07 3.003927e-07 8.215979e-08 1.034095e-05 0.000000e+00 0.000000e+00 0.000000e+00
1.995262e+09 1.584893e+07 2.999762e-07 8.215979e-08 1.034175e-05 0.000000e+00 0.000000e+00 0.000000e+00
1.995262e+09 2.511886e+07 2.993994e-07 8.215979e-08 1.034335e-05 0.000000e+00 0.000000e+00 0.000000e+00
1.995262e+09 3.981072e+07 2.986143e-07 8.215979e-08 1.034576e-05 0.000000e+00 0.000000e+00 0.000000e+00
1.995262e+09 6.309573e+07 2.975408e-07 8.215979e-08 1.034736e-05 4.786301e-272 1.677688e-279 5.952663e-284
1.995262e+09 1.000000e+08 2.960989e-07 8.215979e-08 1.034832e-05 9.332543e-174 4.515557e-181 6.091318e-184
1.995262e+09 1.122018e+08 2.956503e-07 8.215979e-08 1.034832e-05 1.862087e-155 9.878962e-163 2.598432e-165
1.995262e+09 1.258925e+08 2.951856e-07 8.215979e-08 1.034832e-05 3.981072e-139 2.315855e-146 1.058550e-148
1.995262e+09 1.412538e+08 2.946729e-07 8.215979e-08 1.034832e-05 1.412538e-124 9.009720e-132 6.993769e-134
1.995262e+09 1.584893e+08 2.941282e-07 8.215979e-08 1.034832e-05 1.445440e-111 1.010907e-118 1.187712e-120
1.995262e+09 1.778279e+08 2.935354e-07 8.215979e-08 1.034832e-05 5.688529e-100 4.412770e-107 7.493959e-109
1.995262e+09 1.995262e+08 2.929105e-07 8.215979e-08 1.034832e-05 1.288250e-89 1.105888e-96 2.610426e-98
1.995262e+09 2.238721e+08 2.922216e-07 8.215979e-08 1.034736e-05 2.223310e-80 2.126725e-87 6.496977e-89
1.995262e+09 2.511886e+08 2.915006e-07 8.215979e-08 1.034736e-05 4.008667e-72 4.262960e-79 1.635729e-80
1.995262e+09 2.818383e+08 2.907156e-07 8.215979e-08 1.034736e-05 9.440609e-65 1.123858e-71 5.196504e-73
1.995262e+09 3.162278e+08 2.898664e-07 8.215979e-08 1.034736e-05 3.698282e-58 4.917126e-65 2.634579e-66
1.995262e+09 3.548134e+08 2.889532e-07 8.215979e-08 1.034736e-05 2.890680e-52 4.302405e-59 2.580544e-60
1.995262e+09 3.981072e+08 2.879919e-07 8.215979e-08 1.034736e-05 5.382698e-47 8.988998e-54 5.870990e-55
